COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST BLANK,"REP United States Representative, District 32","REP United States Representative, District 32","REP United States Representative, District 32","REP United States Representative, District 32","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP State Senator, District 30","REP State Senator, District 30","REP State Senator, District 30","REP State Senator, District 30","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 61","REP State Representative, District 61","REP State Representative, District 61","REP State Representative, District 61","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District",REP County Chair,REP County Chair,REP County Chair,REP County Chair
COLL,71,PCT 071,1792,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
COLL,71,PCT 071,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,71,PCT 071,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,72,PCT 072,1638,14,0,0,0,0,0,6,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,9,4,0,1
COLL,72,PCT 072,1638,41,0,0,0,0,0,24,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,17,0,1,29,12,0,0
COLL,72,PCT 072,1638,10,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,3,0,2
COLL,72,PCT 072,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,72,PCT 072,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,73,PCT 073,1899,6,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,2,3,0,1
COLL,73,PCT 073,1899,8,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,7,1,0,0
COLL,73,PCT 073,1899,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
COLL,73,PCT 073,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,73,PCT 073,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,74,PCT 074,1936,17,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,2,9,6,0,2
COLL,74,PCT 074,1936,36,0,0,0,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,4,19,7,0,10
COLL,74,PCT 074,1936,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
COLL,74,PCT 074,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,74,PCT 074,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,75,PCT 075,2325,23,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,1,13,7,0,3
COLL,75,PCT 075,2325,42,0,0,0,0,0,13,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,15,0,4,25,14,0,3
COLL,75,PCT 075,2325,9,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,8,0,0,1
COLL,75,PCT 075,2325,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
COLL,75,PCT 075,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,76,PCT 076,3283,46,0,0,0,0,0,16,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,18,0,2,33,11,0,2
COLL,76,PCT 076,3283,102,0,0,0,0,0,26,74,0,2,0,0,0,0,0,0,0,0,0,0,0,0,47,53,0,2,74,28,0,0
COLL,76,PCT 076,3283,7,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,2,0,0
COLL,76,PCT 076,3283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,76,PCT 076,3283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,77,PCT 077,3624,17,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2,12,3,0,2
COLL,77,PCT 077,3624,57,0,0,0,0,0,17,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,13,0,0,35,18,0,4
COLL,77,PCT 077,3624,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0
COLL,77,PCT 077,3624,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
COLL,77,PCT 077,3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,78,PCT 078,4574,58,0,40,15,0,3,29,26,0,3,0,0,0,0,18,40,0,0,0,0,0,0,25,25,0,8,43,7,0,8
COLL,78,PCT 078,4574,149,1,97,40,0,12,73,64,0,12,0,0,0,0,48,100,0,1,0,0,0,0,78,56,0,15,82,45,0,22
COLL,78,PCT 078,4574,16,0,10,4,0,2,7,7,0,2,0,0,0,0,11,5,0,0,0,0,0,0,8,8,0,0,10,2,0,4
COLL,78,PCT 078,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,78,PCT 078,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,79,PCT 079,2754,23,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,17,4,0,2
COLL,79,PCT 079,2754,30,1,0,0,0,0,12,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,1,19,7,0,4
COLL,79,PCT 079,2754,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,3,0,0
COLL,79,PCT 079,2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,79,PCT 079,2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,80,PCT 080,3590,31,0,0,0,0,0,14,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,5,10,15,0,6
COLL,80,PCT 080,3590,59,1,0,0,0,0,25,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,41,13,0,5,26,25,0,8
COLL,80,PCT 080,3590,9,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,8,1,0,0
COLL,80,PCT 080,3590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,80,PCT 080,3590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,81,PCT 081,2893,33,0,0,0,0,0,7,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,12,0,0,24,9,0,0
COLL,81,PCT 081,2893,33,0,0,0,0,0,14,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,2,27,3,0,3
COLL,81,PCT 081,2893,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,4,0,0
COLL,81,PCT 081,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,81,PCT 081,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,82,PCT 082,2915,19,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,1,10,8,0,1
COLL,82,PCT 082,2915,46,0,0,0,0,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,2,21,23,0,2
COLL,82,PCT 082,2915,7,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,7,0,0
COLL,82,PCT 082,2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,82,PCT 082,2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,83,PCT 083,4060,32,0,0,0,0,0,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0,1,17,15,0,0
COLL,83,PCT 083,4060,48,0,0,0,0,0,20,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,17,0,2,14,30,0,4
COLL,83,PCT 083,4060,18,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,12,5,0,1
COLL,83,PCT 083,4060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,83,PCT 083,4060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,84,PCT 084,2405,11,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,7,4,0,0
COLL,84,PCT 084,2405,63,1,0,0,0,0,33,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,11,0,3,23,34,0,6
COLL,84,PCT 084,2405,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
COLL,84,PCT 084,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,84,PCT 084,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,85,PCT 085,3245,11,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,1,7,3,0,1
COLL,85,PCT 085,3245,45,0,0,0,0,0,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,0,2,32,12,0,1
COLL,85,PCT 085,3245,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,1,0,0
COLL,85,PCT 085,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,85,PCT 085,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,86,PCT 086,2967,34,1,0,0,0,0,13,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0,3,15,18,0,1
COLL,86,PCT 086,2967,56,0,0,0,0,0,21,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,19,0,2,37,19,0,0
COLL,86,PCT 086,2967,11,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,8,3,0,0
COLL,86,PCT 086,2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,86,PCT 086,2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,87,PCT 087,3338,26,1,0,0,0,0,15,9,0,2,13,10,0,3,0,0,0,0,14,10,0,2,13,10,0,3,18,5,0,3
COLL,87,PCT 087,3338,20,1,0,0,0,0,10,7,0,3,10,9,0,1,0,0,0,0,8,11,0,1,11,5,0,4,8,8,0,4
COLL,87,PCT 087,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,87,PCT 087,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,87,PCT 087,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,88,PCT 088,1773,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
COLL,88,PCT 088,1773,6,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,4,2,0,0
COLL,88,PCT 088,1773,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
COLL,88,PCT 088,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,88,PCT 088,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,89,PCT 089,3221,18,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,2,15,1,0,2
COLL,89,PCT 089,3221,69,0,0,0,0,0,20,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,48,0,0,57,9,0,3
COLL,89,PCT 089,3221,14,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,7,7,0,0
COLL,89,PCT 089,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,89,PCT 089,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,90,PCT 090,3223,44,0,0,0,0,0,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,0,0,27,12,0,5
COLL,90,PCT 090,3223,70,0,0,0,0,0,25,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53,17,0,0,45,23,0,2
COLL,90,PCT 090,3223,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,2,0,0
COLL,90,PCT 090,3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,90,PCT 090,3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,91,PCT 091,2288,19,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,16,3,0,0
COLL,91,PCT 091,2288,34,0,0,0,0,0,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,14,19,0,1
COLL,91,PCT 091,2288,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
COLL,91,PCT 091,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,91,PCT 091,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,92,PCT 092,4266,39,0,0,0,0,0,20,15,0,4,25,13,0,1,0,0,0,0,0,0,0,0,21,16,0,2,22,9,0,8
COLL,92,PCT 092,4266,57,0,0,0,0,0,42,11,0,4,33,23,0,1,0,0,0,0,0,0,0,0,37,14,0,6,26,21,0,10
COLL,92,PCT 092,4266,8,0,0,0,0,0,5,3,0,0,1,7,0,0,0,0,0,0,0,0,0,0,6,2,0,0,3,5,0,0
COLL,92,PCT 092,4266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,92,PCT 092,4266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,93,PCT 093,296,5,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,5,0,0
COLL,93,PCT 093,296,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
COLL,93,PCT 093,296,4,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,2
COLL,93,PCT 093,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,93,PCT 093,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,94,PCT 094,4201,106,0,55,36,0,15,49,43,0,14,0,0,0,0,54,51,0,1,0,0,0,0,62,32,0,12,47,36,0,23
COLL,94,PCT 094,4201,171,0,88,59,0,24,75,78,0,18,0,0,0,0,73,98,0,0,0,0,0,0,94,44,0,33,66,69,0,36
COLL,94,PCT 094,4201,8,0,4,3,0,1,1,5,0,2,0,0,0,0,2,6,0,0,0,0,0,0,3,2,0,3,4,2,0,2
COLL,94,PCT 094,4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,94,PCT 094,4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,95,PCT 095,3134,26,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,8,18,0,0
COLL,95,PCT 095,3134,44,2,0,0,0,0,10,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,7,0,2,16,25,0,3
COLL,95,PCT 095,3134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,95,PCT 095,3134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,95,PCT 095,3134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,96,PCT 096,1425,9,0,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,4,5,0,0
COLL,96,PCT 096,1425,12,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,8,4,0,0
COLL,96,PCT 096,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,96,PCT 096,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,96,PCT 096,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,97,PCT 097,1306,51,0,0,0,0,0,32,11,0,8,0,0,0,0,0,0,0,0,26,25,0,0,33,8,0,10,21,14,0,16
COLL,97,PCT 097,1306,252,0,0,0,0,0,131,100,0,21,0,0,0,0,0,0,0,0,110,140,0,2,152,75,0,25,133,69,0,50
COLL,97,PCT 097,1306,11,0,0,0,0,0,5,2,0,4,0,0,0,0,0,0,0,0,7,4,0,0,5,3,0,3,4,3,0,4
COLL,97,PCT 097,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,97,PCT 097,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,98,PCT 098,1544,12,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,2,3,7,0,2
COLL,98,PCT 098,1544,18,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,1,10,5,0,3
COLL,98,PCT 098,1544,10,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,6,4,0,0
COLL,98,PCT 098,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,98,PCT 098,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,99,PCT 099,338,6,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,5,0,0,5,1,0,0,1,5,0,0
COLL,99,PCT 099,338,10,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,8,2,0,0,6,2,0,2,6,1,0,3
COLL,99,PCT 099,338,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
COLL,99,PCT 099,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,99,PCT 099,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,100,PCT 100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,100,PCT 100,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLL,100,PCT 100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,100,PCT 100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,100,PCT 100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,101,PCT 101,4138,55,0,0,0,0,0,23,30,0,2,32,22,0,1,0,0,0,0,0,0,0,0,36,15,0,4,26,20,0,9
COLL,101,PCT 101,4138,69,0,0,0,0,0,26,39,0,4,26,41,0,2,0,0,0,0,0,0,0,0,40,26,0,3,35,30,0,4
COLL,101,PCT 101,4138,3,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0
COLL,101,PCT 101,4138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,101,PCT 101,4138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,102,PCT 102,2549,92,0,0,0,0,0,49,33,0,10,0,0,0,0,0,0,0,0,53,39,0,0,55,21,0,16,49,19,0,24
COLL,102,PCT 102,2549,296,0,0,0,0,0,151,122,0,23,0,0,0,0,0,0,0,0,166,128,0,2,163,90,0,43,147,76,0,73
COLL,102,PCT 102,2549,15,0,0,0,0,0,7,5,0,3,0,0,0,0,0,0,0,0,9,6,0,0,8,5,0,2,4,8,0,3
COLL,102,PCT 102,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,102,PCT 102,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,103,PCT 103,1385,12,0,10,2,0,0,4,7,0,1,0,0,0,0,2,10,0,0,0,0,0,0,5,7,0,0,7,5,0,0
COLL,103,PCT 103,1385,31,0,16,12,0,3,12,16,0,3,0,0,0,0,9,22,0,0,0,0,0,0,20,8,0,3,23,6,0,2
COLL,103,PCT 103,1385,3,0,1,1,0,1,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1
COLL,103,PCT 103,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,103,PCT 103,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,104,PCT 104,2422,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2,0,0
COLL,104,PCT 104,2422,15,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,2,5,6,0,4
COLL,104,PCT 104,2422,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
COLL,104,PCT 104,2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,104,PCT 104,2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,105,PCT 105,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,105,PCT 105,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,105,PCT 105,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,105,PCT 105,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,105,PCT 105,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,106,PCT 106,1852,14,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,7,5,0,2
COLL,106,PCT 106,1852,25,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,14,11,0,0
COLL,106,PCT 106,1852,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
COLL,106,PCT 106,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,106,PCT 106,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,107,PCT 107,3347,53,1,0,0,0,0,25,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,38,13,0,2,28,24,0,1
COLL,107,PCT 107,3347,89,0,0,0,0,0,34,53,0,2,0,0,0,0,0,0,0,0,0,0,0,0,51,37,0,1,58,30,0,1
COLL,107,PCT 107,3347,13,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,8,5,0,0
