,,,,,#FormatVersion 1,,,,,,
Reagan County,3/1/2022,Republican Party,0,0,3,0,Governor,Rick Perry,,0,2
Reagan County,3/1/2022,Republican Party,0,0,3,0,Lieutenant Governor,Dan Patrick,,25,36
Reagan County,3/1/2022,Republican Party,0,0,3,0,Lieutenant Governor,Todd M. Bullis,,0,2
Reagan County,3/1/2022,Republican Party,0,0,3,0,Lieutenant Governor,Trayce Bradford,,2,5
Reagan County,3/1/2022,Republican Party,0,0,3,0,Lieutenant Governor,Zach Vance,,0,0
Reagan County,3/1/2022,Republican Party,0,0,3,0,Lieutenant Governor,Aaron Sorrells,,1,0
Reagan County,3/1/2022,Republican Party,0,0,3,0,Lieutenant Governor,Daniel Miller,,1,2
Reagan County,3/1/2022,Republican Party,0,0,3,0,Attorney General,Ken Paxton,,18,23
Reagan County,3/1/2022,Republican Party,0,0,3,0,Attorney General,Eva Guzman,,4,9
Reagan County,3/1/2022,Republican Party,0,0,3,0,Attorney General,Louie Gohmert,,1,1
Reagan County,3/1/2022,Republican Party,0,0,3,0,Attorney General,George P. Bush,,8,14
Reagan County,3/1/2022,Republican Party,0,0,3,0,Comptroller of Public Accounts,Glenn Hegar,,26,37
Reagan County,3/1/2022,Republican Party,0,0,3,0,Comptroller of Public Accounts,Mark V. Goloby,,1,4
Reagan County,3/1/2022,Republican Party,0,0,3,0,Commissioner of the General Land Office,Jon Spiers,,8,10
Reagan County,3/1/2022,Republican Party,0,0,3,0,Commissioner of the General Land Office,Tim Westley,,0,8
Reagan County,3/1/2022,Republican Party,0,0,3,0,Commissioner of the General Land Office,Victor Avila,,1,4
Reagan County,3/1/2022,Republican Party,0,0,3,0,Commissioner of the General Land Office,Don W. Minton,,1,2
Reagan County,3/1/2022,Republican Party,0,0,3,0,Commissioner of the General Land Office,Rufus Lopez,,0,2
Reagan County,3/1/2022,Republican Party,0,0,3,0,Commissioner of the General Land Office,Ben Armenta,,0,0
Reagan County,3/1/2022,Republican Party,0,0,3,0,Commissioner of the General Land Office,Dawn Buckingham,,12,9
Reagan County,3/1/2022,Republican Party,0,0,3,0,Commissioner of the General Land Office,Weston Martinez,,1,1
Reagan County,3/1/2022,Republican Party,0,0,3,0,Commissioner of Agriculture,James White,,6,12
Reagan County,3/1/2022,Republican Party,0,0,3,0,Commissioner of Agriculture,Sid Miller,,20,28
Reagan County,3/1/2022,Republican Party,0,0,3,0,Commissioner of Agriculture,Carey A. Counsil,,3,0
Reagan County,3/1/2022,Republican Party,0,0,3,0,Railroad Commissioner,Wayne Christian,,14,16
Reagan County,3/1/2022,Republican Party,0,0,3,0,Railroad Commissioner,Sarah Stogner,,5,11
Reagan County,3/1/2022,Republican Party,0,0,3,0,Railroad Commissioner,Tom Slocum Jr,,5,6
Reagan County,3/1/2022,Republican Party,0,0,3,0,Railroad Commissioner,"Marvin ""Sarge"" Summers",,1,4
Reagan County,3/1/2022,Republican Party,0,0,3,0,Railroad Commissioner,Dawayne Tipton,,2,2
Reagan County,3/1/2022,Republican Party,0,0,3,0,"Justice, Supreme Court, Place 3",Debra Lehrmann,,21,38
Reagan County,3/1/2022,Republican Party,0,0,3,0,"Justice, Supreme Court, Place 5",Rebeca Huddle,,21,38
Reagan County,3/1/2022,Republican Party,0,0,3,0,"Justice, Supreme Court, Place 9",David J. Schenck,,11,22
Reagan County,3/1/2022,Republican Party,0,0,3,0,"Justice, Supreme Court, Place 9",Evan Young,,13,17
Reagan County,3/1/2022,Republican Party,0,0,3,0,"Judge, Court of Criminal Appeals, Place 2",Mary Lou Keel,,20,38
Reagan County,3/1/2022,Republican Party,0,0,3,0,"Judge, Court of Criminal Appeals, Place 5",Clint Morgan,,10,20
Reagan County,3/1/2022,Republican Party,0,0,3,0,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,,14,20
Reagan County,3/1/2022,Republican Party,0,0,3,0,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",,22,37
Reagan County,3/1/2022,Republican Party,0,0,3,0,"Member, State Board of Education, District No. 15",Jay Johnson,,10,23
Reagan County,3/1/2022,Republican Party,0,0,3,0,"Member, State Board of Education, District No. 15",Aaron Kinsey,,12,15
Reagan County,3/1/2022,Republican Party,0,0,3,0,"State Senator, District No. 31",Stormy Bradley,,6,10
Reagan County,3/1/2022,Republican Party,0,0,3,0,"State Senator, District No. 31",Kevin Sparks,,21,22
Reagan County,3/1/2022,Republican Party,0,0,3,0,"State Senator, District No. 31",Tim Reid,,2,7
Reagan County,3/1/2022,Republican Party,0,0,3,0,"State Senator, District No. 31",Jesse Quackenbush,,0,1
Reagan County,3/1/2022,Republican Party,0,0,3,0,"State Representative,  District No. 72",Drew Darby,,22,43
Reagan County,3/1/2022,Republican Party,0,0,3,0,"Justice, 8th Court of Appeals District, Place No. 2, Unexpired Term",Jeff Alley,,22,39
Reagan County,3/1/2022,Republican Party,0,0,3,0,County Judge,Jim O'Bryan,,26,43
Reagan County,3/1/2022,Republican Party,0,0,3,0,County and District Clerk,Tammy Hodge,,31,40
Reagan County,3/1/2022,Republican Party,0,0,3,0,County Treasurer,Leticia Quinonez,,25,41
Reagan County,3/1/2022,Republican Party,0,0,3,0,Justice of the Peace,Patty Davenport,,27,41
Reagan County,3/1/2022,Republican Party,0,0,3,0,County Chairman,Cindy Weatherby,,28,39
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 1,YES,,33,42
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 1,NO,,0,4
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 2,YES,,23,29
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 2,NO,,10,15
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 3,YES,,30,41
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 3,NO,,3,5
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 4,YES,,31,44
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 4,NO,,2,3
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 5,YES,,26,44
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 5,NO,,5,2
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 6,YES,,29,39
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 6,NO,,4,6
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 7,YES,,34,46
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 7,NO,,0,1
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 8,YES,,31,43
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 8,NO,,1,3
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 9,YES,,31,41
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 9,NO,,2,6
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 10,YES,,32,45
Reagan County,3/1/2022,Republican Party,0,0,3,0,Proposition 10,NO,,0,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,"United States Representative, District No. 23",Priscilla Golden,,1,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,"United States Representative, District No. 23",John Lira,,0,1
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Governor,Joy Diaz,,0,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Governor,Beto O'Rourke,,1,1
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Governor,Inocencio (Inno) Barrientez,,0,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Governor,Rich Wakeland,,0,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Governor,Michael Cooper,,0,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Lieutenant Governor,Mike Collier,,0,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Lieutenant Governor,Carla Brailey,,0,1
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Lieutenant Governor,Michelle Beckley,,1,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Attorney General,Joe Jaworski,,0,1
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Attorney General,Lee Merritt,,0,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Attorney General,"S. ""TBone"" Raynor",,0,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Attorney General,Mike Fields,,1,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Attorney General,Rochelle Mercedes Garza,,0,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Comptroller of Public Accounts,Tim Mahoney,,0,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Comptroller of Public Accounts,Janet T. Dudding,,1,1
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Comptroller of Public Accounts,Angel Luis Vega,,0,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Commissioner of the General Land Office,Jinny Suh,,0,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Commissioner of the General Land Office,Jay Kleberg,,0,1
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Commissioner of the General Land Office,Michael Lange,,1,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Commissioner of the General Land Office,Sandragrace Martinez,,0,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Commissioner of Agriculture,Ed Ireson,,0,1
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Commissioner of Agriculture,Susan Hays,,1,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,Railroad Commissioner,Luke Warford,,1,1
Reagan County,3/1/2022,Democratic Party,0,0,4,0,"Justice, Supreme Court, Place 3",Erin A Nowell,,1,1
Reagan County,3/1/2022,Democratic Party,0,0,4,0,"Justice, Supreme Court, Place 5",Amanda Reichek,,1,1
Reagan County,3/1/2022,Democratic Party,0,0,4,0,"Justice, Supreme Court, Place 9",Julia Maldonado,,1,1
Reagan County,3/1/2022,Democratic Party,0,0,4,0,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,,1,1
Reagan County,3/1/2022,Democratic Party,0,0,4,0,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,,1,1
Reagan County,3/1/2022,Democratic Party,0,0,4,0,"Justice, 8th Court of Appeals District, Place No. 2. Unexpired Term",Lisa Soto,,0,1
Reagan County,3/1/2022,Democratic Party,0,0,4,0,"Justice, 8th Court of Appeals District, Place No. 2. Unexpired Term",Veronica Teresa Lerma,,1,0
Reagan County,3/1/2022,Democratic Party,0,0,4,0,"District Judge, 112th Judicial District",Pedro (Pete) Gomez Jr,,1,1
Reagan County,3/1/2022,Republican Party,0,0,4,0,"United States Representative, District No. 23",Alía Garcia,,2,5
Reagan County,3/1/2022,Republican Party,0,0,4,0,"United States Representative, District No. 23",Alma Arredondo-Lynch,,2,4
Reagan County,3/1/2022,Republican Party,0,0,4,0,"United States Representative, District No. 23",Tony Gonzales,,46,37
Reagan County,3/1/2022,Republican Party,0,0,4,0,Governor,Paul Belew,,0,1
Reagan County,3/1/2022,Republican Party,0,0,4,0,Governor,Danny Harrison,,0,0
Reagan County,3/1/2022,Republican Party,0,0,4,0,Governor,Chad Prather,,2,3
Reagan County,3/1/2022,Republican Party,0,0,4,0,Governor,Don Huffines,,6,4
Reagan County,3/1/2022,Republican Party,0,0,4,0,Governor,Kandy Kaye Horn,,0,1
Reagan County,3/1/2022,Republican Party,0,0,4,0,Governor,Allen B. West,,2,4
Reagan County,3/1/2022,Republican Party,0,0,4,0,Governor,Greg Abbott,,39,38
Reagan County,3/1/2022,Republican Party,0,0,4,0,Governor,Rick Perry,,1,0
Reagan County,3/1/2022,Republican Party,0,0,4,0,Lieutenant Governor,Dan Patrick,,40,37
Reagan County,3/1/2022,Republican Party,0,0,4,0,Lieutenant Governor,Todd M. Bullis,,1,0
Reagan County,3/1/2022,Republican Party,0,0,4,0,Lieutenant Governor,Trayce Bradford,,1,0
Reagan County,3/1/2022,Republican Party,0,0,4,0,Lieutenant Governor,Zach Vance,,0,2
Reagan County,3/1/2022,Republican Party,0,0,4,0,Lieutenant Governor,Aaron Sorrells,,1,2
Reagan County,3/1/2022,Republican Party,0,0,4,0,Lieutenant Governor,Daniel Miller,,3,2
Reagan County,3/1/2022,Republican Party,0,0,4,0,Attorney General,Ken Paxton,,32,25
Reagan County,3/1/2022,Republican Party,0,0,4,0,Attorney General,Eva Guzman,,4,8
Reagan County,3/1/2022,Republican Party,0,0,4,0,Attorney General,Louie Gohmert,,2,2
Reagan County,3/1/2022,Republican Party,0,0,4,0,Attorney General,George P. Bush,,11,14
Reagan County,3/1/2022,Republican Party,0,0,4,0,Comptroller of Public Accounts,Glenn Hegar,,34,38
Reagan County,3/1/2022,Republican Party,0,0,4,0,Comptroller of Public Accounts,Mark V. Goloby,,7,6
Reagan County,3/1/2022,Republican Party,0,0,4,0,Commissioner of the General Land Office,Jon Spiers,,9,8
Reagan County,3/1/2022,Republican Party,0,0,4,0,Commissioner of the General Land Office,Tim Westley,,9,5
Reagan County,3/1/2022,Republican Party,0,0,4,0,Commissioner of the General Land Office,Victor Avila,,4,3
Reagan County,3/1/2022,Republican Party,0,0,4,0,Commissioner of the General Land Office,Don W. Minton,,4,4
Reagan County,3/1/2022,Republican Party,0,0,4,0,Commissioner of the General Land Office,Rufus Lopez,,1,2
Reagan County,3/1/2022,Republican Party,0,0,4,0,Commissioner of the General Land Office,Ben Armenta,,1,1
Reagan County,3/1/2022,Republican Party,0,0,4,0,Commissioner of the General Land Office,Dawn Buckingham,,11,13
Reagan County,3/1/2022,Republican Party,0,0,4,0,Commissioner of the General Land Office,Weston Martinez,,0,5
Reagan County,3/1/2022,Republican Party,0,0,4,0,Commissioner of Agriculture,James White,,13,18
Reagan County,3/1/2022,Republican Party,0,0,4,0,Commissioner of Agriculture,Sid Miller,,29,23
Reagan County,3/1/2022,Republican Party,0,0,4,0,Commissioner of Agriculture,Carey A. Counsil,,3,4
Reagan County,3/1/2022,Republican Party,0,0,4,0,Railroad Commissioner,Wayne Christian,,19,19
Reagan County,3/1/2022,Republican Party,0,0,4,0,Railroad Commissioner,Sarah Stogner,,7,2
Reagan County,3/1/2022,Republican Party,0,0,4,0,Railroad Commissioner,Tom Slocum Jr,,6,7
Reagan County,3/1/2022,Republican Party,0,0,4,0,Railroad Commissioner,"Marvin ""Sarge"" Summers",,4,5
Reagan County,3/1/2022,Republican Party,0,0,4,0,Railroad Commissioner,Dawayne Tipton,,4,7
Reagan County,3/1/2022,Republican Party,0,0,4,0,"Justice, Supreme Court, Place 3",Debra Lehrmann,,39,42
Reagan County,3/1/2022,Republican Party,0,0,4,0,"Justice, Supreme Court, Place 5",Rebeca Huddle,,38,40
Reagan County,3/1/2022,Republican Party,0,0,4,0,"Justice, Supreme Court, Place 9",David J. Schenck,,21,27
Reagan County,3/1/2022,Republican Party,0,0,4,0,"Justice, Supreme Court, Place 9",Evan Young,,17,15
Reagan County,3/1/2022,Republican Party,0,0,4,0,"Judge, Court of Criminal Appeals, Place 2",Mary Lou Keel,,41,36
Reagan County,3/1/2022,Republican Party,0,0,4,0,"Judge, Court of Criminal Appeals, Place 5",Clint Morgan,,22,14
Reagan County,3/1/2022,Republican Party,0,0,4,0,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,,16,27
Reagan County,3/1/2022,Republican Party,0,0,4,0,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",,39,38
Reagan County,3/1/2022,Republican Party,0,0,4,0,"Member, State Board of Education, District No. 15",Jay Johnson,,30,17
Reagan County,3/1/2022,Republican Party,0,0,4,0,"Member, State Board of Education, District No. 15",Aaron Kinsey,,11,23
Reagan County,3/1/2022,Republican Party,0,0,4,0,"State Senator, District No. 31",Stormy Bradley,,13,10
Reagan County,3/1/2022,Republican Party,0,0,4,0,"State Senator, District No. 31",Kevin Sparks,,27,25
Reagan County,3/1/2022,Republican Party,0,0,4,0,"State Senator, District No. 31",Tim Reid,,5,7
Reagan County,3/1/2022,Republican Party,0,0,4,0,"State Senator, District No. 31",Jesse Quackenbush,,0,4
Reagan County,3/1/2022,Republican Party,0,0,4,0,"State Representative,  District No. 72",Drew Darby,,46,42
Reagan County,3/1/2022,Republican Party,0,0,4,0,"Justice, 8th Court of Appeals District, Place No. 2, Unexpired Term",Jeff Alley,,42,39
Reagan County,3/1/2022,Republican Party,0,0,4,0,County Judge,Jim O'Bryan,,48,46
Reagan County,3/1/2022,Republican Party,0,0,4,0,County and District Clerk,Tammy Hodge,,48,46
Reagan County,3/1/2022,Republican Party,0,0,4,0,County Treasurer,Leticia Quinonez,,45,43
Reagan County,3/1/2022,Republican Party,0,0,4,0,"County Commissioner, Precinct No. 4",Mary L. Loftin,,43,37
Reagan County,3/1/2022,Republican Party,0,0,4,0,"County Commissioner, Precinct No. 4",Jimmy Storey,,9,13
Reagan County,3/1/2022,Republican Party,0,0,4,0,Justice of the Peace,Patty Davenport,,47,44
Reagan County,3/1/2022,Republican Party,0,0,4,0,County Chairman,Cindy Weatherby,,46,43
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 1,YES,,46,46
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 1,NO,,4,5
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 2,YES,,33,32
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 2,NO,,14,15
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 3,YES,,43,33
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 3,NO,,6,16
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 4,YES,,45,43
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 4,NO,,4,5
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 5,YES,,40,44
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 5,NO,,4,5
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 6,YES,,40,41
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 6,NO,,4,5
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 7,YES,,45,45
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 7,NO,,1,3
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 8,YES,,45,42
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 8,NO,,1,6
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 9,YES,,42,43
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 9,NO,,4,7
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 10,YES,,43,45
Reagan County,3/1/2022,Republican Party,0,0,4,0,Proposition 10,NO,,3,4
