,,,,,#FormatVersion 1,,,,,
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"Justice, Supreme Court, Place 3",Erin A Nowell,22,6
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"Justice, Supreme Court, Place 5",Amanda Reichek,22,6
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"Justice, Supreme Court, Place 9",Julia Maldonado,22,6
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,22,6
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,21,6
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"Member, State Board of Education, District No. 1",Omar Yanar,5,2
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"Member, State Board of Education, District No. 1",Laura Marquez,11,1
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"Member, State Board of Education, District No. 1",Melissa N Ortega,6,4
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"State Senator, District No. 24",Kathy Jones-Hospod,18,5
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"State Senator, District No. 24",Jeremy Kohlwes,5,3
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"State Representative,  District No. 53",Joe P. Herrera,22,6
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"Justice, 4th Court of Appeals District, Place No. 6",Irene Rios,20,6
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"Justice, 4th Court of Appeals District, Place No. 7 Unexpired Term","Rebecca ""Beckie"" Palomo",31,6
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,County Chairman,Lynn Oliver,31,7
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"United States Representative, District No. 21",Claudia Andreana Zapata,36,12
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"United States Representative, District No. 21",Coy Gee Branscum II,4,3
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"United States Representative, District No. 21",David Anderson Jr,8,1
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"United States Representative, District No. 21",Scott William Sturm,2,3
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"United States Representative, District No. 21",Cherif Gacis,0,1
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"United States Representative, District No. 21",Ricardo Villarreal,6,6
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Governor,Rich Wakeland,1,0
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Governor,Michael Cooper,0,1
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Governor,Beto O'Rourke,55,28
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Governor,Joy Diaz,1,0
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Governor,Inocencio (Inno) Barrientez,1,0
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Lieutenant Governor,Carla Brailey,17,10
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Lieutenant Governor,Michelle Beckley,18,11
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Lieutenant Governor,Mike Collier,21,5
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Attorney General,Lee Merritt,6,2
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Attorney General,"S. ""TBone"" Raynor",3,1
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Attorney General,Joe Jaworski,10,7
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Attorney General,Rochelle Mercedes Garza,32,13
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Attorney General,Mike Fields,3,4
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Comptroller of Public Accounts,Janet T. Dudding,26,13
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Comptroller of Public Accounts,Angel Luis Vega,22,9
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Comptroller of Public Accounts,Tim Mahoney,7,3
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Commissioner of the General Land Office,Jinny Suh,8,9
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Commissioner of the General Land Office,Jay Kleberg,15,9
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Commissioner of the General Land Office,Sandragrace Martinez,23,4
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Commissioner of the General Land Office,Michael Lange,10,3
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Commissioner of Agriculture,Ed Ireson,13,2
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Commissioner of Agriculture,Susan Hays,41,23
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,Railroad Commissioner,Luke Warford,47,27
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"Justice, Supreme Court, Place 3",Erin A Nowell,49,27
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"Justice, Supreme Court, Place 5",Amanda Reichek,51,27
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"Justice, Supreme Court, Place 9",Julia Maldonado,49,26
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,50,27
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,48,27
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"Member, State Board of Education, District No. 1",Omar Yanar,7,2
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"Member, State Board of Education, District No. 1",Laura Marquez,25,11
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"Member, State Board of Education, District No. 1",Melissa N Ortega,23,12
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"State Senator, District No. 24",Kathy Jones-Hospod,45,22
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"State Senator, District No. 24",Jeremy Kohlwes,9,4
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"State Representative,  District No. 53",Joe P. Herrera,48,27
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"Justice, 4th Court of Appeals District, Place No. 6",Irene Rios,50,27
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,"Justice, 4th Court of Appeals District, Place No. 7 Unexpired Term","Rebecca ""Beckie"" Palomo",48,26
Bandera County,1-Mar-22,Democratic Primary,2,0,407,2469,County Chairman,Lynn Oliver,48,25
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"United States Representative, District No. 21",Claudia Andreana Zapata,4,3
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"United States Representative, District No. 21",Coy Gee Branscum II,0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"United States Representative, District No. 21",David Anderson Jr,0,1
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"United States Representative, District No. 21",Scott William Sturm,1,0
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"United States Representative, District No. 21",Cherif Gacis,0,2
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"United States Representative, District No. 21",Ricardo Villarreal,3,5
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Governor,Rich Wakeland,0,1
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Governor,Michael Cooper,0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Governor,Beto O'Rourke,8,10
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Governor,Joy Diaz,0,1
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Governor,Inocencio (Inno) Barrientez,0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Lieutenant Governor,Carla Brailey,5,0
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Lieutenant Governor,Michelle Beckley,0,4
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Lieutenant Governor,Mike Collier,3,7
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Attorney General,Lee Merritt,1,0
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Attorney General,"S. ""TBone"" Raynor",0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Attorney General,Joe Jaworski,5,4
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Attorney General,Rochelle Mercedes Garza,1,3
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Attorney General,Mike Fields,0,3
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Comptroller of Public Accounts,Janet T. Dudding,4,7
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Comptroller of Public Accounts,Angel Luis Vega,0,3
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Comptroller of Public Accounts,Tim Mahoney,3,0
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Commissioner of the General Land Office,Jinny Suh,1,2
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Commissioner of the General Land Office,Jay Kleberg,5,3
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Commissioner of the General Land Office,Sandragrace Martinez,0,3
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Commissioner of the General Land Office,Michael Lange,1,2
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Commissioner of Agriculture,Ed Ireson,2,2
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Commissioner of Agriculture,Susan Hays,5,8
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,Railroad Commissioner,Luke Warford,7,10
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"Justice, Supreme Court, Place 3",Erin A Nowell,7,10
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"Justice, Supreme Court, Place 5",Amanda Reichek,7,10
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"Justice, Supreme Court, Place 9",Julia Maldonado,7,11
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,7,11
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,7,11
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"Member, State Board of Education, District No. 1",Omar Yanar,2,5
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"Member, State Board of Education, District No. 1",Laura Marquez,1,2
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"Member, State Board of Education, District No. 1",Melissa N Ortega,4,5
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"State Senator, District No. 24",Kathy Jones-Hospod,7,10
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"State Senator, District No. 24",Jeremy Kohlwes,1,1
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"State Representative,  District No. 53",Joe P. Herrera,7,11
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"Justice, 4th Court of Appeals District, Place No. 6",Irene Rios,7,11
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,"Justice, 4th Court of Appeals District, Place No. 7 Unexpired Term","Rebecca ""Beckie"" Palomo",7,11
Bandera County,1-Mar-22,Democratic Primary,2,0,408,269,County Chairman,Lynn Oliver,7,11
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"United States Representative, District No. 21",Claudia Andreana Zapata,5,10
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"United States Representative, District No. 21",Coy Gee Branscum II,0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"United States Representative, District No. 21",David Anderson Jr,2,1
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"United States Representative, District No. 21",Scott William Sturm,1,2
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"United States Representative, District No. 21",Cherif Gacis,0,1
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"United States Representative, District No. 21",Ricardo Villarreal,2,4
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Governor,Rich Wakeland,0,1
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Governor,Michael Cooper,1,0
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Governor,Beto O'Rourke,8,17
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Governor,Joy Diaz,1,0
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Governor,Inocencio (Inno) Barrientez,0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Lieutenant Governor,Carla Brailey,3,3
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Lieutenant Governor,Michelle Beckley,3,8
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Lieutenant Governor,Mike Collier,3,7
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Attorney General,Lee Merritt,1,3
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Attorney General,"S. ""TBone"" Raynor",1,3
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Attorney General,Joe Jaworski,1,2
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Attorney General,Rochelle Mercedes Garza,6,9
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Attorney General,Mike Fields,1,1
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Comptroller of Public Accounts,Janet T. Dudding,3,7
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Comptroller of Public Accounts,Angel Luis Vega,5,4
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Comptroller of Public Accounts,Tim Mahoney,3,5
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Commissioner of the General Land Office,Jinny Suh,2,3
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Commissioner of the General Land Office,Jay Kleberg,1,3
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Commissioner of the General Land Office,Sandragrace Martinez,4,6
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Commissioner of the General Land Office,Michael Lange,3,4
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Commissioner of Agriculture,Ed Ireson,1,3
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Commissioner of Agriculture,Susan Hays,9,13
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,Railroad Commissioner,Luke Warford,8,16
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"Justice, Supreme Court, Place 3",Erin A Nowell,10,17
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"Justice, Supreme Court, Place 5",Amanda Reichek,9,17
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"Justice, Supreme Court, Place 9",Julia Maldonado,8,17
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,7,17
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,7,15
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"Member, State Board of Education, District No. 1",Omar Yanar,2,1
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"Member, State Board of Education, District No. 1",Laura Marquez,4,6
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"Member, State Board of Education, District No. 1",Melissa N Ortega,3,9
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"State Senator, District No. 24",Kathy Jones-Hospod,8,14
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"State Senator, District No. 24",Jeremy Kohlwes,0,3
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"State Representative,  District No. 53",Joe P. Herrera,8,16
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"Justice, 4th Court of Appeals District, Place No. 6",Irene Rios,8,17
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,"Justice, 4th Court of Appeals District, Place No. 7 Unexpired Term","Rebecca ""Beckie"" Palomo",9,17
Bandera County,1-Mar-22,Democratic Primary,2,0,409,946,County Chairman,Lynn Oliver,9,17
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"United States Representative, District No. 21",Claudia Andreana Zapata,5,6
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"United States Representative, District No. 21",Coy Gee Branscum II,0,1
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"United States Representative, District No. 21",David Anderson Jr,1,0
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"United States Representative, District No. 21",Scott William Sturm,0,2
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"United States Representative, District No. 21",Cherif Gacis,0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"United States Representative, District No. 21",Ricardo Villarreal,2,0
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Governor,Rich Wakeland,0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Governor,Michael Cooper,0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Governor,Beto O'Rourke,8,11
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Governor,Joy Diaz,0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Governor,Inocencio (Inno) Barrientez,0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Lieutenant Governor,Carla Brailey,1,1
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Lieutenant Governor,Michelle Beckley,1,1
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Lieutenant Governor,Mike Collier,6,8
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Attorney General,Lee Merritt,1,0
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Attorney General,"S. ""TBone"" Raynor",0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Attorney General,Joe Jaworski,3,6
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Attorney General,Rochelle Mercedes Garza,2,2
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Attorney General,Mike Fields,2,1
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Comptroller of Public Accounts,Janet T. Dudding,5,7
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Comptroller of Public Accounts,Angel Luis Vega,2,0
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Comptroller of Public Accounts,Tim Mahoney,1,2
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Commissioner of the General Land Office,Jinny Suh,1,2
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Commissioner of the General Land Office,Jay Kleberg,5,4
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Commissioner of the General Land Office,Sandragrace Martinez,1,1
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Commissioner of the General Land Office,Michael Lange,1,2
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Commissioner of Agriculture,Ed Ireson,1,3
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Commissioner of Agriculture,Susan Hays,7,7
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,Railroad Commissioner,Luke Warford,4,10
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"Justice, Supreme Court, Place 3",Erin A Nowell,4,10
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"Justice, Supreme Court, Place 5",Amanda Reichek,4,10
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"Justice, Supreme Court, Place 9",Julia Maldonado,3,10
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,4,10
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,4,10
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"Member, State Board of Education, District No. 1",Omar Yanar,2,2
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"Member, State Board of Education, District No. 1",Laura Marquez,4,4
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"Member, State Board of Education, District No. 1",Melissa N Ortega,2,3
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"State Senator, District No. 24",Kathy Jones-Hospod,4,6
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"State Senator, District No. 24",Jeremy Kohlwes,3,3
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"State Representative,  District No. 53",Joe P. Herrera,3,10
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"Justice, 4th Court of Appeals District, Place No. 6",Irene Rios,3,10
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,"Justice, 4th Court of Appeals District, Place No. 7 Unexpired Term","Rebecca ""Beckie"" Palomo",3,10
Bandera County,1-Mar-22,Democratic Primary,2,0,410,524,County Chairman,Lynn Oliver,3,10
