,,,,,#FormatVersion 1,,,,,,,,
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Lieutenant Governor,Dan Patrick,2,2,4,19
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Lieutenant Governor,Aaron Sorrells,0,0,0,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Lieutenant Governor,Zach Vance,0,1,1,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Lieutenant Governor,Todd M. Bullis,0,0,0,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Lieutenant Governor,Daniel Miller,0,0,0,2
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Lieutenant Governor,Trayce Bradford,0,0,0,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Attorney General,Louie Gohmert,0,2,2,3
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Attorney General,Eva Guzman,2,0,2,4
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Attorney General,George P. Bush,0,1,1,4
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Attorney General,Ken Paxton,0,0,0,12
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Comptroller of Public Accounts,Glenn Hegar,2,3,5,17
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Comptroller of Public Accounts,Mark V. Goloby,0,0,0,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Commissioner of the General Land Office,Don W. Minton,2,1,3,5
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Commissioner of the General Land Office,Ben Armenta,0,1,1,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Commissioner of the General Land Office,Jon Spiers,0,0,0,5
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Commissioner of the General Land Office,Weston Martinez,0,0,0,1
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Commissioner of the General Land Office,Tim Westley,0,0,0,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Commissioner of the General Land Office,Dawn Buckingham,0,0,0,5
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Commissioner of the General Land Office,Rufus Lopez,0,0,0,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Commissioner of the General Land Office,Victor Avila,0,1,1,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Commissioner of Agriculture,James White,2,1,3,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Commissioner of Agriculture,Sid Miller,0,2,2,19
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Commissioner of Agriculture,Carey A. Counsil,0,0,0,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Railroad Commissioner,Dawayne Tipton,2,0,2,2
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Railroad Commissioner,"Marvin ""Sarge"" Summers",0,1,1,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Railroad Commissioner,Tom Slocum Jr,0,1,1,1
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Railroad Commissioner,Wayne Christian,0,0,0,12
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Railroad Commissioner,Sarah Stogner,0,1,1,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"Justice, Supreme Court, Place 3",Debra Lehrmann,2,3,5,18
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"Justice, Supreme Court, Place 5",Rebeca Huddle,2,3,5,18
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"Justice, Supreme Court, Place 9",Evan Young,2,2,4,5
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"Justice, Supreme Court, Place 9",David J. Schenck,0,1,1,12
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"Judge, Court of Criminal Appeals, Place 2",Mary Lou Keel,2,3,5,18
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"Judge, Court of Criminal Appeals, Place 5",Clint Morgan,2,0,2,3
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,0,3,3,11
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",2,3,5,17
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"Member, State Board of Education, District No. 15",Jay Johnson,2,2,4,11
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"Member, State Board of Education, District No. 15",Aaron Kinsey,0,1,1,5
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"State Senator, District No. 28",Charles Perry,2,3,5,18
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"State Representative,  District No. 68",Mark Middleton,0,1,1,1
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"State Representative,  District No. 68",David Spiller,2,2,4,18
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"State Representative,  District No. 68",Gary W. Franklin,0,0,0,1
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"State Representative,  District No. 68",Craig Carter,0,0,0,1
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"Justice, 11th Court of Appeals District, Place No. 3",W. Stacy Trotter,2,3,5,16
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"District Judge, 39th Judicial District",Shane Hadaway,2,3,5,18
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,County Judge,Henry Hank Lawson III,2,0,2,1
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,County Judge,Jahew Thorp,0,1,1,8
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,County Judge,Caleb W. Hodges,0,2,2,14
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,District and County Clerk,Dianna Moore,2,3,5,21
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,District and County Clerk,Molly Brockman,0,0,0,2
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,County Treasurer,Michelle Mathiews,0,0,0,7
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,County Treasurer,Michelle R Clark,2,3,5,16
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,"County Commissioner, Precinct No. 4",Klay Mitchell,2,3,5,24
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Justice of the Peace,Bobby Thompson,2,3,5,22
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 1,YES,2,3,5,22
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 1,NO,0,0,0,2
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 2,YES,2,3,5,15
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 2,NO,0,0,0,8
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 3,YES,0,3,3,20
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 3,NO,2,0,2,3
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 4,YES,2,3,5,20
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 4,NO,0,0,0,2
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 5,YES,2,2,4,18
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 5,NO,0,1,1,3
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 6,YES,2,2,4,17
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 6,NO,0,1,1,2
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 7,YES,2,3,5,22
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 7,NO,0,0,0,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 8,YES,2,3,5,22
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 8,NO,0,0,0,1
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 9,YES,2,3,5,20
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 9,NO,0,0,0,2
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 10,YES,2,3,5,20
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Proposition 10,NO,0,0,0,2
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,United States Representative District No. 19,Jodey C. Arrington,2,32,34,59
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Governor,Allen B. West,0,1,1,4
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Governor,Paul Belew,0,0,0,1
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Governor,Chad Prather,0,5,5,6
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Governor,Don Huffines,0,1,1,4
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Governor,Rick Perry,1,3,4,9
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Governor,Danny Harrison,0,1,1,0
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Governor,Greg Abbott,1,24,25,44
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Governor,Kandy Kaye Horn,0,0,0,1
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Lieutenant Governor,Dan Patrick,2,19,21,42
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Lieutenant Governor,Aaron Sorrells,0,0,0,6
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Lieutenant Governor,Zach Vance,0,1,1,2
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Lieutenant Governor,Todd M. Bullis,0,0,0,2
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Lieutenant Governor,Daniel Miller,0,2,2,6
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Lieutenant Governor,Trayce Bradford,0,3,3,3
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Attorney General,Louie Gohmert,0,1,1,8
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Attorney General,Eva Guzman,1,3,4,7
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Attorney General,George P. Bush,0,13,13,21
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Attorney General,Ken Paxton,1,12,13,28
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Comptroller of Public Accounts,Glenn Hegar,2,24,26,42
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Comptroller of Public Accounts,Mark V. Goloby,0,0,0,11
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Commissioner of the General Land Office,Don W. Minton,0,8,8,15
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Commissioner of the General Land Office,Ben Armenta,0,1,1,1
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Commissioner of the General Land Office,Jon Spiers,1,6,7,9
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Commissioner of the General Land Office,Weston Martinez,0,0,0,2
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Commissioner of the General Land Office,Tim Westley,0,6,6,10
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Commissioner of the General Land Office,Dawn Buckingham,0,1,1,7
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Commissioner of the General Land Office,Rufus Lopez,0,1,1,2
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Commissioner of the General Land Office,Victor Avila,0,0,0,1
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Commissioner of Agriculture,James White,0,11,11,13
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Commissioner of Agriculture,Sid Miller,1,16,17,37
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Commissioner of Agriculture,Carey A. Counsil,0,0,0,4
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Railroad Commissioner,Dawayne Tipton,0,4,4,11
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Railroad Commissioner,"Marvin ""Sarge"" Summers",0,3,3,13
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Railroad Commissioner,Tom Slocum Jr,0,4,4,3
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Railroad Commissioner,Wayne Christian,0,7,7,14
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Railroad Commissioner,Sarah Stogner,0,3,3,6
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"Justice, Supreme Court, Place 3",Debra Lehrmann,1,29,30,48
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"Justice, Supreme Court, Place 5",Rebeca Huddle,1,26,27,48
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"Justice, Supreme Court, Place 9",Evan Young,1,14,15,22
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"Justice, Supreme Court, Place 9",David J. Schenck,0,11,11,20
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"Judge, Court of Criminal Appeals, Place 2",Mary Lou Keel,1,27,28,49
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"Judge, Court of Criminal Appeals, Place 5",Clint Morgan,0,10,10,19
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,1,15,16,26
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",1,26,27,47
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"Member, State Board of Education, District No. 15",Jay Johnson,1,11,12,21
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"Member, State Board of Education, District No. 15",Aaron Kinsey,0,11,11,23
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"State Senator, District No. 28",Charles Perry,1,26,27,50
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"State Representative,  District No. 68",Mark Middleton,0,2,2,7
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"State Representative,  District No. 68",David Spiller,2,19,21,42
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"State Representative,  District No. 68",Gary W. Franklin,0,2,2,4
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"State Representative,  District No. 68",Craig Carter,0,5,5,4
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"Justice, 11th Court of Appeals District, Place No. 3",W. Stacy Trotter,1,25,26,47
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"District Judge, 39th Judicial District",Shane Hadaway,2,32,34,53
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,County Judge,Henry Hank Lawson III,0,6,6,20
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,County Judge,Jahew Thorp,1,6,7,27
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,County Judge,Caleb W. Hodges,1,26,27,23
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,District and County Clerk,Dianna Moore,1,22,23,45
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,District and County Clerk,Molly Brockman,1,15,16,26
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,County Treasurer,Michelle Mathiews,1,12,13,30
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,County Treasurer,Michelle R Clark,1,26,27,40
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,"County Commissioner, Precinct No. 4",Klay Mitchell,1,37,38,67
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Justice of the Peace,Bobby Thompson,2,36,38,61
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 1,YES,1,33,34,62
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 1,NO,1,1,2,6
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 2,YES,0,26,26,59
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 2,NO,0,7,7,7
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 3,YES,1,31,32,59
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 3,NO,0,2,2,7
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 4,YES,1,29,30,59
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 4,NO,0,5,5,8
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 5,YES,0,27,27,51
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 5,NO,1,4,5,13
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 6,YES,1,25,26,51
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 6,NO,0,4,4,7
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 7,YES,1,32,33,59
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 7,NO,0,0,0,3
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 8,YES,1,27,28,58
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 8,NO,0,4,4,7
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 9,YES,0,30,30,58
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 9,NO,1,3,4,5
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 10,YES,1,31,32,59
Throckmorton,3/1/2022,Primary,1,0,4006,212,0,Proposition 10,NO,0,2,2,4
