political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,Precinct_name,Reg_voters,race_name,candidate_name,early_votes,election_votes
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Governor,DANNY HARRISON,2,0
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Lieutenant Governor,AARON SORRELLS,20,9
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Lieutenant Governor,ZACH VANCE,3,2
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Lieutenant Governor,TODD M. BULLIS,3,2
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Lieutenant Governor,DAN PATRICK,49,39
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Lieutenant Governor,DANIEL MILLER,2,5
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Lieutenant Governor,TRAYCE BRADFORD,5,2
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Attorney General,GEORGE P. BUSH,27,27
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Attorney General,KEN PAXTON,44,26
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Attorney General,EVA GUZMAN,11,5
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Attorney General,LOUIE GOHMERT,7,4
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Comptroller of Public Accounts,GLENN HEGAR,62,47
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Comptroller of Public Accounts,MARK V. GOLOBY,11,9
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of The General Land Ofice,DON W. MINTON,31,19
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of The General Land Ofice,DAWN BUCKINGHAM,20,13
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of The General Land Ofice,RUFUS LOPEZ,7,7
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of The General Land Ofice,JON SPIERS,5,3
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of The General Land Ofice,BEN ARMENTA,1,3
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of The General Land Ofice,TIM WESTLEY,5,3
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of The General Land Ofice,VICTOR AVILA,3,5
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of The General Land Ofice,WESTON MARTINEZ,2,0
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of Agriculture,SID MILLER,52,38
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of Agriculture,JAMES WHITE,27,17
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of Agriculture,CAREY A. COUNSIL,5,3
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Railroad Commissioner,"MARVIN ""SARGE"" SUMMERS",32,26
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Railroad Commissioner,TOM SLOCUM JR,12,7
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Railroad Commissioner,SARAH STOGNER,13,13
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Railroad Commissioner,DAWAYNE TIPTON,4,2
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Railroad Commissioner,WAYNE CHRISTIAN,14,8
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"Justice, Supreme Court, Place 3",DEBRA LEHRMANN,70,55
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"Justice, Supreme Court, Place 5",REBECA HUDDLE,69,53
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"Justice, Supreme Court, Place 9",DAVID J. SCHENCK,44,34
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"Justice, Supreme Court, Place 9",EVAN YOUNG,28,21
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"Judge, Court of Criminal Appeals Place 2",MARY LOU KEEL,67,52
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"Judge, Court of Criminal Appeals Place 5",SCOTT WALKER,53,41
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"Judge, Court of Criminal Appeals Place 5",CLINT MORGAN,18,13
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"Judge, Court of Criminal Appeals Place 6","JESSE F. MCCLURE, III",65,51
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"Member, State Board of Education, District 15",AARON KINSEY,47,38
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"Member, State Board of Education, District 15",JAY JOHNSON,25,16
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"State Senator, District 28",CHARLES PERRY,74,54
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,State Representative District 69,JAMES B. FRANK,73,52
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"Justice, 7th Court of Appeals District, Place 4",LARRY DOSS,69,53
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"District Judge, 46th Judicial District","CORNELL D. ""CORY"" CURTIS",78,58
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,County Attorney - Unexpired Term,JONATHAN JACK WHITSITT,72,54
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,District Clerk,BRENDA PETERSON,81,58
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,County Clerk,JANA KENNON,79,56
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,County Treasurer,AMBER LAGUNAS COBB,28,27
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,County Treasurer,ANGIE BOYD,66,39
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"County Commissioner, Precinct No. 4",JERRY PENNARTZ,42,23
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"County Commissioner, Precinct No. 4",JOSH PATTERSON,56,42
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Justice of The Peace Precinct 1,GENE MORTON,56,45
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Justice of The Peace Precinct 1,SHARON MCCARTY GOINS,38,22
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,County Chairman,MEREDITH A. WRIGHT,73,48
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"United States Representative, District 13",KATHLEEN BROWN,6,4
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Governor,INOCENCIO (INNO) BARRIENTEZ,0,0
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Governor,JOY DIAZ,1,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Governor,MICHAEL COOPER,0,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Governor,RICH WAKELAND,0,0
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Governor,BETO O'ROURKE,6,4
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Lieutenant Governor,MIKE COLLIER,3,2
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Lieutenant Governor,CARLA BRAILEY,5,2
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Lieutenant Governor,MICHELLE BECKLEY,0,2
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Attorney General,"S. ""TBONE"" RAYNOR",1,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Attorney General,LEE MERRITT,1,0
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Attorney General,ROCHELLE MERCEDES GARZA,2,3
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Attorney General,JOE JAWORSKI,2,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Attorney General,MIKE FIELDS,2,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Comptroller of Public Accounts,TIM MAHONEY,2,2
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Comptroller of Public Accounts,ANGEL LUIS VEGA,2,4
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Comptroller of Public Accounts,JANET T. DUDDING,3,0
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of the General Land Office,JINNY SUH,1,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of the General Land Office,JAY KLEBERG,2,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of the General Land Office,MICHAEL LANGE,2,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of the General Land Office,SANDRAGRACE MARTINEZ,2,3
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of Agriculture,ED IRESON,1,5
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Commissioner of Agriculture,SUSAN HAYS,6,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Railroad Commissioner,LUKE WARFORD,7,6
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"Justice, Supreme Court, Place 3",ERIN A NOWELL,7,6
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"Justice, Supreme Court, Place 5",AMANDA REICHEK,7,5
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"Justice, Supreme Court, Place 9",JULIA MALDONADO,7,6
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"Judge, Court of Criminal Appeals, Place 5",DANA HUFFMAN,7,6
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,"Judge, Court of Criminal Appeals, Place 6",ROBERT JOHNSON,7,6
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,State Representative District 69,WALTER COPPAGE,7,6
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,County Judge,GREG TYRA,5,6
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,County Chairman,TOM OLIVER,6,6
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 1,FOR,88,60
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 1,AGAINST,8,7
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 2,FOR,77,53
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 2,AGAINST,16,11
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 3,FOR,82,62
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 3,AGAINST,13,4
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 4,FOR,85,56
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 4,AGAINST,6,8
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 5,FOR,81,52
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 5,AGAINST,10,12
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 6,FOR,75,51
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 6,AGAINST,11,12
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 7,FOR,89,60
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 7,AGAINST,4,5
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 8,FOR,87,55
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 8,AGAINST,7,8
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 9,FOR,86,56
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 9,AGAINST,8,7
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 10,FOR,87,61
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 20,1536,Proposition 10,AGAINST,4,3
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"United States Representative, District 13",RONNY JACKSON,187,199
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Governor,GREG ABBOTT,174,169
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Governor,ALLEN B. WEST,12,16
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Governor,DON HUFFINES,14,10
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Governor,CHAD PRATHER,13,27
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Governor,PAUL BELEW,1,0
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Governor,RICK PERRY,2,7
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Governor,KANDY KAYE HORN,2,3
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Governor,DANNY HARRISON,1,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Lieutenant Governor,AARON SORRELLS,20,30
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Lieutenant Governor,ZACH VANCE,3,8
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Lieutenant Governor,TODD M. BULLIS,6,7
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Lieutenant Governor,DAN PATRICK,148,154
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Lieutenant Governor,DANIEL MILLER,8,7
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Lieutenant Governor,TRAYCE BRADFORD,15,17
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Attorney General,GEORGE P. BUSH,75,77
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Attorney General,KEN PAXTON,93,114
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Attorney General,EVA GUZMAN,31,19
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Attorney General,LOUIE GOHMERT,18,18
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Comptroller of Public Accounts,GLENN HEGAR,155,169
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Comptroller of Public Accounts,MARK V. GOLOBY,26,36
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of The General Land Ofice,DON W. MINTON,51,83
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of The General Land Ofice,DAWN BUCKINGHAM,66,58
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of The General Land Ofice,RUFUS LOPEZ,13,8
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of The General Land Ofice,JON SPIERS,23,16
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of The General Land Ofice,BEN ARMENTA,0,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of The General Land Ofice,TIM WESTLEY,12,13
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of The General Land Ofice,VICTOR AVILA,7,7
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of The General Land Ofice,WESTON MARTINEZ,6,3
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of Agriculture,SID MILLER,128,149
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of Agriculture,JAMES WHITE,62,51
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of Agriculture,CAREY A. COUNSIL,6,13
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Railroad Commissioner,"MARVIN ""SARGE"" SUMMERS",58,74
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Railroad Commissioner,TOM SLOCUM JR,25,28
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Railroad Commissioner,SARAH STOGNER,23,36
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Railroad Commissioner,DAWAYNE TIPTON,19,17
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Railroad Commissioner,WAYNE CHRISTIAN,47,37
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"Justice, Supreme Court, Place 3",DEBRA LEHRMANN,174,188
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"Justice, Supreme Court, Place 5",REBECA HUDDLE,170,184
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"Justice, Supreme Court, Place 9",DAVID J. SCHENCK,112,121
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"Justice, Supreme Court, Place 9",EVAN YOUNG,59,67
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"Judge, Court of Criminal Appeals Place 2",MARY LOU KEEL,177,187
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"Judge, Court of Criminal Appeals Place 5",SCOTT WALKER,131,135
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"Judge, Court of Criminal Appeals Place 5",CLINT MORGAN,43,51
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"Judge, Court of Criminal Appeals Place 6","JESSE F. MCCLURE, III",171,184
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"Member, State Board of Education, District 15",AARON KINSEY,99,121
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"Member, State Board of Education, District 15",JAY JOHNSON,72,71
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"State Senator, District 28",CHARLES PERRY,188,199
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,State Representative District 69,JAMES B. FRANK,182,194
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"Justice, 7th Court of Appeals District, Place 4",LARRY DOSS,176,191
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"District Judge, 46th Judicial District","CORNELL D. ""CORY"" CURTIS",201,208
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,County Attorney - Unexpired Term,JONATHAN JACK WHITSITT,181,206
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,District Clerk,BRENDA PETERSON,204,214
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,County Clerk,JANA KENNON,200,211
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,County Treasurer,AMBER LAGUNAS COBB,80,80
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,County Treasurer,ANGIE BOYD,141,152
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"County Commissioner, Precinct No. 2",PHILLIP C. GRAF,204,216
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Justice of The Peace Precinct 2,CLINTON NAVA,170,153
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Justice of The Peace Precinct 2,BILL HUMPHREY,54,84
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,County Chairman,MEREDITH A. WRIGHT,173,190
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"United States Representative, District 13",KATHLEEN BROWN,15,4
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Governor,INOCENCIO (INNO) BARRIENTEZ,1,0
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Governor,JOY DIAZ,0,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Governor,MICHAEL COOPER,0,0
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Governor,RICH WAKELAND,1,0
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Governor,BETO O'ROURKE,14,4
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Lieutenant Governor,MIKE COLLIER,10,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Lieutenant Governor,CARLA BRAILEY,4,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Lieutenant Governor,MICHELLE BECKLEY,2,2
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Attorney General,"S. ""TBONE"" RAYNOR",2,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Attorney General,LEE MERRITT,4,0
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Attorney General,ROCHELLE MERCEDES GARZA,3,3
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Attorney General,JOE JAWORSKI,5,0
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Attorney General,MIKE FIELDS,2,0
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Comptroller of Public Accounts,TIM MAHONEY,4,2
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Comptroller of Public Accounts,ANGEL LUIS VEGA,5,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Comptroller of Public Accounts,JANET T. DUDDING,7,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of the General Land Office,JINNY SUH,2,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of the General Land Office,JAY KLEBERG,8,0
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of the General Land Office,MICHAEL LANGE,4,1
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of the General Land Office,SANDRAGRACE MARTINEZ,2,2
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of Agriculture,ED IRESON,5,2
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Commissioner of Agriculture,SUSAN HAYS,11,2
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Railroad Commissioner,LUKE WARFORD,14,4
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"Justice, Supreme Court, Place 3",ERIN A NOWELL,15,4
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"Justice, Supreme Court, Place 5",AMANDA REICHEK,14,4
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"Justice, Supreme Court, Place 9",JULIA MALDONADO,14,4
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"Judge, Court of Criminal Appeals, Place 5",DANA HUFFMAN,14,4
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,"Judge, Court of Criminal Appeals, Place 6",ROBERT JOHNSON,14,4
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,State Representative District 69,WALTER COPPAGE,15,4
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,County Judge,GREG TYRA,16,4
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,County Chairman,TOM OLIVER,15,4
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 1,FOR,200,220
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 1,AGAINST,15,10
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 2,FOR,164,183
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 2,AGAINST,44,39
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 3,FOR,197,217
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 3,AGAINST,20,14
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 4,FOR,193,211
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 4,AGAINST,19,16
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 5,FOR,185,206
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 5,AGAINST,28,23
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 6,FOR,168,199
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 6,AGAINST,38,25
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 7,FOR,209,225
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 7,AGAINST,8,9
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 8,FOR,202,211
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 8,AGAINST,14,19
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 9,FOR,175,187
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 9,AGAINST,41,44
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 10,FOR,209,215
Wilbarger County,3/1/2022,2022 Primary,0,0,Precinct 21,1757,Proposition 10,AGAINST,7,13
