Political_Subdivision,Election_Date,Election_Name,Total_Provisional_Ballots,Total_Provisional_Ballots_Counted,Precinct_name,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,13,12,"Presiding Judge, Court of Criminal Appeals",,1,3,Lance Stott,C,3,LIB,324,7,53,0,153,4,25,0,171,3,28,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,14,13,"Judge, Court of Criminal Appeals, Place 7",,1,1,Barbara Parker Hervey,C,1,REP,324,142,141,0,153,79,55,0,171,63,86,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,14,13,"Judge, Court of Criminal Appeals, Place 7",,1,2,Mark W. Bennett,C,2,LIB,324,41,141,0,153,19,55,0,171,22,86,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,15,14,"Judge, Court of Criminal Appeals, Place 8",,1,1,Elsa Alcala,C,1,REP,324,146,139,0,153,78,57,0,171,68,82,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,15,14,"Judge, Court of Criminal Appeals, Place 8",,1,2,"William Bryan Strange, III",C,2,LIB,324,39,139,0,153,18,57,0,171,21,82,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,16,15,"Member, State Board of Education, District 15",,1,1,Marty Rowley,C,1,REP,324,125,62,0,153,72,28,0,171,53,34,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,16,15,"Member, State Board of Education, District 15",,1,2,Steven D. Schafersman,C,2,DEM,324,137,62,0,153,53,28,0,171,84,34,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,17,16,"State Senator, District 31",,1,1,Kel Seliger,C,1,REP,324,162,162,0,153,94,59,0,171,68,103,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,18,17,"State Representative, District 88",,1,1,Ken King,C,1,REP,324,162,162,0,153,92,61,0,171,70,101,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,19,18,"Justice, 7th Court of Appeals District, Place 2",,1,1,Mackey K. Hancock,C,1,REP,324,156,168,0,153,89,64,0,171,67,104,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,20,19,"Justice, 7th Court of Appeals District, Place 3, Unexpired Term",,1,1,Pat Pirtle,C,1,REP,324,153,171,0,153,84,69,0,171,69,102,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,21,20,County Judge,,1,1,Carroll Gerber,C,1,REP,324,170,154,0,153,91,62,0,171,79,92,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,22,21,County District Attorney,,1,1,Shalyn Hamlin,C,1,REP,324,146,23,0,153,87,1,0,171,59,22,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,22,21,County District Attorney,,1,2,Jerry Matthews,C,2,DEM,324,155,23,0,153,65,1,0,171,90,22,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,23,22,Sheriff,,1,1,Sal Rivera,C,1,REP,324,217,107,0,153,120,33,0,171,97,74,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,24,23,Constable,,1,1,Ray Aleman,C,1,REP,324,206,118,0,153,106,47,0,171,100,71,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,25,24,Tax-Assessor Collector,,1,1,Elaine Kern,C,1,REP,324,115,19,0,153,62,1,0,171,53,18,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,25,24,Tax-Assessor Collector,,1,2,Pamala Rickert,C,2,DEM,324,190,19,0,153,90,1,0,171,100,18,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,28,27,"High Plains Underground Water Conservation District DIRECTOR, Precinct 3",,1,1,Mike Beauchamp,C,1,,324,124,155,0,153,78,59,0,171,46,96,0
Castro County,11/6/2012,General Election,2,0,201,4,3,3,810,0.4,28,27,"High Plains Underground Water Conservation District DIRECTOR, Precinct 3",,1,2,Carroll Cook,C,2,,324,45,155,0,153,16,59,0,171,29,96,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,4,3,Straight Party,,1,1,Republican Party,C,1,REP,102,33,66,0,38,10,27,0,64,23,39,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,4,3,Straight Party,,1,2,Democratic Party,C,2,DEM,102,3,66,0,38,1,27,0,64,2,39,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,4,3,Straight Party,,1,3,Libertarian Party,C,3,LIB,102,0,66,0,38,0,27,0,64,0,39,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,4,3,Straight Party,,1,4,Green Party,C,4,GRN,102,0,66,0,38,0,27,0,64,0,39,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,5,4,President and Vice-President,,1,1,Mitt Romney/Paul Ryan,C,1,REP,102,87,1,0,38,32,0,0,64,55,1,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,5,4,President and Vice-President,,1,2,Barack Obama/Joe Biden,C,2,DEM,102,14,1,0,38,6,0,0,64,8,1,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,5,4,President and Vice-President,,1,3,Gary Johnson/Jim Gray,C,3,LIB,102,0,1,0,38,0,0,0,64,0,1,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,5,4,President and Vice-President,,1,4,Jill Stein/Cheri Honkala,C,4,GRN,102,0,1,0,38,0,0,0,64,0,1,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,6,5,United States Senator,,1,1,Ted Cruz,C,1,REP,102,72,9,0,38,25,3,0,64,47,6,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,6,5,United States Senator,,1,2,Paul Sadler,C,2,DEM,102,18,9,0,38,9,3,0,64,9,6,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,6,5,United States Senator,,1,3,John Jay Myers,C,3,LIB,102,2,9,0,38,1,3,0,64,1,6,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,6,5,United States Senator,,1,4,David B. Collins,C,4,GRN,102,1,9,0,38,0,3,0,64,1,6,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,7,6,"United States Representative, District 19",,1,1,Randy Neugebauer,C,1,REP,102,79,14,0,38,29,6,0,64,50,8,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,7,6,"United States Representative, District 19",,1,2,"Richard ""Chip"" Peterson",C,2,LIB,102,9,14,0,38,3,6,0,64,6,8,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,8,7,Railroad Commissioner,,1,1,Christi Craddick,C,1,REP,102,71,15,0,38,28,5,0,64,43,10,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,8,7,Railroad Commissioner,,1,2,Dale Henry,C,2,DEM,102,13,15,0,38,5,5,0,64,8,10,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,8,7,Railroad Commissioner,,1,3,Vivekananda (Vik) Wall,C,3,LIB,102,2,15,0,38,0,5,0,64,2,10,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,8,7,Railroad Commissioner,,1,4,Chris Kennedy,C,4,GRN,102,1,15,0,38,0,5,0,64,1,10,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,9,8,"Railroad Commissioner, Unexpired Term",,1,1,Barry Smitherman,C,1,REP,102,76,19,0,38,30,8,0,64,46,11,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,9,8,"Railroad Commissioner, Unexpired Term",,1,2,Jaime O. Perez,C,2,LIB,102,2,19,0,38,0,8,0,64,2,11,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,9,8,"Railroad Commissioner, Unexpired Term",,1,3,Josh Wendel,C,3,GRN,102,5,19,0,38,0,8,0,64,5,11,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,10,9,"Justice, Supreme Court, Place 2",,1,1,Don Willett,C,1,REP,102,78,19,0,38,31,7,0,64,47,12,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,10,9,"Justice, Supreme Court, Place 2",,1,2,RS Roberto Koelsch,C,2,LIB,102,5,19,0,38,0,7,0,64,5,12,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,11,10,"Justice, Supreme Court, Place 4",,1,1,John Devine,C,1,REP,102,71,20,0,38,26,8,0,64,45,12,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,11,10,"Justice, Supreme Court, Place 4",,1,2,Tom Oxford,C,2,LIB,102,8,20,0,38,3,8,0,64,5,12,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,11,10,"Justice, Supreme Court, Place 4",,1,3,Charles E. Waterbury,C,3,GRN,102,3,20,0,38,1,8,0,64,2,12,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,12,11,"Justice, Supreme Court, Place 6",,1,1,Nathan Hecht,C,1,REP,102,68,15,0,38,24,5,0,64,44,10,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,12,11,"Justice, Supreme Court, Place 6",,1,2,Michele Petty,C,2,DEM,102,14,15,0,38,9,5,0,64,5,10,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,12,11,"Justice, Supreme Court, Place 6",,1,3,Mark Ash,C,3,LIB,102,2,15,0,38,0,5,0,64,2,10,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,12,11,"Justice, Supreme Court, Place 6",,1,4,Jim Chisholm,C,4,GRN,102,3,15,0,38,0,5,0,64,3,10,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,13,12,"Presiding Judge, Court of Criminal Appeals",,1,1,Sharon Keller,C,1,REP,102,71,14,0,38,25,5,0,64,46,9,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,13,12,"Presiding Judge, Court of Criminal Appeals",,1,2,Keith Hampton,C,2,DEM,102,15,14,0,38,7,5,0,64,8,9,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,13,12,"Presiding Judge, Court of Criminal Appeals",,1,3,Lance Stott,C,3,LIB,102,2,14,0,38,1,5,0,64,1,9,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,14,13,"Judge, Court of Criminal Appeals, Place 7",,1,1,Barbara Parker Hervey,C,1,REP,102,72,20,0,38,26,9,0,64,46,11,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,14,13,"Judge, Court of Criminal Appeals, Place 7",,1,2,Mark W. Bennett,C,2,LIB,102,10,20,0,38,3,9,0,64,7,11,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,15,14,"Judge, Court of Criminal Appeals, Place 8",,1,1,Elsa Alcala,C,1,REP,102,68,20,0,38,27,8,0,64,41,12,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,15,14,"Judge, Court of Criminal Appeals, Place 8",,1,2,"William Bryan Strange, III",C,2,LIB,102,14,20,0,38,3,8,0,64,11,12,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,16,15,"Member, State Board of Education, District 15",,1,1,Marty Rowley,C,1,REP,102,74,15,0,38,25,6,0,64,49,9,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,16,15,"Member, State Board of Education, District 15",,1,2,Steven D. Schafersman,C,2,DEM,102,13,15,0,38,7,6,0,64,6,9,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,17,16,"State Senator, District 31",,1,1,Kel Seliger,C,1,REP,102,80,22,0,38,29,9,0,64,51,13,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,18,17,"State Representative, District 88",,1,1,Ken King,C,1,REP,102,82,20,0,38,29,9,0,64,53,11,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,19,18,"Justice, 7th Court of Appeals District, Place 2",,1,1,Mackey K. Hancock,C,1,REP,102,80,22,0,38,28,10,0,64,52,12,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,20,19,"Justice, 7th Court of Appeals District, Place 3, Unexpired Term",,1,1,Pat Pirtle,C,1,REP,102,81,21,0,38,28,10,0,64,53,11,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,21,20,County Judge,,1,1,Carroll Gerber,C,1,REP,102,80,22,0,38,27,11,0,64,53,11,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,22,21,County District Attorney,,1,1,Shalyn Hamlin,C,1,REP,102,70,9,0,38,23,1,0,64,47,8,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,22,21,County District Attorney,,1,2,Jerry Matthews,C,2,DEM,102,23,9,0,38,14,1,0,64,9,8,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,23,22,Sheriff,,1,1,Sal Rivera,C,1,REP,102,83,19,0,38,29,9,0,64,54,10,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,24,23,Constable,,1,1,Ray Aleman,C,1,REP,102,80,22,0,38,28,10,0,64,52,12,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,25,24,Tax-Assessor Collector,,1,1,Elaine Kern,C,1,REP,102,55,10,0,38,15,2,0,64,40,8,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,25,24,Tax-Assessor Collector,,1,2,Pamala Rickert,C,2,DEM,102,37,10,0,38,21,2,0,64,16,8,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,28,27,"High Plains Underground Water Conservation District DIRECTOR, Precinct 3",,1,1,Mike Beauchamp,C,1,,102,70,22,0,38,21,11,0,64,49,11,0
Castro County,11/6/2012,General Election,2,0,206,4,4,4,142,0.72,28,27,"High Plains Underground Water Conservation District DIRECTOR, Precinct 3",,1,2,Carroll Cook,C,2,,102,10,22,0,38,6,11,0,64,4,11,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,4,3,Straight Party,,1,1,Republican Party,C,1,REP,640,117,460,0,373,60,286,0,267,57,174,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,4,3,Straight Party,,1,2,Democratic Party,C,2,DEM,640,62,460,0,373,27,286,0,267,35,174,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,4,3,Straight Party,,1,3,Libertarian Party,C,3,LIB,640,0,460,0,373,0,286,0,267,0,174,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,4,3,Straight Party,,1,4,Green Party,C,4,GRN,640,1,460,0,373,0,286,0,267,1,174,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,5,4,President and Vice-President,,1,1,Mitt Romney/Paul Ryan,C,1,REP,640,506,6,0,373,321,4,0,267,185,2,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,5,4,President and Vice-President,,1,2,Barack Obama/Joe Biden,C,2,DEM,640,126,6,0,373,48,4,0,267,78,2,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,5,4,President and Vice-President,,1,3,Gary Johnson/Jim Gray,C,3,LIB,640,1,6,0,373,0,4,0,267,1,2,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,5,4,President and Vice-President,,1,4,Jill Stein/Cheri Honkala,C,4,GRN,640,1,6,0,373,0,4,0,267,1,2,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,6,5,United States Senator,,1,1,Ted Cruz,C,1,REP,640,457,35,0,373,279,24,0,267,178,11,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,6,5,United States Senator,,1,2,Paul Sadler,C,2,DEM,640,133,35,0,373,60,24,0,267,73,11,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,6,5,United States Senator,,1,3,John Jay Myers,C,3,LIB,640,12,35,0,373,8,24,0,267,4,11,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,6,5,United States Senator,,1,4,David B. Collins,C,4,GRN,640,3,35,0,373,2,24,0,267,1,11,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,7,6,"United States Representative, District 19",,1,1,Randy Neugebauer,C,1,REP,640,518,77,0,373,314,38,0,267,204,39,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,7,6,"United States Representative, District 19",,1,2,"Richard ""Chip"" Peterson",C,2,LIB,640,45,77,0,373,21,38,0,267,24,39,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,8,7,Railroad Commissioner,,1,1,Christi Craddick,C,1,REP,640,456,49,0,373,280,35,0,267,176,14,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,8,7,Railroad Commissioner,,1,2,Dale Henry,C,2,DEM,640,120,49,0,373,50,35,0,267,70,14,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,8,7,Railroad Commissioner,,1,3,Vivekananda (Vik) Wall,C,3,LIB,640,7,49,0,373,4,35,0,267,3,14,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,8,7,Railroad Commissioner,,1,4,Chris Kennedy,C,4,GRN,640,8,49,0,373,4,35,0,267,4,14,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,9,8,"Railroad Commissioner, Unexpired Term",,1,1,Barry Smitherman,C,1,REP,640,482,99,0,373,290,58,0,267,192,41,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,9,8,"Railroad Commissioner, Unexpired Term",,1,2,Jaime O. Perez,C,2,LIB,640,40,99,0,373,13,58,0,267,27,41,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,9,8,"Railroad Commissioner, Unexpired Term",,1,3,Josh Wendel,C,3,GRN,640,19,99,0,373,12,58,0,267,7,41,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,10,9,"Justice, Supreme Court, Place 2",,1,1,Don Willett,C,1,REP,640,479,120,0,373,284,74,0,267,195,46,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,10,9,"Justice, Supreme Court, Place 2",,1,2,RS Roberto Koelsch,C,2,LIB,640,41,120,0,373,15,74,0,267,26,46,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,11,10,"Justice, Supreme Court, Place 4",,1,1,John Devine,C,1,REP,640,469,121,0,373,279,76,0,267,190,45,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,11,10,"Justice, Supreme Court, Place 4",,1,2,Tom Oxford,C,2,LIB,640,35,121,0,373,10,76,0,267,25,45,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,11,10,"Justice, Supreme Court, Place 4",,1,3,Charles E. Waterbury,C,3,GRN,640,15,121,0,373,8,76,0,267,7,45,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,12,11,"Justice, Supreme Court, Place 6",,1,1,Nathan Hecht,C,1,REP,640,413,69,0,373,250,52,0,267,163,17,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,12,11,"Justice, Supreme Court, Place 6",,1,2,Michele Petty,C,2,DEM,640,132,69,0,373,57,52,0,267,75,17,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,12,11,"Justice, Supreme Court, Place 6",,1,3,Mark Ash,C,3,LIB,640,12,69,0,373,6,52,0,267,6,17,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,12,11,"Justice, Supreme Court, Place 6",,1,4,Jim Chisholm,C,4,GRN,640,14,69,0,373,8,52,0,267,6,17,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,13,12,"Presiding Judge, Court of Criminal Appeals",,1,1,Sharon Keller,C,1,REP,640,421,72,0,373,249,57,0,267,172,15,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,13,12,"Presiding Judge, Court of Criminal Appeals",,1,2,Keith Hampton,C,2,DEM,640,136,72,0,373,61,57,0,267,75,15,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,13,12,"Presiding Judge, Court of Criminal Appeals",,1,3,Lance Stott,C,3,LIB,640,11,72,0,373,6,57,0,267,5,15,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,14,13,"Judge, Court of Criminal Appeals, Place 7",,1,1,Barbara Parker Hervey,C,1,REP,640,467,123,0,373,275,77,0,267,192,46,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,14,13,"Judge, Court of Criminal Appeals, Place 7",,1,2,Mark W. Bennett,C,2,LIB,640,50,123,0,373,21,77,0,267,29,46,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,15,14,"Judge, Court of Criminal Appeals, Place 8",,1,1,Elsa Alcala,C,1,REP,640,431,133,0,373,244,85,0,267,187,48,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,15,14,"Judge, Court of Criminal Appeals, Place 8",,1,2,"William Bryan Strange, III",C,2,LIB,640,76,133,0,373,44,85,0,267,32,48,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,16,15,"Member, State Board of Education, District 15",,1,1,Marty Rowley,C,1,REP,640,441,75,0,373,264,53,0,267,177,22,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,16,15,"Member, State Board of Education, District 15",,1,2,Steven D. Schafersman,C,2,DEM,640,124,75,0,373,56,53,0,267,68,22,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,17,16,"State Senator, District 31",,1,1,Kel Seliger,C,1,REP,640,523,117,0,373,313,60,0,267,210,57,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,18,17,"State Representative, District 88",,1,1,Ken King,C,1,REP,640,511,129,0,373,307,66,0,267,204,63,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,19,18,"Justice, 7th Court of Appeals District, Place 2",,1,1,Mackey K. Hancock,C,1,REP,640,475,165,0,373,277,96,0,267,198,69,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,20,19,"Justice, 7th Court of Appeals District, Place 3, Unexpired Term",,1,1,Pat Pirtle,C,1,REP,640,468,172,0,373,269,104,0,267,199,68,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,21,20,County Judge,,1,1,Carroll Gerber,C,1,REP,640,514,126,0,373,295,78,0,267,219,48,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,22,21,County District Attorney,,1,1,Shalyn Hamlin,C,1,REP,640,427,14,0,373,240,7,0,267,187,7,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,22,21,County District Attorney,,1,2,Jerry Matthews,C,2,DEM,640,199,14,0,373,126,7,0,267,73,7,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,23,22,Sheriff,,1,1,Sal Rivera,C,1,REP,640,531,109,0,373,310,63,0,267,221,46,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,24,23,Constable,,1,1,Ray Aleman,C,1,REP,640,487,153,0,373,285,88,0,267,202,65,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,25,24,Tax-Assessor Collector,,1,1,Elaine Kern,C,1,REP,640,264,9,0,373,145,6,0,267,119,3,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,25,24,Tax-Assessor Collector,,1,2,Pamala Rickert,C,2,DEM,640,367,9,0,373,222,6,0,267,145,3,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,27,26,"County Commissioner, Precinct 3",,1,1,Steve Smith,C,1,REP,640,394,15,0,373,223,8,0,267,171,7,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,27,26,"County Commissioner, Precinct 3",,1,2,W.A. (Bay) Baldridge,C,2,DEM,640,231,15,0,373,142,8,0,267,89,7,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,28,27,"High Plains Underground Water Conservation District DIRECTOR, Precinct 3",,1,1,Mike Beauchamp,C,1,,640,382,181,0,373,229,104,0,267,153,77,0
Castro County,11/6/2012,General Election,2,0,301,4,5,5,943,0.68,28,27,"High Plains Underground Water Conservation District DIRECTOR, Precinct 3",,1,2,Carroll Cook,C,2,,640,77,181,0,373,40,104,0,267,37,77,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,4,3,Straight Party,,1,1,Republican Party,C,1,REP,121,48,62,0,30,9,19,0,91,39,43,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,4,3,Straight Party,,1,2,Democratic Party,C,2,DEM,121,11,62,0,30,2,19,0,91,9,43,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,4,3,Straight Party,,1,3,Libertarian Party,C,3,LIB,121,0,62,0,30,0,19,0,91,0,43,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,4,3,Straight Party,,1,4,Green Party,C,4,GRN,121,0,62,0,30,0,19,0,91,0,43,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,5,4,President and Vice-President,,1,1,Mitt Romney/Paul Ryan,C,1,REP,121,99,3,0,30,23,1,0,91,76,2,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,5,4,President and Vice-President,,1,2,Barack Obama/Joe Biden,C,2,DEM,121,19,3,0,30,6,1,0,91,13,2,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,5,4,President and Vice-President,,1,3,Gary Johnson/Jim Gray,C,3,LIB,121,0,3,0,30,0,1,0,91,0,2,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,5,4,President and Vice-President,,1,4,Jill Stein/Cheri Honkala,C,4,GRN,121,0,3,0,30,0,1,0,91,0,2,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,6,5,United States Senator,,1,1,Ted Cruz,C,1,REP,121,95,6,0,30,21,2,0,91,74,4,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,6,5,United States Senator,,1,2,Paul Sadler,C,2,DEM,121,19,6,0,30,7,2,0,91,12,4,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,6,5,United States Senator,,1,3,John Jay Myers,C,3,LIB,121,1,6,0,30,0,2,0,91,1,4,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,6,5,United States Senator,,1,4,David B. Collins,C,4,GRN,121,0,6,0,30,0,2,0,91,0,4,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,7,6,"United States Representative, District 19",,1,1,Randy Neugebauer,C,1,REP,121,98,19,0,30,24,5,0,91,74,14,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,7,6,"United States Representative, District 19",,1,2,"Richard ""Chip"" Peterson",C,2,LIB,121,4,19,0,30,1,5,0,91,3,14,0
Castro County,11/6/2012,General Election,2,0,307,4,6,6,241,0.5,8,7,Railroad Commissioner,,1,1,Christi Craddick,C,1,REP,121,90,11,0,30,20,5,0,91,70,6,0
