Contest,PrecinctName,VotingType,Choice,Party,Votes,VotesPercent,TotalVotes,TotalVotesPercent,CastTotal,CastTotalPercent,MainTotal,MainTotalPercent,UnderVotes,TotalUnderVotes,OverVotes,TotalOverVotes,InvalidVotes,TotalInvalidVotes,RejectedWriteInVotes,TotalRejectedWriteInVotes,UnresolvedWriteInVotes,TotalUnresolvedWriteInVotes
Railroad Commissioner,4,Early Voting,"James ""Jim"" Wright",REP,640,88.15%,746,86.54%,726,100.00%,862,100.00%,29,39,0,1,0,0,0,0,0,0
Railroad Commissioner,4,Election Day Voting,"James ""Jim"" Wright",REP,86,77.48%,746,86.54%,111,100.00%,862,100.00%,9,39,0,1,0,0,0,0,0,0
Railroad Commissioner,4,Absentee Voting,Chrysta Castañeda,DEM,5,20.00%,102,11.83%,25,100.00%,862,100.00%,1,39,1,1,0,0,0,0,0,0
Railroad Commissioner,4,Early Voting,Chrysta Castañeda,DEM,75,10.33%,102,11.83%,726,100.00%,862,100.00%,29,39,0,1,0,0,0,0,0,0
Railroad Commissioner,4,Election Day Voting,Chrysta Castañeda,DEM,22,19.82%,102,11.83%,111,100.00%,862,100.00%,9,39,0,1,0,0,0,0,0,0
Railroad Commissioner,4,Absentee Voting,Matt Sterett,LIB,0,0.00%,9,1.04%,25,100.00%,862,100.00%,1,39,1,1,0,0,0,0,0,0
Railroad Commissioner,4,Early Voting,Matt Sterett,LIB,6,0.83%,9,1.04%,726,100.00%,862,100.00%,29,39,0,1,0,0,0,0,0,0
Railroad Commissioner,4,Election Day Voting,Matt Sterett,LIB,3,2.70%,9,1.04%,111,100.00%,862,100.00%,9,39,0,1,0,0,0,0,0,0
Railroad Commissioner,4,Absentee Voting,"Katija ""Kat"" Gruene",GRN,0,0.00%,5,0.58%,25,100.00%,862,100.00%,1,39,1,1,0,0,0,0,0,0
Railroad Commissioner,4,Early Voting,"Katija ""Kat"" Gruene",GRN,5,0.69%,5,0.58%,726,100.00%,862,100.00%,29,39,0,1,0,0,0,0,0,0
Railroad Commissioner,4,Election Day Voting,"Katija ""Kat"" Gruene",GRN,0,0.00%,5,0.58%,111,100.00%,862,100.00%,9,39,0,1,0,0,0,0,0,0
"Chief Justice, Supreme Court",4,Absentee Voting,Nathan Hecht,REP,17,70.83%,731,85.10%,24,100.00%,859,100.00%,2,42,1,1,0,0,0,0,0,0
"Chief Justice, Supreme Court",4,Early Voting,Nathan Hecht,REP,629,86.88%,731,85.10%,724,100.00%,859,100.00%,31,42,0,1,0,0,0,0,0,0
"Chief Justice, Supreme Court",4,Election Day Voting,Nathan Hecht,REP,85,76.58%,731,85.10%,111,100.00%,859,100.00%,9,42,0,1,0,0,0,0,0,0
"Chief Justice, Supreme Court",4,Absentee Voting,Amy Clark Meachum,DEM,6,25.00%,108,12.57%,24,100.00%,859,100.00%,2,42,1,1,0,0,0,0,0,0
"Chief Justice, Supreme Court",4,Early Voting,Amy Clark Meachum,DEM,80,11.05%,108,12.57%,724,100.00%,859,100.00%,31,42,0,1,0,0,0,0,0,0
"Chief Justice, Supreme Court",4,Election Day Voting,Amy Clark Meachum,DEM,22,19.82%,108,12.57%,111,100.00%,859,100.00%,9,42,0,1,0,0,0,0,0,0
"Chief Justice, Supreme Court",4,Absentee Voting,Mark Ash,LIB,1,4.17%,20,2.33%,24,100.00%,859,100.00%,2,42,1,1,0,0,0,0,0,0
"Chief Justice, Supreme Court",4,Early Voting,Mark Ash,LIB,15,2.07%,20,2.33%,724,100.00%,859,100.00%,31,42,0,1,0,0,0,0,0,0
"Chief Justice, Supreme Court",4,Election Day Voting,Mark Ash,LIB,4,3.60%,20,2.33%,111,100.00%,859,100.00%,9,42,0,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",4,Absentee Voting,Jane Bland,REP,17,70.83%,758,88.24%,24,100.00%,859,100.00%,3,43,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",4,Early Voting,Jane Bland,REP,650,89.78%,758,88.24%,724,100.00%,859,100.00%,31,43,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",4,Election Day Voting,Jane Bland,REP,91,81.98%,758,88.24%,111,100.00%,859,100.00%,9,43,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",4,Absentee Voting,Kathy Cheng,DEM,7,29.17%,101,11.76%,24,100.00%,859,100.00%,3,43,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",4,Early Voting,Kathy Cheng,DEM,74,10.22%,101,11.76%,724,100.00%,859,100.00%,31,43,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",4,Election Day Voting,Kathy Cheng,DEM,20,18.02%,101,11.76%,111,100.00%,859,100.00%,9,43,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",4,Absentee Voting,Jeff Boyd,REP,15,65.22%,733,86.64%,23,100.00%,846,100.00%,3,55,1,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",4,Early Voting,Jeff Boyd,REP,633,88.66%,733,86.64%,714,100.00%,846,100.00%,41,55,0,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",4,Election Day Voting,Jeff Boyd,REP,85,77.98%,733,86.64%,109,100.00%,846,100.00%,11,55,0,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",4,Absentee Voting,Staci Williams,DEM,6,26.09%,100,11.82%,23,100.00%,846,100.00%,3,55,1,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",4,Early Voting,Staci Williams,DEM,71,9.94%,100,11.82%,714,100.00%,846,100.00%,41,55,0,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",4,Election Day Voting,Staci Williams,DEM,23,21.10%,100,11.82%,109,100.00%,846,100.00%,11,55,0,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",4,Absentee Voting,William Bryan Strange III,LIB,2,8.70%,13,1.54%,23,100.00%,846,100.00%,3,55,1,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",4,Early Voting,William Bryan Strange III,LIB,10,1.40%,13,1.54%,714,100.00%,846,100.00%,41,55,0,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",4,Election Day Voting,William Bryan Strange III,LIB,1,0.92%,13,1.54%,109,100.00%,846,100.00%,11,55,0,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",4,Absentee Voting,Brett Busby,REP,16,69.57%,736,85.88%,23,100.00%,857,100.00%,3,44,1,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",4,Early Voting,Brett Busby,REP,637,87.86%,736,85.88%,725,100.00%,857,100.00%,30,44,0,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",4,Election Day Voting,Brett Busby,REP,83,76.15%,736,85.88%,109,100.00%,857,100.00%,11,44,0,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",4,Absentee Voting,Gisela D. Triana,DEM,6,26.09%,108,12.60%,23,100.00%,857,100.00%,3,44,1,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",4,Early Voting,Gisela D. Triana,DEM,79,10.90%,108,12.60%,725,100.00%,857,100.00%,30,44,0,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",4,Election Day Voting,Gisela D. Triana,DEM,23,21.10%,108,12.60%,109,100.00%,857,100.00%,11,44,0,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",4,Absentee Voting,Tom Oxford,LIB,1,4.35%,13,1.52%,23,100.00%,857,100.00%,3,44,1,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",4,Early Voting,Tom Oxford,LIB,9,1.24%,13,1.52%,725,100.00%,857,100.00%,30,44,0,1,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",4,Election Day Voting,Tom Oxford,LIB,3,2.75%,13,1.52%,109,100.00%,857,100.00%,11,44,0,1,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",4,Absentee Voting,Bert Richardson,REP,18,72.00%,753,87.97%,25,100.00%,856,100.00%,2,46,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",4,Early Voting,Bert Richardson,REP,649,89.64%,753,87.97%,724,100.00%,856,100.00%,31,46,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",4,Election Day Voting,Bert Richardson,REP,86,80.37%,753,87.97%,107,100.00%,856,100.00%,13,46,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",4,Absentee Voting,Elizabeth Davis Frizell,DEM,7,28.00%,103,12.03%,25,100.00%,856,100.00%,2,46,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",4,Early Voting,Elizabeth Davis Frizell,DEM,75,10.36%,103,12.03%,724,100.00%,856,100.00%,31,46,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",4,Election Day Voting,Elizabeth Davis Frizell,DEM,21,19.63%,103,12.03%,107,100.00%,856,100.00%,13,46,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",4,Absentee Voting,Kevin Patrick Yeary,REP,16,66.67%,749,87.60%,24,100.00%,855,100.00%,3,47,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",4,Early Voting,Kevin Patrick Yeary,REP,646,89.60%,749,87.60%,721,100.00%,855,100.00%,34,47,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",4,Election Day Voting,Kevin Patrick Yeary,REP,87,79.09%,749,87.60%,110,100.00%,855,100.00%,10,47,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",4,Absentee Voting,Tina Clinton,DEM,8,33.33%,106,12.40%,24,100.00%,855,100.00%,3,47,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",4,Early Voting,Tina Clinton,DEM,75,10.40%,106,12.40%,721,100.00%,855,100.00%,34,47,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",4,Election Day Voting,Tina Clinton,DEM,23,20.91%,106,12.40%,110,100.00%,855,100.00%,10,47,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",4,Absentee Voting,David Newell,REP,17,70.83%,748,87.69%,24,100.00%,853,100.00%,3,49,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",4,Early Voting,David Newell,REP,641,89.15%,748,87.69%,719,100.00%,853,100.00%,36,49,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",4,Election Day Voting,David Newell,REP,90,81.82%,748,87.69%,110,100.00%,853,100.00%,10,49,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",4,Absentee Voting,Brandon Birmingham,DEM,7,29.17%,105,12.31%,24,100.00%,853,100.00%,3,49,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",4,Early Voting,Brandon Birmingham,DEM,78,10.85%,105,12.31%,719,100.00%,853,100.00%,36,49,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",4,Election Day Voting,Brandon Birmingham,DEM,20,18.18%,105,12.31%,110,100.00%,853,100.00%,10,49,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",4,Absentee Voting,Jay Johnson,REP,18,75.00%,745,86.93%,24,100.00%,857,100.00%,3,45,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",4,Early Voting,Jay Johnson,REP,642,88.80%,745,86.93%,723,100.00%,857,100.00%,32,45,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",4,Election Day Voting,Jay Johnson,REP,85,77.27%,745,86.93%,110,100.00%,857,100.00%,10,45,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",4,Absentee Voting,John Betancourt,DEM,6,25.00%,112,13.07%,24,100.00%,857,100.00%,3,45,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",4,Early Voting,John Betancourt,DEM,81,11.20%,112,13.07%,723,100.00%,857,100.00%,32,45,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",4,Election Day Voting,John Betancourt,DEM,25,22.73%,112,13.07%,110,100.00%,857,100.00%,10,45,0,0,0,0,0,0,0,0
"State Representative, District No. 83",4,Absentee Voting,Dustin Burrows,REP,17,73.91%,752,87.75%,23,100.00%,857,100.00%,4,45,0,0,0,0,0,0,0,0
"State Representative, District No. 83",4,Early Voting,Dustin Burrows,REP,647,89.49%,752,87.75%,723,100.00%,857,100.00%,32,45,0,0,0,0,0,0,0,0
"State Representative, District No. 83",4,Election Day Voting,Dustin Burrows,REP,88,79.28%,752,87.75%,111,100.00%,857,100.00%,9,45,0,0,0,0,0,0,0,0
"State Representative, District No. 83",4,Absentee Voting,Addison Perry-Franks,DEM,6,26.09%,105,12.25%,23,100.00%,857,100.00%,4,45,0,0,0,0,0,0,0,0
"State Representative, District No. 83",4,Early Voting,Addison Perry-Franks,DEM,76,10.51%,105,12.25%,723,100.00%,857,100.00%,32,45,0,0,0,0,0,0,0,0
"State Representative, District No. 83",4,Election Day Voting,Addison Perry-Franks,DEM,23,20.72%,105,12.25%,111,100.00%,857,100.00%,9,45,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 2",4,Absentee Voting,Bruce Williams,REP,22,100.00%,803,100.00%,22,100.00%,803,100.00%,5,99,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 2",4,Early Voting,Bruce Williams,REP,679,100.00%,803,100.00%,679,100.00%,803,100.00%,76,99,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 2",4,Election Day Voting,Bruce Williams,REP,102,100.00%,803,100.00%,102,100.00%,803,100.00%,18,99,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 3 Unexpired Term",4,Absentee Voting,W. Stacy Trotter,REP,20,100.00%,800,100.00%,20,100.00%,800,100.00%,7,102,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 3 Unexpired Term",4,Early Voting,W. Stacy Trotter,REP,680,100.00%,800,100.00%,680,100.00%,800,100.00%,75,102,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 3 Unexpired Term",4,Election Day Voting,W. Stacy Trotter,REP,100,100.00%,800,100.00%,100,100.00%,800,100.00%,20,102,0,0,0,0,0,0,0,0
"District Attorney, 106th Judicial District",4,Absentee Voting,Philip Mack Furlow,REP,21,100.00%,803,100.00%,21,100.00%,803,100.00%,6,99,0,0,0,0,0,0,0,0
"District Attorney, 106th Judicial District",4,Early Voting,Philip Mack Furlow,REP,681,100.00%,803,100.00%,681,100.00%,803,100.00%,74,99,0,0,0,0,0,0,0,0
"District Attorney, 106th Judicial District",4,Election Day Voting,Philip Mack Furlow,REP,101,100.00%,803,100.00%,101,100.00%,803,100.00%,19,99,0,0,0,0,0,0,0,0
County Attorney,4,Absentee Voting,Joe Nagy Jr,REP,21,100.00%,812,100.00%,21,100.00%,812,100.00%,6,90,0,0,0,0,0,0,0,0
County Attorney,4,Early Voting,Joe Nagy Jr,REP,685,100.00%,812,100.00%,685,100.00%,812,100.00%,70,90,0,0,0,0,0,0,0,0
County Attorney,4,Election Day Voting,Joe Nagy Jr,REP,106,100.00%,812,100.00%,106,100.00%,812,100.00%,14,90,0,0,0,0,0,0,0,0
Sheriff,4,Absentee Voting,Ronny Pipkin,REP,21,100.00%,809,100.00%,21,100.00%,809,100.00%,6,93,0,0,0,0,0,0,0,0
Sheriff,4,Early Voting,Ronny Pipkin,REP,681,100.00%,809,100.00%,681,100.00%,809,100.00%,74,93,0,0,0,0,0,0,0,0
Sheriff,4,Election Day Voting,Ronny Pipkin,REP,107,100.00%,809,100.00%,107,100.00%,809,100.00%,13,93,0,0,0,0,0,0,0,0
County Tax Assessor-Collector,4,Absentee Voting,Susan Shaw,REP,22,100.00%,820,100.00%,22,100.00%,820,100.00%,5,82,0,0,0,0,0,0,0,0
County Tax Assessor-Collector,4,Early Voting,Susan Shaw,REP,692,100.00%,820,100.00%,692,100.00%,820,100.00%,63,82,0,0,0,0,0,0,0,0
County Tax Assessor-Collector,4,Election Day Voting,Susan Shaw,REP,106,100.00%,820,100.00%,106,100.00%,820,100.00%,14,82,0,0,0,0,0,0,0,0
"Constable, Precinct No. 1",4,Absentee Voting,Chad Hallum,REP,22,100.00%,801,100.00%,22,100.00%,801,100.00%,5,101,0,0,0,0,0,0,0,0
"Constable, Precinct No. 1",4,Early Voting,Chad Hallum,REP,673,100.00%,801,100.00%,673,100.00%,801,100.00%,82,101,0,0,0,0,0,0,0,0
"Constable, Precinct No. 1",4,Election Day Voting,Chad Hallum,REP,106,100.00%,801,100.00%,106,100.00%,801,100.00%,14,101,0,0,0,0,0,0,0,0
President and Vice President,5,Absentee Voting,Donald J. Trump Michael R. Pence,REP,7,70.00%,145,91.77%,10,100.00%,158,100.00%,0,1,0,0,0,0,0,0,0,0
President and Vice President,5,Early Voting,Donald J. Trump Michael R. Pence,REP,79,94.05%,145,91.77%,84,100.00%,158,100.00%,0,1,0,0,0,0,0,0,0,0
President and Vice President,5,Election Day Voting,Donald J. Trump Michael R. Pence,REP,59,92.19%,145,91.77%,64,100.00%,158,100.00%,1,1,0,0,0,0,0,0,0,0
President and Vice President,5,Absentee Voting,Joseph R. Biden Kamala D. Harris,DEM,3,30.00%,12,7.59%,10,100.00%,158,100.00%,0,1,0,0,0,0,0,0,0,0
President and Vice President,5,Early Voting,Joseph R. Biden Kamala D. Harris,DEM,5,5.95%,12,7.59%,84,100.00%,158,100.00%,0,1,0,0,0,0,0,0,0,0
President and Vice President,5,Election Day Voting,Joseph R. Biden Kamala D. Harris,DEM,4,6.25%,12,7.59%,64,100.00%,158,100.00%,1,1,0,0,0,0,0,0,0,0
President and Vice President,5,Absentee Voting,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0.00%,1,0.63%,10,100.00%,158,100.00%,0,1,0,0,0,0,0,0,0,0
President and Vice President,5,Early Voting,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0.00%,1,0.63%,84,100.00%,158,100.00%,0,1,0,0,0,0,0,0,0,0
President and Vice President,5,Election Day Voting,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,1,1.56%,1,0.63%,64,100.00%,158,100.00%,1,1,0,0,0,0,0,0,0,0
President and Vice President,5,Absentee Voting,Howie Hawkins Angela Walker,GRN,0,0.00%,0,0.00%,10,100.00%,158,100.00%,0,1,0,0,0,0,0,0,0,0
President and Vice President,5,Early Voting,Howie Hawkins Angela Walker,GRN,0,0.00%,0,0.00%,84,100.00%,158,100.00%,0,1,0,0,0,0,0,0,0,0
President and Vice President,5,Election Day Voting,Howie Hawkins Angela Walker,GRN,0,0.00%,0,0.00%,64,100.00%,158,100.00%,1,1,0,0,0,0,0,0,0,0
President and Vice President,5,Absentee Voting,Brian Carroll (W),,0,0.00%,0,0.00%,10,100.00%,158,100.00%,0,1,0,0,0,0,0,0,0,0
President and Vice President,5,Early Voting,Brian Carroll (W),,0,0.00%,0,0.00%,84,100.00%,158,100.00%,0,1,0,0,0,0,0,0,0,0
President and Vice President,5,Election Day Voting,Brian Carroll (W),,0,0.00%,0,0.00%,64,100.00%,158,100.00%,1,1,0,0,0,0,0,0,0,0
President and Vice President,5,Absentee Voting,JOAQUIN GUZMAN (W),,0,0.00%,0,0.00%,10,100.00%,158,100.00%,0,1,0,0,0,0,0,0,0,0
President and Vice President,5,Early Voting,JOAQUIN GUZMAN (W),,0,0.00%,0,0.00%,84,100.00%,158,100.00%,0,1,0,0,0,0,0,0,0,0
President and Vice President,5,Election Day Voting,JOAQUIN GUZMAN (W),,0,0.00%,0,0.00%,64,100.00%,158,100.00%,1,1,0,0,0,0,0,0,0,0
United States Senator,5,Absentee Voting,John Cornyn,REP,7,77.78%,143,92.86%,9,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
United States Senator,5,Early Voting,John Cornyn,REP,78,93.98%,143,92.86%,83,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
United States Senator,5,Election Day Voting,John Cornyn,REP,58,93.55%,143,92.86%,62,100.00%,154,100.00%,3,5,0,0,0,0,0,0,0,0
United States Senator,5,Absentee Voting,"Mary ""MJ"" Hegar",DEM,2,22.22%,9,5.84%,9,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
United States Senator,5,Early Voting,"Mary ""MJ"" Hegar",DEM,5,6.02%,9,5.84%,83,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
United States Senator,5,Election Day Voting,"Mary ""MJ"" Hegar",DEM,2,3.23%,9,5.84%,62,100.00%,154,100.00%,3,5,0,0,0,0,0,0,0,0
United States Senator,5,Absentee Voting,Kerry Douglas McKennon,LIB,0,0.00%,2,1.30%,9,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
United States Senator,5,Early Voting,Kerry Douglas McKennon,LIB,0,0.00%,2,1.30%,83,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
United States Senator,5,Election Day Voting,Kerry Douglas McKennon,LIB,2,3.23%,2,1.30%,62,100.00%,154,100.00%,3,5,0,0,0,0,0,0,0,0
United States Senator,5,Absentee Voting,David B. Collins,GRN,0,0.00%,0,0.00%,9,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
United States Senator,5,Early Voting,David B. Collins,GRN,0,0.00%,0,0.00%,83,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
United States Senator,5,Election Day Voting,David B. Collins,GRN,0,0.00%,0,0.00%,62,100.00%,154,100.00%,3,5,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",5,Absentee Voting,Jodey C. Arrington,REP,7,70.00%,140,90.91%,10,100.00%,154,100.00%,0,5,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",5,Early Voting,Jodey C. Arrington,REP,75,93.75%,140,90.91%,80,100.00%,154,100.00%,4,5,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",5,Election Day Voting,Jodey C. Arrington,REP,58,90.63%,140,90.91%,64,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",5,Absentee Voting,Tom Watson,DEM,3,30.00%,10,6.49%,10,100.00%,154,100.00%,0,5,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",5,Early Voting,Tom Watson,DEM,5,6.25%,10,6.49%,80,100.00%,154,100.00%,4,5,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",5,Election Day Voting,Tom Watson,DEM,2,3.13%,10,6.49%,64,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",5,Absentee Voting,Joe Burnes,LIB,0,0.00%,4,2.60%,10,100.00%,154,100.00%,0,5,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",5,Early Voting,Joe Burnes,LIB,0,0.00%,4,2.60%,80,100.00%,154,100.00%,4,5,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",5,Election Day Voting,Joe Burnes,LIB,4,6.25%,4,2.60%,64,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
Railroad Commissioner,5,Absentee Voting,"James ""Jim"" Wright",REP,8,88.89%,141,92.16%,9,100.00%,153,100.00%,1,6,0,0,0,0,0,0,0,0
Railroad Commissioner,5,Early Voting,"James ""Jim"" Wright",REP,74,92.50%,141,92.16%,80,100.00%,153,100.00%,4,6,0,0,0,0,0,0,0,0
Railroad Commissioner,5,Election Day Voting,"James ""Jim"" Wright",REP,59,92.19%,141,92.16%,64,100.00%,153,100.00%,1,6,0,0,0,0,0,0,0,0
Railroad Commissioner,5,Absentee Voting,Chrysta Castañeda,DEM,1,11.11%,10,6.54%,9,100.00%,153,100.00%,1,6,0,0,0,0,0,0,0,0
Railroad Commissioner,5,Early Voting,Chrysta Castañeda,DEM,6,7.50%,10,6.54%,80,100.00%,153,100.00%,4,6,0,0,0,0,0,0,0,0
Railroad Commissioner,5,Election Day Voting,Chrysta Castañeda,DEM,3,4.69%,10,6.54%,64,100.00%,153,100.00%,1,6,0,0,0,0,0,0,0,0
Railroad Commissioner,5,Absentee Voting,Matt Sterett,LIB,0,0.00%,2,1.31%,9,100.00%,153,100.00%,1,6,0,0,0,0,0,0,0,0
Railroad Commissioner,5,Early Voting,Matt Sterett,LIB,0,0.00%,2,1.31%,80,100.00%,153,100.00%,4,6,0,0,0,0,0,0,0,0
Railroad Commissioner,5,Election Day Voting,Matt Sterett,LIB,2,3.13%,2,1.31%,64,100.00%,153,100.00%,1,6,0,0,0,0,0,0,0,0
Railroad Commissioner,5,Absentee Voting,"Katija ""Kat"" Gruene",GRN,0,0.00%,0,0.00%,9,100.00%,153,100.00%,1,6,0,0,0,0,0,0,0,0
Railroad Commissioner,5,Early Voting,"Katija ""Kat"" Gruene",GRN,0,0.00%,0,0.00%,80,100.00%,153,100.00%,4,6,0,0,0,0,0,0,0,0
Railroad Commissioner,5,Election Day Voting,"Katija ""Kat"" Gruene",GRN,0,0.00%,0,0.00%,64,100.00%,153,100.00%,1,6,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",5,Absentee Voting,Nathan Hecht,REP,8,88.89%,143,92.86%,9,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",5,Early Voting,Nathan Hecht,REP,76,93.83%,143,92.86%,81,100.00%,154,100.00%,3,5,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",5,Election Day Voting,Nathan Hecht,REP,59,92.19%,143,92.86%,64,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",5,Absentee Voting,Amy Clark Meachum,DEM,1,11.11%,8,5.19%,9,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",5,Early Voting,Amy Clark Meachum,DEM,5,6.17%,8,5.19%,81,100.00%,154,100.00%,3,5,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",5,Election Day Voting,Amy Clark Meachum,DEM,2,3.13%,8,5.19%,64,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",5,Absentee Voting,Mark Ash,LIB,0,0.00%,3,1.95%,9,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",5,Early Voting,Mark Ash,LIB,0,0.00%,3,1.95%,81,100.00%,154,100.00%,3,5,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",5,Election Day Voting,Mark Ash,LIB,3,4.69%,3,1.95%,64,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",5,Absentee Voting,Jane Bland,REP,8,88.89%,144,93.51%,9,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",5,Early Voting,Jane Bland,REP,77,93.90%,144,93.51%,82,100.00%,154,100.00%,2,5,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",5,Election Day Voting,Jane Bland,REP,59,93.65%,144,93.51%,63,100.00%,154,100.00%,2,5,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",5,Absentee Voting,Kathy Cheng,DEM,1,11.11%,10,6.49%,9,100.00%,154,100.00%,1,5,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",5,Early Voting,Kathy Cheng,DEM,5,6.10%,10,6.49%,82,100.00%,154,100.00%,2,5,0,0,0,0,0,0,0,0
