political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,330,40
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,238,42
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Member, State Board of Education, District No. 10",Tom Maynard,REP,325,32
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Member, State Board of Education, District No. 10",Marsha Burnett-Webster,DEM,236,44
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Member, State Board of Education, District No. 10",Trip Siebold,LIB,6,7
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"State Senator, District 18",Lois W. Kolkhorst,REP,343,39
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"State Senator, District 18",Michael Antalan,DEM,232,44
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"State Representative, District  No. 3",Cecil Bell Jr,REP,341,39
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"State Representative, District  No. 3",Martin Shupp,DEM,230,44
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Chief Justice, 14th Court of Appeals District",Tracy Elizabeth Christopher,REP,327,41
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Chief Justice, 14th Court of Appeals District",Jane Robinson,DEM,241,40
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Justice, 1st Court of Appeals District, Place  No. 3",Russell Lloyd,REP,325,35
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Justice, 1st Court of Appeals District, Place  No. 3",Veronica Rivas-Molloy,DEM,246,47
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Justice, 1st Court of Appeals District, Place  No. 5",Terry Adams,REP,322,39
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Justice, 1st Court of Appeals District, Place  No. 5",Amparo Monique Guerra,DEM,244,42
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Justice, 14th Court of Appeals District, Place  No. 7 ",Ken Wise,REP,330,38
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Justice, 14th Court of Appeals District, Place  No. 7 ","Tamika ""Tami"" Craft",DEM,236,42
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"District Judge, 506th Judicial District",Gary W. Chaney,REP,424,60
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,Sheriff,Troy Guidry,REP,353,43
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,Sheriff,Cedric D. Watson,DEM,234,42
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,County Tax Assessor-Collector,Ellen Contreras Shelburne,REP,415,66
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"County Commissioner, Precinct No. 1",John Allen Amsler,REP,356,48
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"County Commissioner, Precinct No. 1",Mildred Jefferson,DEM,232,38
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Constable, Precinct No. 1",Bo Hashaw,REP,418,66
City of Hempstead,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,Mayor City of Hempstead,"Michael S. Wolfe, Sr.",,166,32
City of Hempstead,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,Mayor City of Hempstead,Dave Shelburne,,426,56
City of Hempstead,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Councilmember, Position 1 City of Hempstead",Erica Gillum,,228,41
City of Hempstead,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Councilmember, Position 1 City of Hempstead",Patricia Chernosky,,336,41
City of Hempstead,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Councilmember, Position 2 City of Hempstead",Katherine Ragston,,244,42
City of Hempstead,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Councilmember, Position 2 City of Hempstead",Sherion H. Grant,,308,40
City of Hempstead,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Councilmember, Position 4 City of Hempstead",Raul Villareal,,423,59
City of Hempstead,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Councilmember, Position 4 City of Hempstead","Fred Thomas, III",,160,28
Hempstead ISD ,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Trustee, Position 4 Hempstead ISD",Stephanie Bush,,336,50
Hempstead ISD ,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Trustee, Position 4 Hempstead ISD",Shari Griswold,,194,26
Hempstead ISD ,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Trustee, Position 7 Hempstead ISD",Walter Pete Pendleton,,194,40
Hempstead ISD ,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,"Trustee, Position 7 Hempstead ISD",Connie Wawarofsky,,360,40
Waller-Harris ESD 200,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,Board of Emergency Services Commissioners,Ryan Kasperek,,51,14
Waller-Harris ESD 200,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,Board of Emergency Services Commissioners,Glen Trahan,,83,6
Waller-Harris ESD 200,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,Board of Emergency Services Commissioners,Brian L. Davis,,92,22
Waller-Harris ESD 200,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,Board of Emergency Services Commissioners,Brenda Bundick,,103,15
Waller-Harris ESD 200,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,Board of Emergency Services Commissioners,Sherry Whiteley,,78,12
Waller-Harris ESD 200,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,Board of Emergency Services Commissioners,Jason Tharp,,20,5
Waller-Harris ESD 200,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,Board of Emergency Services Commissioners,Tommy Davis,,183,23
Waller-Harris ESD 200,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,Waller-Harris Emergency Services District No. 200 Proposition A,For,,259,52
Waller-Harris ESD 200,11/3/2020,2020 November 3rd General Election,3,1,101 - 02,1014,Waller-Harris Emergency Services District No. 200 Proposition A,Against,,276,29
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,8,4,102 - 01,363,President and Vice President,Donald J. Trump Mike Pence,REP,182,19
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,8,4,102 - 01,363,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,72,8
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,8,4,102 - 01,363,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,3,0
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,8,4,102 - 01,363,President and Vice President,Howie Hawkins Angela Walker,GRN,0,0
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,8,4,102 - 01,363,President and Vice President,ABRAM LOEB/ JENNIFER JAIRALA,,0,0
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,8,4,102 - 01,363,President and Vice President,BRIAN CARROLL/ AMAR PATEL,,0,0
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,8,4,102 - 01,363,President and Vice President,GLORIA LA RIVA/ LEONARD PELTIER,,0,0
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,8,4,102 - 01,363,President and Vice President,JESSE CUELLAR/ JIMMY MONREAL,,0,0
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,8,4,102 - 01,363,President and Vice President,KASEY WELLS/ RACHEL WELLS,,0,0
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,8,4,102 - 01,363,President and Vice President,PRESIDENT R. BODDIE/ ERIC S. STONEHAM,,0,0
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,8,4,102 - 01,363,President and Vice President,ROBERT MORROW/ ANNE BECKETT,,0,0
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,8,4,102 - 01,363,President and Vice President,TODD CELLA/ TIM CELLA,,0,0
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,8,4,102 - 01,363,President and Vice President,TOM HOEFLING/ ANDY PRIOR,,0,0
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,8,4,102 - 01,363,President and Vice President,Rejected write-ins,,0,1
WALLER COUNTY,11/3/2020,2020 November 3rd General Election,8,4,102 - 01,363,President and Vice President,Unassigned write-ins,,0,0
