COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST BLANK,President / Vice-President,President / Vice-President,President / Vice-President,President / Vice-President,President / Vice-President,President / Vice-President,President / Vice-President,US Senator,US Senator,US Senator,US Senator,US Senator,US Senator,US Senator,"US Representative, Dist 5","US Representative, Dist 5","US Representative, Dist 5","US Representative, Dist 5","US Representative, Dist 5",Railroad Commissioner,Railroad Commissioner,Railroad Commissioner,Railroad Commissioner,Railroad Commissioner,Railroad Commissioner,"Chief Justice, Supreme Court","Chief Justice, Supreme Court","Chief Justice, Supreme Court","Chief Justice, Supreme Court","Chief Justice, Supreme Court","Justice, Supreme Court, Pl 6","Justice, Supreme Court, Pl 6","Justice, Supreme Court, Pl 6","Justice, Supreme Court, Pl 6","Justice, Supreme Court, Pl 7","Justice, Supreme Court, Pl 7","Justice, Supreme Court, Pl 7","Justice, Supreme Court, Pl 7","Justice, Supreme Court, Pl 7","Justice, Supreme Court, Pl 8","Justice, Supreme Court, Pl 8","Justice, Supreme Court, Pl 8","Justice, Supreme Court, Pl 8","Justice, Supreme Court, Pl 8","Judge, Ct of Crim App, Pl 3","Judge, Ct of Crim App, Pl 3","Judge, Ct of Crim App, Pl 3","Judge, Ct of Crim App, Pl 3","Judge, Ct of Crim App, Pl 4","Judge, Ct of Crim App, Pl 4","Judge, Ct of Crim App, Pl 4","Judge, Ct of Crim App, Pl 4","Judge, Ct of Crim App, Pl 9","Judge, Ct of Crim App, Pl 9","Judge, Ct of Crim App, Pl 9","Judge, Ct of Crim App, Pl 9","Member, State BoE, Dist 9","Member, State BoE, Dist 9","Member, State BoE, Dist 9","Member, State BoE, Dist 9","State Representative, Dist 4","State Representative, Dist 4","State Representative, Dist 4","State Representative, Dist 4","State Representative, Dist 10","State Representative, Dist 10","State Representative, Dist 10","State Representative, Dist 10","Chief Justice, 12th Ct of App Dist","Chief Justice, 12th Ct of App Dist","Chief Justice, 12th Ct of App Dist","Dist Judge, 3rd Judicial Dist","Dist Judge, 3rd Judicial Dist","Dist Judge, 3rd Judicial Dist","Dist Judge, 392nd Judicial Dist","Dist Judge, 392nd Judicial Dist","Dist Judge, 392nd Judicial Dist","Dist Attorney, 173rd Judicial Dist","Dist Attorney, 173rd Judicial Dist","Dist Attorney, 173rd Judicial Dist",County Attorney,County Attorney,County Attorney,Sheriff,Sheriff,Sheriff,County Tax Assessor-Collector,County Tax Assessor-Collector,County Tax Assessor-Collector,County Commissioner,County Commissioner,County Commissioner,County Commissioner,County Commissioner,County Commissioner,County Commissioner,County Commissioner,County Commissioner,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,"Council Member, Place 2","Council Member, Place 2","Council Member, Place 2","Council Member, Place 3","Council Member, Place 3","Council Member, Place 3","Council Member, Place 3","Council Member, Place 4","Council Member, Place 4","Council Member, Place 4","Board of Trustee, Place 1","Board of Trustee, Place 1","Board of Trustee, Place 1","Board of Trustee, Place 2","Board of Trustee, Place 2","Board of Trustee, Place 2","Board of Trustee, Place 2",Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,"Council Member, At Large","Council Member, At Large","Council Member, At Large","Council Member, At Large","Council Member, At Large","Council Member, At Large","Council Member, At Large","Council, Place 2 - East","Council, Place 2 - East","Council, Place 2 - East","Council, Place 2 - East","Council, Place 4 - West","Council, Place 4 - West","Council, Place 4 - West","Council, Place 4 - West",Mayor – At Large,Mayor – At Large,Mayor – At Large,PROPOSITION A,PROPOSITION A,PROPOSITION A,PROPOSITION A,PROPOSITION B,PROPOSITION B,PROPOSITION B,PROPOSITION B,PROPOSITION C,PROPOSITION C,PROPOSITION C,PROPOSITION C,PROPOSITION D,PROPOSITION D,PROPOSITION D,PROPOSITION D,PROPOSITION E,PROPOSITION E,PROPOSITION E,PROPOSITION E,PROPOSITION F,PROPOSITION F,PROPOSITION F,PROPOSITION F,PROPOSITION G,PROPOSITION G,PROPOSITION G,PROPOSITION G,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Mayor – At Large,Mayor – At Large,Mayor – At Large,Mayor – At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,"Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 2","Trustees, Place 2","Trustees, Place 2","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 4","Trustees, Place 4","Trustees, Place 4","Trustees, Place 5","Trustees, Place 5","Trustees, Place 5","Trustees, Place 5",Mayor – At Large,Mayor – At Large,Mayor – At Large,Mayor – At Large,"Alderman, Place 1","Alderman, Place 1","Alderman, Place 1","Alderman, Place 1","Alderman, Place 3","Alderman, Place 3","Alderman, Place 3","Alderman, Place 3","Alderman, Place 5","Alderman, Place 5","Alderman, Place 5","Trustees, Place 3","Trustees, Place 3","Trustees, Place 3","Trustees, Place 6","Trustees, Place 6","Trustees, Place 6","Trustees, Place 6","Trustees, Place 7","Trustees, Place 7","Trustees, Place 7","Board Member, District 3","Board Member, District 3","Board Member, District 3","Board Member, District 3",
HENDE,0003,1M,2149,162,0,90,72,0,0,0,0,0,95,64,0,1,0,1,1,87,66,0,0,9,92,62,5,0,0,3,91,68,0,0,3,93,65,0,4,87,66,1,0,8,89,65,1,0,7,90,62,0,10,88,64,0,10,87,64,0,11,81,69,0,12,0,0,0,0,96,30,0,36,100,0,62,95,0,67,103,0,59,96,0,66,101,0,61,105,0,57,105,0,57,99,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,58,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,37,36,15,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,69,22,23,37,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,
HENDE,0003,1M,2149,941,0,715,215,3,3,2,0,3,705,209,14,6,1,0,6,728,192,13,0,8,706,201,19,4,0,11,711,206,11,0,13,729,200,0,12,707,204,18,0,12,714,199,15,0,13,721,208,0,12,731,200,0,10,723,203,0,15,719,212,0,10,0,0,0,0,750,139,0,52,836,0,105,832,0,109,845,0,96,839,0,102,850,0,91,859,0,82,864,0,77,853,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,0,99,0,0,0,0,0,0,0,0,0,0,11,0,2,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,231,176,151,178,269,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,527,289,315,278,0,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,0,19,
HENDE,0003,1M,2149,302,0,190,106,3,2,0,0,1,183,103,9,2,0,0,5,193,97,8,0,4,184,102,8,0,0,8,176,107,12,0,7,189,104,0,9,181,105,7,0,9,182,99,8,0,13,185,109,0,8,192,102,0,8,190,101,0,11,181,111,0,10,0,0,0,0,190,82,0,30,249,0,53,251,0,51,261,0,41,254,0,48,259,0,43,267,0,35,263,0,39,257,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,75,91,97,92,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,143,83,94,122,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,
HENDE,0003,1M,2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0004,1MN,1438,95,0,54,41,0,0,0,0,0,51,41,0,0,0,1,2,51,36,2,0,6,51,38,2,0,0,4,54,36,0,0,5,52,36,0,7,50,38,1,0,6,53,36,0,0,6,52,37,0,6,49,39,0,7,51,36,0,8,50,36,0,9,53,13,0,29,0,0,0,0,59,0,36,55,0,40,59,0,36,57,0,38,59,0,36,63,0,32,64,0,31,61,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,2,6,5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0004,1MN,1438,656,0,531,121,2,0,0,0,2,523,121,4,0,0,0,8,529,109,9,0,9,522,109,11,3,0,11,521,117,8,0,10,529,115,0,12,522,114,10,0,10,524,109,12,0,11,528,116,0,12,530,113,0,13,531,112,0,13,525,118,0,13,538,96,0,22,0,0,0,0,597,0,59,597,0,59,595,0,61,596,0,60,598,0,58,606,0,50,606,0,50,601,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,57,82,88,68,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,67,59,43,55,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0004,1MN,1438,182,0,147,27,6,1,0,0,1,139,31,9,1,0,0,2,146,27,6,0,3,144,28,6,2,0,2,139,31,10,0,2,151,29,0,2,140,27,11,0,4,139,33,8,0,2,144,36,0,2,144,32,0,6,145,34,0,3,143,37,0,2,145,32,0,5,0,0,0,0,176,0,6,175,0,7,173,0,9,175,0,7,177,0,5,175,0,7,177,0,5,176,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,27,29,18,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,17,9,18,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0004,1MN,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0005,1T,1720,106,0,70,35,1,0,0,0,0,70,35,0,1,0,0,0,70,33,1,0,2,72,31,1,2,0,0,69,32,4,0,1,68,32,0,6,65,35,1,0,5,65,35,1,0,5,66,34,0,6,66,34,0,6,66,32,0,8,65,37,0,4,0,0,0,0,77,21,0,8,83,0,23,82,0,24,85,0,21,81,0,25,84,0,22,85,0,21,84,0,22,83,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,16,8,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,19,15,9,15,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0005,1T,1720,805,0,647,152,1,1,2,0,2,641,145,4,3,0,0,12,647,143,3,0,12,648,137,7,1,0,12,650,138,4,0,13,649,140,0,16,643,136,10,0,16,649,133,10,0,13,645,141,0,19,645,139,0,21,648,136,0,21,643,146,0,16,0,0,0,0,666,106,0,33,732,0,73,730,0,75,734,0,71,728,0,77,729,0,76,740,0,65,745,0,60,737,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,74,96,94,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,210,192,107,142,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0005,1T,1720,249,0,196,47,2,1,1,0,2,189,48,6,1,1,0,4,199,43,5,0,2,199,43,4,1,0,2,190,49,7,0,3,194,47,0,8,190,46,8,0,5,194,43,8,0,4,188,54,0,7,193,51,0,5,196,47,0,6,190,52,0,7,0,0,0,0,200,40,0,9,221,0,28,221,0,28,223,0,26,221,0,28,226,0,23,229,0,20,230,0,19,229,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,45,80,91,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,48,47,27,31,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0005,1T,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0006,1TC,3135,201,0,119,77,2,1,1,0,1,123,73,2,1,0,1,1,109,75,5,0,12,119,70,4,1,0,7,118,72,6,0,5,122,69,0,10,115,71,5,0,10,118,65,5,1,12,116,74,0,11,118,72,0,11,119,70,0,12,106,72,1,22,0,0,0,0,115,39,0,46,122,0,78,120,0,80,124,0,76,121,0,79,126,0,74,125,0,75,134,0,66,124,0,76,0,0,0,0,0,0,0,0,0,125,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,31,10,0,259,2,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,5,0,1,42,21,19,22,20,0,305,33,0,18,21,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0006,1TC,3135,1447,0,1189,244,6,5,0,0,3,1168,230,22,9,0,0,18,1188,218,25,0,16,1168,222,30,6,0,21,1165,236,27,0,19,1183,240,0,24,1173,232,22,0,20,1173,220,30,0,24,1181,242,0,24,1185,240,0,22,1186,239,0,22,1172,251,0,24,0,0,0,0,1216,189,0,42,1329,0,118,1329,0,118,1331,0,116,1329,0,118,1331,0,116,1330,0,117,1349,0,98,1332,0,115,0,0,0,0,0,0,0,0,0,1330,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,385,308,277,0,1021,14,17,15,0,20,21,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,46,0,18,103,0,24,439,349,310,168,224,0,1414,275,0,77,159,106,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0006,1TC,3135,361,0,316,39,4,1,0,0,1,299,37,15,8,0,0,2,306,34,16,0,5,304,36,13,3,0,5,297,39,19,0,6,318,36,0,7,304,35,16,0,6,302,35,17,0,7,310,43,0,8,316,39,0,6,310,42,0,9,308,45,0,8,0,0,0,0,314,40,0,7,344,0,17,339,0,22,342,0,19,342,0,19,343,0,18,342,0,19,345,0,16,345,0,16,0,0,0,0,0,0,0,0,0,346,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,95,94,60,0,212,3,2,1,0,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,2,30,0,2,139,115,93,59,69,0,311,59,0,8,40,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0006,1TC,3135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0007,2,705,28,0,20,7,0,1,0,0,0,21,5,0,1,0,0,1,15,6,1,0,6,19,6,1,0,0,2,20,6,1,0,1,20,6,0,2,19,6,1,0,2,21,6,0,0,1,20,5,0,3,20,6,0,2,20,6,0,2,19,6,0,3,17,3,0,8,0,0,0,0,17,0,11,16,0,12,16,0,12,16,0,12,14,0,14,15,0,13,15,0,13,0,0,0,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,2,3,0,8,3,0,10,9,0,14,3,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0007,2,705,355,0,275,70,5,0,2,0,3,277,70,7,0,0,0,1,285,62,8,0,0,272,70,6,3,0,4,269,73,7,0,6,283,69,0,3,281,69,2,0,3,276,65,9,0,5,276,71,0,8,280,67,0,8,276,72,0,7,272,75,0,8,291,48,0,16,0,0,0,0,317,0,38,317,0,38,316,0,39,314,0,41,317,0,38,323,0,32,324,0,31,0,0,0,0,0,0,0,0,0,321,0,34,0,0,0,0,0,0,0,0,0,0,0,0,122,0,25,52,66,0,29,121,0,26,220,0,45,138,82,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0007,2,705,62,0,47,9,5,1,0,0,0,47,11,3,0,0,0,1,49,10,2,0,1,46,13,2,0,0,1,49,9,3,0,1,49,11,0,2,48,12,1,0,1,49,11,1,0,1,47,13,0,2,48,12,0,2,48,12,0,2,49,12,0,1,48,12,0,2,0,0,0,0,58,0,4,59,0,3,58,0,4,59,0,3,59,0,3,59,0,3,58,0,4,0,0,0,0,0,0,0,0,0,59,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,17,13,0,3,30,0,3,41,0,6,28,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
