political_subdivision,election_date,election_name,total prov ballots,total prov counted,Precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,Railroad Commissioner,Chrysta Castañeda,DEM,90,5
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,Railroad Commissioner,Matt Sterett,LIB,6,0
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,1,0
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Chief Justice, Supreme Court",Nathan Hecht,REP,252,23
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,86,4
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Chief Justice, Supreme Court",Mark Ash,LIB,7,0
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,256,25
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,88,2
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,253,22
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,83,5
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,7,0
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,250,22
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,84,4
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,8,1
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,257,22
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,85,5
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,256,22
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,85,5
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,256,22
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,84,5
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"State Senator, District No. 21",Frank Pomeroy,REP,230,21
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"State Senator, District No. 21",Judith Zaffirini,DEM,113,7
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"State Representative, District No. 43",J.M. Lozano,REP,294,26
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,254,21
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,85,5
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,254,24
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,84,3
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,288,26
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"District Attorney, 36th Judicial District",Samuel Smith Jr.,REP,282,25
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,County Attorney,Tamara Cochran-May,REP,281,25
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,Sheriff,Oscar Rivera,REP,295,25
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,279,25
San Patricio County,11/3/2020,General Election,,,120 - IOB-IISD,548,"Constable, Precinct No. 6",Kody Fahrenthold,REP,288,27
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,President and Vice President,Donald J. Trump Michael R. Pence,REP,60,12
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,14,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,President and Vice President,Howie Hawkins Angela Walker,GRN,1,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,President and Vice President,Abram Loeb Jennifer Jairala,,0,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,President and Vice President,Brian Carroll Amar Patel,,0,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,President and Vice President,Gloria La Riva Leonard Peltier,,0,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,President and Vice President,Jesse Cuellar Jimmy Monreal,,0,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,President and Vice President,Kasey Wells Rachel Wells,,0,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,President and Vice President,President Boddie Eric C Stoneham,,0,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,President and Vice President,Rober Morrow Anne Beckett,,0,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,President and Vice President,Todd Cella Tim Cella,,0,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,President and Vice President,Tom Hoefling Andy Prior,,0,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,President and Vice President,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,President and Vice President,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,United States Senator,John Cornyn,REP,56,10
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,United States Senator,"Mary ""MJ"" Hegar",DEM,12,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,United States Senator,Kerry Douglas McKennon,LIB,1,1
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,United States Senator,David B. Collins,GRN,2,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,United States Senator,Ricardo Turullols-Bonilla,,0,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,United States Senator,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,United States Senator,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"United States Representative, District No. 27",Michael Cloud,REP,54,11
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"United States Representative, District No. 27","Ricardo ""Rick"" De La Fuente",DEM,13,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"United States Representative, District No. 27",Phil Gray,LIB,4,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,Railroad Commissioner,"James ""Jim"" Wright",REP,56,11
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,Railroad Commissioner,Chrysta Castañeda,DEM,14,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,Railroad Commissioner,Matt Sterett,LIB,1,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,1,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Chief Justice, Supreme Court",Nathan Hecht,REP,56,10
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,11,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Chief Justice, Supreme Court",Mark Ash,LIB,2,1
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,56,11
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,13,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,55,11
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,12,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,3,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,52,10
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,12,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,4,1
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,55,11
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,14,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,53,10
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,13,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,54,10
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,14,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"State Senator, District No. 21",Frank Pomeroy,REP,57,8
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"State Senator, District No. 21",Judith Zaffirini,DEM,12,2
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"State Representative, District No. 43",J.M. Lozano,REP,61,11
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,54,10
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,13,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,53,10
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,14,0
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,61,10
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"District Attorney, 36th Judicial District",Samuel Smith Jr.,REP,59,10
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,County Attorney,Tamara Cochran-May,REP,59,10
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,Sheriff,Oscar Rivera,REP,59,10
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,59,10
San Patricio County,11/3/2020,General Election,,,120 - IISD,159,"Constable, Precinct No. 6",Kody Fahrenthold,REP,58,10
San Patricio County,11/3/2020,General Election,,,120,22,President and Vice President,Donald J. Trump Michael R. Pence,REP,7,1
San Patricio County,11/3/2020,General Election,,,120,22,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,3,0
San Patricio County,11/3/2020,General Election,,,120,22,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0
San Patricio County,11/3/2020,General Election,,,120,22,President and Vice President,Howie Hawkins Angela Walker,GRN,0,0
San Patricio County,11/3/2020,General Election,,,120,22,President and Vice President,Abram Loeb Jennifer Jairala,,0,0
San Patricio County,11/3/2020,General Election,,,120,22,President and Vice President,Brian Carroll Amar Patel,,0,0
San Patricio County,11/3/2020,General Election,,,120,22,President and Vice President,Gloria La Riva Leonard Peltier,,0,0
San Patricio County,11/3/2020,General Election,,,120,22,President and Vice President,Jesse Cuellar Jimmy Monreal,,0,0
San Patricio County,11/3/2020,General Election,,,120,22,President and Vice President,Kasey Wells Rachel Wells,,0,0
San Patricio County,11/3/2020,General Election,,,120,22,President and Vice President,President Boddie Eric C Stoneham,,0,0
San Patricio County,11/3/2020,General Election,,,120,22,President and Vice President,Rober Morrow Anne Beckett,,0,0
San Patricio County,11/3/2020,General Election,,,120,22,President and Vice President,Todd Cella Tim Cella,,0,0
San Patricio County,11/3/2020,General Election,,,120,22,President and Vice President,Tom Hoefling Andy Prior,,0,0
San Patricio County,11/3/2020,General Election,,,120,22,President and Vice President,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,120,22,President and Vice President,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,120,22,United States Senator,John Cornyn,REP,6,1
San Patricio County,11/3/2020,General Election,,,120,22,United States Senator,"Mary ""MJ"" Hegar",DEM,3,0
San Patricio County,11/3/2020,General Election,,,120,22,United States Senator,Kerry Douglas McKennon,LIB,1,0
San Patricio County,11/3/2020,General Election,,,120,22,United States Senator,David B. Collins,GRN,0,0
San Patricio County,11/3/2020,General Election,,,120,22,United States Senator,Ricardo Turullols-Bonilla,,0,0
San Patricio County,11/3/2020,General Election,,,120,22,United States Senator,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,120,22,United States Senator,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,120,22,"United States Representative, District No. 27",Michael Cloud,REP,6,1
San Patricio County,11/3/2020,General Election,,,120,22,"United States Representative, District No. 27","Ricardo ""Rick"" De La Fuente",DEM,3,0
San Patricio County,11/3/2020,General Election,,,120,22,"United States Representative, District No. 27",Phil Gray,LIB,0,0
San Patricio County,11/3/2020,General Election,,,120,22,Railroad Commissioner,"James ""Jim"" Wright",REP,7,1
San Patricio County,11/3/2020,General Election,,,120,22,Railroad Commissioner,Chrysta Castañeda,DEM,3,0
San Patricio County,11/3/2020,General Election,,,120,22,Railroad Commissioner,Matt Sterett,LIB,0,0
San Patricio County,11/3/2020,General Election,,,120,22,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,0,0
San Patricio County,11/3/2020,General Election,,,120,22,"Chief Justice, Supreme Court",Nathan Hecht,REP,5,1
San Patricio County,11/3/2020,General Election,,,120,22,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,3,0
San Patricio County,11/3/2020,General Election,,,120,22,"Chief Justice, Supreme Court",Mark Ash,LIB,1,0
San Patricio County,11/3/2020,General Election,,,120,22,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,7,1
San Patricio County,11/3/2020,General Election,,,120,22,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,3,0
San Patricio County,11/3/2020,General Election,,,120,22,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,7,1
San Patricio County,11/3/2020,General Election,,,120,22,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,3,0
San Patricio County,11/3/2020,General Election,,,120,22,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,0,0
San Patricio County,11/3/2020,General Election,,,120,22,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,6,1
San Patricio County,11/3/2020,General Election,,,120,22,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,3,0
San Patricio County,11/3/2020,General Election,,,120,22,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,1,0
San Patricio County,11/3/2020,General Election,,,120,22,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,6,1
San Patricio County,11/3/2020,General Election,,,120,22,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,4,0
San Patricio County,11/3/2020,General Election,,,120,22,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,7,1
San Patricio County,11/3/2020,General Election,,,120,22,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,3,0
San Patricio County,11/3/2020,General Election,,,120,22,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,7,1
San Patricio County,11/3/2020,General Election,,,120,22,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,3,0
San Patricio County,11/3/2020,General Election,,,120,22,"State Senator, District No. 21",Frank Pomeroy,REP,6,1
San Patricio County,11/3/2020,General Election,,,120,22,"State Senator, District No. 21",Judith Zaffirini,DEM,3,0
San Patricio County,11/3/2020,General Election,,,120,22,"State Representative, District No. 43",J.M. Lozano,REP,9,1
San Patricio County,11/3/2020,General Election,,,120,22,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,7,1
San Patricio County,11/3/2020,General Election,,,120,22,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,2,0
San Patricio County,11/3/2020,General Election,,,120,22,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,7,1
San Patricio County,11/3/2020,General Election,,,120,22,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,2,0
San Patricio County,11/3/2020,General Election,,,120,22,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,9,1
San Patricio County,11/3/2020,General Election,,,120,22,"District Attorney, 36th Judicial District",Samuel Smith Jr.,REP,9,1
San Patricio County,11/3/2020,General Election,,,120,22,County Attorney,Tamara Cochran-May,REP,9,1
San Patricio County,11/3/2020,General Election,,,120,22,Sheriff,Oscar Rivera,REP,9,1
San Patricio County,11/3/2020,General Election,,,120,22,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,9,1
San Patricio County,11/3/2020,General Election,,,120,22,"Constable, Precinct No. 6",Kody Fahrenthold,REP,9,1
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,President and Vice President,Donald J. Trump Michael R. Pence,REP,745,130
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,359,46
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,12,6
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,President and Vice President,Howie Hawkins Angela Walker,GRN,3,0
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,President and Vice President,Abram Loeb Jennifer Jairala,,0,0
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,President and Vice President,Brian Carroll Amar Patel,,0,0
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,President and Vice President,Gloria La Riva Leonard Peltier,,0,0
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,President and Vice President,Jesse Cuellar Jimmy Monreal,,0,0
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,President and Vice President,Kasey Wells Rachel Wells,,0,0
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,President and Vice President,President Boddie Eric C Stoneham,,0,0
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,President and Vice President,Rober Morrow Anne Beckett,,0,0
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,President and Vice President,Todd Cella Tim Cella,,0,0
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,President and Vice President,Tom Hoefling Andy Prior,,0,0
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,President and Vice President,Rejected write-ins,,0,1
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,President and Vice President,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,United States Senator,John Cornyn,REP,749,124
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,United States Senator,"Mary ""MJ"" Hegar",DEM,342,40
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,United States Senator,Kerry Douglas McKennon,LIB,15,12
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,United States Senator,David B. Collins,GRN,4,0
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,United States Senator,Ricardo Turullols-Bonilla,,0,0
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,United States Senator,Rejected write-ins,,0,1
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,United States Senator,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"United States Representative, District No. 27",Michael Cloud,REP,767,123
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"United States Representative, District No. 27","Ricardo ""Rick"" De La Fuente",DEM,316,44
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"United States Representative, District No. 27",Phil Gray,LIB,25,11
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,Railroad Commissioner,"James ""Jim"" Wright",REP,733,122
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,Railroad Commissioner,Chrysta Castañeda,DEM,336,43
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,Railroad Commissioner,Matt Sterett,LIB,25,9
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,7,1
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Chief Justice, Supreme Court",Nathan Hecht,REP,714,117
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,356,42
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Chief Justice, Supreme Court",Mark Ash,LIB,28,16
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,751,127
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,344,48
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,732,121
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,338,41
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,26,12
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,730,121
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,335,43
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,27,10
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,739,123
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,357,50
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,754,131
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,339,42
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,758,126
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,333,47
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"State Senator, District No. 21",Frank Pomeroy,REP,711,124
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"State Senator, District No. 21",Judith Zaffirini,DEM,378,52
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"State Representative, District No. 43",J.M. Lozano,REP,899,166
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,760,127
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,327,42
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,760,129
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,322,42
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,910,163
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"District Attorney, 36th Judicial District",Samuel Smith Jr.,REP,887,155
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,County Attorney,Tamara Cochran-May,REP,903,157
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,Sheriff,Oscar Rivera,REP,906,160
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,894,157
San Patricio County,11/3/2020,General Election,,,121 - GP,2223,"Constable, Precinct No. 4",Parnell Haynes,REP,896,155
San Patricio County,11/3/2020,General Election,,,122,803,President and Vice President,Donald J. Trump Michael R. Pence,REP,327,44
San Patricio County,11/3/2020,General Election,,,122,803,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,146,19
San Patricio County,11/3/2020,General Election,,,122,803,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,2,0
San Patricio County,11/3/2020,General Election,,,122,803,President and Vice President,Howie Hawkins Angela Walker,GRN,1,1
San Patricio County,11/3/2020,General Election,,,122,803,President and Vice President,Abram Loeb Jennifer Jairala,,0,0
San Patricio County,11/3/2020,General Election,,,122,803,President and Vice President,Brian Carroll Amar Patel,,0,0
San Patricio County,11/3/2020,General Election,,,122,803,President and Vice President,Gloria La Riva Leonard Peltier,,0,0
San Patricio County,11/3/2020,General Election,,,122,803,President and Vice President,Jesse Cuellar Jimmy Monreal,,0,0
San Patricio County,11/3/2020,General Election,,,122,803,President and Vice President,Kasey Wells Rachel Wells,,0,0
San Patricio County,11/3/2020,General Election,,,122,803,President and Vice President,President Boddie Eric C Stoneham,,0,0
San Patricio County,11/3/2020,General Election,,,122,803,President and Vice President,Rober Morrow Anne Beckett,,0,0
San Patricio County,11/3/2020,General Election,,,122,803,President and Vice President,Todd Cella Tim Cella,,0,0
San Patricio County,11/3/2020,General Election,,,122,803,President and Vice President,Tom Hoefling Andy Prior,,0,0
San Patricio County,11/3/2020,General Election,,,122,803,President and Vice President,Rejected write-ins,,1,0
San Patricio County,11/3/2020,General Election,,,122,803,President and Vice President,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,122,803,United States Senator,John Cornyn,REP,309,44
San Patricio County,11/3/2020,General Election,,,122,803,United States Senator,"Mary ""MJ"" Hegar",DEM,150,17
San Patricio County,11/3/2020,General Election,,,122,803,United States Senator,Kerry Douglas McKennon,LIB,5,1
San Patricio County,11/3/2020,General Election,,,122,803,United States Senator,David B. Collins,GRN,0,0
San Patricio County,11/3/2020,General Election,,,122,803,United States Senator,Ricardo Turullols-Bonilla,,0,0
San Patricio County,11/3/2020,General Election,,,122,803,United States Senator,Rejected write-ins,,0,0
