political_subdivison,election_date,election_name,total provisional ballots ,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,Party_Code,early_votes,election_votes
Brazoria County,11/3/20,General Election ,,,20 - JC,1322,County Tax Assessor-Collector,Andrew Bell,DEM,121,28
Brazoria County,11/3/20,General Election ,,,20 - JC,1322,"Justice of the Peace Precinct 4, Place 1",Sarah Linder,REP,578,108
Brazoria County,11/3/20,General Election ,,,20 - JC,1322,"Justice of the Peace Precinct 4, Place 1",F. J. Jones,DEM,105,27
Brazoria County,11/3/20,General Election ,,,20 - JC,1322,County Constable Precinct 4,James Brawner,REP,573,107
Brazoria County,11/3/20,General Election ,,,20 - JC,1322,County Constable Precinct 4,David Keith Rougeau,DEM,111,24
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,President/Vice-President,Donald J. Trump/Michael R. Pence,REP,7,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,President/Vice-President,Joseph R. Biden/Kamala D. Harris,DEM,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,President/Vice-President,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,1,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,President/Vice-President,Howie Hawkins/Angela Walker,GRE,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,President/Vice-President,Abram Loeb/Jennifer Jairala,,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,President/Vice-President,Brian Carroll/Amar Patel,,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,President/Vice-President,Gloria La Riva/Leonard Peltier,,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,President/Vice-President,Jesse Cuellar/Jimmy Monreal,,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,President/Vice-President,Kasey Wells/Rachel Wells,,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,President/Vice-President,President R. Boddie/Eric C. Stoneham,,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,President/Vice-President,Robert Morrow/Anne Beckett,,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,President/Vice-President,Todd Cella/Tim Cella,,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,President/Vice-President,Tom Hoefling/Andy Prior,,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,President/Vice-President,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,President/Vice-President,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,U. S. Senator,John Cornyn,REP,7,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,U. S. Senator,"Mary ""MJ"" Hegar",DEM,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,U. S. Senator,Kerry Douglas McKennon,LIB,1,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,U. S. Senator,David B. Collins,GRE,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,U. S. Senator,Ricardo Turullois-Bonilla,,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,U. S. Senator,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,U. S. Senator,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,U. S. Representative District 14,Randy Weber,REP,8,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,U. S. Representative District 14,Adrienne Bell,DEM,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,Railroad Commissioner,"James ""Jim"" Wright",REP,7,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,Railroad Commissioner,Chrysta Castañeda,DEM,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,Railroad Commissioner,Matt Sterett,LIB,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,Railroad Commissioner,"Katija ""Kat"" Gruene",GRE,1,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Chief Justice, Supreme Court",Nathan Hecht,REP,7,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Chief Justice, Supreme Court",Mark Ash,LIB,1,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Justice, Supreme Court, Place 6, Unexpired Term",Jane Bland,REP,8,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Justice, Supreme Court, Place 6, Unexpired Term",Kathy Cheng,DEM,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,7,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Justice, Supreme Court, Place 7",Staci Williams,DEM,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Justice, Supreme Court, Place 7",William Bryan Strange III,LIB,1,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Justice, Supreme Court, Place 8",Brett Busby,REP,7,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Justice, Supreme Court, Place 8",Tom Oxford,LIB,1,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,7,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,1,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,7,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,1,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,8,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,State Representative District 25,Cody Thane Vasut,REP,7,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,State Representative District 25,Patrick Henry,DEM,1,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Chief Justice, 14th Court of Appeals District",Tracy Elizabeth Christopher,REP,8,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Chief Justice, 14th Court of Appeals District",Jane Robinson,DEM,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Justice, 1st Court of Appeals District, Place 3",Russell Lloyd,REP,7,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Justice, 1st Court of Appeals District, Place 3",Veronica Rivas-Molloy,DEM,1,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,7,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Justice, 1st Court of Appeals District, Place 5",Amparo Monique Guerra,DEM,1,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Justice, 14th Court of Appeals District, Place 7",Ken Wise,REP,7,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Justice, 14th Court of Appeals District, Place 7","Tamika ""Tami"" Craft",DEM,1,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"District Judge, 461st Judicial District",Patrick Bulanek,REP,8,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Judge, County Court at Law No. 1 & Probate Court, Unexpired Term",Courtney Gilbert,REP,8,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Judge, County Court at Law No. 1 & Probate Court, Unexpired Term",Terence Norman,DEM,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,Sheriff,"L. ""Bo"" Stallman III",REP,8,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,County Tax Assessor-Collector,Kristin R. Bulanek,REP,8,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,County Tax Assessor-Collector,Andrew Bell,DEM,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Justice of the Peace Precinct 4, Place 1",Sarah Linder,REP,8,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,"Justice of the Peace Precinct 4, Place 1",F. J. Jones,DEM,0,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,County Constable Precinct 4,James Brawner,REP,8,0
Brazoria County,11/3/20,General Election ,,,20 - FP-C,15,County Constable Precinct 4,David Keith Rougeau,DEM,0,0
Brazoria County,11/3/20,General Election ,,,20,263,President/Vice-President,Donald J. Trump/Michael R. Pence,REP,138,15
Brazoria County,11/3/20,General Election ,,,20,263,President/Vice-President,Joseph R. Biden/Kamala D. Harris,DEM,40,5
Brazoria County,11/3/20,General Election ,,,20,263,President/Vice-President,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,2,0
Brazoria County,11/3/20,General Election ,,,20,263,President/Vice-President,Howie Hawkins/Angela Walker,GRE,0,0
Brazoria County,11/3/20,General Election ,,,20,263,President/Vice-President,Abram Loeb/Jennifer Jairala,,0,0
Brazoria County,11/3/20,General Election ,,,20,263,President/Vice-President,Brian Carroll/Amar Patel,,0,0
Brazoria County,11/3/20,General Election ,,,20,263,President/Vice-President,Gloria La Riva/Leonard Peltier,,0,0
Brazoria County,11/3/20,General Election ,,,20,263,President/Vice-President,Jesse Cuellar/Jimmy Monreal,,0,0
Brazoria County,11/3/20,General Election ,,,20,263,President/Vice-President,Kasey Wells/Rachel Wells,,0,0
Brazoria County,11/3/20,General Election ,,,20,263,President/Vice-President,President R. Boddie/Eric C. Stoneham,,0,0
Brazoria County,11/3/20,General Election ,,,20,263,President/Vice-President,Robert Morrow/Anne Beckett,,0,0
Brazoria County,11/3/20,General Election ,,,20,263,President/Vice-President,Todd Cella/Tim Cella,,0,0
Brazoria County,11/3/20,General Election ,,,20,263,President/Vice-President,Tom Hoefling/Andy Prior,,0,0
Brazoria County,11/3/20,General Election ,,,20,263,President/Vice-President,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,20,263,President/Vice-President,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,20,263,U. S. Senator,John Cornyn,REP,138,12
Brazoria County,11/3/20,General Election ,,,20,263,U. S. Senator,"Mary ""MJ"" Hegar",DEM,37,5
Brazoria County,11/3/20,General Election ,,,20,263,U. S. Senator,Kerry Douglas McKennon,LIB,6,3
Brazoria County,11/3/20,General Election ,,,20,263,U. S. Senator,David B. Collins,GRE,0,0
Brazoria County,11/3/20,General Election ,,,20,263,U. S. Senator,Ricardo Turullois-Bonilla,,0,0
Brazoria County,11/3/20,General Election ,,,20,263,U. S. Senator,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,20,263,U. S. Senator,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,20,263,U. S. Representative District 14,Randy Weber,REP,145,15
Brazoria County,11/3/20,General Election ,,,20,263,U. S. Representative District 14,Adrienne Bell,DEM,36,5
Brazoria County,11/3/20,General Election ,,,20,263,Railroad Commissioner,"James ""Jim"" Wright",REP,138,14
Brazoria County,11/3/20,General Election ,,,20,263,Railroad Commissioner,Chrysta Castañeda,DEM,35,5
Brazoria County,11/3/20,General Election ,,,20,263,Railroad Commissioner,Matt Sterett,LIB,6,1
Brazoria County,11/3/20,General Election ,,,20,263,Railroad Commissioner,"Katija ""Kat"" Gruene",GRE,1,0
Brazoria County,11/3/20,General Election ,,,20,263,"Chief Justice, Supreme Court",Nathan Hecht,REP,133,15
Brazoria County,11/3/20,General Election ,,,20,263,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,38,5
Brazoria County,11/3/20,General Election ,,,20,263,"Chief Justice, Supreme Court",Mark Ash,LIB,4,0
Brazoria County,11/3/20,General Election ,,,20,263,"Justice, Supreme Court, Place 6, Unexpired Term",Jane Bland,REP,136,15
Brazoria County,11/3/20,General Election ,,,20,263,"Justice, Supreme Court, Place 6, Unexpired Term",Kathy Cheng,DEM,38,5
Brazoria County,11/3/20,General Election ,,,20,263,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,135,14
Brazoria County,11/3/20,General Election ,,,20,263,"Justice, Supreme Court, Place 7",Staci Williams,DEM,35,5
Brazoria County,11/3/20,General Election ,,,20,263,"Justice, Supreme Court, Place 7",William Bryan Strange III,LIB,4,1
Brazoria County,11/3/20,General Election ,,,20,263,"Justice, Supreme Court, Place 8",Brett Busby,REP,133,14
Brazoria County,11/3/20,General Election ,,,20,263,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,37,4
Brazoria County,11/3/20,General Election ,,,20,263,"Justice, Supreme Court, Place 8",Tom Oxford,LIB,4,1
Brazoria County,11/3/20,General Election ,,,20,263,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,136,15
Brazoria County,11/3/20,General Election ,,,20,263,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,39,4
Brazoria County,11/3/20,General Election ,,,20,263,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,137,14
Brazoria County,11/3/20,General Election ,,,20,263,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,37,5
Brazoria County,11/3/20,General Election ,,,20,263,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,138,14
Brazoria County,11/3/20,General Election ,,,20,263,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,37,5
Brazoria County,11/3/20,General Election ,,,20,263,State Representative District 25,Cody Thane Vasut,REP,143,14
Brazoria County,11/3/20,General Election ,,,20,263,State Representative District 25,Patrick Henry,DEM,35,5
Brazoria County,11/3/20,General Election ,,,20,263,"Chief Justice, 14th Court of Appeals District",Tracy Elizabeth Christopher,REP,140,14
Brazoria County,11/3/20,General Election ,,,20,263,"Chief Justice, 14th Court of Appeals District",Jane Robinson,DEM,35,5
Brazoria County,11/3/20,General Election ,,,20,263,"Justice, 1st Court of Appeals District, Place 3",Russell Lloyd,REP,136,13
Brazoria County,11/3/20,General Election ,,,20,263,"Justice, 1st Court of Appeals District, Place 3",Veronica Rivas-Molloy,DEM,38,5
Brazoria County,11/3/20,General Election ,,,20,263,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,141,14
Brazoria County,11/3/20,General Election ,,,20,263,"Justice, 1st Court of Appeals District, Place 5",Amparo Monique Guerra,DEM,33,5
Brazoria County,11/3/20,General Election ,,,20,263,"Justice, 14th Court of Appeals District, Place 7",Ken Wise,REP,138,14
Brazoria County,11/3/20,General Election ,,,20,263,"Justice, 14th Court of Appeals District, Place 7","Tamika ""Tami"" Craft",DEM,36,5
Brazoria County,11/3/20,General Election ,,,20,263,"District Judge, 461st Judicial District",Patrick Bulanek,REP,148,18
Brazoria County,11/3/20,General Election ,,,20,263,"Judge, County Court at Law No. 1 & Probate Court, Unexpired Term",Courtney Gilbert,REP,142,13
Brazoria County,11/3/20,General Election ,,,20,263,"Judge, County Court at Law No. 1 & Probate Court, Unexpired Term",Terence Norman,DEM,35,6
Brazoria County,11/3/20,General Election ,,,20,263,Sheriff,"L. ""Bo"" Stallman III",REP,153,17
Brazoria County,11/3/20,General Election ,,,20,263,County Tax Assessor-Collector,Kristin R. Bulanek,REP,139,15
Brazoria County,11/3/20,General Election ,,,20,263,County Tax Assessor-Collector,Andrew Bell,DEM,37,5
Brazoria County,11/3/20,General Election ,,,20,263,"Justice of the Peace Precinct 4, Place 1",Sarah Linder,REP,138,16
Brazoria County,11/3/20,General Election ,,,20,263,"Justice of the Peace Precinct 4, Place 1",F. J. Jones,DEM,37,4
Brazoria County,11/3/20,General Election ,,,20,263,County Constable Precinct 4,James Brawner,REP,139,14
Brazoria County,11/3/20,General Election ,,,20,263,County Constable Precinct 4,David Keith Rougeau,DEM,37,5
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,President/Vice-President,Donald J. Trump/Michael R. Pence,REP,26,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,President/Vice-President,Joseph R. Biden/Kamala D. Harris,DEM,35,4
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,President/Vice-President,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,President/Vice-President,Howie Hawkins/Angela Walker,GRE,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,President/Vice-President,Abram Loeb/Jennifer Jairala,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,President/Vice-President,Brian Carroll/Amar Patel,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,President/Vice-President,Gloria La Riva/Leonard Peltier,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,President/Vice-President,Jesse Cuellar/Jimmy Monreal,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,President/Vice-President,Kasey Wells/Rachel Wells,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,President/Vice-President,President R. Boddie/Eric C. Stoneham,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,President/Vice-President,Robert Morrow/Anne Beckett,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,President/Vice-President,Todd Cella/Tim Cella,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,President/Vice-President,Tom Hoefling/Andy Prior,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,President/Vice-President,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,President/Vice-President,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,U. S. Senator,John Cornyn,REP,22,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,U. S. Senator,"Mary ""MJ"" Hegar",DEM,36,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,U. S. Senator,Kerry Douglas McKennon,LIB,0,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,U. S. Senator,David B. Collins,GRE,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,U. S. Senator,Ricardo Turullois-Bonilla,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,U. S. Senator,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,U. S. Senator,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,U. S. Representative District 14,Randy Weber,REP,25,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,U. S. Representative District 14,Adrienne Bell,DEM,34,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,Railroad Commissioner,"James ""Jim"" Wright",REP,24,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,Railroad Commissioner,Chrysta Castañeda,DEM,34,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,Railroad Commissioner,Matt Sterett,LIB,0,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,Railroad Commissioner,"Katija ""Kat"" Gruene",GRE,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Chief Justice, Supreme Court",Nathan Hecht,REP,23,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,34,2
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Chief Justice, Supreme Court",Mark Ash,LIB,1,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Justice, Supreme Court, Place 6, Unexpired Term",Jane Bland,REP,23,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Justice, Supreme Court, Place 6, Unexpired Term",Kathy Cheng,DEM,34,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,23,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Justice, Supreme Court, Place 7",Staci Williams,DEM,31,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Justice, Supreme Court, Place 7",William Bryan Strange III,LIB,2,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Justice, Supreme Court, Place 8",Brett Busby,REP,25,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,32,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Justice, Supreme Court, Place 8",Tom Oxford,LIB,0,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,23,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,34,4
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,23,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,34,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,24,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,33,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"State Senator, District 11",Larry Taylor,REP,23,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"State Senator, District 11",Susan Criss,DEM,32,4
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"State Senator, District 11",Jared Wissel,LIB,2,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,State Representative District 25,Cody Thane Vasut,REP,23,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,State Representative District 25,Patrick Henry,DEM,34,4
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Chief Justice, 14th Court of Appeals District",Tracy Elizabeth Christopher,REP,24,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Chief Justice, 14th Court of Appeals District",Jane Robinson,DEM,33,4
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Justice, 1st Court of Appeals District, Place 3",Russell Lloyd,REP,23,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Justice, 1st Court of Appeals District, Place 3",Veronica Rivas-Molloy,DEM,34,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,24,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Justice, 1st Court of Appeals District, Place 5",Amparo Monique Guerra,DEM,32,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Justice, 14th Court of Appeals District, Place 7",Ken Wise,REP,24,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Justice, 14th Court of Appeals District, Place 7","Tamika ""Tami"" Craft",DEM,32,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"District Judge, 461st Judicial District",Patrick Bulanek,REP,34,2
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Judge, County Court at Law No. 1 & Probate Court, Unexpired Term",Courtney Gilbert,REP,24,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Judge, County Court at Law No. 1 & Probate Court, Unexpired Term",Terence Norman,DEM,33,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,Sheriff,"L. ""Bo"" Stallman III",REP,32,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,County Tax Assessor-Collector,Kristin R. Bulanek,REP,23,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,County Tax Assessor-Collector,Andrew Bell,DEM,33,4
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Justice of the Peace Precinct 4, Place 1",Sarah Linder,REP,24,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Justice of the Peace Precinct 4, Place 1",F. J. Jones,DEM,32,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,County Constable Precinct 4,James Brawner,REP,24,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,County Constable Precinct 4,David Keith Rougeau,DEM,32,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Drainage District No. 4 Commissioner, Place 1",Dan Keller,REP,24,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Drainage District No. 4 Commissioner, Place 1",Jim Mooney,DEM,32,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Drainage District No. 4 Commissioner, Place 2","Jeffrey ""Jeff"" H. Brennan",REP,26,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-4,156,"Drainage District No. 4 Commissioner, Place 2",Scott Feuless,DEM,30,3
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-5,2668,President/Vice-President,Donald J. Trump/Michael R. Pence,REP,535,74
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-5,2668,President/Vice-President,Joseph R. Biden/Kamala D. Harris,DEM,1180,90
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-5,2668,President/Vice-President,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,21,5
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-5,2668,President/Vice-President,Howie Hawkins/Angela Walker,GRE,6,1
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-5,2668,President/Vice-President,Abram Loeb/Jennifer Jairala,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-5,2668,President/Vice-President,Brian Carroll/Amar Patel,,1,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-5,2668,President/Vice-President,Gloria La Riva/Leonard Peltier,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-5,2668,President/Vice-President,Jesse Cuellar/Jimmy Monreal,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-5,2668,President/Vice-President,Kasey Wells/Rachel Wells,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-5,2668,President/Vice-President,President R. Boddie/Eric C. Stoneham,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-5,2668,President/Vice-President,Robert Morrow/Anne Beckett,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-5,2668,President/Vice-President,Todd Cella/Tim Cella,,1,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-5,2668,President/Vice-President,Tom Hoefling/Andy Prior,,0,0
Brazoria County,11/3/20,General Election ,,,21 - ALISD-IC-5,2668,President/Vice-President,Rejected write-ins,,2,3
