polictical_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Chief Justice, Supreme Court",Nathan Hecht,REP,82,29,7,75
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,2,1,1,1
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Chief Justice, Supreme Court",Mark Ash,LIB,1,1,0,1
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,84,30,7,77
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,2,1,1,1
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,81,28,7,74
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,2,2,1,1
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,2,1,0,2
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,78,29,7,71
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,3,1,1,2
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,3,1,0,3
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,83,30,7,76
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,2,1,1,1
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,82,30,7,75
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,3,1,1,2
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,83,30,7,76
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,2,1,1,1
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Member State Board of Education, District No. 15",Jay Johnson,REP,84,30,7,77
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Member State Board of Education, District No. 15",John Betancourt,DEM,2,1,1,1
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"State Representative, District No. 88",Ken King,REP,82,31,10,72
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Chief Justice, 7th Court of Appeals District",Brian Quinn,REP,82,30,9,73
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"Justice, 7th Court of Appeals District, Place No. 4 Unexpired Term",Larry Doss,REP,81,30,9,72
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,"District Attorney, 31st Judicial District",Franklin McDonough,REP,82,30,9,73
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,School Board Trustee 3 Year Term,Brian Benge,,28,15,4,24
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,School Board Trustee 3 Year Term,Shane Thompson,,37,8,5,32
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,School Board Trustee 3 Year Term,Chelsie M. Underwood,,53,21,4,49
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,School Board Trustee 2 Year Unexpired Term,Rusty Early,,35,16,7,28
Roberts County Miami ISD,11/3/2020,General Election,0,0,3 - MISD,146,School Board Trustee 2 Year Unexpired Term,Mike Jeffcoat,,37,12,1,36
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,President and Vice President,Donald J. Trump Michael R. Pence,REP,56,18,4,52
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,3,0,2,1
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,President and Vice President,Howie Hawkins Angela Walker,GRN,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,President and Vice President,Abram Loeb/Jennifer Jairala,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,President and Vice President,Brian Carroll/Amar Patel,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,President and Vice President,Gloria La Riva/Leonard Peltier,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,President and Vice President,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,President and Vice President,Kasey Wells/Rachel Wells,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,President and Vice President,Predident R. Boddie/Eric C. Stoneham,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,President and Vice President,Robert Morrow/Anne Beckett,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,President and Vice President,Todd Cella/Tim Cella,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,President and Vice President,Tom Hoefling/Andy Prior,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,President and Vice President,Rejected write-ins,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,President and Vice President,Unassigned write-ins,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,United States Senator,John Cornyn,REP,55,18,4,51
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,United States Senator,"Mary ""MJ"" Hegar",DEM,3,0,2,1
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,United States Senator,Kerry Douglas McKennon,LIB,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,United States Senator,David B. Collins,GRN,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,United States Senator,Ricardo Turullols-Bonilla,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,United States Senator,Rejected write-ins,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,United States Senator,Unassigned write-ins,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"United States Representative, District No. 13",Ronny Jackson,REP,55,18,3,52
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"United States Representative, District No. 13",Gus Trujillo,DEM,4,0,3,1
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"United States Representative, District No. 13",Jack B. Westbrook,LIB,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,Railroad Commissioner,"James ""Jim"" Wright",REP,54,18,3,51
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,Railroad Commissioner,Chrysta Castañeda,DEM,2,0,2,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,Railroad Commissioner,Matt Sterett,LIB,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Chief Justice, Supreme Court",Nathan Hecht,REP,54,17,4,50
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,2,0,2,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Chief Justice, Supreme Court",Mark Ash,LIB,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,53,17,3,50
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,2,0,2,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,53,18,3,50
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,2,0,2,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,1,0,0,1
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,50,18,3,47
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,2,0,2,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,3,0,0,3
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,53,18,3,50
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,2,0,2,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,53,17,3,50
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,2,0,2,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,52,18,3,49
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,2,0,2,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Member State Board of Education, District No. 15",Jay Johnson,REP,53,18,3,50
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Member State Board of Education, District No. 15",John Betancourt,DEM,2,0,2,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"State Representative, District No. 88",Ken King,REP,50,18,3,47
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Chief Justice, 7th Court of Appeals District",Brian Quinn,REP,51,17,3,48
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"Justice, 7th Court of Appeals District, Place No. 4 Unexpired Term",Larry Doss,REP,50,17,3,47
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,"District Attorney, 31st Judicial District",Franklin McDonough,REP,49,18,3,46
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,School Board Trustee 3 Year Term,Brian Benge,,30,6,4,26
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,School Board Trustee 3 Year Term,Shane Thompson,,18,4,1,17
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,School Board Trustee 3 Year Term,Chelsie M. Underwood,,36,12,2,34
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,School Board Trustee 2 Year Unexpired Term,Rusty Early,,30,11,4,26
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 1 MISD,90,School Board Trustee 2 Year Unexpired Term,Mike Jeffcoat,,22,6,2,20
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,President and Vice President,Donald J. Trump Michael R. Pence,REP,13,56,4,9
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,0,5,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,President and Vice President,Howie Hawkins Angela Walker,GRN,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,President and Vice President,Abram Loeb/Jennifer Jairala,,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,President and Vice President,Brian Carroll/Amar Patel,,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,President and Vice President,Gloria La Riva/Leonard Peltier,,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,President and Vice President,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,President and Vice President,Kasey Wells/Rachel Wells,,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,President and Vice President,Predident R. Boddie/Eric C. Stoneham,,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,President and Vice President,Robert Morrow/Anne Beckett,,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,President and Vice President,Todd Cella/Tim Cella,,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,President and Vice President,Tom Hoefling/Andy Prior,,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,President and Vice President,Rejected write-ins,,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,President and Vice President,Unassigned write-ins,,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,United States Senator,John Cornyn,REP,13,56,4,9
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,United States Senator,"Mary ""MJ"" Hegar",DEM,0,4,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,United States Senator,Kerry Douglas McKennon,LIB,0,1,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,United States Senator,David B. Collins,GRN,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,United States Senator,Ricardo Turullols-Bonilla,,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,United States Senator,Rejected write-ins,,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,United States Senator,Unassigned write-ins,,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"United States Representative, District No. 13",Ronny Jackson,REP,13,53,4,9
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"United States Representative, District No. 13",Gus Trujillo,DEM,0,5,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"United States Representative, District No. 13",Jack B. Westbrook,LIB,0,3,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,Railroad Commissioner,"James ""Jim"" Wright",REP,13,56,4,9
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,Railroad Commissioner,Chrysta Castañeda,DEM,0,4,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,Railroad Commissioner,Matt Sterett,LIB,0,1,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,0,0,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Chief Justice, Supreme Court",Nathan Hecht,REP,12,55,4,8
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,0,5,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Chief Justice, Supreme Court",Mark Ash,LIB,1,1,0,1
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,13,55,4,9
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,0,5,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,12,56,4,8
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,0,4,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,1,0,0,1
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,12,55,4,8
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,0,4,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,1,2,0,1
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,13,56,4,9
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,0,5,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,13,57,4,9
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,0,4,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,13,57,4,9
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,0,4,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Member State Board of Education, District No. 15",Jay Johnson,REP,13,55,4,9
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Member State Board of Education, District No. 15",John Betancourt,DEM,0,5,0,0
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"State Representative, District No. 88",Ken King,REP,13,58,4,9
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Chief Justice, 7th Court of Appeals District",Brian Quinn,REP,13,58,4,9
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"Justice, 7th Court of Appeals District, Place No. 4 Unexpired Term",Larry Doss,REP,13,58,4,9
Roberts County GISD,11/3/2020,General Election,0,0,4-2.,84,"District Attorney, 31st Judicial District",Franklin McDonough,REP,13,58,4,9
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,President and Vice President,Donald J. Trump Michael R. Pence,REP,0,4,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,President and Vice President,Howie Hawkins Angela Walker,GRN,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,President and Vice President,Abram Loeb/Jennifer Jairala,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,President and Vice President,Brian Carroll/Amar Patel,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,President and Vice President,Gloria La Riva/Leonard Peltier,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,President and Vice President,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,President and Vice President,Kasey Wells/Rachel Wells,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,President and Vice President,Predident R. Boddie/Eric C. Stoneham,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,President and Vice President,Robert Morrow/Anne Beckett,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,President and Vice President,Todd Cella/Tim Cella,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,President and Vice President,Tom Hoefling/Andy Prior,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,President and Vice President,Rejected write-ins,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,President and Vice President,Unassigned write-ins,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,United States Senator,John Cornyn,REP,0,4,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,United States Senator,"Mary ""MJ"" Hegar",DEM,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,United States Senator,Kerry Douglas McKennon,LIB,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,United States Senator,David B. Collins,GRN,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,United States Senator,Ricardo Turullols-Bonilla,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,United States Senator,Rejected write-ins,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,United States Senator,Unassigned write-ins,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"United States Representative, District No. 13",Ronny Jackson,REP,0,4,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"United States Representative, District No. 13",Gus Trujillo,DEM,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"United States Representative, District No. 13",Jack B. Westbrook,LIB,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,Railroad Commissioner,"James ""Jim"" Wright",REP,0,4,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,Railroad Commissioner,Chrysta Castañeda,DEM,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,Railroad Commissioner,Matt Sterett,LIB,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Chief Justice, Supreme Court",Nathan Hecht,REP,0,4,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Chief Justice, Supreme Court",Mark Ash,LIB,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,0,4,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,0,4,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,0,4,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,0,4,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,0,4,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,0,4,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Member State Board of Education, District No. 15",Jay Johnson,REP,0,4,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Member State Board of Education, District No. 15",John Betancourt,DEM,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"State Representative, District No. 88",Ken King,REP,0,4,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Chief Justice, 7th Court of Appeals District",Brian Quinn,REP,0,4,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"Justice, 7th Court of Appeals District, Place No. 4 Unexpired Term",Larry Doss,REP,0,4,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,"District Attorney, 31st Judicial District",Franklin McDonough,REP,0,3,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,School Board Trustee 3 Year Term,Brian Benge,,0,0,0,0
Roberts County Miami ISD,11/3/2020,General Election,0,0,4 - 2 MISD,4,School Board Trustee 3 Year Term,Shane Thompson,,0,2,0,0
