political_subdivision,election_date,election_name,total provisional ballots ,total provisionals counted,precinct_number,reg_voters,race_name,candidate_name,party code,early-votes,election_votes
Brazos County,3/3/2020,Primary,,,77,525,Sheriff,Wayne Dicky,REP,20,20
Brazos County,3/3/2020,Primary,,,77,525,Sheriff,Jason James,REP,11,9
Brazos County,3/3/2020,Primary,,,77,525,Sheriff,Patrick Logan,DEM,12,22
Brazos County,3/3/2020,Primary,,,77,525,County Tax Assessor-Collector,Kristeen Roe,REP,28,29
Brazos County,3/3/2020,Primary,,,77,525,County Chair,David Hilburn,REP,26,28
Brazos County,3/3/2020,Primary,,,77,525,County Chair,Wanda J. Watson,DEM,11,21
Brazos County,3/3/2020,Primary,,,77,525,Proposition #1,Yes,,12,23
Brazos County,3/3/2020,Primary,,,77,525,Proposition #1,No,,0,0
Brazos County,3/3/2020,Primary,,,77,525,Proposition #2,Yes,,13,23
Brazos County,3/3/2020,Primary,,,77,525,Proposition #2,No,,0,0
Brazos County,3/3/2020,Primary,,,77,525,Proposition #3,Yes,,13,23
Brazos County,3/3/2020,Primary,,,77,525,Proposition #3,No,,0,0
Brazos County,3/3/2020,Primary,,,77,525,Proposition #4,Yes,,12,23
Brazos County,3/3/2020,Primary,,,77,525,Proposition #4,No,,1,0
Brazos County,3/3/2020,Primary,,,77,525,Proposition #5,Yes,,13,22
Brazos County,3/3/2020,Primary,,,77,525,Proposition #5,No,,0,0
Brazos County,3/3/2020,Primary,,,77,525,Proposition #6,Yes,,13,23
Brazos County,3/3/2020,Primary,,,77,525,Proposition #6,No,,0,0
Brazos County,3/3/2020,Primary,,,77,525,Proposition #7,Yes,,12,23
Brazos County,3/3/2020,Primary,,,77,525,Proposition #7,No,,0,0
Brazos County,3/3/2020,Primary,,,77,525,Proposition #8,Yes,,13,23
Brazos County,3/3/2020,Primary,,,77,525,Proposition #8,No,,0,0
Brazos County,3/3/2020,Primary,,,77,525,Proposition #9,Yes,,12,23
Brazos County,3/3/2020,Primary,,,77,525,Proposition #9,No,,0,0
Brazos County,3/3/2020,Primary,,,77,525,Proposition #10,Yes,,13,22
Brazos County,3/3/2020,Primary,,,77,525,Proposition #10,No,,0,1
Brazos County,3/3/2020,Primary,,,77,525,Proposition #11,Yes,,9,21
Brazos County,3/3/2020,Primary,,,77,525,Proposition #11,No,,3,2
Brazos County,3/3/2020,Primary,,,77,525,Proposition 1,Yes,,24,29
Brazos County,3/3/2020,Primary,,,77,525,Proposition 1,No,,2,1
Brazos County,3/3/2020,Primary,,,77,525,Proposition 2,Yes,,26,29
Brazos County,3/3/2020,Primary,,,77,525,Proposition 2,No,,3,1
Brazos County,3/3/2020,Primary,,,77,525,Proposition 3,Yes,,26,30
Brazos County,3/3/2020,Primary,,,77,525,Proposition 3,No,,1,0
Brazos County,3/3/2020,Primary,,,77,525,Proposition 4,Yes,,28,23
Brazos County,3/3/2020,Primary,,,77,525,Proposition 4,No,,0,6
Brazos County,3/3/2020,Primary,,,77,525,Proposition 5,Yes,,26,29
Brazos County,3/3/2020,Primary,,,77,525,Proposition 5,No,,1,0
Brazos County,3/3/2020,Primary,,,77,525,Proposition 6,Yes,,27,28
Brazos County,3/3/2020,Primary,,,77,525,Proposition 6,No,,1,2
Brazos County,3/3/2020,Primary,,,77,525,Proposition 7,Yes,,28,29
Brazos County,3/3/2020,Primary,,,77,525,Proposition 7,No,,0,1
Brazos County,3/3/2020,Primary,,,77,525,Proposition 8,Yes,,28,28
Brazos County,3/3/2020,Primary,,,77,525,Proposition 8,No,,0,2
Brazos County,3/3/2020,Primary,,,77,525,Proposition 9,Yes,,27,28
Brazos County,3/3/2020,Primary,,,77,525,Proposition 9,No,,1,2
Brazos County,3/3/2020,Primary,,,77,525,Proposition 10,Yes,,25,29
Brazos County,3/3/2020,Primary,,,77,525,Proposition 10,No,,5,1
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Bob Ely,REP,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Donald J. Trump,REP,25,31
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Joe Walsh,REP,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Zoltan G. Istvan,REP,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Matthew John Matern,REP,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Bill Weld,REP,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Uncommitted,REP,0,1
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Tom Steyer,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Amy Klobuchar,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Andrew Yang,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Cory Booker,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Michael Bennet,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Joseph R. Biden,DEM,1,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Robby Wells,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Elizabeth Warren,DEM,1,1
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Tulsi Gabbard,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Julián Castro,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Bernie Sanders,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Pete Buttigieg,DEM,2,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Deval Patrick,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Michael R. Bloomberg,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,John K. Delaney,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,"Roque ""Rocky"" De La Fuente",DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,President / Vice President,Marianne Williamson,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,US Senator,John Anthony Castro,REP,1,2
Brazos County,3/3/2020,Primary,,,78,227,US Senator,Virgil Bierschwale,REP,0,0
Brazos County,3/3/2020,Primary,,,78,227,US Senator,Dwayne Stovall,REP,5,8
Brazos County,3/3/2020,Primary,,,78,227,US Senator,Mark Yancey,REP,0,4
Brazos County,3/3/2020,Primary,,,78,227,US Senator,John Cornyn,REP,19,17
Brazos County,3/3/2020,Primary,,,78,227,US Senator,Cristina Tzintzun Ramirez,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,US Senator,Sema Hernandez,DEM,1,0
Brazos County,3/3/2020,Primary,,,78,227,US Senator,Royce West,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,US Senator,Jack Daniel Foster Jr,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,US Senator,Adrian Ocegueda,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,US Senator,D.R. Hunter,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,US Senator,Victor Hugo Harris,DEM,0,1
Brazos County,3/3/2020,Primary,,,78,227,US Senator,"Mary ""MJ"" Hegar",DEM,1,0
Brazos County,3/3/2020,Primary,,,78,227,US Senator,Michael Cooper,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,US Senator,Chris Bell,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,US Senator,Amanda K. Edwards,DEM,1,0
Brazos County,3/3/2020,Primary,,,78,227,US Senator,"Annie ""Mamá"" Garcia",DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,US Representative District 17,Pete Sessions,REP,12,19
Brazos County,3/3/2020,Primary,,,78,227,US Representative District 17,Scott Bland,REP,0,0
Brazos County,3/3/2020,Primary,,,78,227,US Representative District 17,Trent Sutton,REP,1,2
Brazos County,3/3/2020,Primary,,,78,227,US Representative District 17,George W. Hindman,REP,5,1
Brazos County,3/3/2020,Primary,,,78,227,US Representative District 17,Laurie Godfrey McReynolds,REP,0,0
Brazos County,3/3/2020,Primary,,,78,227,US Representative District 17,Kristen Alamo Rowin,REP,0,2
Brazos County,3/3/2020,Primary,,,78,227,US Representative District 17,Ahmad Adnan,REP,0,0
Brazos County,3/3/2020,Primary,,,78,227,US Representative District 17,Elianor Vessali,REP,4,6
Brazos County,3/3/2020,Primary,,,78,227,US Representative District 17,Renée Swann,REP,4,0
Brazos County,3/3/2020,Primary,,,78,227,US Representative District 17,Jeff Oppenheim,REP,0,0
Brazos County,3/3/2020,Primary,,,78,227,US Representative District 17,Todd Kent,REP,0,0
Brazos County,3/3/2020,Primary,,,78,227,US Representative District 17,David Saucedo,REP,0,1
Brazos County,3/3/2020,Primary,,,78,227,US Representative District 17,William Foster III,DEM,2,0
Brazos County,3/3/2020,Primary,,,78,227,US Representative District 17,David Anthony Jaramillo,DEM,0,1
Brazos County,3/3/2020,Primary,,,78,227,US Representative District 17,Rick Kennedy,DEM,1,0
Brazos County,3/3/2020,Primary,,,78,227,Railroad Commissioner,Ryan Sitton,REP,12,14
Brazos County,3/3/2020,Primary,,,78,227,Railroad Commissioner,"James ""Jim"" Wright",REP,11,14
Brazos County,3/3/2020,Primary,,,78,227,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,Railroad Commissioner,Kelly Stone,DEM,3,1
Brazos County,3/3/2020,Primary,,,78,227,Railroad Commissioner,Chrysta Castañeda,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,Railroad Commissioner,Mark Watson,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,"Chief Justice, Supreme Court",Nathan Hecht,REP,24,28
Brazos County,3/3/2020,Primary,,,78,227,"Chief Justice, Supreme Court",Jerry Zimmerer,DEM,1,1
Brazos County,3/3/2020,Primary,,,78,227,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,2,0
Brazos County,3/3/2020,Primary,,,78,227,"Justice, Supreme Court, Place 6",Jane Bland,REP,24,28
Brazos County,3/3/2020,Primary,,,78,227,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Larry Praeger,DEM,3,1
Brazos County,3/3/2020,Primary,,,78,227,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Kathy Cheng,DEM,1,0
Brazos County,3/3/2020,Primary,,,78,227,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,24,28
Brazos County,3/3/2020,Primary,,,78,227,"Justice, Supreme Court, Place 7",Brandy Voss,DEM,1,0
Brazos County,3/3/2020,Primary,,,78,227,"Justice, Supreme Court, Place 7",Staci Williams,DEM,3,1
Brazos County,3/3/2020,Primary,,,78,227,"Justice, Supreme Court, Place 8",Brett Busby,REP,24,26
Brazos County,3/3/2020,Primary,,,78,227,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,3,1
Brazos County,3/3/2020,Primary,,,78,227,"Justice, Supreme Court, Place 8",Peter Kelly,DEM,1,0
Brazos County,3/3/2020,Primary,,,78,227,"Judge, Court of Criminal Appeals Place 3",Gina Parker,REP,15,12
Brazos County,3/3/2020,Primary,,,78,227,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,7,17
Brazos County,3/3/2020,Primary,,,78,227,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,3,1
Brazos County,3/3/2020,Primary,,,78,227,"Judge, Court of Criminal Appeals Place 3",William Pieratt Demond,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,"Judge, Court of Criminal Appeals Place 3",Dan Wood,DEM,1,0
Brazos County,3/3/2020,Primary,,,78,227,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,23,27
Brazos County,3/3/2020,Primary,,,78,227,"Judge, Court of Criminal Appeals Place 4",Steven Miears,DEM,0,0
Brazos County,3/3/2020,Primary,,,78,227,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,4,1
Brazos County,3/3/2020,Primary,,,78,227,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,22,28
Brazos County,3/3/2020,Primary,,,78,227,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,4,1
Brazos County,3/3/2020,Primary,,,78,227,Member State Board of Education District 8,Audrey Young,REP,22,28
Brazos County,3/3/2020,Primary,,,78,227,State Representative District 12,Kyle Kacal,REP,24,29
Brazos County,3/3/2020,Primary,,,78,227,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,REP,22,28
Brazos County,3/3/2020,Primary,,,78,227,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,REP,21,28
Brazos County,3/3/2020,Primary,,,78,227,"District Judge, 272ND Judicial District",John Brick,REP,13,15
Brazos County,3/3/2020,Primary,,,78,227,"District Judge, 272ND Judicial District",George J. Wise,REP,12,14
Brazos County,3/3/2020,Primary,,,78,227,"District Attorney, 85TH Judicial District",Jarvis Parsons,REP,23,26
Brazos County,3/3/2020,Primary,,,78,227,County Attorney,Earl Gray,REP,14,25
Brazos County,3/3/2020,Primary,,,78,227,County Attorney,Eric Quisenberry,REP,10,5
Brazos County,3/3/2020,Primary,,,78,227,County Attorney,Freddie Medina,DEM,4,1
Brazos County,3/3/2020,Primary,,,78,227,Sheriff,Wayne Dicky,REP,16,24
Brazos County,3/3/2020,Primary,,,78,227,Sheriff,Jason James,REP,10,8
Brazos County,3/3/2020,Primary,,,78,227,Sheriff,Patrick Logan,DEM,4,1
Brazos County,3/3/2020,Primary,,,78,227,County Tax Assessor-Collector,Kristeen Roe,REP,25,28
Brazos County,3/3/2020,Primary,,,78,227,County Chair,David Hilburn,REP,21,27
Brazos County,3/3/2020,Primary,,,78,227,County Chair,Wanda J. Watson,DEM,4,1
Brazos County,3/3/2020,Primary,,,78,227,Proposition #1,Yes,,4,1
Brazos County,3/3/2020,Primary,,,78,227,Proposition #1,No,,0,0
Brazos County,3/3/2020,Primary,,,78,227,Proposition #2,Yes,,3,1
Brazos County,3/3/2020,Primary,,,78,227,Proposition #2,No,,1,0
Brazos County,3/3/2020,Primary,,,78,227,Proposition #3,Yes,,4,1
Brazos County,3/3/2020,Primary,,,78,227,Proposition #3,No,,0,0
Brazos County,3/3/2020,Primary,,,78,227,Proposition #4,Yes,,4,1
Brazos County,3/3/2020,Primary,,,78,227,Proposition #4,No,,0,0
Brazos County,3/3/2020,Primary,,,78,227,Proposition #5,Yes,,4,1
Brazos County,3/3/2020,Primary,,,78,227,Proposition #5,No,,0,0
Brazos County,3/3/2020,Primary,,,78,227,Proposition #6,Yes,,4,1
Brazos County,3/3/2020,Primary,,,78,227,Proposition #6,No,,0,0
Brazos County,3/3/2020,Primary,,,78,227,Proposition #7,Yes,,4,1
Brazos County,3/3/2020,Primary,,,78,227,Proposition #7,No,,0,0
Brazos County,3/3/2020,Primary,,,78,227,Proposition #8,Yes,,3,1
Brazos County,3/3/2020,Primary,,,78,227,Proposition #8,No,,0,0
Brazos County,3/3/2020,Primary,,,78,227,Proposition #9,Yes,,3,1
Brazos County,3/3/2020,Primary,,,78,227,Proposition #9,No,,1,0
Brazos County,3/3/2020,Primary,,,78,227,Proposition #10,Yes,,4,1
Brazos County,3/3/2020,Primary,,,78,227,Proposition #10,No,,0,0
Brazos County,3/3/2020,Primary,,,78,227,Proposition #11,Yes,,2,1
Brazos County,3/3/2020,Primary,,,78,227,Proposition #11,No,,2,0
Brazos County,3/3/2020,Primary,,,78,227,Proposition 1,Yes,,23,26
Brazos County,3/3/2020,Primary,,,78,227,Proposition 1,No,,3,6
Brazos County,3/3/2020,Primary,,,78,227,Proposition 2,Yes,,22,28
Brazos County,3/3/2020,Primary,,,78,227,Proposition 2,No,,3,3
Brazos County,3/3/2020,Primary,,,78,227,Proposition 3,Yes,,25,33
Brazos County,3/3/2020,Primary,,,78,227,Proposition 3,No,,1,0
Brazos County,3/3/2020,Primary,,,78,227,Proposition 4,Yes,,26,30
Brazos County,3/3/2020,Primary,,,78,227,Proposition 4,No,,0,3
Brazos County,3/3/2020,Primary,,,78,227,Proposition 5,Yes,,22,29
Brazos County,3/3/2020,Primary,,,78,227,Proposition 5,No,,2,4
Brazos County,3/3/2020,Primary,,,78,227,Proposition 6,Yes,,25,30
Brazos County,3/3/2020,Primary,,,78,227,Proposition 6,No,,0,3
Brazos County,3/3/2020,Primary,,,78,227,Proposition 7,Yes,,26,31
Brazos County,3/3/2020,Primary,,,78,227,Proposition 7,No,,0,2
Brazos County,3/3/2020,Primary,,,78,227,Proposition 8,Yes,,25,31
Brazos County,3/3/2020,Primary,,,78,227,Proposition 8,No,,0,1
Brazos County,3/3/2020,Primary,,,78,227,Proposition 9,Yes,,25,28
Brazos County,3/3/2020,Primary,,,78,227,Proposition 9,No,,1,3
Brazos County,3/3/2020,Primary,,,78,227,Proposition 10,Yes,,25,28
Brazos County,3/3/2020,Primary,,,78,227,Proposition 10,No,,1,4
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Bob Ely,REP,0,2
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Donald J. Trump,REP,7,4
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Joe Walsh,REP,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Zoltan G. Istvan,REP,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Matthew John Matern,REP,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Bill Weld,REP,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Uncommitted,REP,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Tom Steyer,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Amy Klobuchar,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Andrew Yang,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Cory Booker,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Michael Bennet,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Joseph R. Biden,DEM,2,1
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Robby Wells,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Elizabeth Warren,DEM,2,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Tulsi Gabbard,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Julián Castro,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Bernie Sanders,DEM,4,1
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Pete Buttigieg,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Deval Patrick,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Michael R. Bloomberg,DEM,0,2
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,John K. Delaney,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,"Roque ""Rocky"" De La Fuente",DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,President / Vice President,Marianne Williamson,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Senator,John Anthony Castro,REP,0,1
Brazos County,3/3/2020,Primary,,,79,83,US Senator,Virgil Bierschwale,REP,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Senator,Dwayne Stovall,REP,0,1
Brazos County,3/3/2020,Primary,,,79,83,US Senator,Mark Yancey,REP,1,0
Brazos County,3/3/2020,Primary,,,79,83,US Senator,John Cornyn,REP,6,3
Brazos County,3/3/2020,Primary,,,79,83,US Senator,Cristina Tzintzun Ramirez,DEM,3,2
Brazos County,3/3/2020,Primary,,,79,83,US Senator,Sema Hernandez,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Senator,Royce West,DEM,1,1
Brazos County,3/3/2020,Primary,,,79,83,US Senator,Jack Daniel Foster Jr,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Senator,Adrian Ocegueda,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Senator,D.R. Hunter,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Senator,Victor Hugo Harris,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Senator,"Mary ""MJ"" Hegar",DEM,2,0
Brazos County,3/3/2020,Primary,,,79,83,US Senator,Michael Cooper,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Senator,Chris Bell,DEM,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Senator,Amanda K. Edwards,DEM,2,0
Brazos County,3/3/2020,Primary,,,79,83,US Senator,"Annie ""Mamá"" Garcia",DEM,0,1
Brazos County,3/3/2020,Primary,,,79,83,US Representative District 17,Pete Sessions,REP,1,5
Brazos County,3/3/2020,Primary,,,79,83,US Representative District 17,Scott Bland,REP,2,0
Brazos County,3/3/2020,Primary,,,79,83,US Representative District 17,Trent Sutton,REP,0,1
Brazos County,3/3/2020,Primary,,,79,83,US Representative District 17,George W. Hindman,REP,3,0
Brazos County,3/3/2020,Primary,,,79,83,US Representative District 17,Laurie Godfrey McReynolds,REP,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Representative District 17,Kristen Alamo Rowin,REP,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Representative District 17,Ahmad Adnan,REP,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Representative District 17,Elianor Vessali,REP,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Representative District 17,Renée Swann,REP,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Representative District 17,Jeff Oppenheim,REP,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Representative District 17,Todd Kent,REP,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Representative District 17,David Saucedo,REP,0,0
Brazos County,3/3/2020,Primary,,,79,83,US Representative District 17,William Foster III,DEM,0,1
Brazos County,3/3/2020,Primary,,,79,83,US Representative District 17,David Anthony Jaramillo,DEM,2,1
Brazos County,3/3/2020,Primary,,,79,83,US Representative District 17,Rick Kennedy,DEM,6,2
Brazos County,3/3/2020,Primary,,,79,83,Railroad Commissioner,Ryan Sitton,REP,4,1
Brazos County,3/3/2020,Primary,,,79,83,Railroad Commissioner,"James ""Jim"" Wright",REP,0,4
Brazos County,3/3/2020,Primary,,,79,83,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,1,1
Brazos County,3/3/2020,Primary,,,79,83,Railroad Commissioner,Kelly Stone,DEM,2,2
Brazos County,3/3/2020,Primary,,,79,83,Railroad Commissioner,Chrysta Castañeda,DEM,3,0
Brazos County,3/3/2020,Primary,,,79,83,Railroad Commissioner,Mark Watson,DEM,1,1
Brazos County,3/3/2020,Primary,,,79,83,"Chief Justice, Supreme Court",Nathan Hecht,REP,5,5
Brazos County,3/3/2020,Primary,,,79,83,"Chief Justice, Supreme Court",Jerry Zimmerer,DEM,1,2
Brazos County,3/3/2020,Primary,,,79,83,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,7,2
Brazos County,3/3/2020,Primary,,,79,83,"Justice, Supreme Court, Place 6",Jane Bland,REP,7,6
Brazos County,3/3/2020,Primary,,,79,83,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Larry Praeger,DEM,2,1
Brazos County,3/3/2020,Primary,,,79,83,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Kathy Cheng,DEM,5,3
Brazos County,3/3/2020,Primary,,,79,83,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,6,6
Brazos County,3/3/2020,Primary,,,79,83,"Justice, Supreme Court, Place 7",Brandy Voss,DEM,5,3
Brazos County,3/3/2020,Primary,,,79,83,"Justice, Supreme Court, Place 7",Staci Williams,DEM,1,1
Brazos County,3/3/2020,Primary,,,79,83,"Justice, Supreme Court, Place 8",Brett Busby,REP,7,6
Brazos County,3/3/2020,Primary,,,79,83,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,4,3
Brazos County,3/3/2020,Primary,,,79,83,"Justice, Supreme Court, Place 8",Peter Kelly,DEM,3,1
Brazos County,3/3/2020,Primary,,,79,83,"Judge, Court of Criminal Appeals Place 3",Gina Parker,REP,5,3
Brazos County,3/3/2020,Primary,,,79,83,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,1,3
Brazos County,3/3/2020,Primary,,,79,83,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,2,2
Brazos County,3/3/2020,Primary,,,79,83,"Judge, Court of Criminal Appeals Place 3",William Pieratt Demond,DEM,2,2
Brazos County,3/3/2020,Primary,,,79,83,"Judge, Court of Criminal Appeals Place 3",Dan Wood,DEM,2,0
Brazos County,3/3/2020,Primary,,,79,83,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,7,6
Brazos County,3/3/2020,Primary,,,79,83,"Judge, Court of Criminal Appeals Place 4",Steven Miears,DEM,3,2
Brazos County,3/3/2020,Primary,,,79,83,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,4,2
Brazos County,3/3/2020,Primary,,,79,83,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,6,6
Brazos County,3/3/2020,Primary,,,79,83,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,6,4
Brazos County,3/3/2020,Primary,,,79,83,Member State Board of Education District 8,Audrey Young,REP,7,5
Brazos County,3/3/2020,Primary,,,79,83,State Representative District 14,John Raney,REP,7,6
Brazos County,3/3/2020,Primary,,,79,83,State Representative District 14,Janet Dudding,DEM,6,3
Brazos County,3/3/2020,Primary,,,79,83,State Representative District 14,Raza Rahman,DEM,1,1
Brazos County,3/3/2020,Primary,,,79,83,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,REP,7,6
Brazos County,3/3/2020,Primary,,,79,83,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,REP,7,6
Brazos County,3/3/2020,Primary,,,79,83,"District Judge, 272ND Judicial District",John Brick,REP,1,3
Brazos County,3/3/2020,Primary,,,79,83,"District Judge, 272ND Judicial District",George J. Wise,REP,6,3
Brazos County,3/3/2020,Primary,,,79,83,"District Attorney, 85TH Judicial District",Jarvis Parsons,REP,6,6
Brazos County,3/3/2020,Primary,,,79,83,County Attorney,Earl Gray,REP,4,3
Brazos County,3/3/2020,Primary,,,79,83,County Attorney,Eric Quisenberry,REP,2,3
Brazos County,3/3/2020,Primary,,,79,83,County Attorney,Freddie Medina,DEM,6,3
Brazos County,3/3/2020,Primary,,,79,83,Sheriff,Wayne Dicky,REP,4,3
Brazos County,3/3/2020,Primary,,,79,83,Sheriff,Jason James,REP,3,3
Brazos County,3/3/2020,Primary,,,79,83,Sheriff,Patrick Logan,DEM,7,3
Brazos County,3/3/2020,Primary,,,79,83,County Tax Assessor-Collector,Kristeen Roe,REP,6,6
Brazos County,3/3/2020,Primary,,,79,83,County Chair,David Hilburn,REP,7,6
Brazos County,3/3/2020,Primary,,,79,83,County Chair,Wanda J. Watson,DEM,6,4
Brazos County,3/3/2020,Primary,,,79,83,Proposition #1,Yes,,8,4
Brazos County,3/3/2020,Primary,,,79,83,Proposition #1,No,,0,0
Brazos County,3/3/2020,Primary,,,79,83,Proposition #2,Yes,,7,4
Brazos County,3/3/2020,Primary,,,79,83,Proposition #2,No,,0,0
Brazos County,3/3/2020,Primary,,,79,83,Proposition #3,Yes,,8,4
Brazos County,3/3/2020,Primary,,,79,83,Proposition #3,No,,0,0
