Precinct_name,Precinct ID,Precinct Reporting,Registered Voters,REP Ballots Cast,DEM Ballots Cast,NON Ballots Cast,Turnout Percentage,Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,Absentee Voting Votes,Absentee Voting Overvotes,Absentee Voting Undervotes,Absentee Voting Invalid Votes,Early Voting Votes,Early Voting Overvotes,Early Voting Undervotes,Early Voting Invalid Votes,Election Day Voting Votes,Election Day Voting Overvotes,Election Day Voting Undervotes,Election Day Voting Invalid Votes
Pct 102,7,Reporting         ,0,188,45,0,0,President,34,DEM,Elizabeth Warren,17,,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,President,34,DEM,Amy Klobuchar,11,,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,President,34,DEM,Bernie Sanders,9,,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,President,34,DEM,Pete Buttigieg,4,,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,President,34,DEM,Joseph R. Biden,1,,24,0,0,0,0,0,0,0,3,0,0,0,21,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,President,34,DEM,Cory Booker,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,President,34,DEM,Michael Bennet,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,President,34,DEM,Julián Castro,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,60,REP,John Anthony Castro,3,,7,0,8,0,2,0,2,0,3,0,4,0,2,0,2,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,60,REP,Dwayne Stovall,2,,11,0,8,0,1,0,2,0,8,0,4,0,2,0,2,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,60,REP,Virgil Bierschwale,1,,0,0,8,0,0,0,2,0,0,0,4,0,0,0,2,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,60,REP,Mark Yancey,5,,2,0,8,0,0,0,2,0,1,0,4,0,1,0,2,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,60,REP,John Cornyn,4,,160,0,8,0,24,0,2,0,75,0,4,0,61,0,2,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,55,DEM,Adrian Ocegueda,6,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,55,DEM,"Mary ""MJ"" Hegar",12,,32,0,0,0,2,0,0,0,12,0,0,0,18,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,55,DEM,Amanda K. Edwards,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,55,DEM,"Jack Daniel Foster, Jr.",11,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,55,DEM,"Annie ""Mamá"" Garcia",10,,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,55,DEM,Cristina Tzintzun Ramirez,1,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,55,DEM,Royce West,8,,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,55,DEM,Victor Hugo Harris,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,55,DEM,Michael Cooper,7,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,55,DEM,D. R. Hunter,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,55,DEM,Chris Bell,9,,4,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,United States Senator,55,DEM,Sema Hernandez,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,"United States Representative, District 11",21,REP,Wesley W. Virdell,3,,16,0,24,0,2,0,3,0,3,0,9,0,11,0,12,0
Pct 102,7,Reporting         ,0,188,45,0,0,"United States Representative, District 11",21,REP,Robert Tucker,1,,5,0,24,0,0,0,3,0,1,0,9,0,4,0,12,0
Pct 102,7,Reporting         ,0,188,45,0,0,"United States Representative, District 11",21,REP,J.D. Faircloth,5,,7,0,24,0,0,0,3,0,4,0,9,0,3,0,12,0
Pct 102,7,Reporting         ,0,188,45,0,0,"United States Representative, District 11",21,REP,Ned Luscombe,6,,3,0,24,0,0,0,3,0,1,0,9,0,2,0,12,0
Pct 102,7,Reporting         ,0,188,45,0,0,"United States Representative, District 11",21,REP,Jamie Berryhill,9,,12,0,24,0,2,0,3,0,10,0,9,0,0,0,12,0
Pct 102,7,Reporting         ,0,188,45,0,0,"United States Representative, District 11",21,REP,Gene Barber,4,,5,0,24,0,2,0,3,0,2,0,9,0,1,0,12,0
Pct 102,7,Reporting         ,0,188,45,0,0,"United States Representative, District 11",21,REP,Casey Gray,7,,4,0,24,0,1,0,3,0,1,0,9,0,2,0,12,0
Pct 102,7,Reporting         ,0,188,45,0,0,"United States Representative, District 11",21,REP,J. Ross Lacy,2,,30,0,24,0,2,0,3,0,22,0,9,0,6,0,12,0
Pct 102,7,Reporting         ,0,188,45,0,0,"United States Representative, District 11",21,REP,Brandon Batch,8,,15,0,24,0,1,0,3,0,10,0,9,0,4,0,12,0
Pct 102,7,Reporting         ,0,188,45,0,0,"United States Representative, District 11",21,REP,August Pfluger,10,,67,0,24,0,16,0,3,0,28,0,9,0,23,0,12,0
Pct 102,7,Reporting         ,0,188,45,0,0,"United States Representative, District 11",2,DEM,Jon Mark Hogg,1,,35,0,10,0,7,0,0,0,12,0,1,0,16,0,9,0
Pct 102,7,Reporting         ,0,188,45,0,0,Railroad Commissioner,4,REP,"James ""Jim"" Wright",1,,78,0,29,0,13,0,3,0,29,0,13,0,36,0,13,0
Pct 102,7,Reporting         ,0,188,45,0,0,Railroad Commissioner,4,REP,Ryan Sitton,2,,81,0,29,0,13,0,3,0,49,0,13,0,19,0,13,0
Pct 102,7,Reporting         ,0,188,45,0,0,Railroad Commissioner,26,DEM,Kelly Stone,4,,14,0,5,0,3,0,0,0,3,0,1,0,8,0,4,0
Pct 102,7,Reporting         ,0,188,45,0,0,Railroad Commissioner,26,DEM,Mark Watson,1,,7,0,5,0,1,0,0,0,1,0,1,0,5,0,4,0
Pct 102,7,Reporting         ,0,188,45,0,0,Railroad Commissioner,26,DEM,Chrysta Castañeda,3,,12,0,5,0,3,0,0,0,5,0,1,0,4,0,4,0
Pct 102,7,Reporting         ,0,188,45,0,0,Railroad Commissioner,26,DEM,"Roberto R. ""Beto"" Alonzo",2,,7,0,5,0,0,0,0,0,3,0,1,0,4,0,4,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Chief Justice, Supreme Court",9,REP,Nathan Hecht,1,,145,0,43,0,21,0,8,0,74,0,17,0,50,0,18,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Chief Justice, Supreme Court",18,DEM,Amy Clark Meachum,1,,32,0,6,0,6,0,0,0,10,0,0,0,16,0,6,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Chief Justice, Supreme Court",18,DEM,Jerry Zimmerer,2,,7,0,6,0,1,0,0,0,3,0,0,0,3,0,6,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Justice, Supreme Court, Place 6, Unexpired Term",37,REP,Jane Bland,1,,142,0,46,0,21,0,8,0,72,0,19,0,49,0,19,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Justice, Supreme Court, Place 6, Unexpired Term",13,DEM,Larry Praeger,2,,13,0,5,0,2,0,0,0,5,0,1,0,6,0,4,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Justice, Supreme Court, Place 6, Unexpired Term",13,DEM,Kathy Cheng,1,,27,0,5,0,5,0,0,0,7,0,1,0,15,0,4,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Justice, Supreme Court, Place 7",20,REP,Jeff Boyd,1,,142,0,46,0,21,0,8,0,72,0,19,0,49,0,19,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Justice, Supreme Court, Place 7",11,DEM,Brandy Voss,1,,16,0,6,0,5,0,0,0,5,0,2,0,6,0,4,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Justice, Supreme Court, Place 7",11,DEM,Staci Williams,2,,23,0,6,0,2,0,0,0,6,0,2,0,15,0,4,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Justice, Supreme Court, Place 8",49,REP,Brett Busby,1,,139,0,49,0,21,0,8,0,70,0,21,0,48,0,20,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Justice, Supreme Court, Place 8",63,DEM,Peter Kelly,2,,18,0,6,0,3,0,0,0,6,0,1,0,9,0,5,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Justice, Supreme Court, Place 8",63,DEM,Gisela D. Triana,1,,21,0,6,0,4,0,0,0,6,0,1,0,11,0,5,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Judge, Court of Criminal Appeals, Place 3",36,REP,Gina Parker,2,,70,0,47,0,6,0,10,0,37,0,17,0,27,0,20,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Judge, Court of Criminal Appeals, Place 3",36,REP,Bert Richardson,1,,71,0,47,0,13,0,10,0,37,0,17,0,21,0,20,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Judge, Court of Criminal Appeals, Place 3",24,DEM,William Pieratt Demond,3,,1,0,9,0,1,0,0,0,0,0,1,0,0,0,8,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Judge, Court of Criminal Appeals, Place 3",24,DEM,Dan Wood,1,,6,0,9,0,3,0,0,0,1,0,1,0,2,0,8,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Judge, Court of Criminal Appeals, Place 3",24,DEM,Elizabeth Davis Frizell,2,,29,0,9,0,3,0,0,0,11,0,1,0,15,0,8,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Judge, Court of Criminal Appeals, Place 4",16,REP,Kevin Patrick Yeary,1,,140,0,48,0,21,0,8,0,69,0,22,0,50,0,18,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Judge, Court of Criminal Appeals, Place 4",39,DEM,Tina Clinton,1,,30,0,8,0,4,0,0,0,11,0,1,0,15,0,7,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Judge, Court of Criminal Appeals, Place 4",39,DEM,Steven Miears,2,,7,0,8,0,3,0,0,0,1,0,1,0,3,0,7,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Judge, Court of Criminal Appeals, Place 9",15,REP,David Newell,1,,141,0,47,0,21,0,8,0,70,0,21,0,50,0,18,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Judge, Court of Criminal Appeals, Place 9",23,DEM,Brandon Birmingham,1,,31,0,14,0,7,0,0,0,11,0,2,0,13,0,12,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Member, State Board of Education, District 5",32,REP,Robert Morrow,1,,53,0,40,0,13,0,4,0,27,0,20,0,13,0,16,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Member, State Board of Education, District 5",32,REP,Lani Popp,2,,59,0,40,0,7,0,4,0,34,0,20,0,18,0,16,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Member, State Board of Education, District 5",32,REP,Inga Cotton,3,,36,0,40,0,5,0,4,0,10,0,20,0,21,0,16,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Member, State Board of Education, District 5",33,DEM,Rebecca Bell-Metereau,1,,30,0,11,0,7,0,0,0,6,0,3,0,17,0,8,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Member, State Board of Education, District 5",33,DEM,Letti Bresnahan,2,,4,0,11,0,0,0,0,0,4,0,3,0,0,0,8,0
Pct 102,7,Reporting         ,0,188,45,0,0,"State Senator, District 24",27,REP,Dawn Buckingham,1,,156,0,32,0,25,0,4,0,74,0,17,0,57,0,11,0
Pct 102,7,Reporting         ,0,188,45,0,0,"State Senator, District 24",22,DEM,Clayton Tucker,1,,33,0,12,0,7,0,0,0,11,0,2,0,15,0,10,0
Pct 102,7,Reporting         ,0,188,45,0,0,"State Representative, District 53",14,REP,Andrew S. Murr,1,,149,0,39,0,24,0,5,0,70,0,21,0,55,0,13,0
Pct 102,7,Reporting         ,0,188,45,0,0,"State Representative, District 53",6,DEM,Joe P. Herrera,1,,33,0,12,0,7,0,0,0,11,0,2,0,15,0,10,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Chief Justice, 3rd Court of Appeals District",5,REP,Jeff Rose,1,,137,0,51,0,21,0,8,0,68,0,23,0,48,0,20,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Chief Justice, 3rd Court of Appeals District",25,DEM,Darlene Byrne,1,,32,0,7,0,5,0,0,0,11,0,1,0,16,0,6,0
Pct 102,7,Reporting         ,0,188,45,0,0,"Chief Justice, 3rd Court of Appeals District",25,DEM,Keith S. Hampton,2,,6,0,7,0,2,0,0,0,1,0,1,0,3,0,6,0
Pct 102,7,Reporting         ,0,188,45,0,0,"District Judge, 33rd Judicial District",29,REP,Allan Garrett,1,,140,0,48,0,20,0,9,0,70,0,21,0,50,0,18,0
Pct 102,7,Reporting         ,0,188,45,0,0,"District Attorney, 33rd Judicial District",31,REP,"Wiley B. ""Sonny"" McAfee",1,,145,0,43,0,21,0,8,0,71,0,20,0,53,0,15,0
Pct 102,7,Reporting         ,0,188,45,0,0,County Attorney,10,REP,Dwain Rogers,1,,80,0,36,0,14,0,7,0,38,0,14,0,28,0,15,0
Pct 102,7,Reporting         ,0,188,45,0,0,County Attorney,10,REP,Camille Reasor,2,,72,0,36,0,8,0,7,0,39,0,14,0,25,0,15,0
Pct 102,7,Reporting         ,0,188,45,0,0,Sheriff,28,REP,Bill Blackburn,1,,108,0,11,0,21,0,2,0,45,0,5,0,42,0,4,0
Pct 102,7,Reporting         ,0,188,45,0,0,Sheriff,28,REP,Jim Caruso,2,,69,0,11,0,6,0,2,0,41,0,5,0,22,0,4,0
Pct 102,7,Reporting         ,0,188,45,0,0,County Tax Assessor-Collector,12,REP,Kris Fogelberg,1,,147,0,41,0,23,0,6,0,69,0,22,0,55,0,13,0
Pct 102,7,Reporting         ,0,188,45,0,0,"County Commissioner, Precinct 1",30,REP,Peter Jones,1,,161,0,27,0,23,0,6,0,75,0,16,0,63,0,5,0
Pct 102,7,Reporting         ,0,188,45,0,0,"County Constable, Precinct 1",1,REP,Gary Olfers,1,,150,0,38,0,23,0,6,0,72,0,19,0,55,0,13,0
Pct 102,7,Reporting         ,0,188,45,0,0,County Chair,68,REP,Doug Sanders,1,,132,0,56,0,9,0,20,0,69,0,22,0,54,0,14,0
Pct 102,7,Reporting         ,0,188,45,0,0,County Chair,67,DEM,Paula D'Orsogna,1,,27,0,18,0,3,0,4,0,11,0,2,0,13,0,12,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 1,8,REP,Yes,2,,171,0,3,0,25,0,2,0,83,0,1,0,63,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 1,8,REP,No,1,,14,0,3,0,2,0,2,0,7,0,1,0,5,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 2,35,REP,Yes,1,,163,0,5,0,24,0,3,0,76,0,2,0,63,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 2,35,REP,No,2,,20,0,5,0,2,0,3,0,13,0,2,0,5,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 3,54,REP,Yes,1,,178,0,5,0,27,0,2,0,85,0,2,0,66,0,1,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 3,54,REP,No,2,,5,0,5,0,0,0,2,0,4,0,2,0,1,0,1,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 4,46,REP,Yes,1,,170,0,6,0,22,0,2,0,84,0,3,0,64,0,1,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 4,46,REP,No,2,,12,0,6,0,5,0,2,0,4,0,3,0,3,0,1,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 5,50,REP,Yes,2,,159,0,7,0,20,0,2,0,80,0,4,0,59,0,1,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 5,50,REP,No,1,,22,0,7,0,7,0,2,0,7,0,4,0,8,0,1,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 6,59,REP,Yes,2,,172,0,7,0,25,0,2,0,81,0,5,0,66,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 6,59,REP,No,1,,9,0,7,0,2,0,2,0,5,0,5,0,2,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 7,57,REP,Yes,2,,182,0,5,0,27,0,2,0,88,0,2,0,67,0,1,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 7,57,REP,No,1,,1,0,5,0,0,0,2,0,1,0,2,0,0,0,1,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 8,62,REP,Yes,2,,182,0,5,0,27,0,2,0,87,0,3,0,68,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 8,62,REP,No,1,,1,0,5,0,0,0,2,0,1,0,3,0,0,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 9,51,REP,Yes,2,,174,0,6,0,26,0,2,0,87,0,2,0,61,0,2,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 9,51,REP,No,1,,8,0,6,0,1,0,2,0,2,0,2,0,5,0,2,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 10,53,REP,Yes,1,,167,0,7,0,24,0,2,0,82,0,2,0,61,0,3,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition 10,53,REP,No,2,,14,0,7,0,3,0,2,0,7,0,2,0,4,0,3,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #1,48,DEM,Yes,2,,38,0,0,0,5,0,0,0,11,0,0,0,22,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #1,48,DEM,No,1,,7,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #2,56,DEM,Yes,2,,40,0,0,0,7,0,0,0,12,0,0,0,21,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #2,56,DEM,No,1,,5,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #3,58,DEM,Yes,1,,44,0,0,0,7,0,0,0,13,0,0,0,24,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #3,58,DEM,No,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #4,61,DEM,Yes,1,,38,0,2,0,7,0,0,0,12,0,0,0,19,0,2,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #4,61,DEM,No,2,,5,0,2,0,0,0,0,0,1,0,0,0,4,0,2,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #5,43,DEM,Yes,1,,42,0,1,0,6,0,0,0,13,0,0,0,23,0,1,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #5,43,DEM,No,2,,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #6,65,DEM,Yes,2,,40,0,1,0,5,0,0,0,13,0,0,0,22,0,1,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #6,65,DEM,No,1,,4,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #7,42,DEM,Yes,1,,38,0,1,0,5,0,0,0,13,0,0,0,20,0,1,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #7,42,DEM,No,2,,6,0,1,0,2,0,0,0,0,0,0,0,4,0,1,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #8,52,DEM,Yes,1,,43,0,0,0,7,0,0,0,13,0,0,0,23,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #8,52,DEM,No,2,,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #9,47,DEM,Yes,1,,43,0,0,0,5,0,0,0,13,0,0,0,25,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #9,47,DEM,No,2,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #10,45,DEM,Yes,1,,39,0,0,0,5,0,0,0,13,0,0,0,21,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #10,45,DEM,No,2,,6,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #11,44,DEM,Yes,1,,38,0,1,0,7,0,0,0,11,0,0,0,20,0,1,0
Pct 102,7,Reporting         ,0,188,45,0,0,Proposition #11,44,DEM,No,2,,6,0,1,0,0,0,0,0,2,0,0,0,4,0,1,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,19,REP,Zoltan G. Istvan,4,,0,0,5,0,0,0,3,0,0,0,2,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,19,REP,Donald J. Trump,2,,288,0,5,0,50,0,3,0,119,0,2,0,119,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,19,REP,Bob Ely,1,,0,0,5,0,0,0,3,0,0,0,2,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,19,REP,Joe Walsh,3,,0,0,5,0,0,0,3,0,0,0,2,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,19,REP,Matthew John Matern,7,,0,0,5,0,0,0,3,0,0,0,2,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,19,REP,"Roque ""Rocky"" De La Fuente Guerra",6,,1,0,5,0,0,0,3,0,1,0,2,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,19,REP,Bill Weld,8,,6,0,5,0,1,0,3,0,2,0,2,0,3,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,19,REP,Uncommitted  (No comprometido),5,,8,0,5,0,2,0,3,0,4,0,2,0,2,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,Robby Wells,13,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,Tulsi Gabbard,15,,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,Marianne Williamson,7,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,John K. Delaney,14,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,Deval Patrick,5,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,"Roque ""Rocky"" De La Fuente",12,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,Tom Steyer,3,,5,0,1,0,3,0,1,0,2,0,0,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,Michael R. Bloomberg,16,,25,0,1,0,6,0,1,0,14,0,0,0,5,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,Andrew Yang,8,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,Elizabeth Warren,17,,11,0,1,0,3,0,1,0,5,0,0,0,3,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,Amy Klobuchar,11,,10,0,1,0,3,0,1,0,6,0,0,0,1,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,Bernie Sanders,9,,18,0,1,0,2,0,1,0,8,0,0,0,8,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,Pete Buttigieg,4,,8,0,1,0,4,0,1,0,4,0,0,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,Joseph R. Biden,1,,61,0,1,0,7,0,1,0,13,0,0,0,41,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,Cory Booker,6,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,Michael Bennet,10,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,President,34,DEM,Julián Castro,2,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Pct 108,2,Reporting         ,0,308,140,0,0,United States Senator,60,REP,John Anthony Castro,3,,4,0,11,0,1,0,3,0,2,0,5,0,1,0,3,0
Pct 108,2,Reporting         ,0,308,140,0,0,United States Senator,60,REP,Dwayne Stovall,2,,28,0,11,0,4,0,3,0,12,0,5,0,12,0,3,0
Pct 108,2,Reporting         ,0,308,140,0,0,United States Senator,60,REP,Virgil Bierschwale,1,,4,0,11,0,0,0,3,0,1,0,5,0,3,0,3,0
Pct 108,2,Reporting         ,0,308,140,0,0,United States Senator,60,REP,Mark Yancey,5,,10,0,11,0,0,0,3,0,3,0,5,0,7,0,3,0
Pct 108,2,Reporting         ,0,308,140,0,0,United States Senator,60,REP,John Cornyn,4,,251,0,11,0,48,0,3,0,105,0,5,0,98,0,3,0
Pct 108,2,Reporting         ,0,308,140,0,0,United States Senator,55,DEM,Adrian Ocegueda,6,,4,0,17,0,0,0,3,0,3,0,7,0,1,0,7,0
Pct 108,2,Reporting         ,0,308,140,0,0,United States Senator,55,DEM,"Mary ""MJ"" Hegar",12,,89,0,17,0,21,0,3,0,31,0,7,0,37,0,7,0
Pct 108,2,Reporting         ,0,308,140,0,0,United States Senator,55,DEM,Amanda K. Edwards,4,,9,0,17,0,1,0,3,0,3,0,7,0,5,0,7,0
Pct 108,2,Reporting         ,0,308,140,0,0,United States Senator,55,DEM,"Jack Daniel Foster, Jr.",11,,0,0,17,0,0,0,3,0,0,0,7,0,0,0,7,0
Pct 108,2,Reporting         ,0,308,140,0,0,United States Senator,55,DEM,"Annie ""Mamá"" Garcia",10,,6,0,17,0,2,0,3,0,3,0,7,0,1,0,7,0
Pct 108,2,Reporting         ,0,308,140,0,0,United States Senator,55,DEM,Cristina Tzintzun Ramirez,1,,4,0,17,0,0,0,3,0,2,0,7,0,2,0,7,0
Pct 108,2,Reporting         ,0,308,140,0,0,United States Senator,55,DEM,Royce West,8,,2,0,17,0,0,0,3,0,1,0,7,0,1,0,7,0
