Political Subdivision,Election Date,Election Name,Total Provisional Ballots,Total Provision al Ballots Counted,Precinct ID,Reg_voters,Race Name,Candidate Name,Early Vote Totals,Election Day Vote Totals
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,211,996,Proposition 3,No,6,13
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,211,996,Proposition 4,Yes,61,211
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,211,996,Proposition 4,No,7,10
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,211,996,Proposition 5,Yes,61,198
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,211,996,Proposition 5,No,6,23
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,211,996,Proposition 6,Yes,64,209
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,211,996,Proposition 6,No,4,13
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,211,996,Proposition 7,Yes,65,221
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,211,996,Proposition 7,No,3,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,211,996,Proposition 8,Yes,67,218
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,211,996,Proposition 8,No,2,4
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,211,996,Proposition 9,Yes,64,212
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,211,996,Proposition 9,No,3,12
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,211,996,Proposition 10,Yes,61,212
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,211,996,Proposition 10,No,6,14
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,President,Joe Walsh,0,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,President,Donald J. Trump,38,74
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,President,Matthew John Matern,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,President,"Roque ""Rocky"" De La Fuente Guerra",0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,President,Bill Weld,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,President,Bob Ely,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,President,Zoltan G. Istvan,0,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,President,Uncommitted,2,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,United States Senator,John Cornyn,24,52
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,United States Senator,Virgil Bierschwale,1,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,United States Senator,Mark Yancey,4,6
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,United States Senator,John Anthony Castro,3,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,United States Senator,Dwayne Stovall,4,10
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"United States Representative, District 17",George W. Hindman,6,9
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"United States Representative, District 17",Jeff Oppenheim,0,4
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"United States Representative, District 17",Todd Kent,1,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"United States Representative, District 17",Trent Sutton,0,4
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"United States Representative, District 17",Laurie Godfrey McReynolds,0,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"United States Representative, District 17",Elianor Vessali,3,11
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"United States Representative, District 17",Renée Swann,15,27
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"United States Representative, District 17",Kristen Alamo Rowin,1,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"United States Representative, District 17",David Saucedo,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"United States Representative, District 17",Ahmad Adnan,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"United States Representative, District 17",Scott Bland,1,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"United States Representative, District 17",Pete Sessions,11,14
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Railroad Commissioner,"James ""Jim"" Wright",21,51
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Railroad Commissioner,Ryan Sitton,11,15
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"Chief Justice, Supreme Court",Nathan Hecht,31,67
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,31,64
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"Justice, Supreme Court, Place 7",Jeff Boyd,31,69
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"Justice, Supreme Court, Place 8",Brett Busby,31,66
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,23,40
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,10,25
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,32,64
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"Judge, Court of Criminal Appeals, Place 9",David Newell,32,64
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"Member, State Board of Education, District 10",Tom Maynard,31,66
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"State Senator, District 18",Lois W. Kolkhorst,33,64
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"State Representative, District 13",Ben Leman,33,64
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,32,63
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,32,64
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"District Judge, 21st Judicial District",Carson Campbell,32,65
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"District Judge, 335th Judicial District",Charles W. Carver,15,39
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"District Judge, 335th Judicial District",Reva L. Towslee Corbett,21,26
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,County Judge - Unexpired Term,Keith Schroeder,32,64
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,County Attorney,Susan Deski,30,61
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Sheriff,Jayson Lyday,12,28
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Sheriff,Gene Hermes,27,43
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,County Tax Assessor-Collector,Jessica Lucero,13,17
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,County Tax Assessor-Collector,Cheryl Story Castaneda,21,49
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,"Constable, Precinct No. 2",Dennis Gaas,33,65
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,County Chairman,Tyler Groce,33,64
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 1,Yes,34,63
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 1,No,6,10
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 2,Yes,34,61
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 2,No,6,13
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 3,Yes,39,67
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 3,No,1,6
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 4,Yes,38,70
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 4,No,2,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 5,Yes,38,69
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 5,No,2,5
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 6,Yes,39,67
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 6,No,1,8
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 7,Yes,39,72
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 7,No,1,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 8,Yes,39,71
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 8,No,1,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 9,Yes,37,69
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 9,No,2,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 10,Yes,39,66
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,215,467,Proposition 10,No,1,9
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,President,Joe Walsh,5,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,President,Donald J. Trump,298,130
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,President,Matthew John Matern,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,President,"Roque ""Rocky"" De La Fuente Guerra",2,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,President,Bill Weld,1,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,President,Bob Ely,0,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,President,Zoltan G. Istvan,0,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,President,Uncommitted,21,13
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,United States Senator,John Cornyn,266,104
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,United States Senator,Virgil Bierschwale,3,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,United States Senator,Mark Yancey,13,6
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,United States Senator,John Anthony Castro,7,7
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,United States Senator,Dwayne Stovall,14,21
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"United States Representative, District 17",George W. Hindman,49,29
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"United States Representative, District 17",Jeff Oppenheim,5,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"United States Representative, District 17",Todd Kent,12,11
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"United States Representative, District 17",Trent Sutton,15,7
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"United States Representative, District 17",Laurie Godfrey McReynolds,2,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"United States Representative, District 17",Elianor Vessali,25,18
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"United States Representative, District 17",Renée Swann,130,41
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"United States Representative, District 17",Kristen Alamo Rowin,6,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"United States Representative, District 17",David Saucedo,3,5
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"United States Representative, District 17",Ahmad Adnan,1,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"United States Representative, District 17",Scott Bland,7,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"United States Representative, District 17",Pete Sessions,54,25
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Railroad Commissioner,"James ""Jim"" Wright",151,95
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Railroad Commissioner,Ryan Sitton,123,34
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"Chief Justice, Supreme Court",Nathan Hecht,242,115
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,239,110
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"Justice, Supreme Court, Place 7",Jeff Boyd,246,114
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"Justice, Supreme Court, Place 8",Brett Busby,244,113
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,168,79
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,78,37
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,231,108
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"Judge, Court of Criminal Appeals, Place 9",David Newell,232,104
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"Member, State Board of Education, District 10",Tom Maynard,236,108
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"State Senator, District 18",Lois W. Kolkhorst,262,114
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"State Representative, District 13",Ben Leman,260,114
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,238,109
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,236,109
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"District Judge, 21st Judicial District",Carson Campbell,253,109
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"District Judge, 335th Judicial District",Charles W. Carver,47,26
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"District Judge, 335th Judicial District",Reva L. Towslee Corbett,260,118
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,County Judge - Unexpired Term,Keith Schroeder,273,117
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,County Attorney,Susan Deski,240,111
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Sheriff,Jayson Lyday,100,61
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Sheriff,Gene Hermes,223,87
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,County Tax Assessor-Collector,Jessica Lucero,129,52
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,County Tax Assessor-Collector,Cheryl Story Castaneda,175,88
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"County Commissioner, Precinct No. 3",Curtis Barnett,61,46
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"County Commissioner, Precinct No. 3",David Hildebrand,249,100
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,"Constable, Precinct No. 3",Jay Boykin,262,121
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,County Chairman,Tyler Groce,269,120
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 1,Yes,286,122
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 1,No,33,21
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 2,Yes,275,120
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 2,No,42,23
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 3,Yes,295,131
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 3,No,17,10
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 4,Yes,289,125
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 4,No,21,17
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 5,Yes,274,119
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 5,No,31,18
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 6,Yes,289,124
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 6,No,16,14
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 7,Yes,305,137
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 7,No,7,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 8,Yes,301,137
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 8,No,6,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 9,Yes,300,132
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 9,No,10,8
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 10,Yes,292,126
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,301,1329,Proposition 10,No,22,12
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,President,Joe Walsh,1,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,President,Donald J. Trump,127,57
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,President,Matthew John Matern,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,President,"Roque ""Rocky"" De La Fuente Guerra",0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,President,Bill Weld,0,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,President,Bob Ely,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,President,Zoltan G. Istvan,0,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,President,Uncommitted,2,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,United States Senator,John Cornyn,98,43
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,United States Senator,Virgil Bierschwale,3,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,United States Senator,Mark Yancey,4,4
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,United States Senator,John Anthony Castro,1,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,United States Senator,Dwayne Stovall,19,9
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"United States Representative, District 17",George W. Hindman,26,9
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"United States Representative, District 17",Jeff Oppenheim,2,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"United States Representative, District 17",Todd Kent,4,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"United States Representative, District 17",Trent Sutton,7,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"United States Representative, District 17",Laurie Godfrey McReynolds,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"United States Representative, District 17",Elianor Vessali,13,6
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"United States Representative, District 17",Renée Swann,47,22
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"United States Representative, District 17",Kristen Alamo Rowin,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"United States Representative, District 17",David Saucedo,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"United States Representative, District 17",Ahmad Adnan,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"United States Representative, District 17",Scott Bland,0,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"United States Representative, District 17",Pete Sessions,23,15
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Railroad Commissioner,"James ""Jim"" Wright",78,38
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Railroad Commissioner,Ryan Sitton,36,14
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"Chief Justice, Supreme Court",Nathan Hecht,111,44
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,108,45
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"Justice, Supreme Court, Place 7",Jeff Boyd,109,46
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"Justice, Supreme Court, Place 8",Brett Busby,109,45
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,75,27
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,33,19
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,110,44
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"Judge, Court of Criminal Appeals, Place 9",David Newell,109,44
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"Member, State Board of Education, District 10",Tom Maynard,108,45
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"State Senator, District 18",Lois W. Kolkhorst,112,45
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"State Representative, District 13",Ben Leman,110,44
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,110,43
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,110,43
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"District Judge, 21st Judicial District",Carson Campbell,112,43
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"District Judge, 335th Judicial District",Charles W. Carver,32,13
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"District Judge, 335th Judicial District",Reva L. Towslee Corbett,89,43
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,County Judge - Unexpired Term,Keith Schroeder,112,45
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,County Attorney,Susan Deski,107,44
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Sheriff,Jayson Lyday,52,23
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Sheriff,Gene Hermes,76,36
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,County Tax Assessor-Collector,Jessica Lucero,49,17
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,County Tax Assessor-Collector,Cheryl Story Castaneda,71,36
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"County Commissioner, Precinct No. 3",Curtis Barnett,21,20
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"County Commissioner, Precinct No. 3",David Hildebrand,103,38
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,"Constable, Precinct No. 3",Jay Boykin,111,44
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,County Chairman,Tyler Groce,111,45
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 1,Yes,118,51
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 1,No,12,8
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 2,Yes,112,52
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 2,No,15,7
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 3,Yes,123,55
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 3,No,3,4
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 4,Yes,122,56
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 4,No,4,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 5,Yes,119,56
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 5,No,5,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 6,Yes,122,54
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 6,No,6,4
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 7,Yes,128,56
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 7,No,0,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 8,Yes,125,56
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 8,No,1,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 9,Yes,124,56
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 9,No,3,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 10,Yes,120,55
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,305,557,Proposition 10,No,8,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,President,Joe Walsh,1,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,President,Donald J. Trump,70,80
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,President,Matthew John Matern,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,President,"Roque ""Rocky"" De La Fuente Guerra",0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,President,Bill Weld,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,President,Bob Ely,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,President,Zoltan G. Istvan,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,President,Uncommitted,1,6
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,United States Senator,John Cornyn,54,66
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,United States Senator,Virgil Bierschwale,1,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,United States Senator,Mark Yancey,5,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,United States Senator,John Anthony Castro,2,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,United States Senator,Dwayne Stovall,6,10
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,"United States Representative, District 17",George W. Hindman,12,22
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,"United States Representative, District 17",Jeff Oppenheim,1,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,"United States Representative, District 17",Todd Kent,3,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,"United States Representative, District 17",Trent Sutton,4,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,"United States Representative, District 17",Laurie Godfrey McReynolds,0,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,"United States Representative, District 17",Elianor Vessali,6,15
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,"United States Representative, District 17",Renée Swann,31,21
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,"United States Representative, District 17",Kristen Alamo Rowin,2,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,"United States Representative, District 17",David Saucedo,0,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,"United States Representative, District 17",Ahmad Adnan,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,308,440,"United States Representative, District 17",Scott Bland,1,0
