political_subdivision,election_date,election_name,total provisional ballots,total prov. Ballots counted,precinct_number,reg_voters,NON Ballots Cast,race_name,candidate_name,party code,early-votes,election_votes
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition #6,No,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition #7,Yes,,3,3
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition #7,No,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition #8,Yes,,3,2
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition #8,No,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition #9,Yes,,3,3
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition #9,No,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition #10,Yes,,3,3
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition #10,No,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition #11,Yes,,2,4
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition #11,No,,1,2
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 1,Yes,,106,76
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 1,No,,26,20
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 2,Yes,,98,77
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 2,No,,31,19
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 3,Yes,,109,84
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 3,No,,16,13
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 4,Yes,,112,83
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 4,No,,16,14
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 5,Yes,,114,86
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 5,No,,15,9
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 6,Yes,,119,83
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 6,No,,8,13
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 7,Yes,,124,94
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 7,No,,5,0
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 8,Yes,,124,95
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 8,No,,3,2
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 9,Yes,,121,86
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 9,No,,7,8
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 10,Yes,,110,83
REGAN COUNTY,3/2/2020,PRIMARY,,,2,0,0,Proposition 10,No,,14,11
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Michael Bennet,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Joseph R. Biden,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Robby Wells,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Michael R. Bloomberg,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Julián Castro,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Elizabeth Warren,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Bernie Sanders,,1,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Andrew Yang,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Amy Klobuchar,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Tom Steyer,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,"Roque ""Rocky"" De La Fuente",,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Pete Buttigieg,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,John K. Delaney,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Deval Patrick,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Marianne Williamson,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Cory Booker,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Tulsi Gabbard,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,Jack Daniel Foster Jr,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,"Mary ""MJ"" Hegar",,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,Royce West,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,Adrian Ocegueda,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,Michael Cooper,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,Chris Bell,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,D.R. Hunter,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,Sema Hernandez,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,Victor Hugo Harris,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,Amanda K. Edwards,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,"Annie ""Mamá"" Garcia",,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,Cristina Tzintzun Ramirez,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"United States Representative,
District No. 23",Ricardo R. Madrid,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"United States Representative,
District No. 23","Rosalinda ""Rosey"" Ramos Abuabara",,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"United States Representative,
District No. 23",Gina Ortiz Jones,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"United States Representative,
District No. 23",Efrain V Valdez,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"United States Representative,
District No. 23",Jaime Escuder,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Railroad Commissioner,Chrysta Castañeda,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Railroad Commissioner,Mark Watson,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Railroad Commissioner,Kelly Stone,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Chief Justice, Supreme Court",Amy Clark Meachum,,0,3
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Chief Justice, Supreme Court",Jerry Zimmerer,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Justice, Supreme Court, Place 6
Unexpired Term",Kathy Cheng,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Justice, Supreme Court, Place 6
Unexpired Term",Larry Praeger,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Justice, Supreme Court, Place 7",Staci Williams,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Justice, Supreme Court, Place 7",Brandy Voss,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Justice, Supreme Court, Place 8",Peter Kelly,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Justice, Supreme Court, Place 8",Gisela D. Triana,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Judge, Court of Criminal Appeals, Place 3",William Pieratt Demond,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Judge, Court of Criminal Appeals, Place 3",Dan Wood,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Judge, Court of Criminal Appeals, Place 3",Elizabeth Davis Frizell,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Judge, Court of Criminal Appeals, Place 4",Tina Clinton,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Judge, Court of Criminal Appeals, Place 4",Steven Miears,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Judge, Court of Criminal Appeals, Place 9",Brandon Birmingham,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Member, State Board of Education, District 1",Georgina Perez,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Chief Justice, 8th Court of Appeals District",Angie Juarez Barill,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Chief Justice, 8th Court of Appeals District",Yvonne Rodriguez,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,"Roque ""Rocky"" De La Fuente Guerra",,0,3
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Bill Weld,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Matthew John Matern,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Joe Walsh,,2,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Bob Ely,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Zoltan G. Istvan,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Donald J. Trump,,108,61
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,President,Uncommitted,,3,8
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,John Cornyn,,66,33
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,Mark Yancey,,5,8
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,Virgil Bierschwale,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,Dwayne Stovall,,13,12
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,United States Senator,John Anthony Castro,,11,15
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"United States Representative,
District No. 23",Tony Gonzales,,30,22
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"United States Representative,
District No. 23",Raul Reyes,,26,20
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"United States Representative,
District No. 23",Ben Van Winkle,,4,2
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"United States Representative,
District No. 23",Alma Arredondo-Lynch,,4,4
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"United States Representative,
District No. 23",Jeff McFarlin,,9,9
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"United States Representative,
District No. 23",Darwin Boedeker,,4,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"United States Representative,
District No. 23","Cecil B. ""Burt"" Jones",,1,4
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"United States Representative,
District No. 23",Sharon Breckenridge Thomas,,5,3
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"United States Representative,
District No. 23",Alía Ureste,,0,3
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Railroad Commissioner,"James ""Jim"" Wright",,63,46
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Railroad Commissioner,Ryan Sitton,,20,21
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Chief Justice, Supreme Court",Nathan Hecht,,84,69
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Justice, Supreme Court, Place 6
Unexpired Term",Jane Bland,,82,66
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Justice, Supreme Court, Place 7",Jeff Boyd,,81,65
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Justice, Supreme Court, Place 8",Brett Busby,,82,61
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,,41,43
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,,42,24
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,,81,65
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Judge, Court of Criminal Appeals, Place 9",David Newell,,80,62
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Member, State Board of Education, District 1",Jennifer Ivey,,80,64
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"State Senator, District 28",Charles Perry,,83,64
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"State Representative, District 72",Lynette Lucas,,21,20
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"State Representative, District 72",Drew Darby,,77,54
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"Chief Justice, 8th Court of Appeals District",Jeff Alley,,80,63
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"District Attorney, 112th Judicial District",Laurie K. English,,91,70
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,County Attorney,Michele Dodd,,64,42
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,County Attorney,Chad Elkins,,53,34
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Sheriff,Jeff Garner,,105,72
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,County Tax Assessor-Collector,Cynthia Aguilar,,96,72
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,"County Commissioner, Precinct 3",Tommy Holt,,95,72
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,County Chairman,Cindy Weatherby,,92,66
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #1,Yes,,1,3
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #1,No,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #2,Yes,,1,3
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #2,No,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #3,Yes,,1,3
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #3,No,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #4,Yes,,1,3
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #4,No,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #5,Yes,,1,3
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #5,No,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #6,Yes,,1,2
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #6,No,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #7,Yes,,1,3
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #7,No,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #8,Yes,,1,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #8,No,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #9,Yes,,1,3
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #9,No,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #10,Yes,,1,3
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #10,No,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #11,Yes,,1,2
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition #11,No,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 1,Yes,,89,60
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 1,No,,21,15
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 2,Yes,,83,48
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 2,No,,27,24
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 3,Yes,,97,63
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 3,No,,8,9
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 4,Yes,,94,60
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 4,No,,10,12
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 5,Yes,,96,62
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 5,No,,11,10
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 6,Yes,,100,65
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 6,No,,8,7
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 7,Yes,,110,71
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 7,No,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 8,Yes,,107,72
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 8,No,,1,2
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 9,Yes,,98,66
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 9,No,,8,6
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 10,Yes,,96,62
REGAN COUNTY,3/2/2020,PRIMARY,,,3,0,0,Proposition 10,No,,9,10
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Michael Bennet,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Joseph R. Biden,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Robby Wells,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Michael R. Bloomberg,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Julián Castro,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Elizabeth Warren,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Bernie Sanders,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Andrew Yang,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Amy Klobuchar,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Tom Steyer,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,"Roque ""Rocky"" De La Fuente",,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Pete Buttigieg,,3,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,John K. Delaney,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Deval Patrick,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Marianne Williamson,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Cory Booker,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Tulsi Gabbard,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,Jack Daniel Foster Jr,,1,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,"Mary ""MJ"" Hegar",,1,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,Royce West,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,Adrian Ocegueda,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,Michael Cooper,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,Chris Bell,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,D.R. Hunter,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,Sema Hernandez,,1,2
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,Victor Hugo Harris,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,Amanda K. Edwards,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,"Annie ""Mamá"" Garcia",,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,Cristina Tzintzun Ramirez,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"United States Representative,
District No. 23",Ricardo R. Madrid,,2,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"United States Representative,
District No. 23","Rosalinda ""Rosey"" Ramos Abuabara",,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"United States Representative,
District No. 23",Gina Ortiz Jones,,1,2
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"United States Representative,
District No. 23",Efrain V Valdez,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"United States Representative,
District No. 23",Jaime Escuder,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,Railroad Commissioner,Chrysta Castañeda,,2,3
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,Railroad Commissioner,Mark Watson,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,Railroad Commissioner,Kelly Stone,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",,1,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Chief Justice, Supreme Court",Amy Clark Meachum,,3,3
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Chief Justice, Supreme Court",Jerry Zimmerer,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Justice, Supreme Court, Place 6
Unexpired Term",Kathy Cheng,,3,3
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Justice, Supreme Court, Place 6
Unexpired Term",Larry Praeger,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Justice, Supreme Court, Place 7",Staci Williams,,2,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Justice, Supreme Court, Place 7",Brandy Voss,,1,3
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Justice, Supreme Court, Place 8",Peter Kelly,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Justice, Supreme Court, Place 8",Gisela D. Triana,,3,4
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Judge, Court of Criminal Appeals, Place 3",William Pieratt Demond,,1,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Judge, Court of Criminal Appeals, Place 3",Dan Wood,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Judge, Court of Criminal Appeals, Place 3",Elizabeth Davis Frizell,,2,2
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Judge, Court of Criminal Appeals, Place 4",Tina Clinton,,3,2
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Judge, Court of Criminal Appeals, Place 4",Steven Miears,,0,2
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Judge, Court of Criminal Appeals, Place 9",Brandon Birmingham,,3,4
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Member, State Board of Education, District 1",Georgina Perez,,3,4
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Chief Justice, 8th Court of Appeals District",Angie Juarez Barill,,2,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Chief Justice, 8th Court of Appeals District",Yvonne Rodriguez,,1,4
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,"Roque ""Rocky"" De La Fuente Guerra",,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Bill Weld,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Matthew John Matern,,1,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Joe Walsh,,0,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Bob Ely,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Zoltan G. Istvan,,0,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Donald J. Trump,,70,49
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,President,Uncommitted,,3,2
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,John Cornyn,,53,35
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,Mark Yancey,,2,3
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,Virgil Bierschwale,,1,2
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,Dwayne Stovall,,3,4
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,United States Senator,John Anthony Castro,,6,9
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"United States Representative,
District No. 23",Tony Gonzales,,19,15
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"United States Representative,
District No. 23",Raul Reyes,,15,20
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"United States Representative,
District No. 23",Ben Van Winkle,,2,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"United States Representative,
District No. 23",Alma Arredondo-Lynch,,5,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"United States Representative,
District No. 23",Jeff McFarlin,,8,8
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"United States Representative,
District No. 23",Darwin Boedeker,,4,0
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"United States Representative,
District No. 23","Cecil B. ""Burt"" Jones",,1,4
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"United States Representative,
District No. 23",Sharon Breckenridge Thomas,,4,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"United States Representative,
District No. 23",Alía Ureste,,1,1
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,Railroad Commissioner,"James ""Jim"" Wright",,43,37
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,Railroad Commissioner,Ryan Sitton,,18,12
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Chief Justice, Supreme Court",Nathan Hecht,,59,47
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Justice, Supreme Court, Place 6
Unexpired Term",Jane Bland,,55,45
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Justice, Supreme Court, Place 7",Jeff Boyd,,51,47
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Justice, Supreme Court, Place 8",Brett Busby,,53,47
REGAN COUNTY,3/2/2020,PRIMARY,,,4,0,0,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,,36,24
