political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_votes,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Refugio County,3/3/2020,Primary Election,0,0,3A,699,United States Senator,Adrian Ocegueda,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,3A,699,United States Senator,Victor Hugo Harris,DEM,1,0,0,1
Refugio County,3/3/2020,Primary Election,0,0,3A,699,United States Senator,Cristina Tzintzun Ramirez,DEM,0,2,0,0
Refugio County,3/3/2020,Primary Election,0,0,3A,699,United States Senator,Michael Cooper,DEM,1,2,0,1
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"United States Representative,
District No. 27","Ricardo ""Rick"" De La Fuente",DEM,12,18,0,12
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"United States Representative,
District No. 27",Charlie Jackson,DEM,9,5,1,8
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,8,9,0,8
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Railroad Commissioner,Kelly Stone,DEM,6,6,1,5
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Railroad Commissioner,Chrysta Castañeda,DEM,7,4,0,7
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Railroad Commissioner,Mark Watson,DEM,2,2,0,2
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,17,14,0,17
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"Chief Justice, Supreme Court",Jerry Zimmerer,DEM,5,4,1,4
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"Justice, Supreme Court, Place 6 - Unexpired Term",Kathy Cheng,DEM,14,12,1,13
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"Justice, Supreme Court, Place 6 - Unexpired Term",Larry Praeger,DEM,8,7,0,8
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"Justice, Supreme Court, Place 7",Staci Williams,DEM,17,14,1,16
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"Justice, Supreme Court, Place 7",Brandy Voss,DEM,5,5,0,5
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"Justice, Supreme Court, Place 8",Peter Kelly,DEM,9,9,1,8
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,14,10,0,14
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"Judge, Court of Criminal Appeals, Place 3",Dan Wood,DEM,5,6,0,5
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"Judge, Court of Criminal Appeals, Place 3",William Pieratt Demond,DEM,2,3,1,1
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"Judge, Court of Criminal Appeals, Place 3",Elizabeth Davis Frizell,DEM,15,11,0,15
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"Judge, Court of Criminal Appeals, Place 4",Steven Miears,DEM,4,8,1,3
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"Judge, Court of Criminal Appeals, Place 4",Tina Clinton,DEM,18,11,0,18
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"Judge, Court of Criminal Appeals, Place 9",Brandon Birmingham,DEM,21,17,1,20
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"State Senator, District 18",Michael Antalan,DEM,20,16,1,19
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Migdalia Lopez,DEM,22,18,1,21
Refugio County,3/3/2020,Primary Election,0,0,3A,699,"Justice, 13th Court of Appeals District, Place 6",Nereida Lopez-Singleterry,DEM,21,18,1,20
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Sheriff,Shelly G. Haertig,DEM,20,20,1,19
Refugio County,3/3/2020,Primary Election,0,0,3A,699,County Tax Assessor-Collector,Ida Mascorro Turner,DEM,28,28,1,27
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Constable No. 2,Johnnie Garza,DEM,22,23,1,21
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #1,Yes,DEM,29,26,1,28
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #1,No,DEM,1,2,0,1
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #2,Yes,DEM,26,24,1,25
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #2,No,DEM,3,4,0,3
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #3,Yes,DEM,27,25,1,26
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #3,No,DEM,1,3,0,1
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #4,Yes,DEM,28,24,1,27
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #4,No,DEM,1,4,0,1
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #5,Yes,DEM,28,25,1,27
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #5,No,DEM,1,2,0,1
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #6,Yes,DEM,27,25,1,26
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #6,No,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #7,Yes,DEM,25,24,1,24
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #7,No,DEM,1,3,0,1
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #8,Yes,DEM,27,22,1,26
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #8,No,DEM,0,4,0,0
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #9,Yes,DEM,26,24,1,25
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #9,No,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #10,Yes,DEM,25,21,1,24
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #10,No,DEM,1,4,0,1
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #11,Yes,DEM,25,21,1,24
Refugio County,3/3/2020,Primary Election,0,0,3A,699,Proposition #11,No,DEM,1,4,0,1
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,Tulsi Gabbard,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,John K. Delaney,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,Cory Booker,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,Julián Castro,DEM,1,1,0,1
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,Marianne Williamson,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,Michael Bennet,DEM,2,0,0,2
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,Tom Steyer,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,Michael R. Bloomberg,DEM,7,6,4,3
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,"Roque ""Rocky"" De La Fuente",DEM,1,0,1,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,Joseph R. Biden,DEM,14,12,5,9
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,Robby Wells,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,Deval Patrick,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,Bernie Sanders,DEM,2,4,1,1
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,Elizabeth Warren,DEM,1,2,0,1
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,Amy Klobuchar,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,Andrew Yang,DEM,1,0,1,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,President,Pete Buttigieg,DEM,1,0,1,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,United States Senator,Royce West,DEM,2,2,0,2
Refugio County,3/3/2020,Primary Election,0,0,4,492,United States Senator,Amanda K. Edwards,DEM,2,3,1,1
Refugio County,3/3/2020,Primary Election,0,0,4,492,United States Senator,"Mary ""MJ"" Hegar",DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,United States Senator,D.R. Hunter,DEM,1,2,1,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,United States Senator,"Annie ""Mamá"" Garcia",DEM,8,7,2,6
Refugio County,3/3/2020,Primary Election,0,0,4,492,United States Senator,Chris Bell,DEM,4,0,3,1
Refugio County,3/3/2020,Primary Election,0,0,4,492,United States Senator,Sema Hernandez,DEM,1,2,0,1
Refugio County,3/3/2020,Primary Election,0,0,4,492,United States Senator,Jack Daniel Foster Jr,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,United States Senator,Adrian Ocegueda,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,United States Senator,Victor Hugo Harris,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,United States Senator,Cristina Tzintzun Ramirez,DEM,4,5,3,1
Refugio County,3/3/2020,Primary Election,0,0,4,492,United States Senator,Michael Cooper,DEM,4,2,2,2
Refugio County,3/3/2020,Primary Election,0,0,4,492,"United States Representative,
District No. 27","Ricardo ""Rick"" De La Fuente",DEM,12,20,3,9
Refugio County,3/3/2020,Primary Election,0,0,4,492,"United States Representative,
District No. 27",Charlie Jackson,DEM,14,5,8,6
Refugio County,3/3/2020,Primary Election,0,0,4,492,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,9,11,0,9
Refugio County,3/3/2020,Primary Election,0,0,4,492,Railroad Commissioner,Kelly Stone,DEM,4,2,2,2
Refugio County,3/3/2020,Primary Election,0,0,4,492,Railroad Commissioner,Chrysta Castañeda,DEM,10,7,5,5
Refugio County,3/3/2020,Primary Election,0,0,4,492,Railroad Commissioner,Mark Watson,DEM,5,7,4,1
Refugio County,3/3/2020,Primary Election,0,0,4,492,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,23,22,9,14
Refugio County,3/3/2020,Primary Election,0,0,4,492,"Chief Justice, Supreme Court",Jerry Zimmerer,DEM,4,3,2,2
Refugio County,3/3/2020,Primary Election,0,0,4,492,"Justice, Supreme Court, Place 6 - Unexpired Term",Kathy Cheng,DEM,17,17,6,11
Refugio County,3/3/2020,Primary Election,0,0,4,492,"Justice, Supreme Court, Place 6 - Unexpired Term",Larry Praeger,DEM,10,7,5,5
Refugio County,3/3/2020,Primary Election,0,0,4,492,"Justice, Supreme Court, Place 7",Staci Williams,DEM,24,15,11,13
Refugio County,3/3/2020,Primary Election,0,0,4,492,"Justice, Supreme Court, Place 7",Brandy Voss,DEM,3,11,0,3
Refugio County,3/3/2020,Primary Election,0,0,4,492,"Justice, Supreme Court, Place 8",Peter Kelly,DEM,12,9,4,8
Refugio County,3/3/2020,Primary Election,0,0,4,492,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,14,15,6,8
Refugio County,3/3/2020,Primary Election,0,0,4,492,"Judge, Court of Criminal Appeals, Place 3",Dan Wood,DEM,4,6,0,4
Refugio County,3/3/2020,Primary Election,0,0,4,492,"Judge, Court of Criminal Appeals, Place 3",William Pieratt Demond,DEM,6,4,3,3
Refugio County,3/3/2020,Primary Election,0,0,4,492,"Judge, Court of Criminal Appeals, Place 3",Elizabeth Davis Frizell,DEM,15,16,8,7
Refugio County,3/3/2020,Primary Election,0,0,4,492,"Judge, Court of Criminal Appeals, Place 4",Steven Miears,DEM,5,7,0,5
Refugio County,3/3/2020,Primary Election,0,0,4,492,"Judge, Court of Criminal Appeals, Place 4",Tina Clinton,DEM,21,16,11,10
Refugio County,3/3/2020,Primary Election,0,0,4,492,"Judge, Court of Criminal Appeals, Place 9",Brandon Birmingham,DEM,23,23,9,14
Refugio County,3/3/2020,Primary Election,0,0,4,492,"State Senator, District 18",Michael Antalan,DEM,23,24,9,14
Refugio County,3/3/2020,Primary Election,0,0,4,492,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Migdalia Lopez,DEM,23,22,9,14
Refugio County,3/3/2020,Primary Election,0,0,4,492,"Justice, 13th Court of Appeals District, Place 6",Nereida Lopez-Singleterry,DEM,23,23,9,14
Refugio County,3/3/2020,Primary Election,0,0,4,492,Sheriff,Shelly G. Haertig,DEM,20,21,9,11
Refugio County,3/3/2020,Primary Election,0,0,4,492,County Tax Assessor-Collector,Ida Mascorro Turner,DEM,28,26,13,15
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #1,Yes,DEM,31,26,13,18
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #1,No,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #2,Yes,DEM,26,27,11,15
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #2,No,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #3,Yes,DEM,28,28,11,17
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #3,No,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #4,Yes,DEM,27,28,11,16
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #4,No,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #5,Yes,DEM,28,27,11,17
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #5,No,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #6,Yes,DEM,28,27,11,17
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #6,No,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #7,Yes,DEM,27,27,11,16
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #7,No,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #8,Yes,DEM,28,27,11,17
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #8,No,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #9,Yes,DEM,26,27,11,15
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #9,No,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #10,Yes,DEM,27,26,11,16
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #10,No,DEM,1,1,0,1
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #11,Yes,DEM,27,27,11,16
Refugio County,3/3/2020,Primary Election,0,0,4,492,Proposition #11,No,DEM,1,0,0,1
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,Tulsi Gabbard,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,John K. Delaney,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,Cory Booker,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,Julián Castro,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,Marianne Williamson,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,Michael Bennet,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,Tom Steyer,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,Michael R. Bloomberg,DEM,1,8,0,1
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,Joseph R. Biden,DEM,0,10,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,Robby Wells,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,Deval Patrick,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,Bernie Sanders,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,Elizabeth Warren,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,Amy Klobuchar,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,Andrew Yang,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,President,Pete Buttigieg,DEM,2,0,0,2
Refugio County,3/3/2020,Primary Election,0,0,4A,409,United States Senator,Royce West,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,United States Senator,Amanda K. Edwards,DEM,2,2,0,2
Refugio County,3/3/2020,Primary Election,0,0,4A,409,United States Senator,"Mary ""MJ"" Hegar",DEM,1,1,0,1
Refugio County,3/3/2020,Primary Election,0,0,4A,409,United States Senator,D.R. Hunter,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,United States Senator,"Annie ""Mamá"" Garcia",DEM,0,8,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,United States Senator,Chris Bell,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,United States Senator,Sema Hernandez,DEM,0,3,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,United States Senator,Jack Daniel Foster Jr,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,United States Senator,Adrian Ocegueda,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,United States Senator,Victor Hugo Harris,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,United States Senator,Cristina Tzintzun Ramirez,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,United States Senator,Michael Cooper,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"United States Representative,
District No. 27","Ricardo ""Rick"" De La Fuente",DEM,1,13,0,1
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"United States Representative,
District No. 27",Charlie Jackson,DEM,2,5,0,2
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,2,10,0,2
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Railroad Commissioner,Kelly Stone,DEM,0,5,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Railroad Commissioner,Chrysta Castañeda,DEM,0,2,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Railroad Commissioner,Mark Watson,DEM,1,1,0,1
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,3,12,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"Chief Justice, Supreme Court",Jerry Zimmerer,DEM,0,7,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"Justice, Supreme Court, Place 6 - Unexpired Term",Kathy Cheng,DEM,3,17,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"Justice, Supreme Court, Place 6 - Unexpired Term",Larry Praeger,DEM,0,2,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"Justice, Supreme Court, Place 7",Staci Williams,DEM,1,8,0,1
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"Justice, Supreme Court, Place 7",Brandy Voss,DEM,2,9,0,2
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"Justice, Supreme Court, Place 8",Peter Kelly,DEM,0,8,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,3,10,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"Judge, Court of Criminal Appeals, Place 3",Dan Wood,DEM,0,7,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"Judge, Court of Criminal Appeals, Place 3",William Pieratt Demond,DEM,0,4,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"Judge, Court of Criminal Appeals, Place 3",Elizabeth Davis Frizell,DEM,3,6,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"Judge, Court of Criminal Appeals, Place 4",Steven Miears,DEM,0,5,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"Judge, Court of Criminal Appeals, Place 4",Tina Clinton,DEM,3,13,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"Judge, Court of Criminal Appeals, Place 9",Brandon Birmingham,DEM,3,17,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"State Senator, District 18",Michael Antalan,DEM,3,14,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Migdalia Lopez,DEM,3,15,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,"Justice, 13th Court of Appeals District, Place 6",Nereida Lopez-Singleterry,DEM,3,15,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Sheriff,Shelly G. Haertig,DEM,3,14,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,County Tax Assessor-Collector,Ida Mascorro Turner,DEM,3,19,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #1,Yes,DEM,3,18,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #1,No,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #2,Yes,DEM,3,19,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #2,No,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #3,Yes,DEM,3,18,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #3,No,DEM,0,2,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #4,Yes,DEM,3,17,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #4,No,DEM,0,2,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #5,Yes,DEM,3,18,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #5,No,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #6,Yes,DEM,3,20,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #6,No,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #7,Yes,DEM,3,19,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #7,No,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #8,Yes,DEM,2,18,0,2
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #8,No,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #9,Yes,DEM,3,20,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #9,No,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #10,Yes,DEM,3,19,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #10,No,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #11,Yes,DEM,3,16,0,3
Refugio County,3/3/2020,Primary Election,0,0,4A,409,Proposition #11,No,DEM,0,3,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,Tulsi Gabbard,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,John K. Delaney,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,Cory Booker,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,Julián Castro,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,Marianne Williamson,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,Michael Bennet,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,Tom Steyer,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,Michael R. Bloomberg,DEM,3,0,2,1
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,"Roque ""Rocky"" De La Fuente",DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,Joseph R. Biden,DEM,4,6,3,1
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,Robby Wells,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,Deval Patrick,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,Bernie Sanders,DEM,1,2,1,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,Elizabeth Warren,DEM,2,3,2,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,Amy Klobuchar,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,Andrew Yang,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,President,Pete Buttigieg,DEM,3,0,3,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,United States Senator,Royce West,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,United States Senator,Amanda K. Edwards,DEM,2,1,2,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,United States Senator,"Mary ""MJ"" Hegar",DEM,1,2,1,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,United States Senator,D.R. Hunter,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,United States Senator,"Annie ""Mamá"" Garcia",DEM,2,2,1,1
Refugio County,3/3/2020,Primary Election,0,0,4B,174,United States Senator,Chris Bell,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,United States Senator,Sema Hernandez,DEM,3,2,1,2
Refugio County,3/3/2020,Primary Election,0,0,4B,174,United States Senator,Jack Daniel Foster Jr,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,United States Senator,Adrian Ocegueda,DEM,0,0,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,United States Senator,Victor Hugo Harris,DEM,1,0,1,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,United States Senator,Cristina Tzintzun Ramirez,DEM,4,0,4,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,United States Senator,Michael Cooper,DEM,0,1,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,"United States Representative,
District No. 27","Ricardo ""Rick"" De La Fuente",DEM,10,7,7,3
Refugio County,3/3/2020,Primary Election,0,0,4B,174,"United States Representative,
District No. 27",Charlie Jackson,DEM,2,3,2,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,9,3,6,3
Refugio County,3/3/2020,Primary Election,0,0,4B,174,Railroad Commissioner,Kelly Stone,DEM,0,3,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,Railroad Commissioner,Chrysta Castañeda,DEM,3,2,3,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,Railroad Commissioner,Mark Watson,DEM,0,2,0,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,8,6,6,2
Refugio County,3/3/2020,Primary Election,0,0,4B,174,"Chief Justice, Supreme Court",Jerry Zimmerer,DEM,3,3,3,0
Refugio County,3/3/2020,Primary Election,0,0,4B,174,"Justice, Supreme Court, Place 6 - Unexpired Term",Kathy Cheng,DEM,10,4,8,2
