COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST - Republican,BALLOTS CAST BLANK,"REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District",
043,0119,119,5140,0,0,0,0,0,0,
043,0120,120,3527,42,0,25,17,0,0,
043,0120,120,3527,58,0,48,10,0,0,
043,0120,120,3527,7,0,3,4,0,0,
043,0120,120,3527,0,0,0,0,0,0,
043,0120,120,3527,0,0,0,0,0,0,
043,0121,121,2689,14,1,9,5,0,0,
043,0121,121,2689,48,1,30,18,0,0,
043,0121,121,2689,5,0,5,0,0,0,
043,0121,121,2689,0,0,0,0,0,0,
043,0121,121,2689,0,0,0,0,0,0,
043,0122,122,4923,63,0,50,13,0,0,
043,0122,122,4923,92,0,67,25,0,0,
043,0122,122,4923,16,0,7,9,0,0,
043,0122,122,4923,0,0,0,0,0,0,
043,0122,122,4923,0,0,0,0,0,0,
043,0123,123,1963,18,0,17,1,0,0,
043,0123,123,1963,42,0,35,7,0,0,
043,0123,123,1963,1,0,0,1,0,0,
043,0123,123,1963,0,0,0,0,0,0,
043,0123,123,1963,0,0,0,0,0,0,
043,0124,124,3064,15,0,12,3,0,0,
043,0124,124,3064,50,0,43,7,0,0,
043,0124,124,3064,19,1,8,10,0,1,
043,0124,124,3064,0,0,0,0,0,0,
043,0124,124,3064,0,0,0,0,0,0,
043,0125,125,4872,24,0,15,9,0,0,
043,0125,125,4872,47,0,33,14,0,0,
043,0125,125,4872,4,1,3,0,0,1,
043,0125,125,4872,0,0,0,0,0,0,
043,0125,125,4872,0,0,0,0,0,0,
043,0126,126,4432,42,0,30,12,0,0,
043,0126,126,4432,48,0,40,8,0,0,
043,0126,126,4432,6,0,3,3,0,0,
043,0126,126,4432,0,0,0,0,0,0,
043,0126,126,4432,0,0,0,0,0,0,
043,0127,127,3691,29,0,23,6,0,0,
043,0127,127,3691,22,0,16,6,0,0,
043,0127,127,3691,5,0,4,1,0,0,
043,0127,127,3691,0,0,0,0,0,0,
043,0127,127,3691,0,0,0,0,0,0,
043,0128,128,4828,74,0,54,20,0,0,
043,0128,128,4828,70,1,57,12,0,1,
043,0128,128,4828,11,0,8,3,0,0,
043,0128,128,4828,0,0,0,0,0,0,
043,0128,128,4828,0,0,0,0,0,0,
043,0129,129,4188,54,0,40,14,0,0,
043,0129,129,4188,67,0,49,18,0,0,
043,0129,129,4188,3,0,1,2,0,0,
043,0129,129,4188,0,0,0,0,0,0,
043,0129,129,4188,0,0,0,0,0,0,
043,0130,130,3547,37,0,32,5,0,0,
043,0130,130,3547,46,0,30,16,0,0,
043,0130,130,3547,2,0,2,0,0,0,
043,0130,130,3547,0,0,0,0,0,0,
043,0130,130,3547,0,0,0,0,0,0,
043,0131,131,2999,34,0,24,10,0,0,
043,0131,131,2999,38,0,31,7,0,0,
043,0131,131,2999,5,0,3,2,0,0,
043,0131,131,2999,0,0,0,0,0,0,
043,0131,131,2999,0,0,0,0,0,0,
043,0132,132,2817,21,1,15,5,0,1,
043,0132,132,2817,20,0,16,4,0,0,
043,0132,132,2817,3,0,2,1,0,0,
043,0132,132,2817,0,0,0,0,0,0,
043,0132,132,2817,0,0,0,0,0,0,
043,0133,133,2601,13,0,8,5,0,0,
043,0133,133,2601,22,0,16,6,0,0,
043,0133,133,2601,2,0,0,2,0,0,
043,0133,133,2601,0,0,0,0,0,0,
043,0133,133,2601,0,0,0,0,0,0,
043,0134,134,5372,42,0,33,9,0,0,
043,0134,134,5372,37,0,28,9,0,0,
043,0134,134,5372,6,0,3,3,0,0,
043,0134,134,5372,0,0,0,0,0,0,
043,0134,134,5372,0,0,0,0,0,0,
043,0135,135,4033,27,0,23,4,0,0,
043,0135,135,4033,53,0,40,13,0,0,
043,0135,135,4033,4,0,1,3,0,0,
043,0135,135,4033,0,0,0,0,0,0,
043,0135,135,4033,0,0,0,0,0,0,
043,0136,136,1912,22,0,17,5,0,0,
043,0136,136,1912,26,1,16,9,0,1,
043,0136,136,1912,5,0,4,1,0,0,
043,0136,136,1912,0,0,0,0,0,0,
043,0136,136,1912,0,0,0,0,0,0,
043,0137,137,1924,7,0,4,3,0,0,
043,0137,137,1924,37,0,29,8,0,0,
043,0137,137,1924,2,0,0,2,0,0,
043,0137,137,1924,0,0,0,0,0,0,
043,0137,137,1924,0,0,0,0,0,0,
043,0138,138,1208,26,0,22,4,0,0,
043,0138,138,1208,56,0,45,11,0,0,
043,0138,138,1208,2,0,2,0,0,0,
043,0138,138,1208,0,0,0,0,0,0,
043,0138,138,1208,0,0,0,0,0,0,
043,0139,139,4287,24,0,19,5,0,0,
043,0139,139,4287,47,1,34,12,0,1,
043,0139,139,4287,12,2,6,4,0,2,
043,0139,139,4287,0,0,0,0,0,0,
043,0139,139,4287,0,0,0,0,0,0,
043,0140,140,4621,63,1,41,21,0,1,
043,0140,140,4621,84,0,58,26,0,0,
043,0140,140,4621,6,0,2,4,0,0,
043,0140,140,4621,0,0,0,0,0,0,
043,0140,140,4621,0,0,0,0,0,0,
043,0141,141,3113,47,0,35,12,0,0,
043,0141,141,3113,54,0,37,17,0,0,
043,0141,141,3113,4,1,3,1,0,0,
043,0141,141,3113,0,0,0,0,0,0,
043,0141,141,3113,0,0,0,0,0,0,
043,0142,142,2876,31,0,22,9,0,0,
043,0142,142,2876,33,2,24,8,0,1,
043,0142,142,2876,3,0,2,1,0,0,
043,0142,142,2876,0,0,0,0,0,0,
043,0142,142,2876,0,0,0,0,0,0,
043,0143,143,2009,30,0,25,5,0,0,
043,0143,143,2009,27,0,21,6,0,0,
043,0143,143,2009,3,0,0,3,0,0,
043,0143,143,2009,0,0,0,0,0,0,
043,0143,143,2009,0,0,0,0,0,0,
043,0144,144,2699,25,0,23,2,0,0,
043,0144,144,2699,76,3,67,8,0,1,
043,0144,144,2699,3,0,3,0,0,0,
043,0144,144,2699,0,0,0,0,0,0,
043,0144,144,2699,0,0,0,0,0,0,
043,0145,145,1616,17,0,13,4,0,0,
043,0145,145,1616,20,0,16,4,0,0,
043,0145,145,1616,3,0,2,1,0,0,
043,0145,145,1616,0,0,0,0,0,0,
043,0145,145,1616,0,0,0,0,0,0,
043,0146,146,4711,37,2,22,14,0,1,
043,0146,146,4711,32,1,21,10,0,1,
043,0146,146,4711,6,0,4,2,0,0,
043,0146,146,4711,0,0,0,0,0,0,
043,0146,146,4711,0,0,0,0,0,0,
043,0147,147,1872,14,0,12,2,0,0,
043,0147,147,1872,21,0,18,3,0,0,
043,0147,147,1872,1,0,1,0,0,0,
043,0147,147,1872,0,0,0,0,0,0,
043,0147,147,1872,0,0,0,0,0,0,
043,0148,148,0,0,0,0,0,0,0,
043,0148,148,0,0,0,0,0,0,0,
043,0148,148,0,0,0,0,0,0,0,
043,0148,148,0,0,0,0,0,0,0,
043,0148,148,0,0,0,0,0,0,0,
043,0149,149,4156,53,0,39,14,0,0,
043,0149,149,4156,40,0,25,15,0,0,
043,0149,149,4156,5,0,2,3,0,0,
043,0149,149,4156,0,0,0,0,0,0,
043,0149,149,4156,0,0,0,0,0,0,
043,0150,150,1335,12,0,1,11,0,0,
043,0150,150,1335,11,0,2,9,0,0,
043,0150,150,1335,3,0,0,3,0,0,
043,0150,150,1335,0,0,0,0,0,0,
043,0150,150,1335,0,0,0,0,0,0,
043,0151,151,1680,23,0,20,3,0,0,
043,0151,151,1680,9,0,7,2,0,0,
043,0151,151,1680,5,0,3,2,0,0,
043,0151,151,1680,0,0,0,0,0,0,
043,0151,151,1680,0,0,0,0,0,0,
043,0152,152,158,4,0,4,0,0,0,
043,0152,152,158,2,0,0,2,0,0,
043,0152,152,158,0,0,0,0,0,0,
043,0152,152,158,0,0,0,0,0,0,
043,0152,152,158,0,0,0,0,0,0,
043,0153,153,4608,27,0,20,7,0,0,
043,0153,153,4608,39,0,31,8,0,0,
043,0153,153,4608,8,0,5,3,0,0,
043,0153,153,4608,0,0,0,0,0,0,
043,0153,153,4608,0,0,0,0,0,0,
043,0154,154,1056,12,0,6,6,0,0,
043,0154,154,1056,8,0,2,6,0,0,
043,0154,154,1056,2,0,2,0,0,0,
043,0154,154,1056,0,0,0,0,0,0,
043,0154,154,1056,0,0,0,0,0,0,
043,0155,155,2666,38,0,25,13,0,0,
043,0155,155,2666,20,0,19,1,0,0,
043,0155,155,2666,6,0,5,1,0,0,
043,0155,155,2666,0,0,0,0,0,0,
043,0155,155,2666,0,0,0,0,0,0,
043,0156,156,3490,35,0,22,13,0,0,
043,0156,156,3490,49,0,40,9,0,0,
043,0156,156,3490,2,0,1,1,0,0,
043,0156,156,3490,0,0,0,0,0,0,
043,0156,156,3490,0,0,0,0,0,0,
043,0157,157,3758,32,0,26,6,0,0,
043,0157,157,3758,41,0,30,11,0,0,
043,0157,157,3758,6,0,2,4,0,0,
043,0157,157,3758,0,0,0,0,0,0,
043,0157,157,3758,0,0,0,0,0,0,
043,0158,158,2614,23,0,17,6,0,0,
043,0158,158,2614,21,0,14,7,0,0,
043,0158,158,2614,0,0,0,0,0,0,
043,0158,158,2614,0,0,0,0,0,0,
043,0158,158,2614,0,0,0,0,0,0,
043,0159,159,3153,15,0,14,1,0,0,
043,0159,159,3153,15,0,11,4,0,0,
043,0159,159,3153,1,1,0,1,0,0,
043,0159,159,3153,0,0,0,0,0,0,
043,0159,159,3153,0,0,0,0,0,0,
043,0160,160,354,7,0,4,3,0,0,
043,0160,160,354,3,0,1,2,0,0,
043,0160,160,354,0,0,0,0,0,0,
043,0160,160,354,0,0,0,0,0,0,
043,0160,160,354,0,0,0,0,0,0,
043,0161,161,290,1,0,1,0,0,0,
043,0161,161,290,2,0,1,1,0,0,
043,0161,161,290,0,0,0,0,0,0,
043,0161,161,290,0,0,0,0,0,0,
043,0161,161,290,0,0,0,0,0,0,
043,0162,162,272,9,0,9,0,0,0,
043,0162,162,272,0,0,0,0,0,0,
043,0162,162,272,0,0,0,0,0,0,
043,0162,162,272,0,0,0,0,0,0,
043,0162,162,272,0,0,0,0,0,0,
043,0163,163,4491,39,0,25,14,0,0,
043,0163,163,4491,63,0,39,24,0,0,
043,0163,163,4491,12,0,7,5,0,0,
043,0163,163,4491,0,0,0,0,0,0,
043,0163,163,4491,0,0,0,0,0,0,
043,0164,164,1440,4,0,4,0,0,0,
043,0164,164,1440,27,0,23,4,0,0,
043,0164,164,1440,158,6,77,75,0,6,
043,0164,164,1440,0,0,0,0,0,0,
043,0164,164,1440,0,0,0,0,0,0,
043,0165,165,894,5,0,5,0,0,0,
043,0165,165,894,6,0,3,3,0,0,
043,0165,165,894,3,0,2,1,0,0,
043,0165,165,894,0,0,0,0,0,0,
043,0165,165,894,0,0,0,0,0,0,
043,0166,166,3845,55,1,41,13,0,1,
043,0166,166,3845,33,0,21,12,0,0,
043,0166,166,3845,2,1,0,1,0,1,
043,0166,166,3845,0,0,0,0,0,0,
043,0166,166,3845,0,0,0,0,0,0,
043,0167,167,4628,33,0,28,5,0,0,
043,0167,167,4628,72,1,48,23,0,1,
043,0167,167,4628,4,0,4,0,0,0,
043,0167,167,4628,0,0,0,0,0,0,
043,0167,167,4628,0,0,0,0,0,0,
043,0168,168,1882,18,0,15,3,0,0,
043,0168,168,1882,25,0,23,2,0,0,
043,0168,168,1882,2,0,0,2,0,0,
043,0168,168,1882,0,0,0,0,0,0,
043,0168,168,1882,0,0,0,0,0,0,
043,0169,169,3002,26,0,20,6,0,0,
043,0169,169,3002,24,0,15,9,0,0,
043,0169,169,3002,0,0,0,0,0,0,
043,0169,169,3002,0,0,0,0,0,0,
043,0169,169,3002,0,0,0,0,0,0,
043,0170,170,1754,18,0,15,3,0,0,
043,0170,170,1754,10,0,6,4,0,0,
043,0170,170,1754,0,0,0,0,0,0,
043,0170,170,1754,0,0,0,0,0,0,
043,0170,170,1754,0,0,0,0,0,0,
043,0171,171,5294,61,1,40,21,0,0,
043,0171,171,5294,98,0,70,28,0,0,
043,0171,171,5294,22,1,14,7,0,1,
043,0171,171,5294,0,0,0,0,0,0,
043,0171,171,5294,0,0,0,0,0,0,
043,0172,172,3645,60,1,47,12,0,1,
043,0172,172,3645,17,0,11,6,0,0,
043,0172,172,3645,3,0,3,0,0,0,
043,0172,172,3645,0,0,0,0,0,0,
043,0172,172,3645,0,0,0,0,0,0,
043,0173,173,615,6,0,4,2,0,0,
043,0173,173,615,14,1,10,3,0,1,
043,0173,173,615,1,0,1,0,0,0,
043,0173,173,615,0,0,0,0,0,0,
043,0173,173,615,0,0,0,0,0,0,
043,0174,174,4103,36,0,20,16,0,0,
043,0174,174,4103,37,1,25,11,0,1,
043,0174,174,4103,5,0,1,4,0,0,
043,0174,174,4103,0,0,0,0,0,0,
043,0174,174,4103,0,0,0,0,0,0,
043,0175,175,1708,14,0,12,2,0,0,
043,0175,175,1708,32,0,23,9,0,0,
043,0175,175,1708,0,0,0,0,0,0,
043,0175,175,1708,0,0,0,0,0,0,
043,0175,175,1708,0,0,0,0,0,0,
043,0176,176,3941,14,0,9,5,0,0,
043,0176,176,3941,8,0,5,3,0,0,
043,0176,176,3941,1,0,1,0,0,0,
043,0176,176,3941,0,0,0,0,0,0,
043,0176,176,3941,0,0,0,0,0,0,
043,0177,177,5058,37,0,31,6,0,0,
043,0177,177,5058,67,0,59,8,0,0,
043,0177,177,5058,14,0,10,4,0,0,
043,0177,177,5058,0,0,0,0,0,0,
043,0177,177,5058,0,0,0,0,0,0,
043,0178,178,2437,22,0,19,3,0,0,
043,0178,178,2437,28,1,15,12,0,1,
043,0178,178,2437,2,0,0,2,0,0,
043,0178,178,2437,0,0,0,0,0,0,
043,0178,178,2437,0,0,0,0,0,0,
043,0179,179,4525,85,0,58,27,0,0,
043,0179,179,4525,193,0,123,70,0,0,
043,0179,179,4525,41,0,22,19,0,0,
043,0179,179,4525,0,0,0,0,0,0,
043,0179,179,4525,0,0,0,0,0,0,
043,0180,180,612,9,0,9,0,0,0,
043,0180,180,612,1,0,1,0,0,0,
043,0180,180,612,0,0,0,0,0,0,
043,0180,180,612,0,0,0,0,0,0,
043,0180,180,612,0,0,0,0,0,0,
043,0181,181,1879,32,0,27,5,0,0,
043,0181,181,1879,13,0,9,4,0,0,
043,0181,181,1879,4,0,1,3,0,0,
043,0181,181,1879,0,0,0,0,0,0,
043,0181,181,1879,0,0,0,0,0,0,
043,0182,182,0,0,0,0,0,0,0,
043,0182,182,0,0,0,0,0,0,0,
043,0182,182,0,0,0,0,0,0,0,
043,0182,182,0,0,0,0,0,0,0,
043,0182,182,0,0,0,0,0,0,0,
043,0183,183,101,0,0,0,0,0,0,
043,0183,183,101,0,0,0,0,0,0,
043,0183,183,101,3,0,2,1,0,0,
043,0183,183,101,0,0,0,0,0,0,
043,0183,183,101,0,0,0,0,0,0,
043,0184,184,0,0,0,0,0,0,0,
043,0184,184,0,0,0,0,0,0,0,
043,0184,184,0,0,0,0,0,0,0,
043,0184,184,0,0,0,0,0,0,0,
043,0184,184,0,0,0,0,0,0,0,
043,0185,185,43,0,0,0,0,0,0,
043,0185,185,43,0,0,0,0,0,0,
043,0185,185,43,0,0,0,0,0,0,
043,0185,185,43,0,0,0,0,0,0,
043,0185,185,43,0,0,0,0,0,0,
043,0186,186,129,0,0,0,0,0,0,
043,0186,186,129,0,0,0,0,0,0,
043,0186,186,129,0,0,0,0,0,0,
043,0186,186,129,0,0,0,0,0,0,
043,0186,186,129,0,0,0,0,0,0,
043,0187,187,521,4,0,3,1,0,0,
043,0187,187,521,3,0,3,0,0,0,
043,0187,187,521,1,0,0,1,0,0,
043,0187,187,521,0,0,0,0,0,0,
043,0187,187,521,0,0,0,0,0,0,
043,0188,188,64,2,0,1,1,0,0,
043,0188,188,64,2,0,2,0,0,0,
043,0188,188,64,0,0,0,0,0,0,
043,0188,188,64,0,0,0,0,0,0,
043,0188,188,64,0,0,0,0,0,0,
043,0189,189,787,9,0,6,3,0,0,
043,0189,189,787,10,0,8,2,0,0,
043,0189,189,787,4,0,1,3,0,0,
043,0189,189,787,0,0,0,0,0,0,
043,0189,189,787,0,0,0,0,0,0,
043,0190,190,87,1,0,0,1,0,0,
043,0190,190,87,0,0,0,0,0,0,
043,0190,190,87,0,0,0,0,0,0,
043,0190,190,87,0,0,0,0,0,0,
043,0190,190,87,0,0,0,0,0,0,
043,0191,191,498,10,0,8,2,0,0,
043,0191,191,498,5,0,2,3,0,0,
043,0191,191,498,0,0,0,0,0,0,
043,0191,191,498,0,0,0,0,0,0,
043,0191,191,498,0,0,0,0,0,0,
043,0192,192,2041,17,0,8,9,0,0,
043,0192,192,2041,7,0,3,4,0,0,
043,0192,192,2041,4,0,2,2,0,0,
043,0192,192,2041,0,0,0,0,0,0,
043,0192,192,2041,0,0,0,0,0,0,
043,0193,193,997,16,0,10,6,0,0,
043,0193,193,997,7,0,3,4,0,0,
043,0193,193,997,1,0,1,0,0,0,
043,0193,193,997,0,0,0,0,0,0,
043,0193,193,997,0,0,0,0,0,0,
043,0194,194,29,0,0,0,0,0,0,
043,0194,194,29,0,0,0,0,0,0,
043,0194,194,29,0,0,0,0,0,0,
043,0194,194,29,0,0,0,0,0,0,
043,0194,194,29,0,0,0,0,0,0,
043,0195,195,843,7,0,5,2,0,0,
043,0195,195,843,13,0,10,3,0,0,
043,0195,195,843,4,0,2,2,0,0,
043,0195,195,843,0,0,0,0,0,0,
043,0195,195,843,0,0,0,0,0,0,
043,0196,196,1839,11,0,9,2,0,0,
043,0196,196,1839,17,0,9,8,0,0,
043,0196,196,1839,4,0,2,2,0,0,
043,0196,196,1839,0,0,0,0,0,0,
043,0196,196,1839,0,0,0,0,0,0,
043,0197,197,1213,7,0,6,1,0,0,
043,0197,197,1213,18,0,11,7,0,0,
043,0197,197,1213,0,0,0,0,0,0,
043,0197,197,1213,0,0,0,0,0,0,
043,0197,197,1213,0,0,0,0,0,0,
043,0198,198,115,1,0,0,1,0,0,
043,0198,198,115,0,0,0,0,0,0,
043,0198,198,115,0,0,0,0,0,0,
043,0198,198,115,0,0,0,0,0,0,
043,0198,198,115,0,0,0,0,0,0,
043,0199,199,1938,24,2,12,10,0,2,
043,0199,199,1938,14,0,13,1,0,0,
043,0199,199,1938,0,0,0,0,0,0,
043,0199,199,1938,0,0,0,0,0,0,
043,0199,199,1938,0,0,0,0,0,0,
043,0200,200,0,0,0,0,0,0,0,
043,0200,200,0,0,0,0,0,0,0,
043,0200,200,0,0,0,0,0,0,0,
043,0200,200,0,0,0,0,0,0,0,
043,0200,200,0,0,0,0,0,0,0,
043,0201,201,0,0,0,0,0,0,0,
043,0201,201,0,0,0,0,0,0,0,
043,0201,201,0,0,0,0,0,0,0,
043,0201,201,0,0,0,0,0,0,0,
043,0201,201,0,0,0,0,0,0,0,
043,0202,202,0,0,0,0,0,0,0,
043,0202,202,0,0,0,0,0,0,0,
043,0202,202,0,0,0,0,0,0,0,
043,0202,202,0,0,0,0,0,0,0,
043,0202,202,0,0,0,0,0,0,0,
043,0203,203,3046,26,0,18,8,0,0,
043,0203,203,3046,61,0,42,19,0,0,
043,0203,203,3046,5,0,1,4,0,0,
043,0203,203,3046,0,0,0,0,0,0,
043,0203,203,3046,0,0,0,0,0,0,
043,0204,204,335,0,0,0,0,0,0,
043,0204,204,335,12,0,11,1,0,0,
043,0204,204,335,0,0,0,0,0,0,
043,0204,204,335,0,0,0,0,0,0,
043,0204,204,335,0,0,0,0,0,0,
043,0205,205,28,0,0,0,0,0,0,
043,0205,205,28,0,0,0,0,0,0,
043,0205,205,28,0,0,0,0,0,0,
043,0205,205,28,0,0,0,0,0,0,
043,0205,205,28,0,0,0,0,0,0,
043,0206,206,1614,20,0,18,2,0,0,
043,0206,206,1614,22,0,14,8,0,0,
043,0206,206,1614,5,0,4,1,0,0,
043,0206,206,1614,0,0,0,0,0,0,
043,0206,206,1614,0,0,0,0,0,0,
043,0207,207,3811,32,0,22,10,0,0,
043,0207,207,3811,35,0,22,13,0,0,
043,0207,207,3811,7,0,2,5,0,0,
043,0207,207,3811,0,0,0,0,0,0,
043,0207,207,3811,0,0,0,0,0,0,
043,0208,208,1856,12,0,9,3,0,0,
043,0208,208,1856,30,0,25,5,0,0,
043,0208,208,1856,5,0,4,1,0,0,
043,0208,208,1856,0,0,0,0,0,0,
043,0208,208,1856,0,0,0,0,0,0,
043,0209,209,831,10,0,8,2,0,0,
043,0209,209,831,1,0,1,0,0,0,
043,0209,209,831,1,0,1,0,0,0,
043,0209,209,831,0,0,0,0,0,0,
043,0209,209,831,0,0,0,0,0,0,
043,0210,210,1525,5,0,1,4,0,0,
043,0210,210,1525,16,1,10,5,0,1,
043,0210,210,1525,1,0,1,0,0,0,
043,0210,210,1525,0,0,0,0,0,0,
043,0210,210,1525,0,0,0,0,0,0,
043,0211,211,3192,29,0,14,15,0,0,
043,0211,211,3192,34,0,22,12,0,0,
043,0211,211,3192,11,0,8,3,0,0,
043,0211,211,3192,0,0,0,0,0,0,
043,0211,211,3192,0,0,0,0,0,0,
043,0212,212,3789,18,1,10,7,0,1,
043,0212,212,3789,20,0,16,4,0,0,
043,0212,212,3789,1,0,0,1,0,0,
043,0212,212,3789,0,0,0,0,0,0,
043,0212,212,3789,0,0,0,0,0,0,
043,0213,213,3246,21,0,12,9,0,0,
043,0213,213,3246,37,0,25,12,0,0,
043,0213,213,3246,4,0,2,2,0,0,
043,0213,213,3246,0,0,0,0,0,0,
043,0213,213,3246,0,0,0,0,0,0,
043,0214,214,3774,47,0,28,19,0,0,
043,0214,214,3774,56,0,39,17,0,0,
043,0214,214,3774,4,0,3,1,0,0,
043,0214,214,3774,0,0,0,0,0,0,
043,0214,214,3774,0,0,0,0,0,0,
043,0215,215,2131,31,1,22,8,0,1,
043,0215,215,2131,26,0,17,9,0,0,
043,0215,215,2131,4,0,1,3,0,0,
043,0215,215,2131,0,0,0,0,0,0,
043,0215,215,2131,0,0,0,0,0,0,
043,0216,216,5604,62,0,39,23,0,0,
043,0216,216,5604,46,0,30,16,0,0,
043,0216,216,5604,5,0,4,1,0,0,
043,0216,216,5604,0,0,0,0,0,0,
043,0216,216,5604,0,0,0,0,0,0,
043,0217,217,2216,19,0,13,6,0,0,
043,0217,217,2216,30,0,16,14,0,0,
043,0217,217,2216,3,0,2,1,0,0,
043,0217,217,2216,0,0,0,0,0,0,
043,0217,217,2216,0,0,0,0,0,0,
043,0218,218,3539,23,0,19,4,0,0,
043,0218,218,3539,27,1,17,9,0,1,
043,0218,218,3539,1,0,0,1,0,0,
043,0218,218,3539,0,0,0,0,0,0,
043,0218,218,3539,0,0,0,0,0,0,
043,0219,219,2870,30,0,23,7,0,0,
043,0219,219,2870,50,0,31,19,0,0,
043,0219,219,2870,8,0,3,5,0,0,
043,0219,219,2870,0,0,0,0,0,0,
043,0219,219,2870,0,0,0,0,0,0,
043,0220,220,3640,19,1,14,4,0,1,
043,0220,220,3640,28,0,21,7,0,0,
043,0220,220,3640,8,0,2,6,0,0,
043,0220,220,3640,0,0,0,0,0,0,
043,0220,220,3640,0,0,0,0,0,0,
043,0221,221,4646,47,0,39,8,0,0,
043,0221,221,4646,47,2,35,11,0,1,
043,0221,221,4646,13,0,4,9,0,0,
043,0221,221,4646,0,0,0,0,0,0,
043,0221,221,4646,0,0,0,0,0,0,
043,0222,222,3018,33,0,20,13,0,0,
043,0222,222,3018,34,0,26,8,0,0,
043,0222,222,3018,4,0,2,2,0,0,
043,0222,222,3018,0,0,0,0,0,0,
043,0222,222,3018,0,0,0,0,0,0,
043,0223,223,1815,26,0,23,3,0,0,
043,0223,223,1815,29,0,25,4,0,0,
043,0223,223,1815,3,0,3,0,0,0,
043,0223,223,1815,0,0,0,0,0,0,
043,0223,223,1815,0,0,0,0,0,0,
043,0224,224,2248,26,0,19,7,0,0,
043,0224,224,2248,28,0,16,12,0,0,
043,0224,224,2248,3,0,1,2,0,0,
043,0224,224,2248,0,0,0,0,0,0,
043,0224,224,2248,0,0,0,0,0,0,
043,0225,225,3513,26,0,20,6,0,0,
043,0225,225,3513,19,1,14,5,0,0,
043,0225,225,3513,3,0,1,2,0,0,
043,0225,225,3513,0,0,0,0,0,0,
043,0225,225,3513,0,0,0,0,0,0,
043,0226,226,4247,48,0,33,15,0,0,
043,0226,226,4247,37,0,26,11,0,0,
043,0226,226,4247,6,0,4,2,0,0,
043,0226,226,4247,0,0,0,0,0,0,
043,0226,226,4247,0,0,0,0,0,0,
043,0227,227,4112,41,0,29,12,0,0,
043,0227,227,4112,28,1,17,11,0,0,
043,0227,227,4112,8,0,3,5,0,0,
043,0227,227,4112,0,0,0,0,0,0,
043,0227,227,4112,0,0,0,0,0,0,
043,0228,228,3748,25,0,11,14,0,0,
043,0228,228,3748,14,0,12,2,0,0,
043,0228,228,3748,7,0,2,5,0,0,
043,0228,228,3748,0,0,0,0,0,0,
043,0228,228,3748,0,0,0,0,0,0,
043,0229,229,1057,3,0,1,2,0,0,
043,0229,229,1057,6,0,1,5,0,0,
043,0229,229,1057,0,0,0,0,0,0,
043,0229,229,1057,0,0,0,0,0,0,
043,0229,229,1057,0,0,0,0,0,0,
043,0230,230,3892,20,1,8,12,0,0,
043,0230,230,3892,20,0,18,2,0,0,
043,0230,230,3892,8,0,3,5,0,0,
043,0230,230,3892,0,0,0,0,0,0,
043,0230,230,3892,0,0,0,0,0,0,
043,0231,231,2619,24,0,13,11,0,0,
043,0231,231,2619,33,0,22,11,0,0,
043,0231,231,2619,5,1,4,0,0,1,
043,0231,231,2619,0,0,0,0,0,0,
043,0231,231,2619,0,0,0,0,0,0,
043,0232,232,3042,15,0,13,2,0,0,
043,0232,232,3042,23,1,14,9,0,0,
043,0232,232,3042,5,0,2,3,0,0,
043,0232,232,3042,0,0,0,0,0,0,
043,0232,232,3042,0,0,0,0,0,0,
043,0233,233,1615,16,0,13,3,0,0,
043,0233,233,1615,11,0,9,2,0,0,
043,0233,233,1615,4,0,3,1,0,0,
043,0233,233,1615,0,0,0,0,0,0,
043,0233,233,1615,0,0,0,0,0,0,
043,0234,234,1636,14,1,6,8,0,0,
043,0234,234,1636,27,0,22,5,0,0,
043,0234,234,1636,1,0,0,1,0,0,
043,0234,234,1636,0,0,0,0,0,0,
043,0234,234,1636,0,0,0,0,0,0,
043,0235,235,1859,16,1,9,6,0,1,
043,0235,235,1859,19,0,14,5,0,0,
043,0235,235,1859,5,0,0,5,0,0,
043,0235,235,1859,0,0,0,0,0,0,
043,0235,235,1859,0,0,0,0,0,0,
043,0236,236,2706,32,0,21,11,0,0,
043,0236,236,2706,63,0,52,11,0,0,
043,0236,236,2706,5,0,3,2,0,0,
043,0236,236,2706,0,0,0,0,0,0,
043,0236,236,2706,0,0,0,0,0,0,
043,0237,237,2091,14,1,11,3,0,0,
043,0237,237,2091,18,0,15,3,0,0,
043,0237,237,2091,5,0,1,4,0,0,
043,0237,237,2091,0,0,0,0,0,0,
043,0237,237,2091,0,0,0,0,0,0,
043,0238,238,3277,15,0,8,7,0,0,
043,0238,238,3277,20,0,12,8,0,0,
043,0238,238,3277,6,0,4,2,0,0,
043,0238,238,3277,0,0,0,0,0,0,
043,0238,238,3277,0,0,0,0,0,0,
043,0239,239,3884,48,0,35,13,0,0,
043,0239,239,3884,22,1,14,8,0,0,
043,0239,239,3884,3,0,1,2,0,0,
043,0239,239,3884,0,0,0,0,0,0,
043,0239,239,3884,0,0,0,0,0,0,
043,ZZZ,COUNTY TOTALS,616959,15310,103,10568,4676,0,66,
