COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST - Democratic,BALLOTS CAST BLANK,DEM United States Senator,DEM United States Senator,DEM United States Senator,DEM United States Senator,DEM United States Representative District 3,DEM United States Representative District 3,DEM United States Representative District 3,DEM United States Representative District 3,DEM Railroad Commissioner,DEM Railroad Commissioner,DEM Railroad Commissioner,DEM Railroad Commissioner,DEM State Representative District 67 STATE HOUSE REP DISTRICT 67,DEM State Representative District 67 STATE HOUSE REP DISTRICT 67,DEM State Representative District 67 STATE HOUSE REP DISTRICT 67,DEM State Representative District 67 STATE HOUSE REP DISTRICT 67,
043,0057,057,4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0057,057,4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0058,058,3596,86,1,35,48,0,3,51,29,0,6,39,43,0,4,49,32,0,5,
043,0058,058,3596,131,0,67,64,0,0,84,42,0,5,42,82,0,7,65,65,0,1,
043,0058,058,3596,55,0,30,25,0,0,29,24,0,2,15,36,0,4,24,28,0,3,
043,0058,058,3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0058,058,3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0059,059,3923,66,0,27,38,0,1,38,28,0,0,26,37,0,3,0,0,0,0,
043,0059,059,3923,88,0,44,42,0,2,50,37,0,1,32,49,0,7,0,0,0,0,
043,0059,059,3923,26,0,4,22,0,0,20,6,0,0,5,18,0,3,0,0,0,0,
043,0059,059,3923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0059,059,3923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0060,060,2504,80,0,27,50,0,3,40,33,0,7,21,45,0,14,0,0,0,0,
043,0060,060,2504,42,0,19,23,0,0,29,11,0,2,10,30,0,2,0,0,0,0,
043,0060,060,2504,24,0,6,17,0,1,17,7,0,0,9,15,0,0,0,0,0,0,
043,0060,060,2504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0060,060,2504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0061,061,1698,39,0,16,22,0,1,19,19,0,1,16,21,0,2,0,0,0,0,
043,0061,061,1698,58,0,31,26,0,1,42,15,0,1,15,40,0,3,0,0,0,0,
043,0061,061,1698,18,0,9,9,0,0,13,2,0,3,0,13,0,5,0,0,0,0,
043,0061,061,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0061,061,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0062,062,2514,77,0,37,38,0,2,42,32,0,3,34,40,0,3,46,30,0,1,
043,0062,062,2514,142,0,57,81,0,4,89,50,0,3,38,99,0,5,84,55,0,3,
043,0062,062,2514,32,0,10,22,0,0,24,6,0,2,6,25,0,1,10,18,0,4,
043,0062,062,2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0062,062,2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0063,063,1983,33,0,11,21,0,1,20,12,0,1,13,17,0,3,13,19,0,1,
043,0063,063,1983,104,0,30,71,0,3,58,45,0,1,26,71,0,7,47,56,0,1,
043,0063,063,1983,54,2,15,37,0,2,36,13,0,5,13,33,0,8,16,36,0,2,
043,0063,063,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0063,063,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0064,064,2650,69,0,28,40,0,1,32,36,0,1,33,32,0,4,36,29,0,4,
043,0064,064,2650,105,0,39,66,0,0,67,35,0,3,26,76,0,3,47,57,0,1,
043,0064,064,2650,36,0,13,23,0,0,24,12,0,0,9,26,0,1,9,27,0,0,
043,0064,064,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0064,064,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0065,065,1190,29,0,11,18,0,0,14,13,0,2,8,20,0,1,20,9,0,0,
043,0065,065,1190,55,1,13,41,0,1,36,15,0,4,18,34,0,3,26,26,0,3,
043,0065,065,1190,10,0,6,4,0,0,6,3,0,1,2,7,0,1,4,5,0,1,
043,0065,065,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0065,065,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0066,066,2117,47,0,14,33,0,0,29,17,0,1,22,24,0,1,29,16,0,2,
043,0066,066,2117,97,0,42,55,0,0,51,42,0,4,27,66,0,4,39,55,0,3,
043,0066,066,2117,23,0,12,11,0,0,12,9,0,2,6,13,0,4,7,14,0,2,
043,0066,066,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0066,066,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0067,067,2577,67,0,32,35,0,0,37,29,0,1,23,43,0,1,0,0,0,0,
043,0067,067,2577,101,0,34,63,0,4,62,36,0,3,34,58,0,9,0,0,0,0,
043,0067,067,2577,44,1,26,18,0,0,32,12,0,0,14,26,0,4,0,0,0,0,
043,0067,067,2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0067,067,2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0068,068,1986,47,0,16,31,0,0,30,14,0,3,24,23,0,0,0,0,0,0,
043,0068,068,1986,60,1,28,29,0,3,33,23,0,4,21,36,0,3,0,0,0,0,
043,0068,068,1986,17,0,5,12,0,0,11,6,0,0,6,11,0,0,0,0,0,0,
043,0068,068,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0068,068,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0069,069,3732,90,0,39,49,0,2,48,41,0,1,40,48,0,2,47,42,0,1,
043,0069,069,3732,179,0,78,98,0,3,96,77,0,6,57,110,0,12,68,109,0,2,
043,0069,069,3732,60,0,15,45,0,0,32,28,0,0,18,40,0,2,25,35,0,0,
043,0069,069,3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0069,069,3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0070,070,1881,46,0,15,30,0,1,28,16,0,2,14,24,0,8,29,16,0,1,
043,0070,070,1881,94,0,37,55,0,2,54,35,0,5,31,55,0,8,41,53,0,0,
043,0070,070,1881,19,0,5,14,0,0,12,7,0,0,7,12,0,0,6,13,0,0,
043,0070,070,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0070,070,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0071,071,1773,31,1,5,25,0,1,16,13,0,2,6,21,0,4,0,0,0,0,
043,0071,071,1773,91,0,39,52,0,0,58,32,0,1,30,59,0,2,0,0,0,0,
043,0071,071,1773,33,0,8,25,0,0,20,13,0,0,4,29,0,0,0,0,0,0,
043,0071,071,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0071,071,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0072,072,1557,27,0,10,16,0,1,15,11,0,1,13,10,0,4,12,14,0,1,
043,0072,072,1557,54,0,21,32,0,1,36,17,0,1,12,41,0,1,19,34,0,1,
043,0072,072,1557,23,0,7,16,0,0,15,6,0,2,6,15,0,2,10,12,0,1,
043,0072,072,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0072,072,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0073,073,1904,53,0,25,28,0,0,30,22,0,1,17,34,0,2,0,0,0,0,
043,0073,073,1904,76,0,37,39,0,0,47,27,0,2,22,52,0,2,0,0,0,0,
043,0073,073,1904,18,0,4,14,0,0,14,4,0,0,3,15,0,0,0,0,0,0,
043,0073,073,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0073,073,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0074,074,1865,42,0,19,23,0,0,26,15,0,1,13,25,0,4,0,0,0,0,
043,0074,074,1865,80,0,42,37,0,1,57,22,0,1,22,52,0,6,0,0,0,0,
043,0074,074,1865,27,0,13,14,0,0,19,8,0,0,8,18,0,1,0,0,0,0,
043,0074,074,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0074,074,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0075,075,2033,29,0,12,17,0,0,16,13,0,0,8,19,0,2,0,0,0,0,
043,0075,075,2033,62,0,22,39,0,1,40,21,0,1,22,36,0,4,0,0,0,0,
043,0075,075,2033,28,0,14,14,0,0,16,12,0,0,6,21,0,1,0,0,0,0,
043,0075,075,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0075,075,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0076,076,3272,72,0,31,41,0,0,48,20,0,4,23,42,0,7,0,0,0,0,
043,0076,076,3272,115,0,60,53,0,2,64,46,0,5,34,76,0,5,0,0,0,0,
043,0076,076,3272,46,0,24,22,0,0,25,18,0,3,14,27,0,5,0,0,0,0,
043,0076,076,3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0076,076,3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0077,077,3606,66,0,30,36,0,0,32,30,0,4,30,32,0,4,39,26,0,1,
043,0077,077,3606,163,0,86,76,0,1,109,51,0,3,53,105,0,5,79,83,0,1,
043,0077,077,3606,28,0,7,21,0,0,14,14,0,0,7,20,0,1,12,16,0,0,
043,0077,077,3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0077,077,3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0078,078,3679,151,0,76,75,0,0,101,44,0,6,57,86,0,8,95,50,0,6,
043,0078,078,3679,145,0,78,67,0,0,92,49,0,4,40,98,0,7,69,74,0,2,
043,0078,078,3679,52,0,22,30,0,0,21,30,0,1,18,30,0,4,13,38,0,1,
043,0078,078,3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0078,078,3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0079,079,2647,39,0,19,20,0,0,23,15,0,1,6,30,0,3,0,0,0,0,
043,0079,079,2647,114,0,56,58,0,0,69,39,0,6,33,72,0,9,0,0,0,0,
043,0079,079,2647,35,1,15,20,0,0,24,11,0,0,10,22,0,3,0,0,0,0,
043,0079,079,2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0079,079,2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0080,080,3570,75,0,41,33,0,1,42,30,0,3,39,33,0,3,0,0,0,0,
043,0080,080,3570,122,0,69,53,0,0,79,39,0,4,37,77,0,8,0,0,0,0,
043,0080,080,3570,38,0,11,27,0,0,23,13,0,2,13,23,0,2,0,0,0,0,
043,0080,080,3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0080,080,3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0081,081,2794,64,0,23,41,0,0,36,27,0,1,27,34,0,3,0,0,0,0,
043,0081,081,2794,116,0,46,67,0,3,70,44,0,2,28,79,0,9,0,0,0,0,
043,0081,081,2794,30,0,15,15,0,0,15,12,0,3,15,13,0,2,0,0,0,0,
043,0081,081,2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0081,081,2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0082,082,2735,52,1,26,26,0,0,35,16,0,1,17,34,0,1,0,0,0,0,
043,0082,082,2735,68,0,32,36,0,0,42,26,0,0,23,45,0,0,0,0,0,0,
043,0082,082,2735,27,0,7,19,0,1,21,4,0,2,6,17,0,4,0,0,0,0,
043,0082,082,2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0082,082,2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0083,083,3713,57,0,26,30,0,1,0,0,0,0,25,30,0,2,0,0,0,0,
043,0083,083,3713,46,0,24,22,0,0,0,0,0,0,20,23,0,3,0,0,0,0,
043,0083,083,3713,37,1,18,17,0,2,0,0,0,0,13,22,0,2,0,0,0,0,
043,0083,083,3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0083,083,3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0084,084,2353,54,0,21,33,0,0,33,18,0,3,20,30,0,4,0,0,0,0,
043,0084,084,2353,97,0,58,38,0,1,52,41,0,4,30,60,0,7,0,0,0,0,
043,0084,084,2353,40,0,18,22,0,0,27,12,0,1,8,32,0,0,0,0,0,0,
043,0084,084,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0084,084,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0085,085,3036,94,0,29,64,0,1,53,40,0,1,38,54,0,2,49,42,0,3,
043,0085,085,3036,137,0,70,67,0,0,79,54,0,4,55,77,0,5,64,70,0,3,
043,0085,085,3036,42,0,15,27,0,0,32,10,0,0,17,25,0,0,13,29,0,0,
043,0085,085,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0085,085,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0086,086,2810,70,1,34,35,0,1,43,22,0,5,22,44,0,4,0,0,0,0,
043,0086,086,2810,120,0,38,81,0,1,74,41,0,5,30,88,0,2,0,0,0,0,
043,0086,086,2810,42,0,14,28,0,0,24,18,0,0,11,28,0,3,0,0,0,0,
043,0086,086,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0086,086,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0087,087,5089,107,0,41,63,0,3,65,41,0,1,32,65,0,10,0,0,0,0,
043,0087,087,5089,143,0,80,60,0,3,86,53,0,4,52,81,0,10,0,0,0,0,
043,0087,087,5089,14,0,3,11,0,0,11,3,0,0,5,9,0,0,0,0,0,0,
043,0087,087,5089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0087,087,5089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0088,088,2269,66,1,38,27,0,1,43,17,0,6,25,35,0,6,0,0,0,0,
043,0088,088,2269,66,1,36,30,0,0,41,23,0,2,21,43,0,2,0,0,0,0,
043,0088,088,2269,9,0,4,5,0,0,6,3,0,0,2,6,0,1,0,0,0,0,
043,0088,088,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0088,088,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0089,089,3179,48,0,21,27,0,0,30,18,0,0,20,28,0,0,0,0,0,0,
043,0089,089,3179,137,0,62,69,0,6,93,41,0,3,44,83,0,10,0,0,0,0,
043,0089,089,3179,30,0,15,15,0,0,25,5,0,0,4,25,0,1,0,0,0,0,
043,0089,089,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0089,089,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0090,090,3182,61,0,27,33,0,1,41,20,0,0,19,36,0,6,0,0,0,0,
043,0090,090,3182,88,0,30,55,0,3,53,34,0,1,12,67,0,9,0,0,0,0,
043,0090,090,3182,25,0,11,14,0,0,13,12,0,0,8,15,0,2,0,0,0,0,
043,0090,090,3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0090,090,3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0091,091,2276,52,1,23,28,0,1,28,24,0,0,16,33,0,3,27,23,0,2,
043,0091,091,2276,130,0,33,94,0,3,72,54,0,4,23,99,0,8,68,61,0,1,
043,0091,091,2276,44,0,14,30,0,0,34,9,0,1,13,27,0,4,20,23,0,1,
043,0091,091,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0091,091,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0092,092,3555,83,0,37,45,0,1,45,34,0,4,29,45,0,9,0,0,0,0,
043,0092,092,3555,79,0,40,39,0,0,44,32,0,3,21,53,0,5,0,0,0,0,
043,0092,092,3555,44,2,13,31,0,0,21,22,0,1,16,25,0,3,0,0,0,0,
043,0092,092,3555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0092,092,3555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0093,093,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0093,093,269,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
043,0093,093,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0093,093,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0093,093,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0094,094,3909,155,0,78,72,0,5,83,65,0,7,63,78,0,14,83,67,0,5,
043,0094,094,3909,215,0,107,105,0,3,112,96,0,7,63,133,0,19,98,105,0,12,
043,0094,094,3909,46,0,17,29,0,0,31,15,0,0,15,29,0,2,21,25,0,0,
043,0094,094,3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0094,094,3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0095,095,3002,57,0,32,24,0,1,32,23,0,2,17,36,0,4,0,0,0,0,
043,0095,095,3002,111,0,69,42,0,0,72,37,0,2,45,61,0,5,0,0,0,0,
043,0095,095,3002,23,0,10,13,0,0,15,8,0,0,5,18,0,0,0,0,0,0,
043,0095,095,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0095,095,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0096,096,1844,30,1,12,17,0,1,18,10,0,2,7,21,0,2,0,0,0,0,
043,0096,096,1844,41,0,31,9,0,1,26,15,0,0,22,17,0,2,0,0,0,0,
043,0096,096,1844,5,0,2,2,0,1,5,0,0,0,0,2,0,3,0,0,0,0,
043,0096,096,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0096,096,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0097,097,1296,21,0,10,11,0,0,13,7,0,1,4,16,0,1,0,0,0,0,
043,0097,097,1296,27,0,8,18,0,1,15,12,0,0,4,20,0,3,0,0,0,0,
043,0097,097,1296,16,0,5,11,0,0,7,9,0,0,2,14,0,0,0,0,0,0,
043,0097,097,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0097,097,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0098,098,1226,10,0,7,3,0,0,7,3,0,0,4,6,0,0,0,0,0,0,
043,0098,098,1226,21,0,10,11,0,0,8,12,0,1,10,9,0,2,0,0,0,0,
043,0098,098,1226,52,0,19,33,0,0,39,11,0,2,12,34,0,6,0,0,0,0,
043,0098,098,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0098,098,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0099,099,269,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
043,0099,099,269,5,0,4,1,0,0,2,2,0,1,4,0,0,1,0,0,0,0,
043,0099,099,269,2,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,
043,0099,099,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0099,099,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0100,100,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0100,100,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0100,100,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0100,100,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0100,100,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0101,101,3712,66,0,35,30,0,1,33,31,0,2,20,40,0,6,0,0,0,0,
043,0101,101,3712,109,0,51,58,0,0,65,42,0,2,37,66,0,6,0,0,0,0,
043,0101,101,3712,27,0,12,15,0,0,16,11,0,0,6,21,0,0,0,0,0,0,
043,0101,101,3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0101,101,3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0102,102,2551,48,0,16,32,0,0,25,23,0,0,16,28,0,4,0,0,0,0,
043,0102,102,2551,73,0,34,37,0,2,47,24,0,2,20,44,0,9,0,0,0,0,
043,0102,102,2551,17,0,9,8,0,0,13,4,0,0,6,11,0,0,0,0,0,0,
043,0102,102,2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0102,102,2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0103,103,1334,23,0,8,15,0,0,11,10,0,2,10,12,0,1,0,0,0,0,
043,0103,103,1334,38,0,13,25,0,0,31,7,0,0,11,26,0,1,0,0,0,0,
043,0103,103,1334,15,0,11,4,0,0,7,8,0,0,2,10,0,3,0,0,0,0,
043,0103,103,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0103,103,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0104,104,2640,69,0,42,27,0,0,39,28,0,2,29,38,0,2,0,0,0,0,
043,0104,104,2640,75,0,50,25,0,0,41,29,0,5,31,37,0,7,0,0,0,0,
043,0104,104,2640,16,0,6,10,0,0,8,8,0,0,4,9,0,3,0,0,0,0,
043,0104,104,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0104,104,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0105,105,1190,29,0,9,20,0,0,19,10,0,0,7,22,0,0,0,0,0,0,
043,0105,105,1190,57,0,28,29,0,0,28,24,0,5,20,35,0,2,0,0,0,0,
043,0105,105,1190,14,0,4,10,0,0,7,7,0,0,6,8,0,0,0,0,0,0,
043,0105,105,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0105,105,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0106,106,1949,34,0,14,20,0,0,20,14,0,0,12,21,0,1,0,0,0,0,
043,0106,106,1949,50,0,27,22,0,1,26,23,0,1,17,30,0,3,0,0,0,0,
043,0106,106,1949,14,0,4,10,0,0,11,3,0,0,1,12,0,1,0,0,0,0,
043,0106,106,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0106,106,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0107,107,3372,82,0,40,40,0,2,53,27,0,2,31,44,0,7,46,30,0,6,
043,0107,107,3372,158,0,80,78,0,0,101,56,0,1,47,102,0,9,84,72,0,2,
043,0107,107,3372,50,0,15,35,0,0,35,15,0,0,20,29,0,1,26,24,0,0,
043,0107,107,3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0107,107,3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0108,108,2891,75,1,37,37,0,1,56,19,0,0,32,41,0,2,0,0,0,0,
043,0108,108,2891,145,0,80,65,0,0,101,43,0,1,42,98,0,5,0,0,0,0,
043,0108,108,2891,28,0,13,15,0,0,16,12,0,0,5,22,0,1,0,0,0,0,
043,0108,108,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0108,108,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0109,109,3767,72,0,32,40,0,0,42,29,0,1,19,48,0,5,0,0,0,0,
043,0109,109,3767,151,1,69,82,0,0,96,46,0,9,44,97,0,10,0,0,0,0,
043,0109,109,3767,21,0,11,9,0,1,17,4,0,0,2,19,0,0,0,0,0,0,
043,0109,109,3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0109,109,3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0110,110,2744,74,1,29,44,0,1,35,38,0,1,32,40,0,2,47,25,0,2,
043,0110,110,2744,124,0,64,58,0,2,59,58,0,7,39,75,0,10,63,53,0,8,
043,0110,110,2744,51,0,25,26,0,0,30,19,0,2,13,34,0,4,21,28,0,2,
043,0110,110,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0110,110,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0111,111,5223,92,0,50,41,0,1,53,33,0,6,35,49,0,8,0,0,0,0,
043,0111,111,5223,108,0,58,50,0,0,66,40,0,2,36,67,0,5,0,0,0,0,
043,0111,111,5223,22,0,9,13,0,0,13,9,0,0,4,18,0,0,0,0,0,0,
043,0111,111,5223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0111,111,5223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0112,112,2930,50,0,28,22,0,0,28,20,0,2,13,36,0,1,0,0,0,0,
043,0112,112,2930,159,0,65,91,0,3,93,63,0,3,33,115,0,11,0,0,0,0,
043,0112,112,2930,35,0,11,24,0,0,31,4,0,0,3,30,0,2,0,0,0,0,
043,0112,112,2930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0112,112,2930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0113,113,3276,50,0,24,26,0,0,38,11,0,1,16,33,0,1,0,0,0,0,
043,0113,113,3276,87,0,35,48,0,4,56,30,0,1,19,64,0,4,0,0,0,0,
043,0113,113,3276,19,1,8,11,0,0,13,6,0,0,8,11,0,0,0,0,0,0,
043,0113,113,3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0113,113,3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0114,114,1338,13,0,2,11,0,0,5,8,0,0,6,7,0,0,0,0,0,0,
043,0114,114,1338,13,0,5,8,0,0,7,6,0,0,4,9,0,0,0,0,0,0,
043,0114,114,1338,15,0,4,11,0,0,11,4,0,0,8,7,0,0,0,0,0,0,
043,0114,114,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0114,114,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
043,0115,115,2869,72,1,27,44,0,1,42,28,0,2,28,37,0,7,0,0,0,0,
043,0115,115,2869,160,0,86,74,0,0,95,59,0,6,41,109,0,10,0,0,0,0,
043,0115,115,2869,45,0,17,28,0,0,38,5,0,2,8,36,0,1,0,0,0,0,
043,0115,115,2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
