political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct,reg_voters,race_name,party_code,candidate_name,early_votes,election_votes
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Justice, 1st Court of Appeals District, Place 6",REP,Harvey Brown,340,190
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Justice, 1st Court of Appeals District, Place 7",REP,Katy Boatman,154,82
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Justice, 1st Court of Appeals District, Place 7",REP,Terry Yates,213,109
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Justice, 1st Court of Appeals District, Place 8",REP,Michael Massengale,340,187
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Justice, 1st Court of Appeals District, Place 9",REP,Jennifer Caughey,339,188
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Justice, 14th Court of Appeals District, Place 3",REP,Brett Busby,336,186
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Justice, 14th Court of Appeals District, Place 4",REP,Marc Brown,337,187
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Justice, 14th Court of Appeals District, Place 5",REP,Martha Hill Jamison,332,186
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Justice, 14th Court of Appeals District, Place 6",REP,Bill Boyce,331,184
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Justice, 14th Court of Appeals District, Place 8",REP,John Donovan,323,186
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"District Judge, 149th Judicial District",REP,Terri Tipton Holder,337,199
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"District Judge, 239th Judicial District",REP,Pat Sebesta,356,205
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"District Judge, 300th Judicial District",REP,K. Randall Hufstetler,338,195
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"District Judge, 412th Judicial District",REP,Scott Siscoe,36,9
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"District Judge, 412th Judicial District",REP,Cheryl Coleman Driver,36,25
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"District Judge, 412th Judicial District",REP,Justin R. Gilbert,233,123
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"District Judge, 412th Judicial District",REP,Keith Allen,77,47
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Criminal District Attorney,REP,Jeri Yenne,340,196
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,County Judge,REP,Matt Sebesta,353,201
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Judge, County Court at Law No. 1 and Probate Court",REP,Dora L. Bonner,116,71
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Judge, County Court at Law No. 1 and Probate Court",REP,Greg Hill,269,124
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Judge, County Court at Law No. 2 and Probate Court",REP,Marc Wayne Holder,338,192
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Judge, County Court at Law No. 3 and Probate Court",REP,Jeremy Warren,195,110
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Judge, County Court at Law No. 3 and Probate Court",REP,Leigh Hughes Lehmann,187,85
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Judge, County Court at Law No. 4 and Probate Court",REP,Lori Rickert,331,190
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,District Clerk,REP,Rhonda Cross Barchak,330,190
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,County Clerk,REP,Joyce Hudman,347,199
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,County Treasurer,REP,Cathy Campbell,330,187
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"County Commissioner, Precinct No. 4",REP,David Linder,355,204
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,"Justice of the Peace Precinct No. 4, Place 2",REP,Sherry Kersh,350,197
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,County Chairman,REP,Yvonne Dewey,330,186
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 1,REP,Yes,271,141
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 1,REP,No,125,76
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 2,REP,Yes,377,211
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 2,REP,No,26,12
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 3,REP,Yes,358,190
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 3,REP,No,46,29
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 4,REP,Yes,372,212
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 4,REP,No,34,13
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 5,REP,Yes,318,183
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 5,REP,No,90,41
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 6,REP,Yes,380,216
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 6,REP,No,34,12
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 7,REP,Yes,272,156
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 7,REP,No,130,65
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 8,REP,Yes,392,218
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 8,REP,No,22,8
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 9,REP,Yes,373,196
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 9,REP,No,35,25
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 10,REP,Yes,379,209
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 10,REP,No,24,14
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 11,REP,Yes,377,198
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,2 - BS22,3865,Republican Party Proposition 11,REP,No,35,27
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,U. S. Senator,REP,Mary Miller,11,12
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,U. S. Senator,REP,Stefano de Stefano,0,2
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,U. S. Senator,REP,Ted Cruz,131,97
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,U. S. Senator,REP,"Bruce Jacobson, Jr.",3,4
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,U. S. Senator,REP,Geraldine Sam,2,2
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"U. S. Representative, District 14",REP,Keith Casey,9,6
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"U. S. Representative, District 14",REP,"Bill ""Sarge"" Sargent",30,19
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"U. S. Representative, District 14",REP,Randy Weber,104,91
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Governor,REP,SECEDE Kilgore,4,2
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Governor,REP,Greg Abbott,135,106
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Governor,REP,Barbara Krueger,10,11
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Lieutenant Governor,REP,Scott Milder,25,33
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Lieutenant Governor,REP,Dan Patrick,122,83
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Attorney General,REP,Ken Paxton,136,99
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Comptroller of Public Accounts,REP,Glenn Hegar,132,99
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Commissioner of the General Land Office,REP,Rick Range,7,3
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Commissioner of the General Land Office,REP,George P. Bush,72,67
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Commissioner of the General Land Office,REP,Jerry Patterson,62,38
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Commissioner of the General Land Office,REP,Davey Edwards,2,5
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Commissioner of Agriculture,REP,Jim Hogan,37,22
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Commissioner of Agriculture,REP,Trey Blocker,18,29
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Commissioner of Agriculture,REP,Sid Miller,75,44
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Railroad Commissioner,REP,Weston Martinez,32,27
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Railroad Commissioner,REP,Christi Craddick,106,76
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Justice, Supreme Court, Place 2",REP,Jimmy Blacklock,129,95
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Justice, Supreme Court, Place 4",REP,John Devine,128,92
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Justice, Supreme Court, Place 6",REP,Jeff Brown,126,93
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Presiding Judge, Court of Criminal Appeals",REP,Sharon Keller,87,53
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Presiding Judge, Court of Criminal Appeals",REP,David Bridges,39,45
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Judge, Court of Criminal Appeals, Place 7",REP,Barbara Parker Hervey,124,92
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Judge, Court of Criminal Appeals, Place 8",REP,Dib Waldrip,20,15
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Judge, Court of Criminal Appeals, Place 8",REP,Michelle Slaughter,74,38
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Judge, Court of Criminal Appeals, Place 8",REP,Jay Brandon,29,40
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Member, State Board of Education, District 7",REP,Matt Robinson,119,90
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"State Senator, District 17",REP,Kristin Tassin,43,29
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"State Senator, District 17",REP,Joan Huffman,99,78
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"State Representative, District 25",REP,Damon Rambo,30,24
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"State Representative, District 25",REP,Dennis Bonnen,118,90
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Justice, 1st Court of Appeals District, Place 2",REP,Jane Bland,124,93
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Justice, 1st Court of Appeals District, Place 6",REP,Harvey Brown,121,92
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Justice, 1st Court of Appeals District, Place 7",REP,Katy Boatman,46,44
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Justice, 1st Court of Appeals District, Place 7",REP,Terry Yates,83,52
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Justice, 1st Court of Appeals District, Place 8",REP,Michael Massengale,119,89
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Justice, 1st Court of Appeals District, Place 9",REP,Jennifer Caughey,121,89
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Justice, 14th Court of Appeals District, Place 3",REP,Brett Busby,118,87
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Justice, 14th Court of Appeals District, Place 4",REP,Marc Brown,117,88
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Justice, 14th Court of Appeals District, Place 5",REP,Martha Hill Jamison,122,87
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Justice, 14th Court of Appeals District, Place 6",REP,Bill Boyce,117,86
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Justice, 14th Court of Appeals District, Place 8",REP,John Donovan,117,86
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"District Judge, 149th Judicial District",REP,Terri Tipton Holder,129,92
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"District Judge, 239th Judicial District",REP,Pat Sebesta,124,91
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"District Judge, 300th Judicial District",REP,K. Randall Hufstetler,121,91
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"District Judge, 412th Judicial District",REP,Scott Siscoe,8,12
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"District Judge, 412th Judicial District",REP,Cheryl Coleman Driver,19,15
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"District Judge, 412th Judicial District",REP,Justin R. Gilbert,80,55
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"District Judge, 412th Judicial District",REP,Keith Allen,29,21
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Criminal District Attorney,REP,Jeri Yenne,120,91
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,County Judge,REP,Matt Sebesta,123,93
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Judge, County Court at Law No. 1 and Probate Court",REP,Dora L. Bonner,49,37
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Judge, County Court at Law No. 1 and Probate Court",REP,Greg Hill,84,68
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Judge, County Court at Law No. 2 and Probate Court",REP,Marc Wayne Holder,127,93
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Judge, County Court at Law No. 3 and Probate Court",REP,Jeremy Warren,84,62
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Judge, County Court at Law No. 3 and Probate Court",REP,Leigh Hughes Lehmann,46,41
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Judge, County Court at Law No. 4 and Probate Court",REP,Lori Rickert,119,92
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,District Clerk,REP,Rhonda Cross Barchak,118,88
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,County Clerk,REP,Joyce Hudman,122,88
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,County Treasurer,REP,Cathy Campbell,120,90
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"County Commissioner, Precinct No. 4",REP,David Linder,128,96
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,"Justice of the Peace Precinct No. 4, Place 2",REP,Sherry Kersh,122,90
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,County Chairman,REP,Yvonne Dewey,119,90
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 1,REP,Yes,103,81
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 1,REP,No,30,27
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 2,REP,Yes,133,108
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 2,REP,No,7,7
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 3,REP,Yes,123,98
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 3,REP,No,14,15
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 4,REP,Yes,131,103
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 4,REP,No,7,11
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 5,REP,Yes,115,87
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 5,REP,No,27,29
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 6,REP,Yes,138,105
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 6,REP,No,6,12
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 7,REP,Yes,92,77
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 7,REP,No,45,36
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 8,REP,Yes,142,112
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 8,REP,No,5,5
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 9,REP,Yes,126,102
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 9,REP,No,12,14
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 10,REP,Yes,140,108
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 10,REP,No,2,5
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 11,REP,Yes,124,105
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,20 - BS22,1562,Republican Party Proposition 11,REP,No,15,13
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,U. S. Senator,REP,Mary Miller,17,7
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,U. S. Senator,REP,Stefano de Stefano,0,0
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,U. S. Senator,REP,Ted Cruz,138,109
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,U. S. Senator,REP,"Bruce Jacobson, Jr.",5,7
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,U. S. Senator,REP,Geraldine Sam,5,4
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"U. S. Representative, District 14",REP,Keith Casey,18,14
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"U. S. Representative, District 14",REP,"Bill ""Sarge"" Sargent",20,31
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"U. S. Representative, District 14",REP,Randy Weber,119,79
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,Governor,REP,SECEDE Kilgore,5,3
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,Governor,REP,Greg Abbott,143,115
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,Governor,REP,Barbara Krueger,14,7
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,Lieutenant Governor,REP,Scott Milder,27,17
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,Lieutenant Governor,REP,Dan Patrick,136,110
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,Attorney General,REP,Ken Paxton,153,117
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,Comptroller of Public Accounts,REP,Glenn Hegar,154,111
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,Commissioner of the General Land Office,REP,Rick Range,10,5
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,Commissioner of the General Land Office,REP,George P. Bush,84,69
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,Commissioner of the General Land Office,REP,Jerry Patterson,54,42
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,Commissioner of the General Land Office,REP,Davey Edwards,8,7
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,Commissioner of Agriculture,REP,Jim Hogan,38,31
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,Commissioner of Agriculture,REP,Trey Blocker,29,26
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,Commissioner of Agriculture,REP,Sid Miller,86,54
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,Railroad Commissioner,REP,Weston Martinez,30,23
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,Railroad Commissioner,REP,Christi Craddick,120,88
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Justice, Supreme Court, Place 2",REP,Jimmy Blacklock,151,105
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Justice, Supreme Court, Place 4",REP,John Devine,152,104
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Justice, Supreme Court, Place 6",REP,Jeff Brown,148,104
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Presiding Judge, Court of Criminal Appeals",REP,Sharon Keller,101,65
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Presiding Judge, Court of Criminal Appeals",REP,David Bridges,43,42
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Judge, Court of Criminal Appeals, Place 7",REP,Barbara Parker Hervey,143,101
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Judge, Court of Criminal Appeals, Place 8",REP,Dib Waldrip,15,15
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Judge, Court of Criminal Appeals, Place 8",REP,Michelle Slaughter,97,59
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Judge, Court of Criminal Appeals, Place 8",REP,Jay Brandon,26,27
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Member, State Board of Education, District 7",REP,Matt Robinson,145,104
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"State Representative, District 25",REP,Damon Rambo,44,30
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"State Representative, District 25",REP,Dennis Bonnen,110,87
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Justice, 1st Court of Appeals District, Place 2",REP,Jane Bland,144,102
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Justice, 1st Court of Appeals District, Place 6",REP,Harvey Brown,140,101
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Justice, 1st Court of Appeals District, Place 7",REP,Katy Boatman,63,39
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Justice, 1st Court of Appeals District, Place 7",REP,Terry Yates,81,68
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Justice, 1st Court of Appeals District, Place 8",REP,Michael Massengale,142,102
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Justice, 1st Court of Appeals District, Place 9",REP,Jennifer Caughey,146,101
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Justice, 14th Court of Appeals District, Place 3",REP,Brett Busby,145,100
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Justice, 14th Court of Appeals District, Place 4",REP,Marc Brown,146,100
BRAZORIA COUNTY,3/6/2018,Republican Party Primary  Election,,,21 - BS16,3734,"Justice, 14th Court of Appeals District, Place 5",REP,Martha Hill Jamison,144,101
