Political_subdivision,Election_date,Election_name,Total Prov Ballots,Total Prov Counted,Precinct_Number,Reg_Voters,Race_Name,Candidate_Name,Party_Code,Early_votes,Election_Votes
San Patricio County,3/6/2018,Republican Primary,,,119,1200,Proposition 6,NO,REP,10,16
San Patricio County,3/6/2018,Republican Primary,,,119,1200,Proposition 7,YES,REP,75,55
San Patricio County,3/6/2018,Republican Primary,,,119,1200,Proposition 7,NO,REP,32,45
San Patricio County,3/6/2018,Republican Primary,,,119,1200,Proposition 8,YES,REP,112,96
San Patricio County,3/6/2018,Republican Primary,,,119,1200,Proposition 8,NO,REP,5,5
San Patricio County,3/6/2018,Republican Primary,,,119,1200,Proposition 9,YES,REP,95,84
San Patricio County,3/6/2018,Republican Primary,,,119,1200,Proposition 9,NO,REP,19,15
San Patricio County,3/6/2018,Republican Primary,,,119,1200,Proposition 10,YES,REP,106,96
San Patricio County,3/6/2018,Republican Primary,,,119,1200,Proposition 10,NO,REP,7,4
San Patricio County,3/6/2018,Republican Primary,,,119,1200,Proposition 11,YES,REP,99,88
San Patricio County,3/6/2018,Republican Primary,,,119,1200,Proposition 11,NO,REP,15,14
San Patricio County,3/6/2018,Republican Primary,,,120,684,United States Senator,Stefano de Stefano,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,120,684,United States Senator,Mary Miller,REP,8,6
San Patricio County,3/6/2018,Republican Primary,,,120,684,United States Senator,Geraldine Sam,REP,2,0
San Patricio County,3/6/2018,Republican Primary,,,120,684,United States Senator,"Bruce Jacobson, Jr.",REP,4,3
San Patricio County,3/6/2018,Republican Primary,,,120,684,United States Senator,Ted Cruz,REP,63,47
San Patricio County,3/6/2018,Republican Primary,,,120,684,"United States Representative, District No. 27",John Grunwald,REP,6,4
San Patricio County,3/6/2018,Republican Primary,,,120,684,"United States Representative, District No. 27",Bech Bruun,REP,30,27
San Patricio County,3/6/2018,Republican Primary,,,120,684,"United States Representative, District No. 27",Michael Cloud,REP,25,14
San Patricio County,3/6/2018,Republican Primary,,,120,684,"United States Representative, District No. 27",Christopher K. Mapp,REP,4,5
San Patricio County,3/6/2018,Republican Primary,,,120,684,"United States Representative, District No. 27",Eddie Gassman,REP,2,0
San Patricio County,3/6/2018,Republican Primary,,,120,684,"United States Representative, District No. 27",Jerry Hall,REP,5,3
San Patricio County,3/6/2018,Republican Primary,,,120,684,Governor,SECEDE Kilgore,REP,1,2
San Patricio County,3/6/2018,Republican Primary,,,120,684,Governor,Barbara Krueger,REP,9,4
San Patricio County,3/6/2018,Republican Primary,,,120,684,Governor,Greg Abbott,REP,67,50
San Patricio County,3/6/2018,Republican Primary,,,120,684,Lieutenant Governor,Dan Patrick,REP,51,40
San Patricio County,3/6/2018,Republican Primary,,,120,684,Lieutenant Governor,Scott Milder,REP,21,13
San Patricio County,3/6/2018,Republican Primary,,,120,684,Attorney General,Ken Paxton,REP,62,48
San Patricio County,3/6/2018,Republican Primary,,,120,684,Comptroller of Public Accounts,Glenn Hegar,REP,61,44
San Patricio County,3/6/2018,Republican Primary,,,120,684,Commissioner of the General Land Office,Davey Edwards,REP,8,6
San Patricio County,3/6/2018,Republican Primary,,,120,684,Commissioner of the General Land Office,Rick Range,REP,2,0
San Patricio County,3/6/2018,Republican Primary,,,120,684,Commissioner of the General Land Office,Jerry Patterson,REP,27,16
San Patricio County,3/6/2018,Republican Primary,,,120,684,Commissioner of the General Land Office,George P. Bush,REP,38,31
San Patricio County,3/6/2018,Republican Primary,,,120,684,Commissioner of Agriculture,Sid Miller,REP,23,27
San Patricio County,3/6/2018,Republican Primary,,,120,684,Commissioner of Agriculture,Jim Hogan,REP,24,14
San Patricio County,3/6/2018,Republican Primary,,,120,684,Commissioner of Agriculture,Trey Blocker,REP,21,6
San Patricio County,3/6/2018,Republican Primary,,,120,684,Railroad Commissioner,Weston Martinez,REP,14,11
San Patricio County,3/6/2018,Republican Primary,,,120,684,Railroad Commissioner,Christi Craddick,REP,55,38
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,59,44
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Justice, Supreme Court, Place 4",John Devine,REP,58,43
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Justice, Supreme Court, Place 6",Jeff Brown,REP,58,43
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Presiding Judge, Court of Criminal Appeals",David Bridges,REP,40,25
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,REP,27,22
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,REP,57,41
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,REP,35,25
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Judge, Court of Criminal Appeals, Place 8",Dib Waldrip,REP,7,4
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Judge, Court of Criminal Appeals, Place 8",Jay Brandon,REP,22,14
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Member, State Board of Education, District No. 2","Charles ""Tad"" Hasse",REP,46,35
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Member, State Board of Education, District No. 2",Eric Garza,REP,18,11
San Patricio County,3/6/2018,Republican Primary,,,120,684,"State Representative,
District No. 43",J.M. Lozano,REP,69,45
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Chief Justice, 13th Court of Appeals District",Ernie Aliseda,REP,56,39
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Justice, 13th Court of Appeals District, Place No. 2",Greg Perkes,REP,62,40
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Justice, 13th Court of Appeals District, Place No. 4",Jaime Tijerina,REP,56,39
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Justice, 13th Court of Appeals District, Place No. 5",Clarissa Silva,REP,56,40
San Patricio County,3/6/2018,Republican Primary,,,120,684,"District Judge, 36th Judicial District",Jason Keeney,REP,24,19
San Patricio County,3/6/2018,Republican Primary,,,120,684,"District Judge, 36th Judicial District",Starr Bauer,REP,48,31
San Patricio County,3/6/2018,Republican Primary,,,120,684,"District Judge, 156th Judicial District",Patrick L. Flanigan,REP,67,41
San Patricio County,3/6/2018,Republican Primary,,,120,684,County Judge,Terry Simpson,REP,42,39
San Patricio County,3/6/2018,Republican Primary,,,120,684,County Judge,David R Krebs,REP,33,14
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Judge, County Court-at-Law",Viki Hesseltine Martino,REP,18,8
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Judge, County Court-at-Law",Elizabeth Welborn,REP,58,46
San Patricio County,3/6/2018,Republican Primary,,,120,684,District Clerk,Victoria Price Luke,REP,56,35
San Patricio County,3/6/2018,Republican Primary,,,120,684,District Clerk,Heather Marks,REP,21,21
San Patricio County,3/6/2018,Republican Primary,,,120,684,County Treasurer,Denise Janak,REP,66,41
San Patricio County,3/6/2018,Republican Primary,,,120,684,County Surveyor,Julius Petrus,REP,61,42
San Patricio County,3/6/2018,Republican Primary,,,120,684,"County Commissioner,
Precinct No. 4",Howard J. Gillespie,REP,61,48
San Patricio County,3/6/2018,Republican Primary,,,120,684,"County Commissioner,
Precinct No. 4",Ross L. McElwee,REP,16,11
San Patricio County,3/6/2018,Republican Primary,,,120,684,"Justice of the Peace,
Precinct No. 6",Susan Price,REP,71,46
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 1,YES,REP,53,35
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 1,NO,REP,22,21
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 2,YES,REP,72,46
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 2,NO,REP,4,9
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 3,YES,REP,60,45
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 3,NO,REP,9,8
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 4,YES,REP,72,48
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 4,NO,REP,5,4
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 5,YES,REP,58,49
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 5,NO,REP,18,6
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 6,YES,REP,69,53
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 6,NO,REP,9,1
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 7,YES,REP,32,29
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 7,NO,REP,40,28
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 8,YES,REP,74,55
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 8,NO,REP,2,3
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 9,YES,REP,63,47
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 9,NO,REP,9,10
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 10,YES,REP,66,52
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 10,NO,REP,7,4
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 11,YES,REP,70,44
San Patricio County,3/6/2018,Republican Primary,,,120,684,Proposition 11,NO,REP,6,12
San Patricio County,3/6/2018,Republican Primary,,,121,2052,United States Senator,Stefano de Stefano,REP,2,6
San Patricio County,3/6/2018,Republican Primary,,,121,2052,United States Senator,Mary Miller,REP,12,11
San Patricio County,3/6/2018,Republican Primary,,,121,2052,United States Senator,Geraldine Sam,REP,1,2
San Patricio County,3/6/2018,Republican Primary,,,121,2052,United States Senator,"Bruce Jacobson, Jr.",REP,6,4
San Patricio County,3/6/2018,Republican Primary,,,121,2052,United States Senator,Ted Cruz,REP,87,96
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"United States Representative, District No. 27",John Grunwald,REP,8,15
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"United States Representative, District No. 27",Bech Bruun,REP,47,44
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"United States Representative, District No. 27",Michael Cloud,REP,25,18
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"United States Representative, District No. 27",Christopher K. Mapp,REP,7,14
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"United States Representative, District No. 27",Eddie Gassman,REP,4,6
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"United States Representative, District No. 27",Jerry Hall,REP,10,14
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Governor,SECEDE Kilgore,REP,1,1
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Governor,Barbara Krueger,REP,4,3
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Governor,Greg Abbott,REP,103,117
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Lieutenant Governor,Dan Patrick,REP,86,89
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Lieutenant Governor,Scott Milder,REP,19,25
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Attorney General,Ken Paxton,REP,100,110
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Comptroller of Public Accounts,Glenn Hegar,REP,96,105
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Commissioner of the General Land Office,Davey Edwards,REP,10,6
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Commissioner of the General Land Office,Rick Range,REP,6,6
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Commissioner of the General Land Office,Jerry Patterson,REP,32,31
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Commissioner of the General Land Office,George P. Bush,REP,60,72
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Commissioner of Agriculture,Sid Miller,REP,44,40
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Commissioner of Agriculture,Jim Hogan,REP,32,39
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Commissioner of Agriculture,Trey Blocker,REP,16,24
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Railroad Commissioner,Weston Martinez,REP,27,24
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Railroad Commissioner,Christi Craddick,REP,68,82
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,90,103
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Justice, Supreme Court, Place 4",John Devine,REP,89,106
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Justice, Supreme Court, Place 6",Jeff Brown,REP,88,105
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Presiding Judge, Court of Criminal Appeals",David Bridges,REP,60,53
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,REP,41,50
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,REP,89,105
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,REP,59,44
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Judge, Court of Criminal Appeals, Place 8",Dib Waldrip,REP,13,9
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Judge, Court of Criminal Appeals, Place 8",Jay Brandon,REP,25,45
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Member, State Board of Education, District No. 2","Charles ""Tad"" Hasse",REP,72,76
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Member, State Board of Education, District No. 2",Eric Garza,REP,21,28
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"State Representative,
District No. 43",J.M. Lozano,REP,90,109
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Chief Justice, 13th Court of Appeals District",Ernie Aliseda,REP,86,96
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Justice, 13th Court of Appeals District, Place No. 2",Greg Perkes,REP,90,97
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Justice, 13th Court of Appeals District, Place No. 4",Jaime Tijerina,REP,83,93
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Justice, 13th Court of Appeals District, Place No. 5",Clarissa Silva,REP,81,94
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"District Judge, 36th Judicial District",Jason Keeney,REP,46,69
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"District Judge, 36th Judicial District",Starr Bauer,REP,58,43
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"District Judge, 156th Judicial District",Patrick L. Flanigan,REP,84,101
San Patricio County,3/6/2018,Republican Primary,,,121,2052,County Judge,Terry Simpson,REP,41,38
San Patricio County,3/6/2018,Republican Primary,,,121,2052,County Judge,David R Krebs,REP,66,80
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Judge, County Court-at-Law",Viki Hesseltine Martino,REP,28,33
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Judge, County Court-at-Law",Elizabeth Welborn,REP,73,79
San Patricio County,3/6/2018,Republican Primary,,,121,2052,District Clerk,Victoria Price Luke,REP,44,36
San Patricio County,3/6/2018,Republican Primary,,,121,2052,District Clerk,Heather Marks,REP,61,82
San Patricio County,3/6/2018,Republican Primary,,,121,2052,County Treasurer,Denise Janak,REP,88,104
San Patricio County,3/6/2018,Republican Primary,,,121,2052,County Surveyor,Julius Petrus,REP,87,100
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"County Commissioner,
Precinct No. 2",Mark Roach,REP,36,48
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"County Commissioner,
Precinct No. 2",Gary Moore Sr,REP,38,41
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"County Commissioner,
Precinct No. 2",Rick Ott,REP,29,25
San Patricio County,3/6/2018,Republican Primary,,,121,2052,"Justice of the Peace,
Precinct No. 4",Karen Diaz,REP,92,105
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 1,YES,REP,71,77
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 1,NO,REP,34,34
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 2,YES,REP,105,117
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 2,NO,REP,5,5
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 3,YES,REP,98,107
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 3,NO,REP,11,14
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 4,YES,REP,100,112
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 4,NO,REP,7,9
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 5,YES,REP,94,101
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 5,NO,REP,15,19
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 6,YES,REP,101,114
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 6,NO,REP,6,9
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 7,YES,REP,78,82
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 7,NO,REP,28,35
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 8,YES,REP,107,122
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 8,NO,REP,2,3
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 9,YES,REP,101,104
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 9,NO,REP,8,15
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 10,YES,REP,105,118
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 10,NO,REP,4,2
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 11,YES,REP,97,111
San Patricio County,3/6/2018,Republican Primary,,,121,2052,Proposition 11,NO,REP,12,11
San Patricio County,3/6/2018,Republican Primary,,,122,781,United States Senator,Stefano de Stefano,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,122,781,United States Senator,Mary Miller,REP,1,1
San Patricio County,3/6/2018,Republican Primary,,,122,781,United States Senator,Geraldine Sam,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,122,781,United States Senator,"Bruce Jacobson, Jr.",REP,2,5
San Patricio County,3/6/2018,Republican Primary,,,122,781,United States Senator,Ted Cruz,REP,15,53
San Patricio County,3/6/2018,Republican Primary,,,122,781,"United States Representative, District No. 34",Rey Gonzalez,REP,11,52
San Patricio County,3/6/2018,Republican Primary,,,122,781,Governor,SECEDE Kilgore,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,122,781,Governor,Barbara Krueger,REP,2,3
San Patricio County,3/6/2018,Republican Primary,,,122,781,Governor,Greg Abbott,REP,16,54
San Patricio County,3/6/2018,Republican Primary,,,122,781,Lieutenant Governor,Dan Patrick,REP,15,43
San Patricio County,3/6/2018,Republican Primary,,,122,781,Lieutenant Governor,Scott Milder,REP,3,17
San Patricio County,3/6/2018,Republican Primary,,,122,781,Attorney General,Ken Paxton,REP,17,56
San Patricio County,3/6/2018,Republican Primary,,,122,781,Comptroller of Public Accounts,Glenn Hegar,REP,13,52
San Patricio County,3/6/2018,Republican Primary,,,122,781,Commissioner of the General Land Office,Davey Edwards,REP,1,5
San Patricio County,3/6/2018,Republican Primary,,,122,781,Commissioner of the General Land Office,Rick Range,REP,1,2
San Patricio County,3/6/2018,Republican Primary,,,122,781,Commissioner of the General Land Office,Jerry Patterson,REP,4,22
San Patricio County,3/6/2018,Republican Primary,,,122,781,Commissioner of the General Land Office,George P. Bush,REP,12,30
San Patricio County,3/6/2018,Republican Primary,,,122,781,Commissioner of Agriculture,Sid Miller,REP,5,26
San Patricio County,3/6/2018,Republican Primary,,,122,781,Commissioner of Agriculture,Jim Hogan,REP,6,22
San Patricio County,3/6/2018,Republican Primary,,,122,781,Commissioner of Agriculture,Trey Blocker,REP,3,8
San Patricio County,3/6/2018,Republican Primary,,,122,781,Railroad Commissioner,Weston Martinez,REP,2,17
San Patricio County,3/6/2018,Republican Primary,,,122,781,Railroad Commissioner,Christi Craddick,REP,13,40
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,13,52
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Justice, Supreme Court, Place 4",John Devine,REP,13,52
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Justice, Supreme Court, Place 6",Jeff Brown,REP,13,52
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Presiding Judge, Court of Criminal Appeals",David Bridges,REP,8,36
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,REP,7,20
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,REP,13,47
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,REP,8,21
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Judge, Court of Criminal Appeals, Place 8",Dib Waldrip,REP,3,7
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Judge, Court of Criminal Appeals, Place 8",Jay Brandon,REP,4,25
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Member, State Board of Education, District No. 2","Charles ""Tad"" Hasse",REP,12,43
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Member, State Board of Education, District No. 2",Eric Garza,REP,3,12
San Patricio County,3/6/2018,Republican Primary,,,122,781,"State Representative,
District No. 43",J.M. Lozano,REP,12,52
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Chief Justice, 13th Court of Appeals District",Ernie Aliseda,REP,12,50
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Justice, 13th Court of Appeals District, Place No. 2",Greg Perkes,REP,13,47
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Justice, 13th Court of Appeals District, Place No. 4",Jaime Tijerina,REP,12,48
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Justice, 13th Court of Appeals District, Place No. 5",Clarissa Silva,REP,12,49
San Patricio County,3/6/2018,Republican Primary,,,122,781,"District Judge, 36th Judicial District",Jason Keeney,REP,9,31
San Patricio County,3/6/2018,Republican Primary,,,122,781,"District Judge, 36th Judicial District",Starr Bauer,REP,6,25
San Patricio County,3/6/2018,Republican Primary,,,122,781,"District Judge, 156th Judicial District",Patrick L. Flanigan,REP,14,50
San Patricio County,3/6/2018,Republican Primary,,,122,781,County Judge,Terry Simpson,REP,8,21
San Patricio County,3/6/2018,Republican Primary,,,122,781,County Judge,David R Krebs,REP,6,35
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Judge, County Court-at-Law",Viki Hesseltine Martino,REP,4,11
San Patricio County,3/6/2018,Republican Primary,,,122,781,"Judge, County Court-at-Law",Elizabeth Welborn,REP,11,45
San Patricio County,3/6/2018,Republican Primary,,,122,781,District Clerk,Victoria Price Luke,REP,7,22
San Patricio County,3/6/2018,Republican Primary,,,122,781,District Clerk,Heather Marks,REP,8,36
San Patricio County,3/6/2018,Republican Primary,,,122,781,County Treasurer,Denise Janak,REP,14,50
San Patricio County,3/6/2018,Republican Primary,,,122,781,County Surveyor,Julius Petrus,REP,12,52
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 1,YES,REP,9,30
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 1,NO,REP,9,26
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 2,YES,REP,17,55
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 2,NO,REP,1,5
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 3,YES,REP,17,54
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 3,NO,REP,1,6
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 4,YES,REP,18,56
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 4,NO,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 5,YES,REP,14,53
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 5,NO,REP,4,6
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 6,YES,REP,18,56
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 6,NO,REP,0,4
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 7,YES,REP,13,44
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 7,NO,REP,4,12
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 8,YES,REP,18,59
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 8,NO,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 9,YES,REP,16,56
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 9,NO,REP,1,3
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 10,YES,REP,18,58
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 10,NO,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 11,YES,REP,16,57
San Patricio County,3/6/2018,Republican Primary,,,122,781,Proposition 11,NO,REP,2,3
San Patricio County,3/6/2018,Republican Primary,,,123,109,United States Senator,Stefano de Stefano,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,123,109,United States Senator,Mary Miller,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,123,109,United States Senator,Geraldine Sam,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,123,109,United States Senator,"Bruce Jacobson, Jr.",REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,123,109,United States Senator,Ted Cruz,REP,5,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,"United States Representative, District No. 27",John Grunwald,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,123,109,"United States Representative, District No. 27",Bech Bruun,REP,3,7
San Patricio County,3/6/2018,Republican Primary,,,123,109,"United States Representative, District No. 27",Michael Cloud,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,123,109,"United States Representative, District No. 27",Christopher K. Mapp,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,123,109,"United States Representative, District No. 27",Eddie Gassman,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,123,109,"United States Representative, District No. 27",Jerry Hall,REP,2,0
San Patricio County,3/6/2018,Republican Primary,,,123,109,Governor,SECEDE Kilgore,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,123,109,Governor,Barbara Krueger,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,123,109,Governor,Greg Abbott,REP,5,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,Lieutenant Governor,Dan Patrick,REP,5,4
San Patricio County,3/6/2018,Republican Primary,,,123,109,Lieutenant Governor,Scott Milder,REP,0,4
San Patricio County,3/6/2018,Republican Primary,,,123,109,Attorney General,Ken Paxton,REP,3,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,Comptroller of Public Accounts,Glenn Hegar,REP,3,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,Commissioner of the General Land Office,Davey Edwards,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,123,109,Commissioner of the General Land Office,Rick Range,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,123,109,Commissioner of the General Land Office,Jerry Patterson,REP,1,4
San Patricio County,3/6/2018,Republican Primary,,,123,109,Commissioner of the General Land Office,George P. Bush,REP,4,4
San Patricio County,3/6/2018,Republican Primary,,,123,109,Commissioner of Agriculture,Sid Miller,REP,4,6
San Patricio County,3/6/2018,Republican Primary,,,123,109,Commissioner of Agriculture,Jim Hogan,REP,1,0
