Political_subdivision,Precinct_name,Election-Date,Republican_Democrat Primary,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,14,14,"Justice, Supreme Court, Place 4",,1,1,John Devine,C,1,REP,261,192,68,0,0,0,0,0,151,107,43,0,110,85,25,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,15,15,"Justice, Supreme Court, Place 6",,1,1,Jeff Brown,C,1,REP,261,188,72,0,0,0,0,0,151,104,46,0,110,84,26,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,105,16,"Presiding Judge, Court of Criminal Appeals",,1,1,David Bridges,C,1,REP,261,124,74,0,0,0,0,0,151,68,47,0,110,56,27,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,105,16,"Presiding Judge, Court of Criminal Appeals",,1,2,Sharon Keller,C,2,REP,261,62,74,0,0,0,0,0,151,35,47,0,110,27,27,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,106,17,"Judge, Court of Criminal Appeals, Place 7",,1,1,Barbara Parker Hervey,C,1,REP,261,183,77,0,0,0,0,0,151,102,48,0,110,81,29,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,17,18,"Judge, Court of Criminal Appeals, Place 8",,1,3,Michelle Slaughter,C,1,REP,261,90,76,0,0,0,0,0,151,54,44,0,110,36,32,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,17,18,"Judge, Court of Criminal Appeals, Place 8",,1,1,Dib Waldrip,C,2,REP,261,35,76,0,0,0,0,0,151,21,44,0,110,14,32,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,17,18,"Judge, Court of Criminal Appeals, Place 8",,1,2,Jay Brandon,C,3,REP,261,59,76,0,0,0,0,0,151,31,44,0,110,28,32,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,21,21,"State Representative, District No. 60",,1,1,Jim Largent,C,1,REP,261,71,40,0,0,0,0,0,151,40,24,0,110,31,16,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,21,21,"State Representative, District No. 60",,1,2,Gregory Risse,C,2,REP,261,6,40,0,0,0,0,0,151,4,24,0,110,2,16,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,21,21,"State Representative, District No. 60",,1,3,Mike Lang,C,3,REP,261,143,40,0,0,0,0,0,151,82,24,0,110,61,16,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,22,22,"Chief Justice, 11th Court of Appeals District",,1,1,John Bailey,C,1,REP,261,186,74,0,0,0,0,0,151,105,45,0,110,81,29,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,26,26,County Judge,,1,1,Brian Cope,C,1,REP,261,43,1,0,0,0,0,0,151,26,1,0,110,17,0,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,26,26,County Judge,,1,2,"Robert ""Bob"" Skelton",C,2,REP,261,174,1,0,0,0,0,0,151,96,1,0,110,78,0,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,26,26,County Judge,,1,3,Melinda Viertel Lucas,C,3,REP,261,42,1,0,0,0,0,0,151,27,1,0,110,15,0,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,27,28,District and County Clerk,,1,1,Cheri Hawkins,C,1,REP,261,237,23,0,0,0,0,0,151,140,10,0,110,97,13,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,29,30,County Treasurer,,1,1,Tammy Brown,C,1,REP,261,225,35,0,0,0,0,0,151,132,18,0,110,93,17,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,31,32,"County Commissioner, Precinct No. 2",,1,1,Larry Cauble,C,1,REP,261,55,3,0,0,0,0,0,151,34,2,0,110,21,1,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,31,32,"County Commissioner, Precinct No. 2",,1,2,Ace Reames,C,2,REP,261,101,3,0,0,0,0,0,151,61,2,0,110,40,1,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,31,32,"County Commissioner, Precinct No. 2",,1,3,Jacob Cleveland,C,3,REP,261,68,3,0,0,0,0,0,151,36,2,0,110,32,1,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,31,32,"County Commissioner, Precinct No. 2",,1,4,Eddie Eddington,C,4,REP,261,33,3,0,0,0,0,0,151,17,2,0,110,16,1,0
Shackelford County,202,3/6/2018,REP,1,5,2,2,0,0,33,34,Justice of the Peace,,1,1,James Breeden,C,1,REP,261,221,39,0,0,0,0,0,151,135,15,0,110,86,24,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,40,41,United States Senator,,1,1,Beto O'Rourke,C,1,DEM,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,40,41,United States Senator,,1,2,Edward Kimbrough,C,2,DEM,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,40,41,United States Senator,,1,3,Sema Hernandez,C,3,DEM,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,41,42,"United States Representative, District No. 19",,1,1,Miguel Levario,C,1,DEM,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,42,43,Governor,,1,7,Jeffrey Payne,C,1,DEM,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,42,43,Governor,,1,1,Adrian Ocegueda,C,2,DEM,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,42,43,Governor,,1,8,Joe Mumbach,C,3,DEM,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,42,43,Governor,,1,6,James Jolly Clark,C,4,DEM,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,42,43,Governor,,1,2,Andrew White,C,5,DEM,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,42,43,Governor,,1,9,Lupe Valdez,C,6,DEM,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,42,43,Governor,,1,5,Grady Yarbrough,C,7,DEM,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,42,43,Governor,,1,3,"Cedric Davis, Sr.",C,8,DEM,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,42,43,Governor,,1,10,Tom Wakely,C,9,DEM,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,43,44,Lieutenant Governor,,1,1,Michael Cooper,C,1,DEM,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,43,44,Lieutenant Governor,,1,2,Mike Collier,C,2,DEM,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,44,45,Attorney General,,1,1,Justin Nelson,C,1,DEM,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,45,46,Comptroller of Public Accounts,,1,1,Joi Chevalier,C,1,DEM,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,45,46,Comptroller of Public Accounts,,1,2,Tim Mahoney,C,2,DEM,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,46,47,Commissioner of the General Land Office,,1,1,Miguel Suazo,C,1,DEM,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,46,47,Commissioner of the General Land Office,,1,2,Tex Morgan,C,2,DEM,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,47,48,Commissioner of Agriculture,,1,1,Kim Olson,C,1,DEM,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,48,49,Railroad Commissioner,,1,2,Roman McAllen,C,1,DEM,261,0,1,0,0,0,0,0,151,0,1,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,48,49,Railroad Commissioner,,1,1,Chris Spellmon,C,2,DEM,261,0,1,0,0,0,0,0,151,0,1,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,80,50,"Justice, Supreme Court, Place 2",,1,1,Steven Kirkland,C,1,DEM,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,50,51,"Justice, Supreme Court, Place 4",,1,1,R.K. Sandill,C,1,DEM,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,51,52,"Justice, Supreme Court, Place 6",,1,1,Kathy Cheng,C,1,DEM,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,54,53,"Presiding Judge, Court of Criminal Appeals",,1,1,Maria T. (Terri) Jackson,C,1,DEM,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,52,54,"Judge, Court of Criminal Appeals, Place 7",,1,1,Ramona Franklin,C,1,DEM,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,DEM,1,5,2,2,0,0,60,60,"District Judge, 259th Judicial District",,1,1,Brooks H. Hagler,C,1,DEM,261,0,1,0,0,0,0,0,151,0,1,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,81,77,Proposition #1 Right to a 21st Century Public Education:,,1,1,Yes,C,1,,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,81,77,Proposition #1 Right to a 21st Century Public Education:,,1,2,No,C,2,,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,82,78,Proposition #2 Student Loan Debt:,,1,1,Yes,C,1,,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,82,78,Proposition #2 Student Loan Debt:,,1,2,No,C,2,,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,83,79,Proposition #3 Right to Healthcare:,,1,1,Yes,C,1,,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,83,79,Proposition #3 Right to Healthcare:,,1,2,No,C,2,,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,84,80,Proposition #4 Right to Economic Security:,,1,1,Yes,C,1,,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,84,80,Proposition #4 Right to Economic Security:,,1,2,No,C,2,,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,85,81,Proposition #5 National Jobs Program:,,1,1,Yes,C,1,,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,85,81,Proposition #5 National Jobs Program:,,1,2,No,C,2,,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,86,82,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",,1,1,Yes,C,1,,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,86,82,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",,1,2,No,C,2,,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,87,83,Proposition #7 Right to Dignity & Respect:,,1,1,Yes,C,1,,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,87,83,Proposition #7 Right to Dignity & Respect:,,1,2,No,C,2,,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,88,84,Proposition #8 Right to Housing:,,1,1,Yes,C,1,,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,88,84,Proposition #8 Right to Housing:,,1,2,No,C,2,,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,89,85,Proposition #9 Right to Vote:,,1,1,Yes,C,1,,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,89,85,Proposition #9 Right to Vote:,,1,2,No,C,2,,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,90,86,Proposition #10 Right to a Fair Criminal Justice System:,,1,1,Yes,C,1,,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,90,86,Proposition #10 Right to a Fair Criminal Justice System:,,1,2,No,C,2,,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,91,87,Proposition #11 Immigrant Rights:,,1,1,Yes,C,1,,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,91,87,Proposition #11 Immigrant Rights:,,1,2,No,C,2,,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,92,88,Proposition #12 Right to Fair Taxation:,,1,1,Yes,C,1,,261,1,0,0,0,0,0,0,151,1,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,92,88,Proposition #12 Right to Fair Taxation:,,1,2,No,C,2,,261,0,0,0,0,0,0,0,151,0,0,0,110,0,0,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,93,89,Proposition 1,,1,1,YES,C,1,,261,156,40,0,0,0,0,0,151,81,27,0,110,75,13,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,93,89,Proposition 1,,1,2,NO,C,2,,261,64,40,0,0,0,0,0,151,42,27,0,110,22,13,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,94,90,Proposition 2,,1,1,YES,C,1,,261,214,27,0,0,0,0,0,151,119,18,0,110,95,9,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,94,90,Proposition 2,,1,2,NO,C,2,,261,19,27,0,0,0,0,0,151,13,18,0,110,6,9,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,95,91,Proposition 3,,1,1,YES,C,1,,261,197,35,0,0,0,0,0,151,111,26,0,110,86,9,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,95,91,Proposition 3,,1,2,NO,C,2,,261,28,35,0,0,0,0,0,151,13,26,0,110,15,9,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,96,92,Proposition 4,,1,1,YES,C,1,,261,213,29,0,0,0,0,0,151,114,23,0,110,99,6,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,96,92,Proposition 4,,1,2,NO,C,2,,261,18,29,0,0,0,0,0,151,13,23,0,110,5,6,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,97,93,Proposition 5,,1,1,YES,C,1,,261,181,23,0,0,0,0,0,151,98,18,0,110,83,5,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,97,93,Proposition 5,,1,2,NO,C,2,,261,56,23,0,0,0,0,0,151,34,18,0,110,22,5,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,98,94,Proposition 6,,1,1,YES,C,1,,261,235,18,0,0,0,0,0,151,133,12,0,110,102,6,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,98,94,Proposition 6,,1,2,NO,C,2,,261,7,18,0,0,0,0,0,151,5,12,0,110,2,6,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,99,95,Proposition 7,,1,1,YES,C,1,,261,176,23,0,0,0,0,0,151,103,18,0,110,73,5,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,99,95,Proposition 7,,1,2,NO,C,2,,261,61,23,0,0,0,0,0,151,29,18,0,110,32,5,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,100,96,Proposition 8,,1,1,YES,C,1,,261,237,16,0,0,0,0,0,151,131,13,0,110,106,3,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,100,96,Proposition 8,,1,2,NO,C,2,,261,7,16,0,0,0,0,0,151,6,13,0,110,1,3,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,101,97,Proposition 9,,1,1,YES,C,1,,261,220,18,0,0,0,0,0,151,124,12,0,110,96,6,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,101,97,Proposition 9,,1,2,NO,C,2,,261,22,18,0,0,0,0,0,151,14,12,0,110,8,6,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,102,98,Proposition 10,,1,1,YES,C,1,,261,229,25,0,0,0,0,0,151,131,16,0,110,98,9,0
Shackelford County,202,3/6/2018,,1,5,2,2,0,0,102,98,Proposition 10,,1,2,NO,C,2,,261,6,25,0,0,0,0,0,151,3,16,0,110,3,9,0
Shackelford County,303,3/6/2018,,1,5,2,2,0,0,103,99,Proposition 11,,1,1,YES,C,1,,261,209,20,0,0,0,0,0,151,121,13,0,110,88,7,0
Shackelford County,303,3/6/2018,,1,5,2,2,0,0,103,99,Proposition 11,,1,2,NO,C,2,,261,31,20,0,0,0,0,0,151,16,13,0,110,15,7,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,4,4,United States Senator,,1,2,Mary Miller,C,1,REP,85,2,3,0,0,0,0,0,31,1,2,0,54,1,1,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,4,4,United States Senator,,1,3,Ted Cruz,C,2,REP,85,73,3,0,0,0,0,0,31,24,2,0,54,49,1,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,4,4,United States Senator,,1,1,Geraldine Sam,C,3,REP,85,0,3,0,0,0,0,0,31,0,2,0,54,0,1,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,4,4,United States Senator,,1,5,Stefano de Stefano,C,4,REP,85,0,3,0,0,0,0,0,31,0,2,0,54,0,1,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,4,4,United States Senator,,1,4,"Bruce Jacobson, Jr.",C,5,REP,85,6,3,0,0,0,0,0,31,3,2,0,54,3,1,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,5,5,"United States Representative, District No. 19",,1,1,Jodey Arrington,C,1,REP,85,75,9,0,0,0,0,0,31,27,3,0,54,48,6,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,6,6,Governor,,1,4,SECEDE Kilgore,C,1,REP,85,1,3,0,0,0,0,0,31,1,1,0,54,0,2,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,6,6,Governor,,1,5,Barbara Krueger,C,2,REP,85,4,3,0,0,0,0,0,31,1,1,0,54,3,2,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,6,6,Governor,,1,2,Greg Abbott,C,3,REP,85,76,3,0,0,0,0,0,31,27,1,0,54,49,2,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,7,7,Lieutenant Governor,,1,4,Dan Patrick,C,1,REP,85,60,6,0,0,0,0,0,31,22,2,0,54,38,4,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,7,7,Lieutenant Governor,,1,1,Scott Milder,C,2,REP,85,18,6,0,0,0,0,0,31,6,2,0,54,12,4,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,8,8,Attorney General,,1,3,Ken Paxton,C,3,REP,85,73,11,0,0,0,0,0,31,26,4,0,54,47,7,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,9,9,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,85,69,15,0,0,0,0,0,31,25,5,0,54,44,10,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,10,10,Commissioner of the General Land Office,,1,3,Rick Range,C,1,REP,85,13,5,0,0,0,0,0,31,5,3,0,54,8,2,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,10,10,Commissioner of the General Land Office,,1,2,George P. Bush,C,2,REP,85,51,5,0,0,0,0,0,31,15,3,0,54,36,2,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,10,10,Commissioner of the General Land Office,,1,4,Jerry Patterson,C,3,REP,85,10,5,0,0,0,0,0,31,3,3,0,54,7,2,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,10,10,Commissioner of the General Land Office,,1,1,Davey Edwards,C,4,REP,85,5,5,0,0,0,0,0,31,4,3,0,54,1,2,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,11,11,Commissioner of Agriculture,,1,3,Jim Hogan,C,1,REP,85,20,11,0,0,0,0,0,31,5,5,0,54,15,6,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,11,11,Commissioner of Agriculture,,1,2,Sid Miller,C,2,REP,85,45,11,0,0,0,0,0,31,17,5,0,54,28,6,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,11,11,Commissioner of Agriculture,,1,4,Trey Blocker,C,3,REP,85,8,11,0,0,0,0,0,31,3,5,0,54,5,6,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,12,12,Railroad Commissioner,,1,1,Christi Craddick,C,1,REP,85,54,14,0,0,0,0,0,31,18,5,0,54,36,9,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,12,12,Railroad Commissioner,,1,2,Weston Martinez,C,2,REP,85,16,14,0,0,0,0,0,31,7,5,0,54,9,9,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,104,13,"Justice, Supreme Court, Place 2",,1,1,Jimmy Blacklock,C,1,REP,85,67,17,0,0,0,0,0,31,27,3,0,54,40,14,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,14,14,"Justice, Supreme Court, Place 4",,1,1,John Devine,C,1,REP,85,67,17,0,0,0,0,0,31,27,3,0,54,40,14,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,15,15,"Justice, Supreme Court, Place 6",,1,1,Jeff Brown,C,1,REP,85,68,16,0,0,0,0,0,31,27,3,0,54,41,13,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,105,16,"Presiding Judge, Court of Criminal Appeals",,1,1,David Bridges,C,1,REP,85,42,19,0,0,0,0,0,31,18,6,0,54,24,13,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,105,16,"Presiding Judge, Court of Criminal Appeals",,1,2,Sharon Keller,C,2,REP,85,23,19,0,0,0,0,0,31,6,6,0,54,17,13,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,106,17,"Judge, Court of Criminal Appeals, Place 7",,1,1,Barbara Parker Hervey,C,1,REP,85,66,18,0,0,0,0,0,31,27,3,0,54,39,15,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,17,18,"Judge, Court of Criminal Appeals, Place 8",,1,3,Michelle Slaughter,C,1,REP,85,29,24,0,0,0,0,0,31,12,8,0,54,17,16,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,17,18,"Judge, Court of Criminal Appeals, Place 8",,1,1,Dib Waldrip,C,2,REP,85,16,24,0,0,0,0,0,31,5,8,0,54,11,16,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,17,18,"Judge, Court of Criminal Appeals, Place 8",,1,2,Jay Brandon,C,3,REP,85,15,24,0,0,0,0,0,31,5,8,0,54,10,16,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,21,21,"State Representative, District No. 60",,1,1,Jim Largent,C,1,REP,85,22,5,0,0,0,0,0,31,6,3,0,54,16,2,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,21,21,"State Representative, District No. 60",,1,2,Gregory Risse,C,2,REP,85,3,5,0,0,0,0,0,31,2,3,0,54,1,2,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,21,21,"State Representative, District No. 60",,1,3,Mike Lang,C,3,REP,85,54,5,0,0,0,0,0,31,19,3,0,54,35,2,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,22,22,"Chief Justice, 11th Court of Appeals District",,1,1,John Bailey,C,1,REP,85,64,20,0,0,0,0,0,31,26,4,0,54,38,16,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,26,26,County Judge,,1,1,Brian Cope,C,1,REP,85,30,1,0,0,0,0,0,31,10,0,0,54,20,1,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,26,26,County Judge,,1,2,"Robert ""Bob"" Skelton",C,2,REP,85,44,1,0,0,0,0,0,31,13,0,0,54,31,1,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,26,26,County Judge,,1,3,Melinda Viertel Lucas,C,3,REP,85,9,1,0,0,0,0,0,31,7,0,0,54,2,1,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,27,28,District and County Clerk,,1,1,Cheri Hawkins,C,1,REP,85,76,8,0,0,0,0,0,31,29,1,0,54,47,7,0
Shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,29,30,County Treasurer,,1,1,Tammy Brown,C,1,REP,85,75,9,0,0,0,0,0,31,28,2,0,54,47,7,0
shackelford County,303,3/6/2018,REP,1,7,3,3,0,0,33,34,Justice of the Peace,,1,1,James Breeden,C,1,REP,85,77,7,0,0,0,0,0,31,29,1,0,54,48,6,0
Shackelford County,303,3/6/2018,DEM,1,7,3,3,0,0,40,41,United States Senator,,1,1,Beto O'Rourke,C,1,DEM,85,1,0,0,0,0,0,0,31,1,0,0,54,0,0,0
Shackelford County,303,3/6/2018,DEM,1,7,3,3,0,0,40,41,United States Senator,,1,2,Edward Kimbrough,C,2,DEM,85,0,0,0,0,0,0,0,31,0,0,0,54,0,0,0
Shackelford County,303,3/6/2018,DEM,1,7,3,3,0,0,40,41,United States Senator,,1,3,Sema Hernandez,C,3,DEM,85,0,0,0,0,0,0,0,31,0,0,0,54,0,0,0
