Political Subdivision,Election Date,Election name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,10,10,Republican Primary,,1,3,Rick Range,C,2,REP,187,11,38,0,0,0,0,0,106,7,27,0,81,4,11,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,10,10,Republican Primary,,1,2,George P. Bush,C,3,REP,187,78,38,0,0,0,0,0,106,38,27,0,81,40,11,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,10,10,Republican Primary,,1,4,Jerry Patterson,C,4,REP,187,33,38,0,0,0,0,0,106,20,27,0,81,13,11,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,11,11,Republican Primary,,1,4,Trey Blocker,C,1,REP,187,62,48,0,0,0,0,0,106,37,29,0,81,25,19,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,11,11,Republican Primary,,1,3,Jim Hogan,C,2,REP,187,28,48,0,0,0,0,0,106,19,29,0,81,9,19,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,11,11,Republican Primary,,1,2,Sid Miller,C,3,REP,187,38,48,0,0,0,0,0,106,15,29,0,81,23,19,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,12,12,Republican Primary,,1,2,Weston Martinez,C,1,REP,187,76,38,0,0,0,0,0,106,43,25,0,81,33,13,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,12,12,Republican Primary,,1,1,Christi Craddick,C,2,REP,187,62,38,0,0,0,0,0,106,32,25,0,81,30,13,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,104,13,Republican Primary,,1,1,Jimmy Blacklock,C,1,REP,187,120,56,0,0,0,0,0,106,67,33,0,81,53,23,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,14,14,Republican Primary,,1,1,John Devine,C,1,REP,187,118,58,0,0,0,0,0,106,66,34,0,81,52,24,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,15,15,Republican Primary,,1,1,Jeff Brown,C,1,REP,187,117,59,0,0,0,0,0,106,65,35,0,81,52,24,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,105,16,Republican Primary,,1,2,Sharon Keller,C,1,REP,187,63,59,0,0,0,0,0,106,37,30,0,81,26,29,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,105,16,Republican Primary,,1,1,David Bridges,C,2,REP,187,54,59,0,0,0,0,0,106,33,30,0,81,21,29,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,106,17,Republican Primary,,1,1,Barbara Parker Hervey,C,1,REP,187,109,67,0,0,0,0,0,106,61,39,0,81,48,28,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,17,18,Republican Primary,,1,2,Jay Brandon,C,1,REP,187,41,60,0,0,0,0,0,106,25,33,0,81,16,27,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,17,18,Republican Primary,,1,3,Michelle Slaughter,C,2,REP,187,53,60,0,0,0,0,0,106,26,33,0,81,27,27,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,17,18,Republican Primary,,1,1,Dib Waldrip,C,3,REP,187,22,60,0,0,0,0,0,106,16,33,0,81,6,27,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,20,19,Republican Primary,,1,1,Mike Canon,C,1,REP,187,81,35,0,0,0,0,0,106,39,23,0,81,42,12,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,20,19,Republican Primary,,1,2,Kel Seliger,C,2,REP,187,42,35,0,0,0,0,0,106,23,23,0,81,19,12,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,20,19,Republican Primary,,1,3,Victor Leal,C,3,REP,187,18,35,0,0,0,0,0,106,15,23,0,81,3,12,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,21,20,Republican Primary,,1,1,Tom Craddick,C,1,REP,187,124,52,0,0,0,0,0,106,67,33,0,81,57,19,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,22,21,Republican Primary,,1,1,John Bailey,C,1,REP,187,116,60,0,0,0,0,0,106,65,35,0,81,51,25,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,24,22,Republican Primary,,1,1,Timothy D. Yeats,C,1,REP,187,120,56,0,0,0,0,0,106,67,33,0,81,53,23,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,26,23,Republican Primary,,1,1,Bryan Cox,C,1,REP,187,128,48,0,0,0,0,0,106,63,37,0,81,65,11,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,27,24,Republican Primary,,1,1,Jaque Chapa,C,1,REP,187,38,5,0,0,0,0,0,106,27,3,0,81,11,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,27,24,Republican Primary,,1,2,Linda Lucas Gonzales,C,2,REP,187,77,5,0,0,0,0,0,106,43,3,0,81,34,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,27,24,Republican Primary,,1,3,Melissa Rios,C,3,REP,187,56,5,0,0,0,0,0,106,27,3,0,81,29,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,29,25,Republican Primary,,1,1,Cynthia O'Donnell,C,1,REP,187,136,40,0,0,0,0,0,106,74,26,0,81,62,14,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,31,26,Republican Primary,,1,1,Robin A. Barnes,C,1,REP,187,128,48,0,0,0,0,0,106,68,32,0,81,60,16,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,33,29,Republican Primary,,1,2,Nancy Bradshaw,C,1,REP,187,94,9,0,0,0,0,0,106,44,8,0,81,50,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,33,29,Republican Primary,,1,3,Fred Mayberry,C,2,REP,187,27,9,0,0,0,0,0,106,17,8,0,81,10,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,33,29,Republican Primary,,1,1,Missy Villa Hernandez,C,3,REP,187,46,9,0,0,0,0,0,106,31,8,0,81,15,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,76,30,Republican Primary,,1,1,Clayton Price Black,C,1,REP,187,127,49,0,0,0,0,0,106,65,35,0,81,62,14,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,40,31,Democrat Primary,,1,1,Beto O'Rourke,C,1,DEM,187,2,2,0,0,0,0,0,106,2,1,0,81,0,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,40,31,Democrat Primary,,1,2,Edward Kimbrough,C,2,DEM,187,2,2,0,0,0,0,0,106,0,1,0,81,2,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,40,31,Democrat Primary,,1,3,Sema Hernandez,C,3,DEM,187,5,2,0,0,0,0,0,106,3,1,0,81,2,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,41,32,Democrat Primary,,1,1,Jennie Lou Leeder,C,1,DEM,187,7,3,0,0,0,0,0,106,5,1,0,81,2,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,41,32,Democrat Primary,,1,2,Eric Pfalzgraf,C,2,DEM,187,1,3,0,0,0,0,0,106,0,1,0,81,1,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,42,33,Democrat Primary,,1,1,Adrian Ocegueda,C,1,DEM,187,1,4,0,0,0,0,0,106,0,2,0,81,1,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,42,33,Democrat Primary,,1,3,"Cedric Davis, Sr.",C,3,DEM,187,0,4,0,0,0,0,0,106,0,2,0,81,0,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,42,33,Democrat Primary,,1,5,Grady Yarbrough,C,4,DEM,187,0,4,0,0,0,0,0,106,0,2,0,81,0,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,42,33,Democrat Primary,,1,2,Andrew White,C,5,DEM,187,2,4,0,0,0,0,0,106,1,2,0,81,1,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,42,33,Democrat Primary,,1,10,Tom Wakely,C,6,DEM,187,0,4,0,0,0,0,0,106,0,2,0,81,0,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,42,33,Democrat Primary,,1,9,Lupe Valdez,C,7,DEM,187,2,4,0,0,0,0,0,106,1,2,0,81,1,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,42,33,Democrat Primary,,1,6,James Jolly Clark,C,8,DEM,187,1,4,0,0,0,0,0,106,1,2,0,81,0,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,42,33,Democrat Primary,,1,7,Jeffrey Payne,C,9,DEM,187,1,4,0,0,0,0,0,106,1,2,0,81,0,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,42,33,Democrat Primary,,1,8,Joe Mumbach,C,10,DEM,187,0,4,0,0,0,0,0,106,0,2,0,81,0,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,43,34,Democrat Primary,,1,1,Michael Cooper,C,1,DEM,187,3,2,0,0,0,0,0,106,2,1,0,81,1,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,43,34,Democrat Primary,,1,2,Mike Collier,C,2,DEM,187,6,2,0,0,0,0,0,106,3,1,0,81,3,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,44,35,Democrat Primary,,1,1,Justin Nelson,C,1,DEM,187,7,4,0,0,0,0,0,106,4,2,0,81,3,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,45,36,Democrat Primary,,1,2,Tim Mahoney,C,1,DEM,187,5,3,0,0,0,0,0,106,3,1,0,81,2,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,45,36,Democrat Primary,,1,1,Joi Chevalier,C,2,DEM,187,3,3,0,0,0,0,0,106,2,1,0,81,1,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,46,37,Democrat Primary,,1,2,Tex Morgan,C,1,DEM,187,3,3,0,0,0,0,0,106,2,1,0,81,1,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,46,37,Democrat Primary,,1,1,Miguel Suazo,C,2,DEM,187,5,3,0,0,0,0,0,106,3,1,0,81,2,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,47,38,Democrat Primary,,1,1,Kim Olson,C,1,DEM,187,8,3,0,0,0,0,0,106,5,1,0,81,3,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,48,39,Democrat Primary,,1,2,Roman McAllen,C,1,DEM,187,5,3,0,0,0,0,0,106,3,1,0,81,2,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,48,39,Democrat Primary,,1,1,Chris Spellmon,C,2,DEM,187,3,3,0,0,0,0,0,106,2,1,0,81,1,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,80,40,Democrat Primary,,1,1,Steven Kirkland,C,1,DEM,187,7,4,0,0,0,0,0,106,4,2,0,81,3,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,50,41,Democrat Primary,,1,1,R.K. Sandill,C,1,DEM,187,7,4,0,0,0,0,0,106,4,2,0,81,3,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,51,42,Democrat Primary,,1,1,Kathy Cheng,C,1,DEM,187,8,3,0,0,0,0,0,106,5,1,0,81,3,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,54,43,Democrat Primary,,1,1,Maria T. (Terri) Jackson,C,1,DEM,187,8,3,0,0,0,0,0,106,5,1,0,81,3,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,52,44,Democrat Primary,,1,1,Ramona Franklin,C,1,DEM,187,8,3,0,0,0,0,0,106,5,1,0,81,3,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,57,45,Democrat Primary,,1,1,Spencer Bounds,C,1,DEM,187,7,4,0,0,0,0,0,106,4,2,0,81,3,2,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,81,46,Democrat Primary,,1,1,Yes,C,1,,187,9,2,0,0,0,0,0,106,5,1,0,81,4,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,81,46,Democrat Primary,,1,2,No,C,2,,187,0,2,0,0,0,0,0,106,0,1,0,81,0,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,82,47,Democrat Primary,,1,1,Yes,C,1,,187,8,2,0,0,0,0,0,106,5,1,0,81,3,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,82,47,Democrat Primary,,1,2,No,C,2,,187,1,2,0,0,0,0,0,106,0,1,0,81,1,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,83,48,Democrat Primary,,1,1,Yes,C,1,,187,9,2,0,0,0,0,0,106,5,1,0,81,4,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,83,48,Democrat Primary,,1,2,No,C,2,,187,0,2,0,0,0,0,0,106,0,1,0,81,0,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,84,49,Democrat Primary,,1,1,Yes,C,1,,187,10,1,0,0,0,0,0,106,6,0,0,81,4,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,84,49,Democrat Primary,,1,2,No,C,2,,187,0,1,0,0,0,0,0,106,0,0,0,81,0,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,85,50,Democrat Primary,,1,1,Yes,C,1,,187,7,1,0,0,0,0,0,106,5,0,0,81,2,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,85,50,Democrat Primary,,1,2,No,C,2,,187,3,1,0,0,0,0,0,106,1,0,0,81,2,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,86,51,Democrat Primary,,1,1,Yes,C,1,,187,10,1,0,0,0,0,0,106,6,0,0,81,4,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,86,51,Democrat Primary,,1,2,No,C,2,,187,0,1,0,0,0,0,0,106,0,0,0,81,0,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,87,52,Democrat Primary,,1,1,Yes,C,1,,187,10,1,0,0,0,0,0,106,6,0,0,81,4,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,87,52,Democrat Primary,,1,2,No,C,2,,187,0,1,0,0,0,0,0,106,0,0,0,81,0,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,88,53,Democrat Primary,,1,1,Yes,C,1,,187,9,1,0,0,0,0,0,106,6,0,0,81,3,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,88,53,Democrat Primary,,1,2,No,C,2,,187,1,1,0,0,0,0,0,106,0,0,0,81,1,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,89,54,Democrat Primary,,1,1,Yes,C,1,,187,10,1,0,0,0,0,0,106,6,0,0,81,4,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,89,54,Democrat Primary,,1,2,No,C,2,,187,0,1,0,0,0,0,0,106,0,0,0,81,0,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,90,55,Democrat Primary,,1,1,Yes,C,1,,187,9,2,0,0,0,0,0,106,5,1,0,81,4,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,90,55,Democrat Primary,,1,2,No,C,2,,187,0,2,0,0,0,0,0,106,0,1,0,81,0,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,91,56,Democrat Primary,,1,1,Yes,C,1,,187,9,1,0,0,0,0,0,106,6,0,0,81,3,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,91,56,Democrat Primary,,1,2,No,C,2,,187,1,1,0,0,0,0,0,106,0,0,0,81,1,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,92,57,Democrat Primary,,1,1,Yes,C,1,,187,8,2,0,0,0,0,0,106,5,1,0,81,3,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,92,57,Democrat Primary,,1,2,No,C,2,,187,1,2,0,0,0,0,0,106,0,1,0,81,1,1,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,93,58,Republican Primary,,1,1,YES,C,1,,187,99,46,0,0,0,0,0,106,51,29,0,81,48,17,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,93,58,Republican Primary,,1,2,NO,C,2,,187,31,46,0,0,0,0,0,106,20,29,0,81,11,17,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,94,59,Republican Primary,,1,1,YES,C,1,,187,129,33,0,0,0,0,0,106,73,20,0,81,56,13,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,94,59,Republican Primary,,1,2,NO,C,2,,187,14,33,0,0,0,0,0,106,7,20,0,81,7,13,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,95,60,Republican Primary,,1,1,YES,C,1,,187,111,38,0,0,0,0,0,106,61,25,0,81,50,13,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,95,60,Republican Primary,,1,2,NO,C,2,,187,27,38,0,0,0,0,0,106,14,25,0,81,13,13,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,96,61,Republican Primary,,1,1,YES,C,1,,187,124,28,0,0,0,0,0,106,63,19,0,81,61,9,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,96,61,Republican Primary,,1,2,NO,C,2,,187,24,28,0,0,0,0,0,106,18,19,0,81,6,9,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,97,62,Republican Primary,,1,1,YES,C,1,,187,130,33,0,0,0,0,0,106,75,22,0,81,55,11,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,97,62,Republican Primary,,1,2,NO,C,2,,187,13,33,0,0,0,0,0,106,3,22,0,81,10,11,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,98,63,Republican Primary,,1,1,YES,C,1,,187,143,30,0,0,0,0,0,106,80,20,0,81,63,10,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,98,63,Republican Primary,,1,2,NO,C,2,,187,3,30,0,0,0,0,0,106,0,20,0,81,3,10,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,99,64,Republican Primary,,1,1,YES,C,1,,187,110,34,0,0,0,0,0,106,56,23,0,81,54,11,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,99,64,Republican Primary,,1,2,NO,C,2,,187,32,34,0,0,0,0,0,106,21,23,0,81,11,11,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,100,65,Republican Primary,,1,1,YES,C,1,,187,142,28,0,0,0,0,0,106,77,19,0,81,65,9,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,100,65,Republican Primary,,1,2,NO,C,2,,187,6,28,0,0,0,0,0,106,4,19,0,81,2,9,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,101,66,Republican Primary,,1,1,YES,C,1,,187,119,32,0,0,0,0,0,106,62,23,0,81,57,9,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,101,66,Republican Primary,,1,2,NO,C,2,,187,25,32,0,0,0,0,0,106,15,23,0,81,10,9,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,102,67,Republican Primary,,1,1,YES,C,1,,187,123,38,0,0,0,0,0,106,65,26,0,81,58,12,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,102,67,Republican Primary,,1,2,NO,C,2,,187,15,38,0,0,0,0,0,106,9,26,0,81,6,12,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,103,68,Republican Primary,,1,1,YES,C,1,,187,114,31,0,0,0,0,0,106,62,21,0,81,52,10,0
Martin County,3/6/2018,2018 Primaries,2,,1,12,2,2,733,0.26,103,68,Republican Primary,,1,2,NO,C,2,,187,31,31,0,0,0,0,0,106,17,21,0,81,14,10,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,4,4,Republican Primary,,1,5,Stefano de Stefano,C,1,REP,243,3,16,0,0,0,0,0,152,2,9,0,91,1,7,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,4,4,Republican Primary,,1,3,Ted Cruz,C,2,REP,243,194,16,0,0,0,0,0,152,121,9,0,91,73,7,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,4,4,Republican Primary,,1,2,Mary Miller,C,3,REP,243,12,16,0,0,0,0,0,152,9,9,0,91,3,7,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,4,4,Republican Primary,,1,1,Geraldine Sam,C,4,REP,243,1,16,0,0,0,0,0,152,0,9,0,91,1,7,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,4,4,Republican Primary,,1,4,"Bruce Jacobson, Jr.",C,5,REP,243,8,16,0,0,0,0,0,152,5,9,0,91,3,7,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,5,5,Republican Primary,,1,1,Mike Conaway,C,1,REP,243,196,15,0,0,0,0,0,152,126,6,0,91,70,9,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,5,5,Republican Primary,,1,2,Paul Myers,C,2,REP,243,23,15,0,0,0,0,0,152,14,6,0,91,9,9,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,6,6,Republican Primary,,1,4,SECEDE Kilgore,C,1,REP,243,7,18,0,0,0,0,0,152,4,9,0,91,3,9,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,6,6,Republican Primary,,1,2,Greg Abbott,C,2,REP,243,186,18,0,0,0,0,0,152,120,9,0,91,66,9,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,6,6,Republican Primary,,1,5,Barbara Krueger,C,3,REP,243,23,18,0,0,0,0,0,152,13,9,0,91,10,9,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,7,7,Republican Primary,,1,4,Dan Patrick,C,1,REP,243,127,19,0,0,0,0,0,152,85,8,0,91,42,11,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,7,7,Republican Primary,,1,1,Scott Milder,C,2,REP,243,88,19,0,0,0,0,0,152,53,8,0,91,35,11,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,8,8,Republican Primary,,1,3,Ken Paxton,C,3,REP,243,177,57,0,0,0,0,0,152,114,32,0,91,63,25,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,9,9,Republican Primary,,1,1,Glenn Hegar,C,1,REP,243,174,60,0,0,0,0,0,152,109,37,0,91,65,23,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,10,10,Republican Primary,,1,1,Davey Edwards,C,1,REP,243,20,31,0,0,0,0,0,152,9,19,0,91,11,12,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,10,10,Republican Primary,,1,3,Rick Range,C,2,REP,243,20,31,0,0,0,0,0,152,13,19,0,91,7,12,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,10,10,Republican Primary,,1,2,George P. Bush,C,3,REP,243,125,31,0,0,0,0,0,152,79,19,0,91,46,12,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,10,10,Republican Primary,,1,4,Jerry Patterson,C,4,REP,243,38,31,0,0,0,0,0,152,26,19,0,91,12,12,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,11,11,Republican Primary,,1,4,Trey Blocker,C,1,REP,243,66,60,0,0,0,0,0,152,41,38,0,91,25,22,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,11,11,Republican Primary,,1,3,Jim Hogan,C,2,REP,243,25,60,0,0,0,0,0,152,15,38,0,91,10,22,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,11,11,Republican Primary,,1,2,Sid Miller,C,3,REP,243,83,60,0,0,0,0,0,152,52,38,0,91,31,22,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,12,12,Republican Primary,,1,2,Weston Martinez,C,1,REP,243,66,35,0,0,0,0,0,152,37,18,0,91,29,17,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,12,12,Republican Primary,,1,1,Christi Craddick,C,2,REP,243,133,35,0,0,0,0,0,152,91,18,0,91,42,17,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,104,13,Republican Primary,,1,1,Jimmy Blacklock,C,1,REP,243,169,65,0,0,0,0,0,152,105,41,0,91,64,24,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,14,14,Republican Primary,,1,1,John Devine,C,1,REP,243,164,70,0,0,0,0,0,152,102,44,0,91,62,26,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,15,15,Republican Primary,,1,1,Jeff Brown,C,1,REP,243,163,71,0,0,0,0,0,152,102,44,0,91,61,27,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,105,16,Republican Primary,,1,2,Sharon Keller,C,1,REP,243,94,68,0,0,0,0,0,152,56,42,0,91,38,26,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,105,16,Republican Primary,,1,1,David Bridges,C,2,REP,243,72,68,0,0,0,0,0,152,48,42,0,91,24,26,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,106,17,Republican Primary,,1,1,Barbara Parker Hervey,C,1,REP,243,163,71,0,0,0,0,0,152,103,43,0,91,60,28,0
Martin County,3/6/2018,2018 Primaries,3,,1,13,3,3,564,0.43,17,18,Republican Primary,,1,2,Jay Brandon,C,1,REP,243,67,89,0,0,0,0,0,152,43,58,0,91,24,31,0
