political_subdivision,election_date,election_name,totalprovisionalballots,totalprovisionalballotscounted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,"U. S. Representative, District 22    D",A. R. Hassan,D,15,33
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,"U. S. Representative, District 22    D",Mark Gibson,D,65,116
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,Railroad Commissioner    D,Lon Burnam,D,18,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,Railroad Commissioner    D,Grady Yarbrough,D,40,62
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,Railroad Commissioner    D,Cody Garrett,D,27,67
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,80,133
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,81,135
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,80,134
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,77,126
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,80,134
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,76,128
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,"State Representative, District 29    D",John T Floyd,D,76,135
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,79,133
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,51,118
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,30,26
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,78,133
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,78,137
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,Democratic Party County Chair,Sue Funkhouser,D,78,136
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,88,151
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,6,12
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,91,155
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,3,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,83,153
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,11,9
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,82,139
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,9,16
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,75,131
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,19,31
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,78,139
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,36,4438,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,13,23
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,President    D,Willie L. Wilson,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,President    D,Hillary Clinton,D,9,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,President    D,Bernie Sanders,D,5,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,President    D,"Roque ""Rocky"" De La Fuente",D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,President    D,Martin J. O'Malley,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,"U. S. Representative, District 14    D",Michael Cole,D,13,16
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,Railroad Commissioner    D,Lon Burnam,D,3,4
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,Railroad Commissioner    D,Grady Yarbrough,D,5,9
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,Railroad Commissioner    D,Cody Garrett,D,5,8
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,12,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,12,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,12,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,12,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,12,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,12,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,12,23
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,10,18
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,3,5
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,12,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,12,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,"Constable, Precinct 1    D",Darren W. Barnett,D,13,23
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,Democratic Party County Chair,Sue Funkhouser,D,13,23
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,13,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,0,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,13,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,13,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,12,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,1,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,12,19
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,1,5
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,13,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,38,815,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,0,3
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,President    D,Willie L. Wilson,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,President    D,Hillary Clinton,D,56,44
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,President    D,Bernie Sanders,D,29,40
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,President    D,"Roque ""Rocky"" De La Fuente",D,1,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,President    D,Martin J. O'Malley,D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,"U. S. Representative, District 22    D",A. R. Hassan,D,20,26
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,"U. S. Representative, District 22    D",Mark Gibson,D,48,44
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,Railroad Commissioner    D,Lon Burnam,D,15,14
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,Railroad Commissioner    D,Grady Yarbrough,D,32,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,Railroad Commissioner    D,Cody Garrett,D,23,32
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,56,62
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,60,65
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,57,64
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,56,61
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,59,62
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,57,65
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,"State Representative, District 29    D",John T Floyd,D,55,66
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,59,62
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,41,47
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,31,20
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,56,63
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,59,65
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,Democratic Party County Chair,Sue Funkhouser,D,63,62
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,79,72
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,4,8
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,72,76
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,7,4
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,69,76
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,10,4
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,66,70
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,9,3
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,64,60
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,17,18
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,74,69
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,39,3989,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,7,9
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,President    D,Willie L. Wilson,D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,President    D,Keith Judd,D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,President    D,Hillary Clinton,D,72,85
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,President    D,Bernie Sanders,D,22,47
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,President    D,"Roque ""Rocky"" De La Fuente",D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,President    D,Martin J. O'Malley,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,"U. S. Representative, District 22    D",A. R. Hassan,D,13,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,"U. S. Representative, District 22    D",Mark Gibson,D,60,83
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,Railroad Commissioner    D,Lon Burnam,D,14,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,Railroad Commissioner    D,Grady Yarbrough,D,30,54
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,Railroad Commissioner    D,Cody Garrett,D,28,32
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,68,109
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,72,108
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,71,107
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,70,105
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,70,107
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,70,104
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,"State Representative, District 29    D",John T Floyd,D,71,100
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,71,103
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,57,81
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,19,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,68,104
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,70,106
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,Democratic Party County Chair,Sue Funkhouser,D,70,104
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,79,118
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,5,6
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,78,117
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,2,6
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,79,112
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,6,11
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,71,104
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,8,16
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,76,103
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,10,20
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,78,108
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,40,4200,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,6,16
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,President    D,Willie L. Wilson,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,President    D,Hillary Clinton,D,11,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,President    D,Bernie Sanders,D,6,9
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,President    D,"Roque ""Rocky"" De La Fuente",D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,President    D,Martin J. O'Malley,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,"U. S. Representative, District 14    D",Michael Cole,D,11,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,Railroad Commissioner    D,Lon Burnam,D,3,4
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,Railroad Commissioner    D,Grady Yarbrough,D,8,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,Railroad Commissioner    D,Cody Garrett,D,4,14
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,14,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,12,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,12,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,12,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,14,23
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,12,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,13,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,10,18
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,5,6
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,13,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,13,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,Democratic Party County Chair,Sue Funkhouser,D,13,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,13,27
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,2,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,12,26
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,3,4
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,14,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,1,6
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,12,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,2,4
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,12,17
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,2,12
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,13,26
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,42,694,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,1,3
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,President    D,Willie L. Wilson,D,1,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,President    D,Hillary Clinton,D,65,78
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,President    D,Bernie Sanders,D,33,52
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,President    D,"Roque ""Rocky"" De La Fuente",D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,President    D,Martin J. O'Malley,D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,"U. S. Representative, District 14    D",Michael Cole,D,79,96
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,Railroad Commissioner    D,Lon Burnam,D,9,16
