political_subdivision,election_date,election_name,totalprovisionalballots,totalprovisionalballotscounted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,"Judge, Court of Criminal Appeals Place 6    R",Michael E. Keasler,R,114,125
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,"State Senator, District 11    R",Larry Taylor,R,193,277
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,"State Representative, District 29   R",Ed Thompson,R,214,306
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,"Chief Justice, 1st Court of Appeals    R",Sherry Radack,R,190,269
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,"Justice, 14th Court of Appeals District, Place 2    R",Bud Wiesedeppe,R,103,117
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,"Justice, 14th Court of Appeals District, Place 2    R",Kevin Jewell,R,89,134
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,"Justice, 14th Court of Appeals District, Place 9    R",Tracy Elizabeth Christopher,R,183,256
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,"Justice, 1st Court of Appeals District, Place 4    R",Evelyn Keyes,R,185,257
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,"District Judge, 23rd Judicial District    R",Ben Hardin,R,184,255
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,Sheriff    R,Charles Wagner,R,190,271
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,County Tax Assessor-Collector    R,Ro’Vin Garrett,R,207,292
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,"County Commissioner, Precinct 3    R",Stacy Adams,R,199,275
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,"Justice of the Peace, Precinct 3, Place 1    R",Mike Merkel,R,198,269
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,"Constable, Precinct 3    R",C. B. Buck Stevens,R,191,269
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,"Commissioner, Drainage District No. 4, Place 1",Dan Keller,R,188,262
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,"Commissioner, Drainage District No. 4, Place 2",Jeffrey “Jeff” H. Brennan,R,196,262
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,Republican Party County Chair,Yvonne Dewey,R,197,251
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,Proposition 1    R,Yes,R,168,249
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,Proposition 1    R,No,R,70,74
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,Proposition 2    R,Yes,R,145,205
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,Proposition 2    R,No,R,94,131
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,Proposition 3    R,Yes,R,201,268
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,Proposition 3    R,No,R,30,56
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,Proposition 4    R,Yes,R,236,322
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,12,2926,Proposition 4    R,No,R,5,10
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,President   R,Lindsey Graham,R,1,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,President   R,Carly Fiorina,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,President   R,Rand Paul,R,2,2
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,President   R,Ben Carson,R,6,22
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,President   R,Mike Huckabee,R,1,3
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,President   R,John R. Kasich,R,13,14
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,President   R,Marco Rubio,R,56,84
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,President   R,Chris Christie,R,1,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,President   R,Jeb Bush,R,1,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,President   R,Elizabeth Gray,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,President   R,Rick Santorum,R,1,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,President   R,Ted Cruz,R,188,317
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,President   R,Donald J. Trump,R,60,103
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,President   R,Uncommitted,R,3,3
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"U. S. Representative, District 22    R",Pete Olson,R,286,473
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Railroad Commissioner    R,Ron Hale,R,45,96
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Railroad Commissioner    R,Weston Martinez,R,32,47
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Railroad Commissioner    R,Wayne Christian,R,30,56
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Railroad Commissioner    R,Lance N. Christian,R,20,46
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Railroad Commissioner    R,Gary Gates,R,99,103
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Railroad Commissioner    R,Doug Jeffrey,R,16,30
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Railroad Commissioner    R,John Greytok,R,12,24
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Justice, Supreme Court, Place 3    R",Michael Massengale,R,139,222
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Justice, Supreme Court, Place 3    R",Debra Lehrmann,R,126,212
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Justice, Supreme Court, Place 5    R",Paul Green,R,171,271
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Justice, Supreme Court, Place 5    R",Rick Green,R,92,141
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Justice, Supreme Court, Place 9   R",Eva Guzman,R,201,247
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Justice, Supreme Court, Place 9   R",Joe Pool,R,74,175
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Judge, Court of Criminal Appeals Place 2    R",Ray Wheless,R,105,124
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Judge, Court of Criminal Appeals Place 2    R",Chris Oldner,R,56,118
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Judge, Court of Criminal Appeals Place 2    R",Mary Lou Keel,R,84,155
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Judge, Court of Criminal Appeals Place 5    R",Scott Walker,R,108,183
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Judge, Court of Criminal Appeals Place 5    R",Brent Webster,R,76,78
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Judge, Court of Criminal Appeals Place 5    R",Sid Harle,R,23,37
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Judge, Court of Criminal Appeals Place 5    R",Steve Smith,R,38,94
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Judge, Court of Criminal Appeals Place 6    R",Richard Davis,R,100,210
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Judge, Court of Criminal Appeals Place 6    R",Michael E. Keasler,R,135,175
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"State Senator, District 11    R",Larry Taylor,R,261,409
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"State Representative, District 29   R",Ed Thompson,R,280,443
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Chief Justice, 1st Court of Appeals    R",Sherry Radack,R,247,393
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Justice, 14th Court of Appeals District, Place 2    R",Bud Wiesedeppe,R,127,170
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Justice, 14th Court of Appeals District, Place 2    R",Kevin Jewell,R,107,201
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Justice, 14th Court of Appeals District, Place 9    R",Tracy Elizabeth Christopher,R,234,386
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Justice, 1st Court of Appeals District, Place 4    R",Evelyn Keyes,R,235,389
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"District Judge, 23rd Judicial District    R",Ben Hardin,R,231,386
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Sheriff    R,Charles Wagner,R,248,408
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,County Tax Assessor-Collector    R,Ro’Vin Garrett,R,264,432
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Justice of the Peace, Precinct 2, Place 1    R",John Vasut,R,120,193
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Justice of the Peace, Precinct 2, Place 1    R",Suzanne Hanneman,R,130,207
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Constable, Precinct 2    R",Willie Howell,R,137,191
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Constable, Precinct 2    R",Dusty Blackburn,R,96,180
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Commissioner, Drainage District No. 4, Place 1",Dan Keller,R,240,394
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,"Commissioner, Drainage District No. 4, Place 2",Jeffrey “Jeff” H. Brennan,R,244,403
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Republican Party County Chair,Yvonne Dewey,R,244,394
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Proposition 1    R,Yes,R,227,353
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Proposition 1    R,No,R,74,139
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Proposition 2    R,Yes,R,213,325
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Proposition 2    R,No,R,101,181
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Proposition 3    R,Yes,R,255,400
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Proposition 3    R,No,R,48,103
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Proposition 4    R,Yes,R,303,478
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,13,3948,Proposition 4    R,No,R,7,23
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,President   R,Lindsey Graham,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,President   R,Carly Fiorina,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,President   R,Rand Paul,R,2,2
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,President   R,Ben Carson,R,18,33
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,President   R,Mike Huckabee,R,1,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,President   R,John R. Kasich,R,6,8
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,President   R,Marco Rubio,R,50,75
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,President   R,Chris Christie,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,President   R,Jeb Bush,R,5,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,President   R,Elizabeth Gray,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,President   R,Rick Santorum,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,President   R,Ted Cruz,R,211,430
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,President   R,Donald J. Trump,R,131,179
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,President   R,Uncommitted,R,4,4
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"U. S. Representative, District 14   R",Keith Casey,R,71,137
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"U. S. Representative, District 14   R",Randy Weber,R,308,495
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Railroad Commissioner    R,Ron Hale,R,67,132
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Railroad Commissioner    R,Weston Martinez,R,11,26
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Railroad Commissioner    R,Wayne Christian,R,52,80
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Railroad Commissioner    R,Lance N. Christian,R,31,57
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Railroad Commissioner    R,Gary Gates,R,130,175
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Railroad Commissioner    R,Doug Jeffrey,R,23,44
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Railroad Commissioner    R,John Greytok,R,21,30
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Justice, Supreme Court, Place 3    R",Michael Massengale,R,165,335
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Justice, Supreme Court, Place 3    R",Debra Lehrmann,R,186,244
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Justice, Supreme Court, Place 5    R",Paul Green,R,195,349
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Justice, Supreme Court, Place 5    R",Rick Green,R,148,201
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Justice, Supreme Court, Place 9   R",Eva Guzman,R,221,312
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Justice, Supreme Court, Place 9   R",Joe Pool,R,129,259
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Judge, Court of Criminal Appeals Place 2    R",Ray Wheless,R,132,220
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Judge, Court of Criminal Appeals Place 2    R",Chris Oldner,R,111,159
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Judge, Court of Criminal Appeals Place 2    R",Mary Lou Keel,R,92,152
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Judge, Court of Criminal Appeals Place 5    R",Scott Walker,R,139,266
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Judge, Court of Criminal Appeals Place 5    R",Brent Webster,R,104,134
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Judge, Court of Criminal Appeals Place 5    R",Sid Harle,R,34,38
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Judge, Court of Criminal Appeals Place 5    R",Steve Smith,R,56,99
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Judge, Court of Criminal Appeals Place 6    R",Richard Davis,R,171,279
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Judge, Court of Criminal Appeals Place 6    R",Michael E. Keasler,R,160,248
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"State Representative, District 25    R",Dennis Bonnen,R,359,593
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Chief Justice, 1st Court of Appeals    R",Sherry Radack,R,322,524
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Justice, 14th Court of Appeals District, Place 2    R",Bud Wiesedeppe,R,165,242
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Justice, 14th Court of Appeals District, Place 2    R",Kevin Jewell,R,156,273
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Justice, 14th Court of Appeals District, Place 9    R",Tracy Elizabeth Christopher,R,307,500
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Justice, 1st Court of Appeals District, Place 4    R",Evelyn Keyes,R,308,508
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"District Judge, 23rd Judicial District    R",Ben Hardin,R,319,518
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Sheriff    R,Charles Wagner,R,344,565
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,County Tax Assessor-Collector    R,Ro’Vin Garrett,R,345,572
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Justice of the Peace, Precinct 4 Place 1    R",Sharon Fox,R,253,445
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Justice of the Peace, Precinct 4 Place 1    R",Janis Varner Phillips,R,158,222
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Constable, Precinct 4    R",James Brawner,R,250,403
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,"Constable, Precinct 4    R",Pete Gamboa,R,141,236
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Republican Party County Chair,Yvonne Dewey,R,325,534
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Proposition 1    R,Yes,R,312,496
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Proposition 1    R,No,R,79,163
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Proposition 2    R,Yes,R,237,387
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Proposition 2    R,No,R,168,295
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Proposition 3    R,Yes,R,326,549
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Proposition 3    R,No,R,72,113
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Proposition 4    R,Yes,R,388,641
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,14,4653,Proposition 4    R,No,R,12,23
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,President   R,Lindsey Graham,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,President   R,Carly Fiorina,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,President   R,Rand Paul,R,2,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,President   R,Ben Carson,R,9,17
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,President   R,Mike Huckabee,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,President   R,John R. Kasich,R,4,13
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,President   R,Marco Rubio,R,25,41
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,President   R,Chris Christie,R,0,2
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,President   R,Jeb Bush,R,7,4
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,President   R,Elizabeth Gray,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,President   R,Rick Santorum,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,President   R,Ted Cruz,R,128,255
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,President   R,Donald J. Trump,R,77,144
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,President   R,Uncommitted,R,0,6
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"U. S. Representative, District 14   R",Keith Casey,R,38,93
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"U. S. Representative, District 14   R",Randy Weber,R,190,328
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Railroad Commissioner    R,Ron Hale,R,29,93
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Railroad Commissioner    R,Weston Martinez,R,13,19
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Railroad Commissioner    R,Wayne Christian,R,34,73
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Railroad Commissioner    R,Lance N. Christian,R,16,35
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Railroad Commissioner    R,Gary Gates,R,83,84
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Railroad Commissioner    R,Doug Jeffrey,R,12,24
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Railroad Commissioner    R,John Greytok,R,5,14
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Justice, Supreme Court, Place 3    R",Michael Massengale,R,115,215
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Justice, Supreme Court, Place 3    R",Debra Lehrmann,R,92,149
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Justice, Supreme Court, Place 5    R",Paul Green,R,127,225
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Justice, Supreme Court, Place 5    R",Rick Green,R,71,128
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Justice, Supreme Court, Place 9   R",Eva Guzman,R,126,201
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Justice, Supreme Court, Place 9   R",Joe Pool,R,74,161
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Judge, Court of Criminal Appeals Place 2    R",Ray Wheless,R,94,131
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Judge, Court of Criminal Appeals Place 2    R",Chris Oldner,R,44,105
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Judge, Court of Criminal Appeals Place 2    R",Mary Lou Keel,R,48,101
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Judge, Court of Criminal Appeals Place 5    R",Scott Walker,R,75,162
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Judge, Court of Criminal Appeals Place 5    R",Brent Webster,R,51,75
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Judge, Court of Criminal Appeals Place 5    R",Sid Harle,R,20,13
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Judge, Court of Criminal Appeals Place 5    R",Steve Smith,R,35,82
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Judge, Court of Criminal Appeals Place 6    R",Richard Davis,R,148,307
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Judge, Court of Criminal Appeals Place 6    R",Michael E. Keasler,R,63,90
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"State Senator, District 11    R",Larry Taylor,R,183,341
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"State Representative, District 25    R",Dennis Bonnen,R,213,406
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Chief Justice, 1st Court of Appeals    R",Sherry Radack,R,171,330
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Justice, 14th Court of Appeals District, Place 2    R",Bud Wiesedeppe,R,92,147
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Justice, 14th Court of Appeals District, Place 2    R",Kevin Jewell,R,86,168
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Justice, 14th Court of Appeals District, Place 9    R",Tracy Elizabeth Christopher,R,165,313
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Justice, 1st Court of Appeals District, Place 4    R",Evelyn Keyes,R,162,312
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"District Judge, 23rd Judicial District    R",Ben Hardin,R,182,328
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Sheriff    R,Charles Wagner,R,205,373
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,County Tax Assessor-Collector    R,Ro’Vin Garrett,R,211,385
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Justice of the Peace, Precinct 2, Place 1    R",John Vasut,R,185,339
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Justice of the Peace, Precinct 2, Place 1    R",Suzanne Hanneman,R,51,97
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Constable, Precinct 2    R",Willie Howell,R,190,334
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,"Constable, Precinct 2    R",Dusty Blackburn,R,33,87
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Republican Party County Chair,Yvonne Dewey,R,172,305
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Proposition 1    R,Yes,R,187,307
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Proposition 1    R,No,R,57,113
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Proposition 2    R,Yes,R,147,244
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Proposition 2    R,No,R,98,181
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Proposition 3    R,Yes,R,202,327
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Proposition 3    R,No,R,39,82
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Proposition 4    R,Yes,R,228,394
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,15,2216,Proposition 4    R,No,R,10,13
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,President   R,Lindsey Graham,R,2,0
