Political_Subdivision,Precinct_name,Election_Date,Election_Name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,Total Provisional Ballots,Total Provisional Ballots Counted,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,6,6,"Justice, Supreme Court, Place 3",,1,1,Debra Lehrmann,C,1,REP,2,0,22,4,4,0,0,0,0,0,14,3,3,0,8,1,1,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,6,6,"Justice, Supreme Court, Place 3",,1,2,Michael Massengale,C,2,REP,2,0,22,11,4,0,0,0,0,0,14,6,3,0,8,5,1,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,7,7,"Justice, Supreme Court, Place 5",,1,1,Paul Green,C,1,REP,2,0,22,10,7,0,0,0,0,0,14,6,4,0,8,4,3,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,7,7,"Justice, Supreme Court, Place 5",,1,2,Rick Green,C,2,REP,2,0,22,2,7,0,0,0,0,0,14,2,4,0,8,0,3,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,8,8,"Justice, Supreme Court, Place 9",,1,1,Eva Guzman,C,1,REP,2,0,22,6,6,0,0,0,0,0,14,2,4,0,8,4,2,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,8,8,"Justice, Supreme Court, Place 9",,1,2,Joe Pool,C,2,REP,2,0,22,7,6,0,0,0,0,0,14,6,4,0,8,1,2,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,1,Chris Oldner,C,1,REP,2,0,22,5,7,0,0,0,0,0,14,4,4,0,8,1,3,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,2,Mary Lou Keel,C,2,REP,2,0,22,2,7,0,0,0,0,0,14,1,4,0,8,1,3,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,3,Ray Wheless,C,3,REP,2,0,22,5,7,0,0,0,0,0,14,3,4,0,8,2,3,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,1,Brent Webster,C,1,REP,2,0,22,4,8,0,0,0,0,0,14,3,5,0,8,1,3,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,2,Scott Walker,C,2,REP,2,0,22,4,8,0,0,0,0,0,14,2,5,0,8,2,3,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,3,Sid Harle,C,3,REP,2,0,22,0,8,0,0,0,0,0,14,0,5,0,8,0,3,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,4,Steve Smith,C,4,REP,2,0,22,3,8,0,0,0,0,0,14,2,5,0,8,1,3,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,11,11,"Judge, Court of Criminal Appeals, Place 6",,1,1,Michael E. Keasler,C,1,REP,2,0,22,5,8,0,0,0,0,0,14,4,5,0,8,1,3,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,11,11,"Judge, Court of Criminal Appeals, Place 6",,1,2,Richard Davis,C,2,REP,2,0,22,6,8,0,0,0,0,0,14,3,5,0,8,3,3,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,12,12,"Member, State Board of Education, District 15",,1,1,Marty Rowley,C,1,REP,2,0,22,12,7,0,0,0,0,0,14,6,6,0,8,6,1,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,13,13,"State Representative, District 88",,1,1,Ken King,C,1,REP,2,0,22,16,3,0,0,0,0,0,14,10,2,0,8,6,1,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,14,14,"Justice, 7th Court of Appeals District, Place 4",,1,1,Jim Campbell,C,1,REP,2,0,22,11,8,0,0,0,0,0,14,6,6,0,8,5,2,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,15,15,County Attorney,,1,1,Shalyn Hamlin,C,1,REP,2,0,22,11,8,0,0,0,0,0,14,8,4,0,8,3,4,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,16,16,Sheriff,,1,1,Sal Rivera,C,1,REP,2,0,22,13,6,0,0,0,0,0,14,8,4,0,8,5,2,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,17,17,County Tax Assessor-Collector,,1,1,Sheryl Brown,C,1,REP,2,0,22,1,0,0,0,0,0,0,14,1,0,0,8,0,0,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,17,17,County Tax Assessor-Collector,,1,2,Pamala Rickert,C,2,REP,2,0,22,8,0,0,0,0,0,0,14,4,0,0,8,4,0,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,17,17,County Tax Assessor-Collector,,1,3,Elaine Kern,C,3,REP,2,0,22,10,0,0,0,0,0,0,14,7,0,0,8,3,0,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,17,17,County Tax Assessor-Collector,,1,4,Candi E. Rodriguez,C,4,REP,2,0,22,0,0,0,0,0,0,0,14,0,0,0,8,0,0,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,18,18,"County Treasurer, Unexpired Term",,1,1,Elaine Davis Flynt,C,1,REP,2,0,22,13,6,0,0,0,0,0,14,7,5,0,8,6,1,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,19,19,"County Commissioner, Precinct 1",,1,1,Rod Hales,C,1,REP,2,0,22,4,2,0,0,0,0,0,14,4,2,0,8,0,0,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,19,19,"County Commissioner, Precinct 1",,1,2,Justin Bradley,C,2,REP,2,0,22,13,2,0,0,0,0,0,14,6,2,0,8,7,0,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,20,21,Constable,,1,1,John W. Kropp,C,1,REP,2,0,22,14,5,0,0,0,0,0,14,8,4,0,8,6,1,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,23,23,1,,1,1,YES,C,1,REP,2,0,22,14,2,0,0,0,0,0,14,8,2,0,8,6,0,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,23,23,1,,1,2,NO,C,2,REP,2,0,22,3,2,0,0,0,0,0,14,2,2,0,8,1,0,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,24,24,2,,1,1,YES,C,1,REP,2,0,22,10,3,0,0,0,0,0,14,5,3,0,8,5,0,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,24,24,2,,1,2,NO,C,2,REP,2,0,22,6,3,0,0,0,0,0,14,4,3,0,8,2,0,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,25,25,3,,1,1,YES,C,1,REP,2,0,22,16,2,0,0,0,0,0,14,10,2,0,8,6,0,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,25,25,3,,1,2,NO,C,2,REP,2,0,22,1,2,0,0,0,0,0,14,0,2,0,8,1,0,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,26,26,4,,1,1,YES,C,1,REP,2,0,22,17,2,0,0,0,0,0,14,10,2,0,8,7,0,0
Castro County,105,3/1/2016,Republican Primary,1,4,2,2,67,0.33,26,26,4,,1,2,NO,C,2,REP,2,0,22,0,2,0,0,0,0,0,14,0,2,0,8,0,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,28,28,President,,1,1,Hillary Clinton,C,1,DEM,1,0,22,2,0,0,0,0,0,0,14,1,0,0,8,1,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,28,28,President,,1,2,"Roque ""Rocky"" De La Fuente",C,2,DEM,1,0,22,0,0,0,0,0,0,0,14,0,0,0,8,0,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,28,28,President,,1,3,Star Locke,C,3,DEM,1,0,22,0,0,0,0,0,0,0,14,0,0,0,8,0,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,28,28,President,,1,4,Keith Judd,C,4,DEM,1,0,22,0,0,0,0,0,0,0,14,0,0,0,8,0,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,28,28,President,,1,5,Willie L. Wilson,C,5,DEM,1,0,22,0,0,0,0,0,0,0,14,0,0,0,8,0,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,28,28,President,,1,6,Calvis L. Hawes,C,6,DEM,1,0,22,0,0,0,0,0,0,0,14,0,0,0,8,0,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,28,28,President,,1,7,Martin J. O'Malley,C,7,DEM,1,0,22,0,0,0,0,0,0,0,14,0,0,0,8,0,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,28,28,President,,1,8,Bernie Sanders,C,8,DEM,1,0,22,1,0,0,0,0,0,0,14,1,0,0,8,0,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,29,29,Railroad Commissioner,,1,1,Grady Yarbrough,C,1,DEM,1,0,22,1,0,0,0,0,0,0,14,1,0,0,8,0,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,29,29,Railroad Commissioner,,1,2,Cody Garrett,C,2,DEM,1,0,22,1,0,0,0,0,0,0,14,1,0,0,8,0,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,29,29,Railroad Commissioner,,1,3,Lon Burnam,C,3,DEM,1,0,22,1,0,0,0,0,0,0,14,0,0,0,8,1,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,30,30,"Justice, Supreme Court, Place 3",,1,1,Mike Westergren,C,1,DEM,1,0,22,3,0,0,0,0,0,0,14,2,0,0,8,1,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,31,31,"Justice, Supreme Court, Place 5",,1,1,Dori Contreras Garza,C,1,DEM,1,0,22,3,0,0,0,0,0,0,14,2,0,0,8,1,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,32,32,"Justice, Supreme Court, Place 9",,1,1,Savannah Robinson,C,1,DEM,1,0,22,3,0,0,0,0,0,0,14,2,0,0,8,1,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,33,33,"Judge, Court of Criminal Appeals, Place 2",,1,1,"Lawrence ""Larry"" Meyers",C,1,DEM,1,0,22,3,0,0,0,0,0,0,14,2,0,0,8,1,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,34,34,"Judge, Court of Criminal Appeals, Place 5",,1,1,Betsy Johnson,C,1,DEM,1,0,22,3,0,0,0,0,0,0,14,2,0,0,8,1,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,35,35,"Judge, Court of Criminal Appeals, Place 6",,1,1,Robert Burns,C,1,DEM,1,0,22,3,0,0,0,0,0,0,14,2,0,0,8,1,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,36,36,"County Commissioner, Precinct 1",,1,1,Paul Ramirez,C,1,DEM,1,0,22,2,1,0,0,0,0,0,14,1,1,0,8,1,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,38,38,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,1,1,YES,C,1,DEM,1,0,22,2,0,0,0,0,0,0,14,1,0,0,8,1,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,38,38,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,1,2,NO,C,2,DEM,1,0,22,1,0,0,0,0,0,0,14,1,0,0,8,0,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,39,39,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,1,YES,C,1,DEM,1,0,22,3,0,0,0,0,0,0,14,2,0,0,8,1,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,39,39,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,2,NO,C,2,DEM,1,0,22,0,0,0,0,0,0,0,14,0,0,0,8,0,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,40,40,REFERENDA ITEM #3 ON CLIMATE,,1,1,YES,C,1,DEM,1,0,22,3,0,0,0,0,0,0,14,2,0,0,8,1,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,40,40,REFERENDA ITEM #3 ON CLIMATE,,1,2,NO,C,2,DEM,1,0,22,0,0,0,0,0,0,0,14,0,0,0,8,0,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,41,41,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,1,1,YES,C,1,DEM,1,0,22,3,0,0,0,0,0,0,14,2,0,0,8,1,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,41,41,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,1,2,NO,C,2,DEM,1,0,22,0,0,0,0,0,0,0,14,0,0,0,8,0,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,42,42,REFERENDA ITEM #5 ON CAMPUS CARRY,,1,1,YES,C,1,DEM,1,0,22,2,0,0,0,0,0,0,14,1,0,0,8,1,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,42,42,REFERENDA ITEM #5 ON CAMPUS CARRY,,1,2,NO,C,2,DEM,1,0,22,1,0,0,0,0,0,0,14,1,0,0,8,0,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,43,43,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,1,YES,C,1,DEM,1,0,22,2,0,0,0,0,0,0,14,1,0,0,8,1,0,0
Castro County,105,3/1/2016,Democratic Primary,1,4,2,2,67,0.33,43,43,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,2,NO,C,2,DEM,1,0,22,1,0,0,0,0,0,0,14,1,0,0,8,0,0,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,3,3,President,,1,1,Ben Carson,C,1,REP,2,0,174,3,17,0,0,0,0,0,59,1,3,0,115,2,14,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,3,3,President,,1,2,Carly Fiorina,C,2,REP,2,0,174,0,17,0,0,0,0,0,59,0,3,0,115,0,14,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,3,3,President,,1,3,Chris Christie,C,3,REP,2,0,174,1,17,0,0,0,0,0,59,0,3,0,115,1,14,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,3,3,President,,1,4,Donald J. Trump,C,4,REP,2,0,174,24,17,0,0,0,0,0,59,10,3,0,115,14,14,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,3,3,President,,1,5,Elizabeth Gray,C,5,REP,2,0,174,0,17,0,0,0,0,0,59,0,3,0,115,0,14,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,3,3,President,,1,6,Jeb Bush,C,6,REP,2,0,174,2,17,0,0,0,0,0,59,0,3,0,115,2,14,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,3,3,President,,1,7,John R. Kasich,C,7,REP,2,0,174,0,17,0,0,0,0,0,59,0,3,0,115,0,14,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,3,3,President,,1,8,Lindsey Graham,C,8,REP,2,0,174,0,17,0,0,0,0,0,59,0,3,0,115,0,14,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,3,3,President,,1,9,Marco Rubio,C,9,REP,2,0,174,10,17,0,0,0,0,0,59,1,3,0,115,9,14,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,3,3,President,,1,10,Mike Huckabee,C,10,REP,2,0,174,0,17,0,0,0,0,0,59,0,3,0,115,0,14,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,3,3,President,,1,11,Rand Paul,C,11,REP,2,0,174,0,17,0,0,0,0,0,59,0,3,0,115,0,14,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,3,3,President,,1,12,Rick Santorum,C,12,REP,2,0,174,0,17,0,0,0,0,0,59,0,3,0,115,0,14,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,3,3,President,,1,13,Ted Cruz,C,13,REP,2,0,174,60,17,0,0,0,0,0,59,27,3,0,115,33,14,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,3,3,President,,1,14,Uncommitted,C,14,REP,2,0,174,10,17,0,0,0,0,0,59,5,3,0,115,5,14,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,4,4,"United States Representative, District 19",,1,1,DeRenda Warren,C,1,REP,2,0,174,6,39,0,0,0,0,0,59,2,11,0,115,4,28,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,4,4,"United States Representative, District 19",,1,2,Don Parrish,C,2,REP,2,0,174,4,39,0,0,0,0,0,59,3,11,0,115,1,28,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,4,4,"United States Representative, District 19",,1,3,Donald R. May,C,3,REP,2,0,174,4,39,0,0,0,0,0,59,3,11,0,115,1,28,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,4,4,"United States Representative, District 19",,1,4,Glen Robertson,C,4,REP,2,0,174,10,39,0,0,0,0,0,59,9,11,0,115,1,28,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,4,4,"United States Representative, District 19",,1,5,Greg Garrett,C,5,REP,2,0,174,10,39,0,0,0,0,0,59,4,11,0,115,6,28,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,4,4,"United States Representative, District 19",,1,6,Jason Corley,C,6,REP,2,0,174,2,39,0,0,0,0,0,59,1,11,0,115,1,28,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,4,4,"United States Representative, District 19",,1,7,Jodey Arrington,C,7,REP,2,0,174,30,39,0,0,0,0,0,59,8,11,0,115,22,28,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,4,4,"United States Representative, District 19",,1,8,John C. Key,C,8,REP,2,0,174,2,39,0,0,0,0,0,59,0,11,0,115,2,28,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,4,4,"United States Representative, District 19",,1,9,Michael Bob Starr,C,9,REP,2,0,174,20,39,0,0,0,0,0,59,6,11,0,115,14,28,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,5,5,Railroad Commissioner,,1,1,Doug Jeffrey,C,1,REP,2,0,174,11,44,0,0,0,0,0,59,6,14,0,115,5,30,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,5,5,Railroad Commissioner,,1,2,Gary Gates,C,2,REP,2,0,174,16,44,0,0,0,0,0,59,7,14,0,115,9,30,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,5,5,Railroad Commissioner,,1,3,John Greytok,C,3,REP,2,0,174,1,44,0,0,0,0,0,59,0,14,0,115,1,30,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,5,5,Railroad Commissioner,,1,4,Lance N. Christian,C,4,REP,2,0,174,6,44,0,0,0,0,0,59,2,14,0,115,4,30,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,5,5,Railroad Commissioner,,1,5,Ron Hale,C,5,REP,2,0,174,14,44,0,0,0,0,0,59,5,14,0,115,9,30,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,5,5,Railroad Commissioner,,1,6,Wayne Christian,C,6,REP,2,0,174,13,44,0,0,0,0,0,59,8,14,0,115,5,30,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,5,5,Railroad Commissioner,,1,7,Weston Martinez,C,7,REP,2,0,174,22,44,0,0,0,0,0,59,5,14,0,115,17,30,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,6,6,"Justice, Supreme Court, Place 3",,1,1,Debra Lehrmann,C,1,REP,2,0,174,49,45,0,0,0,0,0,59,17,15,0,115,32,30,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,6,6,"Justice, Supreme Court, Place 3",,1,2,Michael Massengale,C,2,REP,2,0,174,33,45,0,0,0,0,0,59,15,15,0,115,18,30,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,7,7,"Justice, Supreme Court, Place 5",,1,1,Paul Green,C,1,REP,2,0,174,47,51,0,0,0,0,0,59,20,16,0,115,27,35,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,7,7,"Justice, Supreme Court, Place 5",,1,2,Rick Green,C,2,REP,2,0,174,29,51,0,0,0,0,0,59,11,16,0,115,18,35,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,8,8,"Justice, Supreme Court, Place 9",,1,1,Eva Guzman,C,1,REP,2,0,174,53,42,0,0,0,0,0,59,20,13,0,115,33,29,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,8,8,"Justice, Supreme Court, Place 9",,1,2,Joe Pool,C,2,REP,2,0,174,32,42,0,0,0,0,0,59,14,13,0,115,18,29,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,1,Chris Oldner,C,1,REP,2,0,174,19,49,0,0,0,0,0,59,9,16,0,115,10,33,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,2,Mary Lou Keel,C,2,REP,2,0,174,36,49,0,0,0,0,0,59,11,16,0,115,25,33,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,3,Ray Wheless,C,3,REP,2,0,174,23,49,0,0,0,0,0,59,11,16,0,115,12,33,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,1,Brent Webster,C,1,REP,2,0,174,10,46,0,0,0,0,0,59,4,15,0,115,6,31,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,2,Scott Walker,C,2,REP,2,0,174,30,46,0,0,0,0,0,59,12,15,0,115,18,31,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,3,Sid Harle,C,3,REP,2,0,174,5,46,0,0,0,0,0,59,4,15,0,115,1,31,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,4,Steve Smith,C,4,REP,2,0,174,36,46,0,0,0,0,0,59,12,15,0,115,24,31,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,11,11,"Judge, Court of Criminal Appeals, Place 6",,1,1,Michael E. Keasler,C,1,REP,2,0,174,42,52,0,0,0,0,0,59,20,17,0,115,22,35,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,11,11,"Judge, Court of Criminal Appeals, Place 6",,1,2,Richard Davis,C,2,REP,2,0,174,33,52,0,0,0,0,0,59,10,17,0,115,23,35,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,12,12,"Member, State Board of Education, District 15",,1,1,Marty Rowley,C,1,REP,2,0,174,71,56,0,0,0,0,0,59,29,18,0,115,42,38,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,13,13,"State Representative, District 88",,1,1,Ken King,C,1,REP,2,0,174,74,53,0,0,0,0,0,59,29,18,0,115,45,35,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,14,14,"Justice, 7th Court of Appeals District, Place 4",,1,1,Jim Campbell,C,1,REP,2,0,174,75,52,0,0,0,0,0,59,31,16,0,115,44,36,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,15,15,County Attorney,,1,1,Shalyn Hamlin,C,1,REP,2,0,174,91,36,0,0,0,0,0,59,37,10,0,115,54,26,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,16,16,Sheriff,,1,1,Sal Rivera,C,1,REP,2,0,174,96,31,0,0,0,0,0,59,31,16,0,115,65,15,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,17,17,County Tax Assessor-Collector,,1,1,Sheryl Brown,C,1,REP,2,0,174,29,3,0,0,0,0,0,59,16,0,0,115,13,3,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,17,17,County Tax Assessor-Collector,,1,2,Pamala Rickert,C,2,REP,2,0,174,57,3,0,0,0,0,0,59,19,0,0,115,38,3,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,17,17,County Tax Assessor-Collector,,1,3,Elaine Kern,C,3,REP,2,0,174,27,3,0,0,0,0,0,59,10,0,0,115,17,3,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,17,17,County Tax Assessor-Collector,,1,4,Candi E. Rodriguez,C,4,REP,2,0,174,11,3,0,0,0,0,0,59,2,0,0,115,9,3,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,18,18,"County Treasurer, Unexpired Term",,1,1,Elaine Davis Flynt,C,1,REP,2,0,174,90,37,0,0,0,0,0,59,33,14,0,115,57,23,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,20,21,Constable,,1,1,John W. Kropp,C,1,REP,2,0,174,87,40,0,0,0,0,0,59,34,13,0,115,53,27,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,23,23,1,,1,1,YES,C,1,REP,2,0,174,79,25,0,0,0,0,0,59,30,9,0,115,49,16,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,23,23,1,,1,2,NO,C,2,REP,2,0,174,23,25,0,0,0,0,0,59,8,9,0,115,15,16,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,24,24,2,,1,1,YES,C,1,REP,2,0,174,72,26,0,0,0,0,0,59,24,8,0,115,48,18,0
Castro County,201,3/1/2016,Republican Primary,1,7,3,3,767,0.23,24,24,2,,1,2,NO,C,2,REP,2,0,174,29,26,0,0,0,0,0,59,15,8,0,115,14,18,0
