political_subdivision,election_date,election _name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,11,5,President/Vice-President,,1,8,Lindsey Graham,C,3,REP,334,0,4,0,0,0,0,0,91,0,2,0,243,0,2,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,11,5,President/Vice-President,,1,2,Carly Fiorina,C,4,REP,334,0,4,0,0,0,0,0,91,0,2,0,243,0,2,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,11,5,President/Vice-President,,1,13,Ted Cruz,C,5,REP,334,90,4,0,0,0,0,0,91,34,2,0,243,56,2,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,11,5,President/Vice-President,,1,11,Rand Paul,C,6,REP,334,2,4,0,0,0,0,0,91,0,2,0,243,2,2,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,11,5,President/Vice-President,,1,3,Chris Christie,C,7,REP,334,0,4,0,0,0,0,0,91,0,2,0,243,0,2,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,11,5,President/Vice-President,,1,10,Mike Huckabee,C,8,REP,334,0,4,0,0,0,0,0,91,0,2,0,243,0,2,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,11,5,President/Vice-President,,1,7,John R. Kasich,C,9,REP,334,5,4,0,0,0,0,0,91,1,2,0,243,4,2,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,11,5,President/Vice-President,,1,9,Marco Rubio,C,10,REP,334,22,4,0,0,0,0,0,91,5,2,0,243,17,2,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,11,5,President/Vice-President,,1,1,Ben Carson,C,11,REP,334,8,4,0,0,0,0,0,91,2,2,0,243,6,2,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,11,5,President/Vice-President,,1,12,Rick Santorum,C,12,REP,334,0,4,0,0,0,0,0,91,0,2,0,243,0,2,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,11,5,President/Vice-President,,1,6,Jeb Bush,C,13,REP,334,1,4,0,0,0,0,0,91,0,2,0,243,1,2,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,11,5,President/Vice-President,,1,14,Uncommitted,C,14,REP,334,1,4,0,0,0,0,0,91,0,2,0,243,1,2,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,3,6,U. S. Representative District 17,,1,1,William Matta,C,1,DEM,334,130,40,0,0,0,0,0,91,29,7,0,243,101,33,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,12,7,U. S. Representative District 17,,1,3,Bill Flores,C,1,REP,334,120,12,0,0,0,0,0,91,42,4,0,243,78,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,12,7,U. S. Representative District 17,,1,2,Ralph Patterson,C,2,REP,334,20,12,0,0,0,0,0,91,3,4,0,243,17,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,12,7,U. S. Representative District 17,,1,1,Kaleb Sims,C,3,REP,334,12,12,0,0,0,0,0,91,6,4,0,243,6,8,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,4,8,Railroad Commissioner,,1,1,Lon Burnam,C,1,DEM,334,19,36,0,0,0,0,0,91,6,6,0,243,13,30,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,4,8,Railroad Commissioner,,1,2,Cody Garrett,C,2,DEM,334,64,36,0,0,0,0,0,91,11,6,0,243,53,30,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,4,8,Railroad Commissioner,,1,3,Grady Yarbrough,C,3,DEM,334,51,36,0,0,0,0,0,91,13,6,0,243,38,30,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,13,9,Railroad Commissioner,,1,8,Weston Martinez,C,1,REP,334,44,27,0,0,0,0,0,91,12,9,0,243,32,18,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,13,9,Railroad Commissioner,,1,6,John Greytok,C,2,REP,334,13,27,0,0,0,0,0,91,4,9,0,243,9,18,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,13,9,Railroad Commissioner,,1,5,Gary Gates,C,3,REP,334,32,27,0,0,0,0,0,91,12,9,0,243,20,18,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,13,9,Railroad Commissioner,,1,7,Ron Hale,C,4,REP,334,22,27,0,0,0,0,0,91,9,9,0,243,13,18,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,13,9,Railroad Commissioner,,1,2,Lance N. Christian,C,5,REP,334,10,27,0,0,0,0,0,91,2,9,0,243,8,18,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,13,9,Railroad Commissioner,,1,3,Wayne Christian,C,6,REP,334,10,27,0,0,0,0,0,91,5,9,0,243,5,18,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,13,9,Railroad Commissioner,,1,1,Doug Jeffrey,C,7,REP,334,6,27,0,0,0,0,0,91,2,9,0,243,4,18,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,5,10,"Justice, Supreme Court, Place 3",,1,1,Mike Westergren,C,1,DEM,334,130,40,0,0,0,0,0,91,30,6,0,243,100,34,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,14,11,"Justice, Supreme Court, Place 3",,1,1,Debra Lehrmann,C,1,REP,334,84,24,0,0,0,0,0,91,27,4,0,243,57,20,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,14,11,"Justice, Supreme Court, Place 3",,1,2,Michael Massengale,C,2,REP,334,56,24,0,0,0,0,0,91,24,4,0,243,32,20,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,6,12,"Justice, Supreme Court, Place 5",,1,1,Dori Contreras Garza,C,1,DEM,334,134,36,0,0,0,0,0,91,28,8,0,243,106,28,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,15,13,"Justice, Supreme Court, Place 5",,1,2,Rick Green,C,1,REP,334,88,25,0,0,0,0,0,91,33,6,0,243,55,19,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,15,13,"Justice, Supreme Court, Place 5",,1,1,Paul Green,C,2,REP,334,51,25,0,0,0,0,0,91,16,6,0,243,35,19,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,7,14,"Justice, Supreme Court, Place 9",,1,1,Savannah Robinson,C,1,DEM,334,130,40,0,0,0,0,0,91,27,9,0,243,103,31,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,16,15,"Justice, Supreme Court, Place 9",,1,2,Eva Guzman,C,1,REP,334,98,25,0,0,0,0,0,91,35,6,0,243,63,19,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,16,15,"Justice, Supreme Court, Place 9",,1,1,Joe Pool,C,2,REP,334,41,25,0,0,0,0,0,91,14,6,0,243,27,19,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,8,16,"Judge, Court of Criminal Appeals Place 2",,1,1,"Lawrence ""Larry"" Meyers",C,1,DEM,334,127,43,0,0,0,0,0,91,28,8,0,243,99,35,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,17,17,"Judge, Court of Criminal Appeals Place 2",,1,2,Mary Lou Keel,C,1,REP,334,59,26,0,0,0,0,0,91,17,6,0,243,42,20,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,17,17,"Judge, Court of Criminal Appeals Place 2",,1,1,Chris Oldner,C,2,REP,334,56,26,0,0,0,0,0,91,19,6,0,243,37,20,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,17,17,"Judge, Court of Criminal Appeals Place 2",,1,3,Ray Wheless,C,3,REP,334,23,26,0,0,0,0,0,91,13,6,0,243,10,20,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,9,18,"Judge, Court of Criminal Appeals Place 5",,1,1,Betsy Johnson,C,1,DEM,334,132,38,0,0,0,0,0,91,28,8,0,243,104,30,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,18,19,"Judge, Court of Criminal Appeals Place 5",,1,4,Sid Harle,C,1,REP,334,26,24,0,0,0,0,0,91,7,5,0,243,19,19,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,18,19,"Judge, Court of Criminal Appeals Place 5",,1,2,Steve Smith,C,2,REP,334,48,24,0,0,0,0,0,91,19,5,0,243,29,19,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,18,19,"Judge, Court of Criminal Appeals Place 5",,1,1,Scott Walker,C,3,REP,334,45,24,0,0,0,0,0,91,15,5,0,243,30,19,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,18,19,"Judge, Court of Criminal Appeals Place 5",,1,3,Brent Webster,C,4,REP,334,21,24,0,0,0,0,0,91,9,5,0,243,12,19,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,10,20,"Judge, Court of Criminal Appeals Place 6",,1,1,Robert Burns,C,1,DEM,334,129,41,0,0,0,0,0,91,30,6,0,243,99,35,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,19,21,"Judge, Court of Criminal Appeals Place 6",,1,1,Michael E. Keasler,C,1,REP,334,67,26,0,0,0,0,0,91,23,7,0,243,44,19,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,19,21,"Judge, Court of Criminal Appeals Place 6",,1,2,Richard Davis,C,2,REP,334,71,26,0,0,0,0,0,91,25,7,0,243,46,19,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,20,22,"Member, State Board of Education, District 8",,1,1,Barbara Cargill,C,1,REP,334,133,31,0,0,0,0,0,91,45,10,0,243,88,21,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,22,24,State Representative District 14,,1,2,John Raney,C,1,REP,334,92,15,0,0,0,0,0,91,29,4,0,243,63,11,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,22,24,State Representative District 14,,1,1,Jess Fields,C,2,REP,334,57,15,0,0,0,0,0,91,22,4,0,243,35,11,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,23,25,"Justice, 10th Court of Appeals District, Place 3",,1,1,Al Scoggins,C,1,REP,334,131,33,0,0,0,0,0,91,46,9,0,243,85,24,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,24,26,"District Judge, 272nd Judicial District",,1,1,Travis Bryan III,C,1,REP,334,139,25,0,0,0,0,0,91,47,8,0,243,92,17,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,25,27,"District Attorney, 85th Judicial District",,1,1,Jarvis Parsons,C,1,REP,334,139,25,0,0,0,0,0,91,47,8,0,243,92,17,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,26,28,County Attorney,,1,1,Rod Anderson,C,1,REP,334,132,32,0,0,0,0,0,91,43,12,0,243,89,20,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,27,29,Sheriff,,1,1,Chris Kirk,C,1,REP,334,102,14,0,0,0,0,0,91,38,3,0,243,64,11,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,27,29,Sheriff,,1,2,Miguel C. Vasquez,C,2,REP,334,48,14,0,0,0,0,0,91,14,3,0,243,34,11,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,28,30,Tax Assessor-Collector,,1,1,Kristeen Roe,C,1,REP,334,139,25,0,0,0,0,0,91,47,8,0,243,92,17,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,43,33,County Chairman,,1,1,TC Langford,C,1,DEM,334,131,39,0,0,0,0,0,91,30,6,0,243,101,33,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,44,35,County Chairman,,1,1,Paul Rieger,C,1,REP,334,134,30,0,0,0,0,0,91,46,9,0,243,88,21,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,31,36,REFERENDA ITEM  # 1 ON ECONOMIC SECURITY & PROSPERITY,,1,1,Yes,C,1,,334,150,16,0,0,0,0,0,91,35,1,0,243,115,15,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,31,36,REFERENDA ITEM  # 1 ON ECONOMIC SECURITY & PROSPERITY,,1,2,No,C,2,,334,4,16,0,0,0,0,0,91,0,1,0,243,4,15,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,32,37,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,1,Yes,C,1,,334,149,17,0,0,0,0,0,91,34,1,0,243,115,16,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,32,37,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,2,No,C,2,,334,4,17,0,0,0,0,0,91,1,1,0,243,3,16,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,33,38,REFERENDA ITEM # 3 ON CLIMATE,,1,1,Yes,C,1,,334,138,22,0,0,0,0,0,91,33,2,0,243,105,20,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,33,38,REFERENDA ITEM # 3 ON CLIMATE,,1,2,No,C,2,,334,10,22,0,0,0,0,0,91,1,2,0,243,9,20,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,34,39,REFERENDA ITEM  # 4 ON THE VOTING RIGHTS ACT,,1,1,Yes,C,1,,334,140,22,0,0,0,0,0,91,29,3,0,243,111,19,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,34,39,REFERENDA ITEM  # 4 ON THE VOTING RIGHTS ACT,,1,2,No,C,2,,334,8,22,0,0,0,0,0,91,4,3,0,243,4,19,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,35,40,REFERENDA ITEM # 5 ON CAMPUS CARRY,,1,1,Yes,C,1,,334,124,15,0,0,0,0,0,91,32,1,0,243,92,14,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,35,40,REFERENDA ITEM # 5 ON CAMPUS CARRY,,1,2,No,C,2,,334,31,15,0,0,0,0,0,91,3,1,0,243,28,14,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,36,41,REFERENDA ITEM  # 6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,1,Yes,C,1,,334,141,14,0,0,0,0,0,91,33,1,0,243,108,13,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,14,,1,74,98,15,0,0,36,41,REFERENDA ITEM  # 6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,2,No,C,2,,334,15,14,0,0,0,0,0,91,2,1,0,243,13,13,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,37,42,PROPOSITION #1,,1,1,Yes,C,1,,334,97,14,0,0,0,0,0,91,38,4,0,243,59,10,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,37,42,PROPOSITION #1,,1,2,No,C,2,,334,53,14,0,0,0,0,0,91,13,4,0,243,40,10,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,38,43,PROPOSITION #2,,1,1,Yes,C,1,,334,94,12,0,0,0,0,0,91,36,3,0,243,58,9,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,38,43,PROPOSITION #2,,1,2,No,C,2,,334,58,12,0,0,0,0,0,91,16,3,0,243,42,9,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,39,44,PROPOSITION #3,,1,1,Yes,C,1,,334,130,13,0,0,0,0,0,91,47,3,0,243,83,10,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,39,44,PROPOSITION #3,,1,2,No,C,2,,334,21,13,0,0,0,0,0,91,5,3,0,243,16,10,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,40,45,PROPOSITION #4,,1,1,Yes,C,1,,334,140,12,0,0,0,0,0,91,49,3,0,243,91,9,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,14,,1,74,98,15,0,0,40,45,PROPOSITION #4,,1,2,No,C,2,,334,12,12,0,0,0,0,0,91,3,3,0,243,9,9,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,15,,1,78,99,16,0,0,2,4,President/Vice-President,,1,1,Martin J. O'Malley,C,1,DEM,1247,0,1,0,0,0,0,0,591,0,0,0,656,0,1,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,15,,1,78,99,16,0,0,2,4,President/Vice-President,,1,2,Star Locke,C,2,DEM,1247,0,1,0,0,0,0,0,591,0,0,0,656,0,1,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,15,,1,78,99,16,0,0,2,4,President/Vice-President,,1,3,"Roque ""Rocky"" De La Fuente",C,3,DEM,1247,1,1,0,0,0,0,0,591,0,0,0,656,1,1,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,15,,1,78,99,16,0,0,2,4,President/Vice-President,,1,4,Bernie Sanders,C,4,DEM,1247,76,1,0,0,0,0,0,591,34,0,0,656,42,1,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,15,,1,78,99,16,0,0,2,4,President/Vice-President,,1,5,Calvis L. Hawes,C,5,DEM,1247,0,1,0,0,0,0,0,591,0,0,0,656,0,1,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,15,,1,78,99,16,0,0,2,4,President/Vice-President,,1,6,Willie L. Wilson,C,6,DEM,1247,1,1,0,0,0,0,0,591,0,0,0,656,1,1,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,15,,1,78,99,16,0,0,2,4,President/Vice-President,,1,7,Keith Judd,C,7,DEM,1247,1,1,0,0,0,0,0,591,0,0,0,656,1,1,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,15,,1,78,99,16,0,0,2,4,President/Vice-President,,1,8,Hillary Clinton,C,8,DEM,1247,141,1,0,0,0,0,0,591,65,0,0,656,76,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,11,5,President/Vice-President,,1,4,Donald J. Trump,C,1,REP,1247,216,18,0,0,0,0,0,591,120,10,0,656,96,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,11,5,President/Vice-President,,1,5,Elizabeth Gray,C,2,REP,1247,2,18,0,0,0,0,0,591,1,10,0,656,1,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,11,5,President/Vice-President,,1,8,Lindsey Graham,C,3,REP,1247,1,18,0,0,0,0,0,591,0,10,0,656,1,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,11,5,President/Vice-President,,1,2,Carly Fiorina,C,4,REP,1247,6,18,0,0,0,0,0,591,4,10,0,656,2,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,11,5,President/Vice-President,,1,13,Ted Cruz,C,5,REP,1247,431,18,0,0,0,0,0,591,194,10,0,656,237,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,11,5,President/Vice-President,,1,11,Rand Paul,C,6,REP,1247,2,18,0,0,0,0,0,591,0,10,0,656,2,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,11,5,President/Vice-President,,1,3,Chris Christie,C,7,REP,1247,1,18,0,0,0,0,0,591,1,10,0,656,0,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,11,5,President/Vice-President,,1,10,Mike Huckabee,C,8,REP,1247,2,18,0,0,0,0,0,591,0,10,0,656,2,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,11,5,President/Vice-President,,1,7,John R. Kasich,C,9,REP,1247,82,18,0,0,0,0,0,591,33,10,0,656,49,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,11,5,President/Vice-President,,1,9,Marco Rubio,C,10,REP,1247,165,18,0,0,0,0,0,591,74,10,0,656,91,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,11,5,President/Vice-President,,1,1,Ben Carson,C,11,REP,1247,54,18,0,0,0,0,0,591,20,10,0,656,34,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,11,5,President/Vice-President,,1,12,Rick Santorum,C,12,REP,1247,0,18,0,0,0,0,0,591,0,10,0,656,0,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,11,5,President/Vice-President,,1,6,Jeb Bush,C,13,REP,1247,35,18,0,0,0,0,0,591,27,10,0,656,8,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,11,5,President/Vice-President,,1,14,Uncommitted,C,14,REP,1247,11,18,0,0,0,0,0,591,8,10,0,656,3,8,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,15,,1,78,99,16,0,0,3,6,U. S. Representative District 17,,1,1,William Matta,C,1,DEM,1247,183,38,0,0,0,0,0,591,85,14,0,656,98,24,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,12,7,U. S. Representative District 17,,1,3,Bill Flores,C,1,REP,1247,814,48,0,0,0,0,0,591,409,17,0,656,405,31,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,12,7,U. S. Representative District 17,,1,2,Ralph Patterson,C,2,REP,1247,126,48,0,0,0,0,0,591,54,17,0,656,72,31,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,12,7,U. S. Representative District 17,,1,1,Kaleb Sims,C,3,REP,1247,38,48,0,0,0,0,0,591,12,17,0,656,26,31,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,15,,1,78,99,16,0,0,4,8,Railroad Commissioner,,1,1,Lon Burnam,C,1,DEM,1247,56,45,0,0,0,0,0,591,31,15,0,656,25,30,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,15,,1,78,99,16,0,0,4,8,Railroad Commissioner,,1,2,Cody Garrett,C,2,DEM,1247,59,45,0,0,0,0,0,591,28,15,0,656,31,30,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,15,,1,78,99,16,0,0,4,8,Railroad Commissioner,,1,3,Grady Yarbrough,C,3,DEM,1247,61,45,0,0,0,0,0,591,25,15,0,656,36,30,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,13,9,Railroad Commissioner,,1,8,Weston Martinez,C,1,REP,1247,83,268,0,0,0,0,0,591,35,112,0,656,48,156,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,13,9,Railroad Commissioner,,1,6,John Greytok,C,2,REP,1247,40,268,0,0,0,0,0,591,24,112,0,656,16,156,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,13,9,Railroad Commissioner,,1,5,Gary Gates,C,3,REP,1247,270,268,0,0,0,0,0,591,162,112,0,656,108,156,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,13,9,Railroad Commissioner,,1,7,Ron Hale,C,4,REP,1247,148,268,0,0,0,0,0,591,64,112,0,656,84,156,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,13,9,Railroad Commissioner,,1,2,Lance N. Christian,C,5,REP,1247,111,268,0,0,0,0,0,591,49,112,0,656,62,156,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,13,9,Railroad Commissioner,,1,3,Wayne Christian,C,6,REP,1247,53,268,0,0,0,0,0,591,22,112,0,656,31,156,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,15,,1,78,99,16,0,0,13,9,Railroad Commissioner,,1,1,Doug Jeffrey,C,7,REP,1247,53,268,0,0,0,0,0,591,24,112,0,656,29,156,0
