political_subdivision,election_date,election name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,3,Lou Gigliotti,C,3,,248,31,26,0,0,0,0,0,107,17,10,0,141,14,16,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,4,Ron Hale,C,1,,248,29,72,0,0,0,0,0,107,11,33,0,141,18,39,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,9,Doug Jeffrey,C,2,,248,13,72,0,0,0,0,0,107,4,33,0,141,9,39,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,2,Gary Gates,C,3,,248,53,72,0,0,0,0,0,107,30,33,0,141,23,39,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,3,John Greytok,C,4,,248,2,72,0,0,0,0,0,107,1,33,0,141,1,39,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,8,Lance N. Christian,C,5,,248,2,72,0,0,0,0,0,107,1,33,0,141,1,39,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,7,Weston Martinez,C,6,,248,2,72,0,0,0,0,0,107,0,33,0,141,2,39,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,5,Wayne Christian,C,7,,248,20,72,0,0,0,0,0,107,13,33,0,141,7,39,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,10,9,"Justice, Supreme Court, Place 3",REPUBLICAN PARTY,1,2,Michael Massengale,C,1,,248,88,64,0,0,0,0,0,107,37,30,0,141,51,34,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,10,9,"Justice, Supreme Court, Place 3",REPUBLICAN PARTY,1,1,Debra Lehrmann,C,2,,248,41,64,0,0,0,0,0,107,26,30,0,141,15,34,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,11,10,"Justice, Supreme Court, Place 5",REPUBLICAN PARTY,1,1,Paul Green,C,1,,248,63,76,0,0,0,0,0,107,25,38,0,141,38,38,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,11,10,"Justice, Supreme Court, Place 5",REPUBLICAN PARTY,1,2,Rick Green,C,2,,248,54,76,0,0,0,0,0,107,30,38,0,141,24,38,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,12,11,"Justice, Supreme Court, Place 9",REPUBLICAN PARTY,1,1,Eva Guzman,C,1,,248,48,78,0,0,0,0,0,107,24,39,0,141,24,39,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,12,11,"Justice, Supreme Court, Place 9",REPUBLICAN PARTY,1,2,Joe Pool,C,2,,248,67,78,0,0,0,0,0,107,30,39,0,141,37,39,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,1,Mary Lou Keel,C,1,,248,48,83,0,0,0,0,0,107,23,41,0,141,25,42,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,3,Chris Oldner,C,2,,248,28,83,0,0,0,0,0,107,10,41,0,141,18,42,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,2,Ray Wheless,C,3,,248,34,83,0,0,0,0,0,107,19,41,0,141,15,42,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,4,Steve Smith,C,1,,248,30,82,0,0,0,0,0,107,12,41,0,141,18,41,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,1,Brent Webster,C,2,,248,29,82,0,0,0,0,0,107,16,41,0,141,13,41,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,2,Sid Harle,C,3,,248,14,82,0,0,0,0,0,107,8,41,0,141,6,41,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,3,Scott Walker,C,4,,248,38,82,0,0,0,0,0,107,16,41,0,141,22,41,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,15,14,"Judge, Court of Criminal Appeals, Place 6",REPUBLICAN PARTY,1,1,Michael E. Keasler,C,1,,248,62,81,0,0,0,0,0,107,26,41,0,141,36,40,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,15,14,"Judge, Court of Criminal Appeals, Place 6",REPUBLICAN PARTY,1,2,Richard Davis,C,2,,248,50,81,0,0,0,0,0,107,26,41,0,141,24,40,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,1,Keven M. Ellis,C,1,,248,29,79,0,0,0,0,0,107,7,42,0,141,22,37,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,2,Hank Hering,C,2,,248,26,79,0,0,0,0,0,107,13,42,0,141,13,37,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,3,Mary Lou Bruner,C,3,,248,59,79,0,0,0,0,0,107,31,42,0,141,28,37,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,1,David Simpson,C,1,,248,38,45,0,0,0,0,0,107,15,19,0,141,23,26,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,2,Mike Lee,C,2,,248,19,45,0,0,0,0,0,107,4,19,0,141,15,26,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,3,Bryan Hughes,C,3,,248,77,45,0,0,0,0,0,107,46,19,0,141,31,26,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,4,James K. Red Brown,C,4,,248,14,45,0,0,0,0,0,107,9,19,0,141,5,26,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,18,17,"State Representative, District 1",REPUBLICAN PARTY,1,1,George Lavender,C,1,,248,35,12,0,0,0,0,0,107,21,3,0,141,14,9,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,18,17,"State Representative, District 1",REPUBLICAN PARTY,1,2,Gary VanDeaver,C,2,,248,146,12,0,0,0,0,0,107,69,3,0,141,77,9,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,22,18,"Chief Justice, 6th Court of Appeals District",REPUBLICAN PARTY,1,1,Josh Morriss,C,1,,248,98,95,0,0,0,0,0,107,42,51,0,141,56,44,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,20,20,"District Judge, 6th Judicial District",REPUBLICAN PARTY,1,1,Jeff Starnes,C,1,,248,72,35,0,0,0,0,0,107,34,18,0,141,38,17,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,20,20,"District Judge, 6th Judicial District",REPUBLICAN PARTY,1,2,R. Wesley Tidwell,C,2,,248,86,35,0,0,0,0,0,107,41,18,0,141,45,17,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,23,23,County Attorney,REPUBLICAN PARTY,1,1,Val Varley,C,1,,248,122,71,0,0,0,0,0,107,62,31,0,141,60,40,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,24,24,Sheriff,REPUBLICAN PARTY,1,1,Jim Caldwell,C,1,,248,156,37,0,0,0,0,0,107,74,19,0,141,82,18,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,25,25,Tax Assessor-Collector,REPUBLICAN PARTY,1,1,Tonya R. Martin,C,1,,248,152,41,0,0,0,0,0,107,77,16,0,141,75,25,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,28,28,Constable,REPUBLICAN PARTY,1,1,Barnaby Resendiz,C,1,,248,121,45,0,0,0,0,0,107,57,21,0,141,64,24,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,28,28,Constable,REPUBLICAN PARTY,1,2,Dustin San Jule,C,2,,248,27,45,0,0,0,0,0,107,15,21,0,141,12,24,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,32,32,County Chairman,REPUBLICAN PARTY,1,1,Vernon Eastepp,C,1,,248,105,88,0,0,0,0,0,107,50,43,0,141,55,45,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,34,33,President,DEMOCRATIC PARTY,1,6,"Roque ""Rocky"" De La Fuente",C,1,,248,0,0,0,0,0,0,0,107,0,0,0,141,0,0,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,34,33,President,DEMOCRATIC PARTY,1,5,Martin J. O'Malley,C,2,,248,0,0,0,0,0,0,0,107,0,0,0,141,0,0,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,34,33,President,DEMOCRATIC PARTY,1,1,Bernie Sanders,C,3,,248,9,0,0,0,0,0,0,107,2,0,0,141,7,0,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,34,33,President,DEMOCRATIC PARTY,1,7,Willie L. Wilson,C,4,,248,0,0,0,0,0,0,0,107,0,0,0,141,0,0,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,34,33,President,DEMOCRATIC PARTY,1,4,Keith Judd,C,5,,248,0,0,0,0,0,0,0,107,0,0,0,141,0,0,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,34,33,President,DEMOCRATIC PARTY,1,3,Hillary Clinton,C,6,,248,44,0,0,0,0,0,0,107,12,0,0,141,32,0,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,34,33,President,DEMOCRATIC PARTY,1,8,Star Locke,C,7,,248,1,0,0,0,0,0,0,107,0,0,0,141,1,0,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,34,33,President,DEMOCRATIC PARTY,1,2,Calvis L. Hawes,C,8,,248,1,0,0,0,0,0,0,107,0,0,0,141,1,0,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,2,Cody Garrett,C,1,,248,8,19,0,0,0,0,0,107,1,4,0,141,7,15,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,3,Lon Burnam,C,2,,248,7,19,0,0,0,0,0,107,2,4,0,141,5,15,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,1,Grady Yarbrough,C,3,,248,21,19,0,0,0,0,0,107,7,4,0,141,14,15,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,37,36,"Justice, Supreme Court, Place 3",DEMOCRATIC PARTY,1,1,Mike Westergren,C,1,,248,28,27,0,0,0,0,0,107,7,7,0,141,21,20,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,38,37,"Justice, Supreme Court, Place 5",DEMOCRATIC PARTY,1,1,Dori Contreras Garza,C,1,,248,30,25,0,0,0,0,0,107,8,6,0,141,22,19,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,39,38,"Justice, Supreme Court, Place 9",DEMOCRATIC PARTY,1,1,Savannah Robinson,C,1,,248,31,24,0,0,0,0,0,107,10,4,0,141,21,20,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,68,39,"Judge, Court of Criminal Appeals, Place 2",DEMOCRATIC PARTY,1,1,"Lawrence ""Larry"" Meyers",C,1,,248,27,28,0,0,0,0,0,107,9,5,0,141,18,23,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,69,40,"Judge, Court of Criminal Appeals, Place 5",DEMOCRATIC PARTY,1,1,Betsy Johnson,C,1,,248,30,25,0,0,0,0,0,107,10,4,0,141,20,21,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,67,41,"Judge, Court of Criminal Appeals, Place 6",DEMOCRATIC PARTY,1,1,Robert Burns,C,1,,248,28,27,0,0,0,0,0,107,9,5,0,141,19,22,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,40,42,"Member, State Board of Education, District 9",DEMOCRATIC PARTY,1,1,Amanda M. Rudolph,C,1,,248,28,27,0,0,0,0,0,107,9,5,0,141,19,22,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,44,46,"District Judge, 6th Judicial District",DEMOCRATIC PARTY,1,1,Gary Waite,C,1,,248,27,28,0,0,0,0,0,107,8,6,0,141,19,22,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,47,49,County Attorney,DEMOCRATIC PARTY,1,1,Jack Herrington,C,1,,248,37,18,0,0,0,0,0,107,11,3,0,141,26,15,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,52,54,Constable,DEMOCRATIC PARTY,1,1,Chris C. Turner,C,1,,248,44,11,0,0,0,0,0,107,12,2,0,141,32,9,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,57,59,REFERENDA ITEM #1,DEMOCRATIC PARTY,1,1,For,C,1,,248,39,11,0,0,0,0,0,107,11,2,0,141,28,9,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,57,59,REFERENDA ITEM #1,DEMOCRATIC PARTY,1,2,Against,C,2,,248,5,11,0,0,0,0,0,107,1,2,0,141,4,9,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,58,60,REFERENDA ITEM #2,DEMOCRATIC PARTY,1,1,For,C,1,,248,40,12,0,0,0,0,0,107,12,2,0,141,28,10,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,58,60,REFERENDA ITEM #2,DEMOCRATIC PARTY,1,2,Against,C,2,,248,3,12,0,0,0,0,0,107,0,2,0,141,3,10,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,59,61,REFERENDA ITEM #3,DEMOCRATIC PARTY,1,1,For,C,1,,248,34,12,0,0,0,0,0,107,9,2,0,141,25,10,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,59,61,REFERENDA ITEM #3,DEMOCRATIC PARTY,1,2,Against,C,2,,248,9,12,0,0,0,0,0,107,3,2,0,141,6,10,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,60,62,REFERENDA ITEM #4,DEMOCRATIC PARTY,1,1,For,C,1,,248,41,11,0,0,0,0,0,107,12,2,0,141,29,9,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,60,62,REFERENDA ITEM #4,DEMOCRATIC PARTY,1,2,Against,C,2,,248,3,11,0,0,0,0,0,107,0,2,0,141,3,9,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,61,63,REFERENDA ITEM #5,DEMOCRATIC PARTY,1,1,For,C,1,,248,26,12,0,0,0,0,0,107,6,3,0,141,20,9,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,61,63,REFERENDA ITEM #5,DEMOCRATIC PARTY,1,2,Against,C,2,,248,17,12,0,0,0,0,0,107,5,3,0,141,12,9,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,62,64,REFERENDA ITEM #6,DEMOCRATIC PARTY,1,1,For,C,1,,248,33,10,0,0,0,0,0,107,11,2,0,141,22,8,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,62,64,REFERENDA ITEM #6,DEMOCRATIC PARTY,1,2,Against,C,2,,248,12,10,0,0,0,0,0,107,1,2,0,141,11,8,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,63,65,Proposition 1,REPUBLICAN PARTY,1,1,YES,C,1,,248,131,23,0,0,0,0,0,107,63,12,0,141,68,11,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,63,65,Proposition 1,REPUBLICAN PARTY,1,2,NO,C,2,,248,39,23,0,0,0,0,0,107,18,12,0,141,21,11,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,64,66,Proposition 2,REPUBLICAN PARTY,1,1,YES,C,1,,248,90,21,0,0,0,0,0,107,46,11,0,141,44,10,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,64,66,Proposition 2,REPUBLICAN PARTY,1,2,NO,C,2,,248,82,21,0,0,0,0,0,107,36,11,0,141,46,10,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,65,67,Proposition 3,REPUBLICAN PARTY,1,1,YES,C,1,,248,144,21,0,0,0,0,0,107,67,13,0,141,77,8,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,65,67,Proposition 3,REPUBLICAN PARTY,1,2,NO,C,2,,248,28,21,0,0,0,0,0,107,13,13,0,141,15,8,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,66,68,Proposition 4,REPUBLICAN PARTY,1,1,YES,C,1,,248,164,27,0,0,0,0,0,107,81,12,0,141,83,15,0
Red River County,3/1/2016,2016 Primary Election,2,,1,16,2,2,1316,0.19,66,68,Proposition 4,REPUBLICAN PARTY,1,2,NO,C,2,,248,2,27,0,0,0,0,0,107,0,12,0,141,2,15,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,7,6,President,REPUBLICAN PARTY,1,8,Marco Rubio,C,1,,442,35,9,1,0,0,0,0,194,24,8,1,248,11,1,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,7,6,President,REPUBLICAN PARTY,1,4,Donald J. Trump,C,2,,442,118,9,1,0,0,0,0,194,50,8,1,248,68,1,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,7,6,President,REPUBLICAN PARTY,1,2,Carly Fiorina,C,3,,442,0,9,1,0,0,0,0,194,0,8,1,248,0,1,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,7,6,President,REPUBLICAN PARTY,1,9,Mike Huckabee,C,4,,442,2,9,1,0,0,0,0,194,2,8,1,248,0,1,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,7,6,President,REPUBLICAN PARTY,1,7,Lindsey Graham,C,5,,442,0,9,1,0,0,0,0,194,0,8,1,248,0,1,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,7,6,President,REPUBLICAN PARTY,1,3,Chris Christie,C,6,,442,0,9,1,0,0,0,0,194,0,8,1,248,0,1,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,7,6,President,REPUBLICAN PARTY,1,11,Ted Cruz,C,7,,442,89,9,1,0,0,0,0,194,41,8,1,248,48,1,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,7,6,President,REPUBLICAN PARTY,1,1,Ben Carson,C,8,,442,9,9,1,0,0,0,0,194,3,8,1,248,6,1,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,7,6,President,REPUBLICAN PARTY,1,14,Rick Santorum,C,9,,442,0,9,1,0,0,0,0,194,0,8,1,248,0,1,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,7,6,President,REPUBLICAN PARTY,1,10,Rand Paul,C,10,,442,2,9,1,0,0,0,0,194,2,8,1,248,0,1,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,7,6,President,REPUBLICAN PARTY,1,6,John R. Kasich,C,11,,442,3,9,1,0,0,0,0,194,3,8,1,248,0,1,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,7,6,President,REPUBLICAN PARTY,1,5,Jeb Bush,C,12,,442,2,9,1,0,0,0,0,194,1,8,1,248,1,1,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,7,6,President,REPUBLICAN PARTY,1,13,Elizabeth Gray,C,13,,442,0,9,1,0,0,0,0,194,0,8,1,248,0,1,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,7,6,President,REPUBLICAN PARTY,1,12,Uncommitted,C,14,,442,4,9,1,0,0,0,0,194,1,8,1,248,3,1,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,1,Ray Hall,C,1,,442,23,56,0,0,0,0,0,194,8,26,0,248,15,30,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,2,John Ratcliffe,C,2,,442,155,56,0,0,0,0,0,194,79,26,0,248,76,30,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,3,Lou Gigliotti,C,3,,442,40,56,0,0,0,0,0,194,23,26,0,248,17,30,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,4,Ron Hale,C,1,,442,48,100,0,0,0,0,0,194,27,41,0,248,21,59,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,9,Doug Jeffrey,C,2,,442,17,100,0,0,0,0,0,194,6,41,0,248,11,59,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,2,Gary Gates,C,3,,442,56,100,0,0,0,0,0,194,31,41,0,248,25,59,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,3,John Greytok,C,4,,442,4,100,0,0,0,0,0,194,3,41,0,248,1,59,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,8,Lance N. Christian,C,5,,442,15,100,0,0,0,0,0,194,9,41,0,248,6,59,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,7,Weston Martinez,C,6,,442,9,100,0,0,0,0,0,194,5,41,0,248,4,59,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,5,Wayne Christian,C,7,,442,25,100,0,0,0,0,0,194,14,41,0,248,11,59,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,10,9,"Justice, Supreme Court, Place 3",REPUBLICAN PARTY,1,2,Michael Massengale,C,1,,442,105,92,0,0,0,0,0,194,52,41,0,248,53,51,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,10,9,"Justice, Supreme Court, Place 3",REPUBLICAN PARTY,1,1,Debra Lehrmann,C,2,,442,77,92,0,0,0,0,0,194,43,41,0,248,34,51,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,11,10,"Justice, Supreme Court, Place 5",REPUBLICAN PARTY,1,1,Paul Green,C,1,,442,115,105,0,0,0,0,0,194,61,45,0,248,54,60,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,11,10,"Justice, Supreme Court, Place 5",REPUBLICAN PARTY,1,2,Rick Green,C,2,,442,54,105,0,0,0,0,0,194,30,45,0,248,24,60,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,12,11,"Justice, Supreme Court, Place 9",REPUBLICAN PARTY,1,1,Eva Guzman,C,1,,442,73,99,0,0,0,0,0,194,42,46,0,248,31,53,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,12,11,"Justice, Supreme Court, Place 9",REPUBLICAN PARTY,1,2,Joe Pool,C,2,,442,102,99,0,0,0,0,0,194,48,46,0,248,54,53,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,1,Mary Lou Keel,C,1,,442,82,113,0,0,0,0,0,194,43,52,0,248,39,61,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,3,Chris Oldner,C,2,,442,51,113,0,0,0,0,0,194,26,52,0,248,25,61,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,2,Ray Wheless,C,3,,442,28,113,0,0,0,0,0,194,15,52,0,248,13,61,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,4,Steve Smith,C,1,,442,45,104,0,0,0,0,0,194,23,48,0,248,22,56,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,1,Brent Webster,C,2,,442,29,104,0,0,0,0,0,194,18,48,0,248,11,56,0
Red River County,3/1/2016,2016 Primary Election,3,,1,16,3,3,2614,0.17,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,2,Sid Harle,C,3,,442,21,104,0,0,0,0,0,194,11,48,0,248,10,56,0
