political_subdivision,election-date,election-name, ,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
MARION COUNTY,11/4/2014,2014 General Election,2,,1,6,2,2,1155,0.31,14,17,"Judge, Court of Criminal Appeals Place 4",,1,1,Kevin Patrick Yeary,C,1,REP,360,278,43,0,0,0,0,0,129,100,14,0,231,178,29,0
MARION COUNTY,11/4/2014,2014 General Election,2,,1,6,2,2,1155,0.31,14,17,"Judge, Court of Criminal Appeals Place 4",,1,2,Quanah Parker,C,2,LIB,360,25,43,0,0,0,0,0,129,9,14,0,231,16,29,0
MARION COUNTY,11/4/2014,2014 General Election,2,,1,6,2,2,1155,0.31,14,17,"Judge, Court of Criminal Appeals Place 4",,1,4,Judith Sanders-Castro,C,4,GRN,360,14,43,0,0,0,0,0,129,6,14,0,231,8,29,0
MARION COUNTY,11/4/2014,2014 General Election,2,,1,6,2,2,1155,0.31,15,18,"Judge, Court of Criminal Appeals Place 9",,1,1,David Newell,C,1,REP,360,287,44,0,0,0,0,0,129,104,14,0,231,183,30,0
MARION COUNTY,11/4/2014,2014 General Election,2,,1,6,2,2,1155,0.31,15,18,"Judge, Court of Criminal Appeals Place 9",,1,3,"William Bryan Strange, III",C,2,LIB,360,18,44,0,0,0,0,0,129,7,14,0,231,11,30,0
MARION COUNTY,11/4/2014,2014 General Election,2,,1,6,2,2,1155,0.31,15,18,"Judge, Court of Criminal Appeals Place 9",,1,2,George Joseph Altgelt,C,3,GRN,360,11,44,0,0,0,0,0,129,4,14,0,231,7,30,0
MARION COUNTY,11/4/2014,2014 General Election,2,,1,6,2,2,1155,0.31,17,19,"State Representative, District 9",,1,1,Chris Paddie,C,1,REP,360,296,64,0,0,0,0,0,129,106,23,0,231,190,41,0
MARION COUNTY,11/4/2014,2014 General Election,2,,1,6,2,2,1155,0.31,18,20,"Justice, 6th Court of Appeals District, Place 3",,1,1,Ralph K. Burgess,C,1,REP,360,290,70,0,0,0,0,0,129,106,23,0,231,184,47,0
MARION COUNTY,11/4/2014,2014 General Election,2,,1,6,2,2,1155,0.31,19,21,"District Judge, 115th Judicial District",,1,1,"Lauren ""Laurie"" Parish",C,1,REP,360,294,66,0,0,0,0,0,129,107,22,0,231,187,44,0
MARION COUNTY,11/4/2014,2014 General Election,2,,1,6,2,2,1155,0.31,39,22,"District Judge, 276th Judicial District",,1,1,Robert Rolston,C,1,REP,360,293,67,0,0,0,0,0,129,107,22,0,231,186,45,0
MARION COUNTY,11/4/2014,2014 General Election,2,,1,6,2,2,1155,0.31,38,25,PROPOSITION 1,,1,1,For,C,1,,360,190,104,0,0,0,0,0,129,75,28,0,231,115,76,0
MARION COUNTY,11/4/2014,2014 General Election,2,,1,6,2,2,1155,0.31,38,25,PROPOSITION 1,,1,2,Against,C,2,,360,66,104,0,0,0,0,0,129,26,28,0,231,40,76,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,31,2,Straight Party,,1,1,Republican Party,C,1,REP,190,95,67,0,0,0,0,0,72,37,21,0,118,58,46,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,31,2,Straight Party,,1,2,Democratic Party,C,2,DEM,190,26,67,0,0,0,0,0,72,13,21,0,118,13,46,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,31,2,Straight Party,,1,3,Libertarian Party,C,3,LIB,190,0,67,0,0,0,0,0,72,0,21,0,118,0,46,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,31,2,Straight Party,,1,4,Green Party,C,4,GRN,190,2,67,0,0,0,0,0,72,1,21,0,118,1,46,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,32,3,United States Senator,,1,1,John Cornyn,C,1,REP,190,133,4,0,0,0,0,0,72,49,0,0,118,84,4,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,32,3,United States Senator,,1,2,David M. Alameel,C,2,DEM,190,45,4,0,0,0,0,0,72,22,0,0,118,23,4,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,32,3,United States Senator,,1,4,Rebecca Paddock,C,3,LIB,190,7,4,0,0,0,0,0,72,1,0,0,118,6,4,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,32,3,United States Senator,,1,3,"Emily ""Spicybrown"" Sanchez",C,4,GRN,190,1,4,0,0,0,0,0,72,0,0,0,118,1,4,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,32,3,United States Senator,,1,6,Mohammed Tahiro,W,5,,190,0,4,0,0,0,0,0,72,0,0,0,118,0,4,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,2,4,"United States Representative, District 4",,1,1,John Ratcliffe,C,1,REP,190,144,46,0,0,0,0,0,72,51,21,0,118,93,25,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,3,5,Governor,,1,1,Greg Abbott,C,1,REP,190,144,0,0,0,0,0,0,72,51,0,0,118,93,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,3,5,Governor,,1,2,Wendy R. Davis,C,2,DEM,190,45,0,0,0,0,0,0,72,21,0,0,118,24,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,3,5,Governor,,1,4,Kathie Glass,C,3,LIB,190,0,0,0,0,0,0,0,72,0,0,0,118,0,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,3,5,Governor,,1,3,Brandon Parmer,C,4,GRN,190,1,0,0,0,0,0,0,72,0,0,0,118,1,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,3,5,Governor,,1,6,Sarah M. Pavitt,W,5,,190,0,0,0,0,0,0,0,72,0,0,0,118,0,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,4,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,190,142,0,0,0,0,0,0,72,51,0,0,118,91,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,4,6,Lieutenant Governor,,1,2,Leticia Van de Putte,C,2,DEM,190,46,0,0,0,0,0,0,72,21,0,0,118,25,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,4,6,Lieutenant Governor,,1,4,Robert D. Butler,C,3,LIB,190,1,0,0,0,0,0,0,72,0,0,0,118,1,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,4,6,Lieutenant Governor,,1,3,Chandrakantha Courtney,C,4,GRN,190,1,0,0,0,0,0,0,72,0,0,0,118,1,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,5,7,Attorney General,,1,1,Ken Paxton,C,1,REP,190,140,1,0,0,0,0,0,72,49,1,0,118,91,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,5,7,Attorney General,,1,2,Sam Houston,C,2,DEM,190,48,1,0,0,0,0,0,72,22,1,0,118,26,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,5,7,Attorney General,,1,3,Jamie Balagia,C,3,LIB,190,0,1,0,0,0,0,0,72,0,1,0,118,0,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,5,7,Attorney General,,1,4,Jamar Osborne,C,4,GRN,190,1,1,0,0,0,0,0,72,0,1,0,118,1,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,6,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,190,139,2,0,0,0,0,0,72,48,2,0,118,91,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,6,8,Comptroller of Public Accounts,,1,2,Mike Collier,C,2,DEM,190,45,2,0,0,0,0,0,72,21,2,0,118,24,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,6,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,190,2,2,0,0,0,0,0,72,1,2,0,118,1,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,6,8,Comptroller of Public Accounts,,1,4,Deb Shafto,C,4,GRN,190,2,2,0,0,0,0,0,72,0,2,0,118,2,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,7,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,190,139,0,0,0,0,0,0,72,50,0,0,118,89,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,7,9,Commissioner of the General Land Office,,1,2,John Cook,C,2,DEM,190,46,0,0,0,0,0,0,72,21,0,0,118,25,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,7,9,Commissioner of the General Land Office,,1,3,Justin Knight,C,3,LIB,190,4,0,0,0,0,0,0,72,1,0,0,118,3,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,7,9,Commissioner of the General Land Office,,1,4,Valerie Alessi,C,4,GRN,190,1,0,0,0,0,0,0,72,0,0,0,118,1,0,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,8,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,190,140,2,0,0,0,0,0,72,49,1,0,118,91,1,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,8,10,Commissioner of Agriculture,,1,2,Jim Hogan,C,2,DEM,190,44,2,0,0,0,0,0,72,20,1,0,118,24,1,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,8,10,Commissioner of Agriculture,,1,3,David (Rocky) Palmquist,C,3,LIB,190,1,2,0,0,0,0,0,72,0,1,0,118,1,1,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,8,10,Commissioner of Agriculture,,1,5,Kenneth Kendrick,C,5,GRN,190,3,2,0,0,0,0,0,72,2,1,0,118,1,1,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,9,11,Railroad Commissioner,,1,1,Ryan Sitton,C,1,REP,190,136,2,0,0,0,0,0,72,49,1,0,118,87,1,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,9,11,Railroad Commissioner,,1,2,Steve Brown,C,2,DEM,190,48,2,0,0,0,0,0,72,22,1,0,118,26,1,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,9,11,Railroad Commissioner,,1,3,Mark A. Miller,C,3,LIB,190,2,2,0,0,0,0,0,72,0,1,0,118,2,1,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,9,11,Railroad Commissioner,,1,4,Martina Salinas,C,4,GRN,190,2,2,0,0,0,0,0,72,0,1,0,118,2,1,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,10,12,"Chief Justice, Supreme Court",,1,1,Nathan Hecht,C,1,REP,190,146,1,0,0,0,0,0,72,52,0,0,118,94,1,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,10,12,"Chief Justice, Supreme Court",,1,2,William Moody,C,2,DEM,190,43,1,0,0,0,0,0,72,20,0,0,118,23,1,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,10,12,"Chief Justice, Supreme Court",,1,3,Tom Oxford,C,3,LIB,190,0,1,0,0,0,0,0,72,0,0,0,118,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,1,Jeff Brown,C,1,REP,190,144,3,0,0,0,0,0,72,52,0,0,118,92,3,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,2,Lawrence Edward Meyers,C,2,DEM,190,42,3,0,0,0,0,0,72,20,0,0,118,22,3,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,3,Mark Ash,C,3,LIB,190,1,3,0,0,0,0,0,72,0,0,0,118,1,3,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,11,14,"Justice, Supreme Court, Place 7",,1,1,Jeff Boyd,C,1,REP,190,141,2,0,0,0,0,0,72,49,0,0,118,92,2,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,11,14,"Justice, Supreme Court, Place 7",,1,2,Gina Benavides,C,2,DEM,190,44,2,0,0,0,0,0,72,22,0,0,118,22,2,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,11,14,"Justice, Supreme Court, Place 7",,1,3,Don Fulton,C,3,LIB,190,2,2,0,0,0,0,0,72,1,0,0,118,1,2,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,11,14,"Justice, Supreme Court, Place 7",,1,4,Charles E. Waterbury,C,4,GRN,190,1,2,0,0,0,0,0,72,0,0,0,118,1,2,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,12,15,"Justice, Supreme Court, Place 8",,1,1,Phil Johnson,C,1,REP,190,148,30,0,0,0,0,0,72,52,15,0,118,96,15,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,12,15,"Justice, Supreme Court, Place 8",,1,3,RS Roberto Koelsch,C,2,LIB,190,4,30,0,0,0,0,0,72,2,15,0,118,2,15,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,12,15,"Justice, Supreme Court, Place 8",,1,2,Jim Chisolm,C,3,GRN,190,8,30,0,0,0,0,0,72,3,15,0,118,5,15,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,13,16,"Judge, Court of Criminal Appeals Place 3",,1,1,Bert Richardson,C,1,REP,190,138,6,0,0,0,0,0,72,50,1,0,118,88,5,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,13,16,"Judge, Court of Criminal Appeals Place 3",,1,2,John Granberg,C,2,DEM,190,43,6,0,0,0,0,0,72,20,1,0,118,23,5,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,13,16,"Judge, Court of Criminal Appeals Place 3",,1,3,Mark W. Bennett,C,3,LIB,190,3,6,0,0,0,0,0,72,1,1,0,118,2,5,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,14,17,"Judge, Court of Criminal Appeals Place 4",,1,1,Kevin Patrick Yeary,C,1,REP,190,147,29,0,0,0,0,0,72,53,15,0,118,94,14,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,14,17,"Judge, Court of Criminal Appeals Place 4",,1,2,Quanah Parker,C,2,LIB,190,8,29,0,0,0,0,0,72,2,15,0,118,6,14,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,14,17,"Judge, Court of Criminal Appeals Place 4",,1,4,Judith Sanders-Castro,C,4,GRN,190,6,29,0,0,0,0,0,72,2,15,0,118,4,14,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,15,18,"Judge, Court of Criminal Appeals Place 9",,1,1,David Newell,C,1,REP,190,148,30,0,0,0,0,0,72,53,15,0,118,95,15,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,15,18,"Judge, Court of Criminal Appeals Place 9",,1,3,"William Bryan Strange, III",C,2,LIB,190,7,30,0,0,0,0,0,72,3,15,0,118,4,15,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,15,18,"Judge, Court of Criminal Appeals Place 9",,1,2,George Joseph Altgelt,C,3,GRN,190,5,30,0,0,0,0,0,72,1,15,0,118,4,15,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,17,19,"State Representative, District 9",,1,1,Chris Paddie,C,1,REP,190,149,41,0,0,0,0,0,72,52,20,0,118,97,21,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,18,20,"Justice, 6th Court of Appeals District, Place 3",,1,1,Ralph K. Burgess,C,1,REP,190,149,41,0,0,0,0,0,72,52,20,0,118,97,21,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,19,21,"District Judge, 115th Judicial District",,1,1,"Lauren ""Laurie"" Parish",C,1,REP,190,151,39,0,0,0,0,0,72,54,18,0,118,97,21,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,39,22,"District Judge, 276th Judicial District",,1,1,Robert Rolston,C,1,REP,190,151,39,0,0,0,0,0,72,52,20,0,118,99,19,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,38,25,PROPOSITION 1,,1,1,For,C,1,,190,105,53,0,0,0,0,0,72,45,18,0,118,60,35,0
MARION COUNTY,11/4/2014,2014 General Election,3,,1,4,3,3,544,0.35,38,25,PROPOSITION 1,,1,2,Against,C,2,,190,32,53,0,0,0,0,0,72,9,18,0,118,23,35,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,31,2,Straight Party,,1,1,Republican Party,C,1,REP,173,82,67,0,0,0,0,0,88,43,36,0,85,39,31,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,31,2,Straight Party,,1,2,Democratic Party,C,2,DEM,173,24,67,0,0,0,0,0,88,9,36,0,85,15,31,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,31,2,Straight Party,,1,3,Libertarian Party,C,3,LIB,173,0,67,0,0,0,0,0,88,0,36,0,85,0,31,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,31,2,Straight Party,,1,4,Green Party,C,4,GRN,173,0,67,0,0,0,0,0,88,0,36,0,85,0,31,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,32,3,United States Senator,,1,1,John Cornyn,C,1,REP,173,125,8,0,0,0,0,0,88,66,6,0,85,59,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,32,3,United States Senator,,1,2,David M. Alameel,C,2,DEM,173,35,8,0,0,0,0,0,88,13,6,0,85,22,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,32,3,United States Senator,,1,4,Rebecca Paddock,C,3,LIB,173,3,8,0,0,0,0,0,88,2,6,0,85,1,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,32,3,United States Senator,,1,3,"Emily ""Spicybrown"" Sanchez",C,4,GRN,173,2,8,0,0,0,0,0,88,1,6,0,85,1,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,32,3,United States Senator,,1,6,Mohammed Tahiro,W,5,,173,0,8,0,0,0,0,0,88,0,6,0,85,0,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,2,4,"United States Representative, District 4",,1,1,John Ratcliffe,C,1,REP,173,130,43,0,0,0,0,0,88,70,18,0,85,60,25,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,3,5,Governor,,1,1,Greg Abbott,C,1,REP,173,124,3,0,0,0,0,0,88,68,0,0,85,56,3,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,3,5,Governor,,1,2,Wendy R. Davis,C,2,DEM,173,41,3,0,0,0,0,0,88,17,0,0,85,24,3,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,3,5,Governor,,1,4,Kathie Glass,C,3,LIB,173,2,3,0,0,0,0,0,88,1,0,0,85,1,3,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,3,5,Governor,,1,3,Brandon Parmer,C,4,GRN,173,3,3,0,0,0,0,0,88,2,0,0,85,1,3,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,3,5,Governor,,1,6,Sarah M. Pavitt,W,5,,173,0,3,0,0,0,0,0,88,0,0,0,85,0,3,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,4,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,173,129,1,0,0,0,0,0,88,68,1,0,85,61,0,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,4,6,Lieutenant Governor,,1,2,Leticia Van de Putte,C,2,DEM,173,39,1,0,0,0,0,0,88,16,1,0,85,23,0,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,4,6,Lieutenant Governor,,1,4,Robert D. Butler,C,3,LIB,173,2,1,0,0,0,0,0,88,2,1,0,85,0,0,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,4,6,Lieutenant Governor,,1,3,Chandrakantha Courtney,C,4,GRN,173,2,1,0,0,0,0,0,88,1,1,0,85,1,0,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,5,7,Attorney General,,1,1,Ken Paxton,C,1,REP,173,121,3,0,0,0,0,0,88,66,2,0,85,55,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,5,7,Attorney General,,1,2,Sam Houston,C,2,DEM,173,47,3,0,0,0,0,0,88,19,2,0,85,28,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,5,7,Attorney General,,1,3,Jamie Balagia,C,3,LIB,173,1,3,0,0,0,0,0,88,1,2,0,85,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,5,7,Attorney General,,1,4,Jamar Osborne,C,4,GRN,173,1,3,0,0,0,0,0,88,0,2,0,85,1,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,6,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,173,123,4,0,0,0,0,0,88,67,2,0,85,56,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,6,8,Comptroller of Public Accounts,,1,2,Mike Collier,C,2,DEM,173,43,4,0,0,0,0,0,88,18,2,0,85,25,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,6,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,173,1,4,0,0,0,0,0,88,0,2,0,85,1,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,6,8,Comptroller of Public Accounts,,1,4,Deb Shafto,C,4,GRN,173,2,4,0,0,0,0,0,88,1,2,0,85,1,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,7,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,173,127,4,0,0,0,0,0,88,67,2,0,85,60,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,7,9,Commissioner of the General Land Office,,1,2,John Cook,C,2,DEM,173,38,4,0,0,0,0,0,88,18,2,0,85,20,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,7,9,Commissioner of the General Land Office,,1,3,Justin Knight,C,3,LIB,173,2,4,0,0,0,0,0,88,1,2,0,85,1,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,7,9,Commissioner of the General Land Office,,1,4,Valerie Alessi,C,4,GRN,173,2,4,0,0,0,0,0,88,0,2,0,85,2,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,8,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,173,121,4,0,0,0,0,0,88,64,3,0,85,57,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,8,10,Commissioner of Agriculture,,1,2,Jim Hogan,C,2,DEM,173,43,4,0,0,0,0,0,88,19,3,0,85,24,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,8,10,Commissioner of Agriculture,,1,3,David (Rocky) Palmquist,C,3,LIB,173,0,4,0,0,0,0,0,88,0,3,0,85,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,8,10,Commissioner of Agriculture,,1,5,Kenneth Kendrick,C,5,GRN,173,5,4,0,0,0,0,0,88,2,3,0,85,3,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,9,11,Railroad Commissioner,,1,1,Ryan Sitton,C,1,REP,173,120,7,0,0,0,0,0,88,62,5,0,85,58,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,9,11,Railroad Commissioner,,1,2,Steve Brown,C,2,DEM,173,41,7,0,0,0,0,0,88,18,5,0,85,23,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,9,11,Railroad Commissioner,,1,3,Mark A. Miller,C,3,LIB,173,1,7,0,0,0,0,0,88,1,5,0,85,0,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,9,11,Railroad Commissioner,,1,4,Martina Salinas,C,4,GRN,173,4,7,0,0,0,0,0,88,2,5,0,85,2,2,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,10,12,"Chief Justice, Supreme Court",,1,1,Nathan Hecht,C,1,REP,173,126,4,0,0,0,0,0,88,66,3,0,85,60,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,10,12,"Chief Justice, Supreme Court",,1,2,William Moody,C,2,DEM,173,43,4,0,0,0,0,0,88,19,3,0,85,24,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,10,12,"Chief Justice, Supreme Court",,1,3,Tom Oxford,C,3,LIB,173,0,4,0,0,0,0,0,88,0,3,0,85,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,1,Jeff Brown,C,1,REP,173,123,4,0,0,0,0,0,88,65,3,0,85,58,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,2,Lawrence Edward Meyers,C,2,DEM,173,42,4,0,0,0,0,0,88,17,3,0,85,25,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,3,Mark Ash,C,3,LIB,173,4,4,0,0,0,0,0,88,3,3,0,85,1,1,0
MARION COUNTY,11/4/2014,2014 General Election,4,,1,3,4,4,538,0.32,11,14,"Justice, Supreme Court, Place 7",,1,1,Jeff Boyd,C,1,REP,173,128,5,0,0,0,0,0,88,68,4,0,85,60,1,0
