political_subdivision,election_day,election_name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,11,14,"Justice, Supreme Court, Place 7",,1,1,Jeff Boyd,C,1,REP,194,162,9,0,0,0,0,0,65,59,1,0,129,103,8,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,11,14,"Justice, Supreme Court, Place 7",,1,2,Gina Benavides,C,2,DEM,194,20,9,0,0,0,0,0,65,3,1,0,129,17,8,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,11,14,"Justice, Supreme Court, Place 7",,1,3,Don Fulton,C,3,LIB,194,1,9,0,0,0,0,0,65,1,1,0,129,0,8,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,11,14,"Justice, Supreme Court, Place 7",,1,4,Charles E. Waterbury,C,4,GRN,194,1,9,0,0,0,0,0,65,0,1,0,129,1,8,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,12,15,"Justice, Supreme Court, Place 8",,1,1,Phil Johnson,C,1,REP,194,164,17,0,0,0,0,0,65,57,5,0,129,107,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,12,15,"Justice, Supreme Court, Place 8",,1,3,RS Roberto Koelsch,C,2,LIB,194,3,17,0,0,0,0,0,65,0,5,0,129,3,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,12,15,"Justice, Supreme Court, Place 8",,1,2,Jim Chisolm,C,3,GRN,194,9,17,0,0,0,0,0,65,2,5,0,129,7,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,13,16,"Judge, Court of Criminal Appeals Place 3",,1,1,Bert Richardson,C,1,REP,194,156,12,0,0,0,0,0,65,56,3,0,129,100,9,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,13,16,"Judge, Court of Criminal Appeals Place 3",,1,2,John Granberg,C,2,DEM,194,21,12,0,0,0,0,0,65,4,3,0,129,17,9,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,13,16,"Judge, Court of Criminal Appeals Place 3",,1,3,Mark W. Bennett,C,3,LIB,194,4,12,0,0,0,0,0,65,1,3,0,129,3,9,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,14,17,"Judge, Court of Criminal Appeals Place 4",,1,1,Kevin Patrick Yeary,C,1,REP,194,160,17,0,0,0,0,0,65,55,5,0,129,105,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,14,17,"Judge, Court of Criminal Appeals Place 4",,1,2,Quanah Parker,C,2,LIB,194,9,17,0,0,0,0,0,65,2,5,0,129,7,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,14,17,"Judge, Court of Criminal Appeals Place 4",,1,4,Judith Sanders-Castro,C,4,GRN,194,7,17,0,0,0,0,0,65,2,5,0,129,5,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,15,18,"Judge, Court of Criminal Appeals Place 9",,1,1,David Newell,C,1,REP,194,165,17,0,0,0,0,0,65,58,5,0,129,107,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,15,18,"Judge, Court of Criminal Appeals Place 9",,1,3,"William Bryan Strange, III",C,2,LIB,194,5,17,0,0,0,0,0,65,0,5,0,129,5,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,15,18,"Judge, Court of Criminal Appeals Place 9",,1,2,George Joseph Altgelt,C,3,GRN,194,6,17,0,0,0,0,0,65,1,5,0,129,5,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,34,19,"Member, State Board of Education, District 7",,1,1,David Bradley,C,1,REP,194,162,7,0,0,0,0,0,65,56,2,0,129,106,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,34,19,"Member, State Board of Education, District 7",,1,2,Kathy King,C,2,DEM,194,21,7,0,0,0,0,0,65,6,2,0,129,15,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,34,19,"Member, State Board of Education, District 7",,1,3,Megan DaGata,C,3,LIB,194,3,7,0,0,0,0,0,65,0,2,0,129,3,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,16,20,"State Senator, District 3",,1,1,Robert Nichols,C,1,REP,194,166,15,0,0,0,0,0,65,59,5,0,129,107,10,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,16,20,"State Senator, District 3",,1,2,J. Tyler Lindsey,C,2,LIB,194,12,15,0,0,0,0,0,65,0,5,0,129,12,10,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,17,21,"State Representative, District 18",,1,1,John Otto,C,1,REP,194,162,31,0,0,0,0,0,65,54,10,0,129,108,21,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,35,22,"Chief Justice, 9th Court of Appeals District",,1,1,Steve McKeithen,C,1,REP,194,161,32,0,0,0,0,0,65,55,9,0,129,106,23,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,18,23,"Justice, 9th Court of Appeals District, Place 3 Unexpired Term",,1,1,Leanne Johnson,C,1,REP,194,161,32,0,0,0,0,0,65,55,9,0,129,106,23,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,19,24,"District Judge, 75th Judicial District",,1,1,Mark Morefield,C,1,REP,194,167,26,0,0,0,0,0,65,57,7,0,129,110,19,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,52,25,"District Judge, 253rd Judicial District",,1,1,Chap Cain,C,1,REP,194,161,32,0,0,0,0,0,65,53,11,0,129,108,21,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,29,26,County Judge,,1,1,Jay Knight,C,1,REP,194,164,29,0,0,0,0,0,65,56,8,0,129,108,21,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,53,27,"Judge, County Court at Law",,1,1,Tommy Chambers,C,1,REP,194,148,2,0,0,0,0,0,65,54,0,0,129,94,2,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,53,27,"Judge, County Court at Law",,1,2,Walter P. Fontenot,C,2,DEM,194,43,2,0,0,0,0,0,65,10,0,0,129,33,2,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,22,28,District Clerk,,1,1,Donna G. Brown,C,1,REP,194,163,30,0,0,0,0,0,65,54,10,0,129,109,20,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,23,29,County Clerk,,1,1,Paulette Shivers Williams,C,1,REP,194,166,27,0,0,0,0,0,65,55,9,0,129,111,18,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,30,30,County Treasurer,,1,1,Kim Harris,C,1,REP,194,164,29,0,0,0,0,0,65,55,9,0,129,109,20,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,74,31,County Surveyor,,1,1,"John C. ""Johnny"" Moorman",C,1,REP,194,163,30,0,0,0,0,0,65,57,7,0,129,106,23,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,25,32,"County Commissioner, Precinct No. 2",,1,1,Greg Arthur,C,1,REP,194,160,33,0,0,0,0,0,65,52,12,0,129,108,21,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,54,35,"Justice of the Peace, Precinct No. 2",,1,1,Ronnie Davis,C,1,DEM,194,108,85,0,0,0,0,0,65,32,32,0,129,76,53,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,38,41,PROPOSITION 1  State,,1,1,For,C,1,,194,113,47,0,0,0,0,0,65,39,15,0,129,74,32,0
LIBERTY COUNTY,11/4/2014,2014 General Election,17,,1,8,18,18,642,0.3,38,41,PROPOSITION 1  State,,1,2,Against,C,2,,194,34,47,0,0,0,0,0,65,11,15,0,129,23,32,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,31,2,Straight Party,,1,1,Republican Party,C,1,REP,329,37,121,0,0,0,0,0,125,20,59,0,204,17,62,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,31,2,Straight Party,,1,2,Democratic Party,C,2,DEM,329,171,121,0,0,0,0,0,125,46,59,0,204,125,62,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,31,2,Straight Party,,1,3,Libertarian Party,C,3,LIB,329,0,121,0,0,0,0,0,125,0,59,0,204,0,62,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,31,2,Straight Party,,1,4,Green Party,C,4,GRN,329,0,121,0,0,0,0,0,125,0,59,0,204,0,62,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,32,3,United States Senator,,1,1,John Cornyn,C,1,REP,329,82,19,0,0,0,0,0,125,45,8,0,204,37,11,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,32,3,United States Senator,,1,2,David M. Alameel,C,2,DEM,329,221,19,0,0,0,0,0,125,70,8,0,204,151,11,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,32,3,United States Senator,,1,4,Rebecca Paddock,C,3,LIB,329,3,19,0,0,0,0,0,125,0,8,0,204,3,11,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,32,3,United States Senator,,1,3,"Emily ""Spicybrown"" Sanchez",C,4,GRN,329,4,19,0,0,0,0,0,125,2,8,0,204,2,11,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,2,4,"United States Representative, District 36",,1,1,Brian Babin,C,1,REP,329,82,10,0,0,0,0,0,125,46,5,0,204,36,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,2,4,"United States Representative, District 36",,1,2,Michael K. Cole,C,2,DEM,329,234,10,0,0,0,0,0,125,73,5,0,204,161,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,2,4,"United States Representative, District 36",,1,3,Rodney Veach,C,3,LIB,329,2,10,0,0,0,0,0,125,0,5,0,204,2,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,2,4,"United States Representative, District 36",,1,4,"Hal J. Ridley, Jr.",C,4,GRN,329,1,10,0,0,0,0,0,125,1,5,0,204,0,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,3,5,Governor,,1,1,Greg Abbott,C,1,REP,329,77,12,0,0,0,0,0,125,41,5,0,204,36,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,3,5,Governor,,1,2,Wendy R. Davis,C,2,DEM,329,240,12,0,0,0,0,0,125,79,5,0,204,161,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,3,5,Governor,,1,4,Kathie Glass,C,3,LIB,329,0,12,0,0,0,0,0,125,0,5,0,204,0,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,3,5,Governor,,1,3,Brandon Parmer,C,4,GRN,329,0,12,0,0,0,0,0,125,0,5,0,204,0,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,4,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,329,74,11,0,0,0,0,0,125,38,6,0,204,36,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,4,6,Lieutenant Governor,,1,2,Leticia Van de Putte,C,2,DEM,329,238,11,0,0,0,0,0,125,78,6,0,204,160,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,4,6,Lieutenant Governor,,1,4,Robert D. Butler,C,3,LIB,329,4,11,0,0,0,0,0,125,3,6,0,204,1,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,4,6,Lieutenant Governor,,1,3,Chandrakantha Courtney,C,4,GRN,329,2,11,0,0,0,0,0,125,0,6,0,204,2,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,5,7,Attorney General,,1,1,Ken Paxton,C,1,REP,329,78,10,0,0,0,0,0,125,43,3,0,204,35,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,5,7,Attorney General,,1,2,Sam Houston,C,2,DEM,329,239,10,0,0,0,0,0,125,79,3,0,204,160,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,5,7,Attorney General,,1,3,Jamie Balagia,C,3,LIB,329,0,10,0,0,0,0,0,125,0,3,0,204,0,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,5,7,Attorney General,,1,4,Jamar Osborne,C,4,GRN,329,2,10,0,0,0,0,0,125,0,3,0,204,2,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,6,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,329,71,17,0,0,0,0,0,125,38,7,0,204,33,10,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,6,8,Comptroller of Public Accounts,,1,2,Mike Collier,C,2,DEM,329,239,17,0,0,0,0,0,125,80,7,0,204,159,10,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,6,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,329,1,17,0,0,0,0,0,125,0,7,0,204,1,10,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,6,8,Comptroller of Public Accounts,,1,4,Deb Shafto,C,4,GRN,329,1,17,0,0,0,0,0,125,0,7,0,204,1,10,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,7,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,329,75,13,0,0,0,0,0,125,42,3,0,204,33,10,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,7,9,Commissioner of the General Land Office,,1,2,John Cook,C,2,DEM,329,235,13,0,0,0,0,0,125,78,3,0,204,157,10,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,7,9,Commissioner of the General Land Office,,1,3,Justin Knight,C,3,LIB,329,3,13,0,0,0,0,0,125,1,3,0,204,2,10,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,7,9,Commissioner of the General Land Office,,1,4,Valerie Alessi,C,4,GRN,329,3,13,0,0,0,0,0,125,1,3,0,204,2,10,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,8,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,329,73,17,0,0,0,0,0,125,41,6,0,204,32,11,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,8,10,Commissioner of Agriculture,,1,2,Jim Hogan,C,2,DEM,329,237,17,0,0,0,0,0,125,78,6,0,204,159,11,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,8,10,Commissioner of Agriculture,,1,3,David (Rocky) Palmquist,C,3,LIB,329,2,17,0,0,0,0,0,125,0,6,0,204,2,11,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,8,10,Commissioner of Agriculture,,1,5,Kenneth Kendrick,C,5,GRN,329,0,17,0,0,0,0,0,125,0,6,0,204,0,11,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,9,11,Railroad Commissioner,,1,1,Ryan Sitton,C,1,REP,329,74,14,0,0,0,0,0,125,40,6,0,204,34,8,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,9,11,Railroad Commissioner,,1,2,Steve Brown,C,2,DEM,329,238,14,0,0,0,0,0,125,78,6,0,204,160,8,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,9,11,Railroad Commissioner,,1,3,Mark A. Miller,C,3,LIB,329,2,14,0,0,0,0,0,125,1,6,0,204,1,8,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,9,11,Railroad Commissioner,,1,4,Martina Salinas,C,4,GRN,329,1,14,0,0,0,0,0,125,0,6,0,204,1,8,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,10,12,"Chief Justice, Supreme Court",,1,1,Nathan Hecht,C,1,REP,329,74,10,0,0,0,0,0,125,40,4,0,204,34,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,10,12,"Chief Justice, Supreme Court",,1,2,William Moody,C,2,DEM,329,244,10,0,0,0,0,0,125,81,4,0,204,163,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,10,12,"Chief Justice, Supreme Court",,1,3,Tom Oxford,C,3,LIB,329,1,10,0,0,0,0,0,125,0,4,0,204,1,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,1,Jeff Brown,C,1,REP,329,71,16,0,0,0,0,0,125,39,7,0,204,32,9,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,2,Lawrence Edward Meyers,C,2,DEM,329,238,16,0,0,0,0,0,125,77,7,0,204,161,9,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,3,Mark Ash,C,3,LIB,329,4,16,0,0,0,0,0,125,2,7,0,204,2,9,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,11,14,"Justice, Supreme Court, Place 7",,1,1,Jeff Boyd,C,1,REP,329,75,15,0,0,0,0,0,125,41,6,0,204,34,9,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,11,14,"Justice, Supreme Court, Place 7",,1,2,Gina Benavides,C,2,DEM,329,237,15,0,0,0,0,0,125,77,6,0,204,160,9,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,11,14,"Justice, Supreme Court, Place 7",,1,3,Don Fulton,C,3,LIB,329,2,15,0,0,0,0,0,125,1,6,0,204,1,9,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,11,14,"Justice, Supreme Court, Place 7",,1,4,Charles E. Waterbury,C,4,GRN,329,0,15,0,0,0,0,0,125,0,6,0,204,0,9,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,12,15,"Justice, Supreme Court, Place 8",,1,1,Phil Johnson,C,1,REP,329,89,178,0,0,0,0,0,125,50,56,0,204,39,122,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,12,15,"Justice, Supreme Court, Place 8",,1,3,RS Roberto Koelsch,C,2,LIB,329,45,178,0,0,0,0,0,125,12,56,0,204,33,122,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,12,15,"Justice, Supreme Court, Place 8",,1,2,Jim Chisolm,C,3,GRN,329,17,178,0,0,0,0,0,125,7,56,0,204,10,122,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,13,16,"Judge, Court of Criminal Appeals Place 3",,1,1,Bert Richardson,C,1,REP,329,70,16,0,0,0,0,0,125,37,8,0,204,33,8,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,13,16,"Judge, Court of Criminal Appeals Place 3",,1,2,John Granberg,C,2,DEM,329,236,16,0,0,0,0,0,125,76,8,0,204,160,8,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,13,16,"Judge, Court of Criminal Appeals Place 3",,1,3,Mark W. Bennett,C,3,LIB,329,7,16,0,0,0,0,0,125,4,8,0,204,3,8,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,14,17,"Judge, Court of Criminal Appeals Place 4",,1,1,Kevin Patrick Yeary,C,1,REP,329,87,177,0,0,0,0,0,125,45,57,0,204,42,120,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,14,17,"Judge, Court of Criminal Appeals Place 4",,1,2,Quanah Parker,C,2,LIB,329,53,177,0,0,0,0,0,125,18,57,0,204,35,120,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,14,17,"Judge, Court of Criminal Appeals Place 4",,1,4,Judith Sanders-Castro,C,4,GRN,329,12,177,0,0,0,0,0,125,5,57,0,204,7,120,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,15,18,"Judge, Court of Criminal Appeals Place 9",,1,1,David Newell,C,1,REP,329,95,177,0,0,0,0,0,125,49,56,0,204,46,121,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,15,18,"Judge, Court of Criminal Appeals Place 9",,1,3,"William Bryan Strange, III",C,2,LIB,329,48,177,0,0,0,0,0,125,16,56,0,204,32,121,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,15,18,"Judge, Court of Criminal Appeals Place 9",,1,2,George Joseph Altgelt,C,3,GRN,329,9,177,0,0,0,0,0,125,4,56,0,204,5,121,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,34,19,"Member, State Board of Education, District 7",,1,1,David Bradley,C,1,REP,329,75,14,0,0,0,0,0,125,40,6,0,204,35,8,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,34,19,"Member, State Board of Education, District 7",,1,2,Kathy King,C,2,DEM,329,239,14,0,0,0,0,0,125,78,6,0,204,161,8,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,34,19,"Member, State Board of Education, District 7",,1,3,Megan DaGata,C,3,LIB,329,1,14,0,0,0,0,0,125,1,6,0,204,0,8,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,16,20,"State Senator, District 3",,1,1,Robert Nichols,C,1,REP,329,96,172,0,0,0,0,0,125,50,56,0,204,46,116,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,16,20,"State Senator, District 3",,1,2,J. Tyler Lindsey,C,2,LIB,329,61,172,0,0,0,0,0,125,19,56,0,204,42,116,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,17,21,"State Representative, District 18",,1,1,John Otto,C,1,REP,329,124,205,0,0,0,0,0,125,57,68,0,204,67,137,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,35,22,"Chief Justice, 9th Court of Appeals District",,1,1,Steve McKeithen,C,1,REP,329,116,213,0,0,0,0,0,125,55,70,0,204,61,143,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,18,23,"Justice, 9th Court of Appeals District, Place 3 Unexpired Term",,1,1,Leanne Johnson,C,1,REP,329,112,217,0,0,0,0,0,125,52,73,0,204,60,144,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,19,24,"District Judge, 75th Judicial District",,1,1,Mark Morefield,C,1,REP,329,119,210,0,0,0,0,0,125,56,69,0,204,63,141,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,52,25,"District Judge, 253rd Judicial District",,1,1,Chap Cain,C,1,REP,329,130,199,0,0,0,0,0,125,59,66,0,204,71,133,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,29,26,County Judge,,1,1,Jay Knight,C,1,REP,329,115,214,0,0,0,0,0,125,55,70,0,204,60,144,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,53,27,"Judge, County Court at Law",,1,1,Tommy Chambers,C,1,REP,329,78,6,0,0,0,0,0,125,38,2,0,204,40,4,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,53,27,"Judge, County Court at Law",,1,2,Walter P. Fontenot,C,2,DEM,329,245,6,0,0,0,0,0,125,85,2,0,204,160,4,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,22,28,District Clerk,,1,1,Donna G. Brown,C,1,REP,329,117,212,0,0,0,0,0,125,58,67,0,204,59,145,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,23,29,County Clerk,,1,1,Paulette Shivers Williams,C,1,REP,329,121,208,0,0,0,0,0,125,61,64,0,204,60,144,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,30,30,County Treasurer,,1,1,Kim Harris,C,1,REP,329,116,213,0,0,0,0,0,125,56,69,0,204,60,144,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,74,31,County Surveyor,,1,1,"John C. ""Johnny"" Moorman",C,1,REP,329,117,212,0,0,0,0,0,125,58,67,0,204,59,145,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,27,34,"Justice of the Peace, Precinct No. 1",,1,1,Stephen Hebert,C,1,REP,329,125,204,0,0,0,0,0,125,62,63,0,204,63,141,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,38,41,PROPOSITION 1  State,,1,1,For,C,1,,329,187,104,0,0,0,0,0,125,88,25,0,204,99,79,0
LIBERTY COUNTY,11/4/2014,2014 General Election,18,,1,8,19,19,1298,0.25,38,41,PROPOSITION 1  State,,1,2,Against,C,2,,329,38,104,0,0,0,0,0,125,12,25,0,204,26,79,0
LIBERTY COUNTY,11/4/2014,2014 General Election,19,,1,13,20,20,1828,0.33,31,2,Straight Party,,1,1,Republican Party,C,1,REP,597,198,301,0,0,0,0,0,346,124,179,0,251,74,122,0
