political_subdivision,election-date,election_name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,40,42,United States Senator,D,1,5,Harry Kim,C,5,,101,0,0,0,0,0,0,0,47,0,0,0,54,0,0,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,42,44,Governor,D,1,1,Wendy R. Davis,C,1,,101,16,0,0,0,0,0,0,47,6,0,0,54,10,0,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,42,44,Governor,D,1,2,"Reynaldo ""Ray"" Madrigal",C,2,,101,0,0,0,0,0,0,0,47,0,0,0,54,0,0,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,43,45,Lieutenant Governor,D,1,1,Leticia Van de Putte,C,1,,101,14,2,0,0,0,0,0,47,6,0,0,54,8,2,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,44,46,Attorney General,D,1,1,Sam Houston,C,1,,101,16,0,0,0,0,0,0,47,6,0,0,54,10,0,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,45,47,Comptroller of Public Accounts,D,1,1,Mike Collier,C,1,,101,15,1,0,0,0,0,0,47,6,0,0,54,9,1,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,46,48,Commissioner of the General Land Office,D,1,1,John Cook,C,1,,101,15,1,0,0,0,0,0,47,6,0,0,54,9,1,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,47,49,Commissioner of Agriculture,D,1,3,"Richard ""Kinky"" Friedman",C,1,,101,7,2,0,0,0,0,0,47,1,1,0,54,6,1,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,47,49,Commissioner of Agriculture,D,1,1,Hugh Asa Fitzsimons III,C,2,,101,3,2,0,0,0,0,0,47,1,1,0,54,2,1,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,47,49,Commissioner of Agriculture,D,1,2,Jim Hogan,C,3,,101,4,2,0,0,0,0,0,47,3,1,0,54,1,1,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,48,50,Railroad Commissioner,D,1,1,Steve Brown,C,1,,101,12,1,0,0,0,0,0,47,5,0,0,54,7,1,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,48,50,Railroad Commissioner,D,1,2,Dale Henry,C,2,,101,3,1,0,0,0,0,0,47,1,0,0,54,2,1,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,49,51,"Chief Justice, Supreme Court",D,1,1,William Moody,C,1,,101,15,1,0,0,0,0,0,47,6,0,0,54,9,1,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,80,52,"Justice, Supreme Court, Place 6 - Unexpired Term",D,1,1,Lawrence Edward Meyers,C,1,,101,14,2,0,0,0,0,0,47,4,2,0,54,10,0,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,50,53,"Justice, Supreme Court, Place 7",D,1,1,Gina Benavides,C,1,,101,15,1,0,0,0,0,0,47,6,0,0,54,9,1,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,52,55,"Judge, Court of Criminal Appeals, Place 3",D,1,1,John Granberg,C,1,,101,16,0,0,0,0,0,0,47,6,0,0,54,10,0,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,65,68,County Clerk,D,1,1,Vickie Wray Smith,C,1,,101,15,1,0,0,0,0,0,47,6,0,0,54,9,1,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,66,69,County Treasurer,D,1,1,Terrie S. Neuville,C,1,,101,16,0,0,0,0,0,0,47,6,0,0,54,10,0,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,78,79,County Chairman,D,1,1,Ricky Harrington,C,1,,101,15,1,0,0,0,0,0,47,6,0,0,54,9,1,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,87,86,ON IMMIGRATION REFORM,D,1,1,FOR,C,1,,101,15,0,0,0,0,0,0,47,6,0,0,54,9,0,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,87,86,ON IMMIGRATION REFORM,D,1,2,AGAINST,C,2,,101,1,0,0,0,0,0,0,47,0,0,0,54,1,0,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,88,87,A LIVING WAGE FOR ALL TEXANS,D,1,1,FOR,C,1,,101,15,0,0,0,0,0,0,47,5,0,0,54,10,0,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,88,87,A LIVING WAGE FOR ALL TEXANS,D,1,2,AGAINST,C,2,,101,1,0,0,0,0,0,0,47,1,0,0,54,0,0,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,89,88,MEDICAID EXPANSION,D,1,1,FOR,C,1,,101,14,0,0,0,0,0,0,47,6,0,0,54,8,0,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,89,88,MEDICAID EXPANSION,D,1,2,AGAINST,C,2,,101,2,0,0,0,0,0,0,47,0,0,0,54,2,0,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,90,89,ON NON-DISCRIMINATION LEGISLATION,D,1,1,FOR,C,1,,101,15,0,0,0,0,0,0,47,6,0,0,54,9,0,0
Marion County,3/4/2014,2014 Primary,5,,1,6,5,5,1460,0.07,90,89,ON NON-DISCRIMINATION LEGISLATION,D,1,2,AGAINST,C,2,,101,1,0,0,0,0,0,0,47,0,0,0,54,1,0,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,40,42,United States Senator,D,1,1,David M. Alameel,C,1,,106,6,15,0,0,0,0,0,36,1,9,0,70,5,6,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,40,42,United States Senator,D,1,3,"Michael ""Fjet"" Fjetland",C,2,,106,2,15,0,0,0,0,0,36,2,9,0,70,0,6,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,40,42,United States Senator,D,1,2,Maxey Marie Scherr,C,3,,106,4,15,0,0,0,0,0,36,1,9,0,70,3,6,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,40,42,United States Senator,D,1,4,Kesha Rogers,C,4,,106,15,15,0,0,0,0,0,36,5,9,0,70,10,6,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,40,42,United States Senator,D,1,5,Harry Kim,C,5,,106,5,15,0,0,0,0,0,36,0,9,0,70,5,6,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,42,44,Governor,D,1,1,Wendy R. Davis,C,1,,106,28,10,0,0,0,0,0,36,8,9,0,70,20,1,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,42,44,Governor,D,1,2,"Reynaldo ""Ray"" Madrigal",C,2,,106,9,10,0,0,0,0,0,36,1,9,0,70,8,1,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,43,45,Lieutenant Governor,D,1,1,Leticia Van de Putte,C,1,,106,25,22,0,0,0,0,0,36,6,12,0,70,19,10,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,44,46,Attorney General,D,1,1,Sam Houston,C,1,,106,30,17,0,0,0,0,0,36,8,10,0,70,22,7,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,45,47,Comptroller of Public Accounts,D,1,1,Mike Collier,C,1,,106,27,20,0,0,0,0,0,36,6,12,0,70,21,8,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,46,48,Commissioner of the General Land Office,D,1,1,John Cook,C,1,,106,27,20,0,0,0,0,0,36,6,12,0,70,21,8,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,47,49,Commissioner of Agriculture,D,1,3,"Richard ""Kinky"" Friedman",C,1,,106,9,15,0,0,0,0,0,36,1,10,0,70,8,5,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,47,49,Commissioner of Agriculture,D,1,1,Hugh Asa Fitzsimons III,C,2,,106,7,15,0,0,0,0,0,36,3,10,0,70,4,5,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,47,49,Commissioner of Agriculture,D,1,2,Jim Hogan,C,3,,106,16,15,0,0,0,0,0,36,4,10,0,70,12,5,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,48,50,Railroad Commissioner,D,1,1,Steve Brown,C,1,,106,17,17,0,0,0,0,0,36,3,11,0,70,14,6,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,48,50,Railroad Commissioner,D,1,2,Dale Henry,C,2,,106,13,17,0,0,0,0,0,36,4,11,0,70,9,6,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,49,51,"Chief Justice, Supreme Court",D,1,1,William Moody,C,1,,106,31,16,0,0,0,0,0,36,9,9,0,70,22,7,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,80,52,"Justice, Supreme Court, Place 6 - Unexpired Term",D,1,1,Lawrence Edward Meyers,C,1,,106,26,21,0,0,0,0,0,36,8,10,0,70,18,11,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,50,53,"Justice, Supreme Court, Place 7",D,1,1,Gina Benavides,C,1,,106,28,19,0,0,0,0,0,36,8,10,0,70,20,9,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,52,55,"Judge, Court of Criminal Appeals, Place 3",D,1,1,John Granberg,C,1,,106,27,20,0,0,0,0,0,36,8,10,0,70,19,10,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,65,68,County Clerk,D,1,1,Vickie Wray Smith,C,1,,106,37,10,0,0,0,0,0,36,17,1,0,70,20,9,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,66,69,County Treasurer,D,1,1,Terrie S. Neuville,C,1,,106,38,9,0,0,0,0,0,36,17,1,0,70,21,8,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,71,74,"Justice of the Peace, Precinct No. 2",D,1,1,JoAnn Nutt,C,1,,106,39,8,0,0,0,0,0,36,17,1,0,70,22,7,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,78,79,County Chairman,D,1,1,Ricky Harrington,C,1,,106,41,6,0,0,0,0,0,36,17,1,0,70,24,5,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,87,86,ON IMMIGRATION REFORM,D,1,1,FOR,C,1,,106,28,11,0,0,0,0,0,36,10,6,0,70,18,5,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,87,86,ON IMMIGRATION REFORM,D,1,2,AGAINST,C,2,,106,8,11,0,0,0,0,0,36,2,6,0,70,6,5,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,88,87,A LIVING WAGE FOR ALL TEXANS,D,1,1,FOR,C,1,,106,30,8,0,0,0,0,0,36,10,6,0,70,20,2,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,88,87,A LIVING WAGE FOR ALL TEXANS,D,1,2,AGAINST,C,2,,106,9,8,0,0,0,0,0,36,2,6,0,70,7,2,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,89,88,MEDICAID EXPANSION,D,1,1,FOR,C,1,,106,28,9,0,0,0,0,0,36,12,5,0,70,16,4,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,89,88,MEDICAID EXPANSION,D,1,2,AGAINST,C,2,,106,10,9,0,0,0,0,0,36,1,5,0,70,9,4,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,90,89,ON NON-DISCRIMINATION LEGISLATION,D,1,1,FOR,C,1,,106,29,10,0,0,0,0,0,36,12,5,0,70,17,5,0
Marion County,3/4/2014,2014 Primary,6,,1,7,6,6,1840,0.06,90,89,ON NON-DISCRIMINATION LEGISLATION,D,1,2,AGAINST,C,2,,106,8,10,0,0,0,0,0,36,1,5,0,70,7,5,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,40,42,United States Senator,D,1,1,David M. Alameel,C,1,,92,14,6,0,0,0,0,0,43,7,1,0,49,7,5,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,40,42,United States Senator,D,1,3,"Michael ""Fjet"" Fjetland",C,2,,92,3,6,0,0,0,0,0,43,1,1,0,49,2,5,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,40,42,United States Senator,D,1,2,Maxey Marie Scherr,C,3,,92,3,6,0,0,0,0,0,43,1,1,0,49,2,5,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,40,42,United States Senator,D,1,4,Kesha Rogers,C,4,,92,17,6,0,0,0,0,0,43,6,1,0,49,11,5,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,40,42,United States Senator,D,1,5,Harry Kim,C,5,,92,6,6,0,0,0,0,0,43,3,1,0,49,3,5,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,42,44,Governor,D,1,1,Wendy R. Davis,C,1,,92,41,6,0,0,0,0,0,43,17,1,0,49,24,5,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,42,44,Governor,D,1,2,"Reynaldo ""Ray"" Madrigal",C,2,,92,2,6,0,0,0,0,0,43,1,1,0,49,1,5,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,43,45,Lieutenant Governor,D,1,1,Leticia Van de Putte,C,1,,92,38,11,0,0,0,0,0,43,16,3,0,49,22,8,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,44,46,Attorney General,D,1,1,Sam Houston,C,1,,92,40,9,0,0,0,0,0,43,16,3,0,49,24,6,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,45,47,Comptroller of Public Accounts,D,1,1,Mike Collier,C,1,,92,38,11,0,0,0,0,0,43,18,1,0,49,20,10,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,46,48,Commissioner of the General Land Office,D,1,1,John Cook,C,1,,92,38,11,0,0,0,0,0,43,18,1,0,49,20,10,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,47,49,Commissioner of Agriculture,D,1,3,"Richard ""Kinky"" Friedman",C,1,,92,18,9,0,0,0,0,0,43,12,1,0,49,6,8,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,47,49,Commissioner of Agriculture,D,1,1,Hugh Asa Fitzsimons III,C,2,,92,9,9,0,0,0,0,0,43,5,1,0,49,4,8,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,47,49,Commissioner of Agriculture,D,1,2,Jim Hogan,C,3,,92,13,9,0,0,0,0,0,43,1,1,0,49,12,8,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,48,50,Railroad Commissioner,D,1,1,Steve Brown,C,1,,92,28,8,0,0,0,0,0,43,12,2,0,49,16,6,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,48,50,Railroad Commissioner,D,1,2,Dale Henry,C,2,,92,13,8,0,0,0,0,0,43,5,2,0,49,8,6,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,49,51,"Chief Justice, Supreme Court",D,1,1,William Moody,C,1,,92,35,14,0,0,0,0,0,43,16,3,0,49,19,11,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,80,52,"Justice, Supreme Court, Place 6 - Unexpired Term",D,1,1,Lawrence Edward Meyers,C,1,,92,39,10,0,0,0,0,0,43,18,1,0,49,21,9,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,50,53,"Justice, Supreme Court, Place 7",D,1,1,Gina Benavides,C,1,,92,37,12,0,0,0,0,0,43,18,1,0,49,19,11,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,52,55,"Judge, Court of Criminal Appeals, Place 3",D,1,1,John Granberg,C,1,,92,38,11,0,0,0,0,0,43,17,2,0,49,21,9,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,65,68,County Clerk,D,1,1,Vickie Wray Smith,C,1,,92,40,9,0,0,0,0,0,43,18,1,0,49,22,8,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,66,69,County Treasurer,D,1,1,Terrie S. Neuville,C,1,,92,40,9,0,0,0,0,0,43,18,1,0,49,22,8,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,71,74,"Justice of the Peace, Precinct No. 2",D,1,1,JoAnn Nutt,C,1,,92,39,10,0,0,0,0,0,43,18,1,0,49,21,9,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,78,79,County Chairman,D,1,1,Ricky Harrington,C,1,,92,40,9,0,0,0,0,0,43,15,4,0,49,25,5,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,87,86,ON IMMIGRATION REFORM,D,1,1,FOR,C,1,,92,42,5,0,0,0,0,0,43,18,1,0,49,24,4,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,87,86,ON IMMIGRATION REFORM,D,1,2,AGAINST,C,2,,92,2,5,0,0,0,0,0,43,0,1,0,49,2,4,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,88,87,A LIVING WAGE FOR ALL TEXANS,D,1,1,FOR,C,1,,92,45,4,0,0,0,0,0,43,18,1,0,49,27,3,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,88,87,A LIVING WAGE FOR ALL TEXANS,D,1,2,AGAINST,C,2,,92,0,4,0,0,0,0,0,43,0,1,0,49,0,3,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,89,88,MEDICAID EXPANSION,D,1,1,FOR,C,1,,92,44,3,0,0,0,0,0,43,16,1,0,49,28,2,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,89,88,MEDICAID EXPANSION,D,1,2,AGAINST,C,2,,92,2,3,0,0,0,0,0,43,2,1,0,49,0,2,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,90,89,ON NON-DISCRIMINATION LEGISLATION,D,1,1,FOR,C,1,,92,42,3,0,0,0,0,0,43,17,1,0,49,25,2,0
Marion County,3/4/2014,2014 Primary,7,,1,6,7,7,1690,0.05,90,89,ON NON-DISCRIMINATION LEGISLATION,D,1,2,AGAINST,C,2,,92,4,3,0,0,0,0,0,43,1,1,0,49,3,2,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,40,42,United States Senator,D,1,1,David M. Alameel,C,1,,161,12,1,0,0,0,0,0,76,8,0,0,85,4,1,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,40,42,United States Senator,D,1,3,"Michael ""Fjet"" Fjetland",C,2,,161,7,1,0,0,0,0,0,76,5,0,0,85,2,1,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,40,42,United States Senator,D,1,2,Maxey Marie Scherr,C,3,,161,5,1,0,0,0,0,0,76,0,0,0,85,5,1,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,40,42,United States Senator,D,1,4,Kesha Rogers,C,4,,161,5,1,0,0,0,0,0,76,2,0,0,85,3,1,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,40,42,United States Senator,D,1,5,Harry Kim,C,5,,161,1,1,0,0,0,0,0,76,0,0,0,85,1,1,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,42,44,Governor,D,1,1,Wendy R. Davis,C,1,,161,25,2,0,0,0,0,0,76,11,0,0,85,14,2,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,42,44,Governor,D,1,2,"Reynaldo ""Ray"" Madrigal",C,2,,161,4,2,0,0,0,0,0,76,4,0,0,85,0,2,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,43,45,Lieutenant Governor,D,1,1,Leticia Van de Putte,C,1,,161,25,6,0,0,0,0,0,76,12,3,0,85,13,3,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,44,46,Attorney General,D,1,1,Sam Houston,C,1,,161,28,3,0,0,0,0,0,76,14,1,0,85,14,2,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,45,47,Comptroller of Public Accounts,D,1,1,Mike Collier,C,1,,161,26,5,0,0,0,0,0,76,13,2,0,85,13,3,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,46,48,Commissioner of the General Land Office,D,1,1,John Cook,C,1,,161,26,5,0,0,0,0,0,76,13,2,0,85,13,3,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,47,49,Commissioner of Agriculture,D,1,3,"Richard ""Kinky"" Friedman",C,1,,161,8,3,0,0,0,0,0,76,1,0,0,85,7,3,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,47,49,Commissioner of Agriculture,D,1,1,Hugh Asa Fitzsimons III,C,2,,161,10,3,0,0,0,0,0,76,6,0,0,85,4,3,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,47,49,Commissioner of Agriculture,D,1,2,Jim Hogan,C,3,,161,10,3,0,0,0,0,0,76,8,0,0,85,2,3,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,48,50,Railroad Commissioner,D,1,1,Steve Brown,C,1,,161,17,4,0,0,0,0,0,76,10,0,0,85,7,4,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,48,50,Railroad Commissioner,D,1,2,Dale Henry,C,2,,161,10,4,0,0,0,0,0,76,5,0,0,85,5,4,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,49,51,"Chief Justice, Supreme Court",D,1,1,William Moody,C,1,,161,25,6,0,0,0,0,0,76,12,3,0,85,13,3,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,80,52,"Justice, Supreme Court, Place 6 - Unexpired Term",D,1,1,Lawrence Edward Meyers,C,1,,161,24,7,0,0,0,0,0,76,12,3,0,85,12,4,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,50,53,"Justice, Supreme Court, Place 7",D,1,1,Gina Benavides,C,1,,161,26,5,0,0,0,0,0,76,13,2,0,85,13,3,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,52,55,"Judge, Court of Criminal Appeals, Place 3",D,1,1,John Granberg,C,1,,161,25,6,0,0,0,0,0,76,13,2,0,85,12,4,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,65,68,County Clerk,D,1,1,Vickie Wray Smith,C,1,,161,28,3,0,0,0,0,0,76,14,1,0,85,14,2,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,66,69,County Treasurer,D,1,1,Terrie S. Neuville,C,1,,161,28,3,0,0,0,0,0,76,14,1,0,85,14,2,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,78,79,County Chairman,D,1,1,Ricky Harrington,C,1,,161,26,5,0,0,0,0,0,76,13,2,0,85,13,3,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,87,86,ON IMMIGRATION REFORM,D,1,1,FOR,C,1,,161,24,0,0,0,0,0,0,76,12,0,0,85,12,0,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,87,86,ON IMMIGRATION REFORM,D,1,2,AGAINST,C,2,,161,7,0,0,0,0,0,0,76,3,0,0,85,4,0,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,88,87,A LIVING WAGE FOR ALL TEXANS,D,1,1,FOR,C,1,,161,26,1,0,0,0,0,0,76,13,0,0,85,13,1,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,88,87,A LIVING WAGE FOR ALL TEXANS,D,1,2,AGAINST,C,2,,161,4,1,0,0,0,0,0,76,2,0,0,85,2,1,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,89,88,MEDICAID EXPANSION,D,1,1,FOR,C,1,,161,27,1,0,0,0,0,0,76,13,0,0,85,14,1,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,89,88,MEDICAID EXPANSION,D,1,2,AGAINST,C,2,,161,3,1,0,0,0,0,0,76,2,0,0,85,1,1,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,90,89,ON NON-DISCRIMINATION LEGISLATION,D,1,1,FOR,C,1,,161,22,0,0,0,0,0,0,76,10,0,0,85,12,0,0
Marion County,3/4/2014,2014 Primary,8,,1,5,8,8,1628,0.1,90,89,ON NON-DISCRIMINATION LEGISLATION,D,1,2,AGAINST,C,2,,161,9,0,0,0,0,0,0,76,5,0,0,85,4,0,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,40,42,United States Senator,D,1,1,David M. Alameel,C,1,,61,6,2,0,0,0,0,0,15,2,1,0,46,4,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,40,42,United States Senator,D,1,3,"Michael ""Fjet"" Fjetland",C,2,,61,0,2,0,0,0,0,0,15,0,1,0,46,0,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,40,42,United States Senator,D,1,2,Maxey Marie Scherr,C,3,,61,1,2,0,0,0,0,0,15,0,1,0,46,1,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,40,42,United States Senator,D,1,4,Kesha Rogers,C,4,,61,3,2,0,0,0,0,0,15,1,1,0,46,2,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,40,42,United States Senator,D,1,5,Harry Kim,C,5,,61,1,2,0,0,0,0,0,15,0,1,0,46,1,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,42,44,Governor,D,1,1,Wendy R. Davis,C,1,,61,13,0,0,0,0,0,0,15,4,0,0,46,9,0,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,42,44,Governor,D,1,2,"Reynaldo ""Ray"" Madrigal",C,2,,61,0,0,0,0,0,0,0,15,0,0,0,46,0,0,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,43,45,Lieutenant Governor,D,1,1,Leticia Van de Putte,C,1,,61,11,2,0,0,0,0,0,15,3,1,0,46,8,1,0
Marion County,3/4/2014,2014 Primary,9,,1,5,9,9,838,0.07,44,46,Attorney General,D,1,1,Sam Houston,C,1,,61,11,2,0,0,0,0,0,15,3,1,0,46,8,1,0
