political_subdivision,election_date,election_name,total_provisional_ballots,total_provisional_ballots_counted,precinct_name,reg_voters,race_name,candidate_name,early_votes,election_votes
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,COUNTY JUDGE - DEM,Andy Brown,55,47
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,"COUNTY COURT AT LAW 1, JUDGE - DEM",Todd Wong,86,60
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,"COUNTY COURT AT LAW 2, JUDGE - DEM",Eric Montgomery Shepperd,86,60
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,"COUNTY COURT AT LAW 3, JUDGE - DEM",John Lipscombe,56,46
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,"COUNTY COURT AT LAW 3, JUDGE - DEM",Paul Evans,32,23
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,"COUNTY COURT AT LAW 4, JUDGE - DEM",Mike Denton,86,60
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,"COUNTY COURT AT LAW 5, JUDGE - DEM",Nancy Hohengarten,86,61
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,"COUNTY COURT AT LAW 6, JUDGE - DEM",Brandy Mueller,85,60
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,"COUNTY COURT AT LAW 7, JUDGE - DEM",Elisabeth Earle,88,64
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,"JUDGE, COUNTY PROBATE COURT - DEM",Guy Herman,86,60
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,DISTRICT CLERK - DEM,Velva L. Price,86,61
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,COUNTY CLERK - DEM,Dana DeBeauvoir,89,63
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,COUNTY TREASURER - DEM,Ramey Ko,41,22
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,COUNTY TREASURER - DEM,Dolores Ortega Carter,50,47
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,COUNTY CHAIRMAN - DEM,Jan Soifer,85,57
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,IMMIGRATION REFORM,For,90,74
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,IMMIGRATION REFORM,Against,6,6
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,A LIVING WAGE FOR ALL TEXANS,For,91,77
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,A LIVING WAGE FOR ALL TEXANS,Against,5,3
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,MEDICAID EXPANSION,For,89,80
Travis County Democratic Primary Election,3/4/2014,Joint General Election,9,8,427,2247,MEDICAID EXPANSION,Against,5,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,9,8,427,2247,NON-DISCRIMINATION LEGISLATION,For,89,71
Travis County Republican Primary Election,3/4/2014,Joint General Election,9,8,427,2247,NON-DISCRIMINATION LEGISLATION,Against,6,9
COMMISSIONER PRECINCT 4 - D,3/4/2014,Joint General Election,4,4,428,1160,"PRECINCT 4, COUNTY COMMISSIONER - DEM",Margaret J. Gomez,44,28
COMMISSIONER PRECINCT 4 - D,3/4/2014,Joint General Election,4,4,428,1160,"PRECINCT 4, COUNTY COMMISSIONER - DEM",Darla Wegner,12,15
Federal Ballots - DEM,3/4/2014,Joint General Election,4,4,428,1160,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,21,17
Federal Ballots - DEM,3/4/2014,Joint General Election,4,4,428,1160,UNITED STATES SENATOR - DEM,Harry Kim,5,6
Federal Ballots - DEM,3/4/2014,Joint General Election,4,4,428,1160,UNITED STATES SENATOR - DEM,Kesha Rogers,4,4
Federal Ballots - DEM,3/4/2014,Joint General Election,4,4,428,1160,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",1,2
Federal Ballots - DEM,3/4/2014,Joint General Election,4,4,428,1160,UNITED STATES SENATOR - DEM,David M. Alameel,33,15
JUSTICE OF THE PEACE 4 - D,3/4/2014,Joint General Election,4,4,428,1160,"PRECINCT 4, JUSTICE OF THE PEACE - DEM",Raul Arturo Gonzalez,60,46
LEGISLATIVE DISTRICT 51 - D,3/4/2014,Joint General Election,4,4,428,1160,"DISTRICT 51, STATE REPRESENTATIVE - DEM",Eddie Rodriguez,63,48
SENATE DISTRICT 14 - D,3/4/2014,Joint General Election,4,4,428,1160,"DISTRICT 14, STATE SENATOR - DEM",Kirk Watson,63,50
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,21,17
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,UNITED STATES SENATOR - DEM,Harry Kim,5,6
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,UNITED STATES SENATOR - DEM,Kesha Rogers,4,4
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",1,2
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,UNITED STATES SENATOR - DEM,David M. Alameel,33,15
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,GOVERNOR - DEM,"Reynaldo ""Ray"" Madrigal",6,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,GOVERNOR - DEM,Wendy R. Davis,61,52
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,LIEUTENANT GOVERNOR - DEM,Leticia Van de Putte,64,50
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,ATTORNEY GENERAL - DEM,Sam Houston,62,46
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,COMPTROLLER OF PUBLIC ACCOUNTS - DEM,Mike Collier,59,47
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,COMMISSIONER OF THE GENERAL LAND OFFICE - DEM,John Cook,61,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,COMMISSIONER OF AGRICULTURE - DEM,"Richard ""Kinky"" Friedman",23,27
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,COMMISSIONER OF AGRICULTURE - DEM,Jim Hogan,20,11
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,COMMISSIONER OF AGRICULTURE - DEM,Hugh Asa Fitzsimons III,19,9
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,RAILROAD COMMISSIONER - DEM,Dale Henry,20,12
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,RAILROAD COMMISSIONER - DEM,Steve Brown,38,27
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"CHIEF JUSTICE, SUPREME COURT - DEM",William Moody,60,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - DEM",Lawrence Edward Meyers,54,47
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"PLACE 7, JUSTICE, SUPREME COURT - DEM",Gina Benavides,61,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - DEM",John Granberg,62,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - DEM",Diane Henson,61,47
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"DISTRICT JUDGE, 147TH JUDICIAL DISTRICT - DEM",Cliff Brown,62,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"DISTRICT JUDGE, 201ST JUDICIAL DISTRICT - DEM",Amy Clark Meachum,61,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"DISTRICT JUDGE, 250TH JUDICIAL DISTRICT - DEM",Karin Crump,62,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"DISTRICT JUDGE, 261ST JUDICIAL DISTRICT - DEM",Lora Livingston,62,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"DISTRICT JUDGE, 299TH JUDICIAL DISTRICT - DEM",Karen Sage,64,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"DISTRICT JUDGE, 331ST JUDICIAL DISTRICT - DEM",David Crain,63,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"DISTRICT JUDGE, 403RD JUDICIAL DISTRICT - DEM",Brenda P. Kennedy,62,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"DISTRICT JUDGE, 419TH JUDICIAL DISTRICT - DEM",Orlinda Naranjo,64,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,COUNTY JUDGE - DEM,Sarah Eckhardt,32,28
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,COUNTY JUDGE - DEM,Andy Brown,32,25
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"COUNTY COURT AT LAW 1, JUDGE - DEM",Todd Wong,59,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"COUNTY COURT AT LAW 2, JUDGE - DEM",Eric Montgomery Shepperd,59,46
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"COUNTY COURT AT LAW 3, JUDGE - DEM",John Lipscombe,41,25
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"COUNTY COURT AT LAW 3, JUDGE - DEM",Paul Evans,18,18
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"COUNTY COURT AT LAW 4, JUDGE - DEM",Mike Denton,61,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"COUNTY COURT AT LAW 5, JUDGE - DEM",Nancy Hohengarten,59,46
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"COUNTY COURT AT LAW 6, JUDGE - DEM",Brandy Mueller,61,46
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"COUNTY COURT AT LAW 7, JUDGE - DEM",Elisabeth Earle,61,46
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,"JUDGE, COUNTY PROBATE COURT - DEM",Guy Herman,61,49
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,DISTRICT CLERK - DEM,Velva L. Price,59,47
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,COUNTY CLERK - DEM,Dana DeBeauvoir,62,47
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,COUNTY TREASURER - DEM,Ramey Ko,27,21
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,COUNTY TREASURER - DEM,Dolores Ortega Carter,37,27
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,COUNTY CHAIRMAN - DEM,Jan Soifer,53,37
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,IMMIGRATION REFORM,For,65,51
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,IMMIGRATION REFORM,Against,2,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,A LIVING WAGE FOR ALL TEXANS,For,66,50
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,A LIVING WAGE FOR ALL TEXANS,Against,1,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,MEDICAID EXPANSION,For,65,51
Travis County Democratic Primary Election,3/4/2014,Joint General Election,4,4,428,1160,MEDICAID EXPANSION,Against,2,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,428,1160,NON-DISCRIMINATION LEGISLATION,For,68,51
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,428,1160,NON-DISCRIMINATION LEGISLATION,Against,0,0
COMMISSIONER PRECINCT 4 - D,3/4/2014,Joint General Election,8,8,429,6183,"PRECINCT 4, COUNTY COMMISSIONER - DEM",Margaret J. Gomez,66,60
COMMISSIONER PRECINCT 4 - D,3/4/2014,Joint General Election,8,8,429,6183,"PRECINCT 4, COUNTY COMMISSIONER - DEM",Darla Wegner,23,23
CONGRESSIONAL DISTRICT 35 - D,3/4/2014,Joint General Election,8,8,429,6183,"DISTRICT 35, UNITED STATES REPRESENTATIVE - DEM",Lloyd Doggett,102,94
Federal Ballots - DEM,3/4/2014,Joint General Election,8,8,429,6183,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,41,40
Federal Ballots - DEM,3/4/2014,Joint General Election,8,8,429,6183,UNITED STATES SENATOR - DEM,Harry Kim,8,4
Federal Ballots - DEM,3/4/2014,Joint General Election,8,8,429,6183,UNITED STATES SENATOR - DEM,Kesha Rogers,15,17
Federal Ballots - DEM,3/4/2014,Joint General Election,8,8,429,6183,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",7,4
Federal Ballots - DEM,3/4/2014,Joint General Election,8,8,429,6183,UNITED STATES SENATOR - DEM,David M. Alameel,31,25
JUSTICE OF THE PEACE 4 - D,3/4/2014,Joint General Election,8,8,429,6183,"PRECINCT 4, JUSTICE OF THE PEACE - DEM",Raul Arturo Gonzalez,92,79
LEGISLATIVE DISTRICT 51 - D,3/4/2014,Joint General Election,8,8,429,6183,"DISTRICT 51, STATE REPRESENTATIVE - DEM",Eddie Rodriguez,92,86
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,41,40
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,UNITED STATES SENATOR - DEM,Harry Kim,8,4
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,UNITED STATES SENATOR - DEM,Kesha Rogers,15,17
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",7,4
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,UNITED STATES SENATOR - DEM,David M. Alameel,31,25
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,GOVERNOR - DEM,"Reynaldo ""Ray"" Madrigal",5,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,GOVERNOR - DEM,Wendy R. Davis,104,103
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,LIEUTENANT GOVERNOR - DEM,Leticia Van de Putte,102,95
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,ATTORNEY GENERAL - DEM,Sam Houston,98,90
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,COMPTROLLER OF PUBLIC ACCOUNTS - DEM,Mike Collier,95,87
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,COMMISSIONER OF THE GENERAL LAND OFFICE - DEM,John Cook,93,86
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,COMMISSIONER OF AGRICULTURE - DEM,"Richard ""Kinky"" Friedman",37,43
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,COMMISSIONER OF AGRICULTURE - DEM,Jim Hogan,20,20
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,COMMISSIONER OF AGRICULTURE - DEM,Hugh Asa Fitzsimons III,40,28
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,RAILROAD COMMISSIONER - DEM,Dale Henry,29,26
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,RAILROAD COMMISSIONER - DEM,Steve Brown,62,56
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"CHIEF JUSTICE, SUPREME COURT - DEM",William Moody,92,85
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - DEM",Lawrence Edward Meyers,94,82
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"PLACE 7, JUSTICE, SUPREME COURT - DEM",Gina Benavides,94,82
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - DEM",John Granberg,89,79
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - DEM",Diane Henson,91,81
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"DISTRICT JUDGE, 147TH JUDICIAL DISTRICT - DEM",Cliff Brown,91,80
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"DISTRICT JUDGE, 201ST JUDICIAL DISTRICT - DEM",Amy Clark Meachum,90,82
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"DISTRICT JUDGE, 250TH JUDICIAL DISTRICT - DEM",Karin Crump,91,80
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"DISTRICT JUDGE, 261ST JUDICIAL DISTRICT - DEM",Lora Livingston,88,82
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"DISTRICT JUDGE, 299TH JUDICIAL DISTRICT - DEM",Karen Sage,90,82
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"DISTRICT JUDGE, 331ST JUDICIAL DISTRICT - DEM",David Crain,90,79
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"DISTRICT JUDGE, 403RD JUDICIAL DISTRICT - DEM",Brenda P. Kennedy,89,83
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"DISTRICT JUDGE, 419TH JUDICIAL DISTRICT - DEM",Orlinda Naranjo,88,82
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,COUNTY JUDGE - DEM,Sarah Eckhardt,59,46
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,COUNTY JUDGE - DEM,Andy Brown,44,43
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"COUNTY COURT AT LAW 1, JUDGE - DEM",Todd Wong,89,78
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"COUNTY COURT AT LAW 2, JUDGE - DEM",Eric Montgomery Shepperd,88,79
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"COUNTY COURT AT LAW 3, JUDGE - DEM",John Lipscombe,70,49
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"COUNTY COURT AT LAW 3, JUDGE - DEM",Paul Evans,24,30
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"COUNTY COURT AT LAW 4, JUDGE - DEM",Mike Denton,89,77
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"COUNTY COURT AT LAW 5, JUDGE - DEM",Nancy Hohengarten,89,79
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"COUNTY COURT AT LAW 6, JUDGE - DEM",Brandy Mueller,88,78
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"COUNTY COURT AT LAW 7, JUDGE - DEM",Elisabeth Earle,87,79
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,"JUDGE, COUNTY PROBATE COURT - DEM",Guy Herman,88,78
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,DISTRICT CLERK - DEM,Velva L. Price,90,78
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,COUNTY CLERK - DEM,Dana DeBeauvoir,89,80
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,COUNTY TREASURER - DEM,Ramey Ko,59,33
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,COUNTY TREASURER - DEM,Dolores Ortega Carter,37,51
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,COUNTY CHAIRMAN - DEM,Jan Soifer,84,76
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,IMMIGRATION REFORM,For,102,96
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,IMMIGRATION REFORM,Against,6,6
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,A LIVING WAGE FOR ALL TEXANS,For,107,93
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,A LIVING WAGE FOR ALL TEXANS,Against,2,8
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,MEDICAID EXPANSION,For,104,100
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,429,6183,MEDICAID EXPANSION,Against,4,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,8,8,429,6183,NON-DISCRIMINATION LEGISLATION,For,108,103
Travis County Republican Primary Election,3/4/2014,Joint General Election,8,8,429,6183,NON-DISCRIMINATION LEGISLATION,Against,1,1
COMMISSIONER PRECINCT 4 - D,3/4/2014,Joint General Election,5,5,430,1580,"PRECINCT 4, COUNTY COMMISSIONER - DEM",Margaret J. Gomez,30,23
COMMISSIONER PRECINCT 4 - D,3/4/2014,Joint General Election,5,5,430,1580,"PRECINCT 4, COUNTY COMMISSIONER - DEM",Darla Wegner,18,7
Federal Ballots - DEM,3/4/2014,Joint General Election,5,5,430,1580,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,26,24
Federal Ballots - DEM,3/4/2014,Joint General Election,5,5,430,1580,UNITED STATES SENATOR - DEM,Harry Kim,1,2
Federal Ballots - DEM,3/4/2014,Joint General Election,5,5,430,1580,UNITED STATES SENATOR - DEM,Kesha Rogers,5,3
Federal Ballots - DEM,3/4/2014,Joint General Election,5,5,430,1580,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",7,2
Federal Ballots - DEM,3/4/2014,Joint General Election,5,5,430,1580,UNITED STATES SENATOR - DEM,David M. Alameel,12,7
JUSTICE OF THE PEACE 3 - D,3/4/2014,Joint General Election,5,5,430,1580,"PRECINCT 3, JUSTICE OF THE PEACE - DEM",Susan Steeg,51,35
LEGISLATIVE DISTRICT 49 - D,3/4/2014,Joint General Election,5,5,430,1580,"DISTRICT 49, STATE REPRESENTATIVE - DEM",Elliott Naishtat,53,35
SENATE DISTRICT 14 - D,3/4/2014,Joint General Election,5,5,430,1580,"DISTRICT 14, STATE SENATOR - DEM",Kirk Watson,52,34
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,26,24
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,UNITED STATES SENATOR - DEM,Harry Kim,1,2
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,UNITED STATES SENATOR - DEM,Kesha Rogers,5,3
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",7,2
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,UNITED STATES SENATOR - DEM,David M. Alameel,12,7
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,GOVERNOR - DEM,"Reynaldo ""Ray"" Madrigal",2,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,GOVERNOR - DEM,Wendy R. Davis,55,41
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,LIEUTENANT GOVERNOR - DEM,Leticia Van de Putte,54,40
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,ATTORNEY GENERAL - DEM,Sam Houston,50,38
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,COMPTROLLER OF PUBLIC ACCOUNTS - DEM,Mike Collier,50,36
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,COMMISSIONER OF THE GENERAL LAND OFFICE - DEM,John Cook,51,35
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,COMMISSIONER OF AGRICULTURE - DEM,"Richard ""Kinky"" Friedman",25,18
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,COMMISSIONER OF AGRICULTURE - DEM,Jim Hogan,12,8
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,COMMISSIONER OF AGRICULTURE - DEM,Hugh Asa Fitzsimons III,17,13
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,RAILROAD COMMISSIONER - DEM,Dale Henry,14,3
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,RAILROAD COMMISSIONER - DEM,Steve Brown,36,34
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"CHIEF JUSTICE, SUPREME COURT - DEM",William Moody,50,37
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - DEM",Lawrence Edward Meyers,48,34
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"PLACE 7, JUSTICE, SUPREME COURT - DEM",Gina Benavides,50,35
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - DEM",John Granberg,50,35
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - DEM",Diane Henson,50,35
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"DISTRICT JUDGE, 147TH JUDICIAL DISTRICT - DEM",Cliff Brown,49,35
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"DISTRICT JUDGE, 201ST JUDICIAL DISTRICT - DEM",Amy Clark Meachum,50,35
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"DISTRICT JUDGE, 250TH JUDICIAL DISTRICT - DEM",Karin Crump,49,35
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"DISTRICT JUDGE, 261ST JUDICIAL DISTRICT - DEM",Lora Livingston,49,35
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"DISTRICT JUDGE, 299TH JUDICIAL DISTRICT - DEM",Karen Sage,49,35
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"DISTRICT JUDGE, 331ST JUDICIAL DISTRICT - DEM",David Crain,48,35
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"DISTRICT JUDGE, 403RD JUDICIAL DISTRICT - DEM",Brenda P. Kennedy,49,35
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"DISTRICT JUDGE, 419TH JUDICIAL DISTRICT - DEM",Orlinda Naranjo,47,34
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,COUNTY JUDGE - DEM,Sarah Eckhardt,33,28
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,COUNTY JUDGE - DEM,Andy Brown,24,11
