political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,Precinct_name,Reg_voters,race_name,candidate_name,Party_Code,early_votes,election_votes
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Governor,Wendy R. Davis,DEM,75,50
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Governor,Kathie Glass,LIB,5,7
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Governor,Brandon Parmer,GRN,1,2
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Governor,Sarah M. Pavitt,,0,0
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Lieutenant Govenor,Dan Patrick,REP,426,217
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Lieutenant Govenor,Leticia Van de Putte,DEM,63,46
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Lieutenant Govenor,Robert D. Butler,LIB,10,10
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Lieutenant Govenor,Chandrakantha Courtney,GRN,3,1
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Attorney General,Ken Paxton,REP,400,213
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Attorney General,Sam Houston,DEM,83,52
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Attorney General,Jamie Balagia,LIB,5,7
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Attorney General,Jamar Osborne,GRN,4,0
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Comptroller of Public Accounts,Glenn Hegar,REP,384,204
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Comptroller of Public Accounts,Mike Collier,DEM,84,58
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Comptroller of Public Accounts,Ben Sanders,LIB,12,7
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Comptroller of Public Accounts,Deb Shafto,GRN,5,1
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Commissioner of the General Land Office,George P. Bush,REP,437,219
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Commissioner of the General Land Office,John Cook,DEM,60,45
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Commissioner of the General Land Office,Justin Knight,LIB,13,11
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Commissioner of the General Land Office,Valerie Alessi,GRN,2,3
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Commissioner of Agriculture,Sid Miller,REP,383,208
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Commissioner of Agriculture,Jim Hogan,DEM,84,53
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,12,8
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Commissioner of Agriculture,Kenneth Kendrick,GRN,5,2
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Railroad Commissioner,Ryan Sitton,REP,373,200
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Railroad Commissioner,Steve Brown,DEM,93,60
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Railroad Commissioner,Mark A. Miller,LIB,14,7
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Railroad Commissioner,Martina Salinas,GRN,5,3
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Chief Justice, Supreme Court",Nathan Hecht,REP,387,199
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Chief Justice, Supreme Court",William Moody,DEM,73,57
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Chief Justice, Supreme Court",Tom Oxford,LIB,15,11
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Justice, Supreme Court, Place 6, Unexpired Term",Jeff Brown,REP,390,206
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Justice, Supreme Court, Place 6, Unexpired Term",Lawrence Edward Meyers,DEM,70,53
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Justice, Supreme Court, Place 6, Unexpired Term",Mark Ash,LIB,14,10
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,388,210
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,64,50
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Justice, Supreme Court, Place 7",Don Fulton,LIB,14,7
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,3,1
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Justice, Supreme Court, Place 8",Phil Johnson,REP,415,214
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,20,15
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,7,16
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,386,206
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Judge, Court of Criminal Appeals Place 3",John Granberg,DEM,69,50
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Judge, Court of Criminal Appeals Place 3",Mark W. Bennett,LIB,16,12
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,389,206
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Judge, Court of Criminal Appeals Place 4",Quanah Parker,LIB,53,36
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Judge, Court of Criminal Appeals Place 4",Judith Sanders-Castro,GRN,5,6
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,411,222
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Judge, Court of Criminal Appeals Place 9","William Bryan Strange, III",LIB,22,20
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Judge, Court of Criminal Appeals Place 9",George Joseph Altgelt,GRN,10,6
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,State Representative District 68,Drew Springer,REP,446,243
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Chief Justice, 7th Court of Appeals District",Brian Quinn,REP,416,229
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"District Judge, 46th Judicial District",Dan Mike Bird,DEM,335,192
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,County Judge,Tommy Milner,REP,239,123
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,County Judge,Greg Tyra,DEM,307,163
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,District Clerk,Brenda Peterson,DEM,366,201
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,County Clerk,Jana Kennon,REP,469,247
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,County Treasurer,"Joann ""Fo-Fo"" Carter",DEM,319,185
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"County Commissioner, Precinct No. 2",Phillip C. Graf,REP,458,248
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,"Justice of the Peace, Precinct No. 2",Lewis D. Templeton,REP,460,254
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Proposition,For,,358,196
Wilbarger County,11/4/2014,2014 General Election 11/4/2014,0,0,Precinct 21,1799,Proposition,Against,,95,46
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Candidate for:,Republican Party,REP,8,6
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Candidate for:,Democratic Party,DEM,6,1
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Candidate for:,Libertarian Party,LIB,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Candidate for:,Green Party,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,United States Senator,John Cornyn,REP,32,21
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,United States Senator,David M. Alameel,DEM,6,2
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,United States Senator,Rebecca Paddock,LIB,1,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,United States Senator,"Emily ""Spicybrown"" Sanchez",GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,United States Senator,Mohammed Tahiro,,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"United States Representative, District 13",Mac Thornberry,REP,28,22
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"United States Representative, District 13",Mike Minter,DEM,10,1
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"United States Representative, District 13",Emily Pivoda,LIB,1,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"United States Representative, District 13",Don Cook,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Governor,Greg Abbott,REP,31,22
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Governor,Wendy R. Davis,DEM,8,1
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Governor,Kathie Glass,LIB,1,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Governor,Brandon Parmer,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Governor,Sarah M. Pavitt,,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Lieutenant Govenor,Dan Patrick,REP,28,23
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Lieutenant Govenor,Leticia Van de Putte,DEM,10,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Lieutenant Govenor,Robert D. Butler,LIB,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Lieutenant Govenor,Chandrakantha Courtney,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Attorney General,Ken Paxton,REP,28,19
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Attorney General,Sam Houston,DEM,11,2
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Attorney General,Jamie Balagia,LIB,0,1
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Attorney General,Jamar Osborne,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Comptroller of Public Accounts,Glenn Hegar,REP,27,19
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Comptroller of Public Accounts,Mike Collier,DEM,11,2
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Comptroller of Public Accounts,Ben Sanders,LIB,0,1
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Comptroller of Public Accounts,Deb Shafto,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Commissioner of the General Land Office,George P. Bush,REP,27,21
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Commissioner of the General Land Office,John Cook,DEM,11,1
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Commissioner of the General Land Office,Justin Knight,LIB,1,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Commissioner of the General Land Office,Valerie Alessi,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Commissioner of Agriculture,Sid Miller,REP,27,17
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Commissioner of Agriculture,Jim Hogan,DEM,11,4
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,0,1
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Commissioner of Agriculture,Kenneth Kendrick,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Railroad Commissioner,Ryan Sitton,REP,26,17
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Railroad Commissioner,Steve Brown,DEM,11,5
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Railroad Commissioner,Mark A. Miller,LIB,0,1
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Railroad Commissioner,Martina Salinas,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Chief Justice, Supreme Court",Nathan Hecht,REP,29,17
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Chief Justice, Supreme Court",William Moody,DEM,9,4
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Chief Justice, Supreme Court",Tom Oxford,LIB,0,1
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Justice, Supreme Court, Place 6, Unexpired Term",Jeff Brown,REP,30,18
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Justice, Supreme Court, Place 6, Unexpired Term",Lawrence Edward Meyers,DEM,8,3
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Justice, Supreme Court, Place 6, Unexpired Term",Mark Ash,LIB,0,1
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,30,19
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,7,2
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Justice, Supreme Court, Place 7",Don Fulton,LIB,1,1
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Justice, Supreme Court, Place 8",Phil Johnson,REP,29,19
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,3,1
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,1,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,28,16
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Judge, Court of Criminal Appeals Place 3",John Granberg,DEM,8,3
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Judge, Court of Criminal Appeals Place 3",Mark W. Bennett,LIB,2,2
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,26,16
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Judge, Court of Criminal Appeals Place 4",Quanah Parker,LIB,7,3
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Judge, Court of Criminal Appeals Place 4",Judith Sanders-Castro,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,29,17
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Judge, Court of Criminal Appeals Place 9","William Bryan Strange, III",LIB,4,2
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Judge, Court of Criminal Appeals Place 9",George Joseph Altgelt,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,State Representative District 68,Drew Springer,REP,31,20
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Chief Justice, 7th Court of Appeals District",Brian Quinn,REP,29,20
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"District Judge, 46th Judicial District",Dan Mike Bird,DEM,26,11
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,County Judge,Tommy Milner,REP,13,9
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,County Judge,Greg Tyra,DEM,27,15
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,District Clerk,Brenda Peterson,DEM,30,18
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,County Clerk,Jana Kennon,REP,33,23
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,County Treasurer,"Joann ""Fo-Fo"" Carter",DEM,25,14
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,"Justice of the Peace, Precinct No. 1",Gene Morton,REP,33,22
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Proposition,For,,26,15
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Proposition,Against,,5,4
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Northside ISD School Board,Betsy Smith,,23,20
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Northside ISD School Board,Kathy Woodard Nickels,,26,18
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Northside ISD School Board,Michael King,,34,16
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Northside ISD School Board,Phoebe Reeves,,30,13
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 1,120,Northside ISD School Board,Ray Smith,,15,14
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Candidate for:,Republican Party,REP,5,6
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Candidate for:,Democratic Party,DEM,1,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Candidate for:,Libertarian Party,LIB,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Candidate for:,Green Party,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,United States Senator,John Cornyn,REP,27,14
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,United States Senator,David M. Alameel,DEM,1,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,United States Senator,Rebecca Paddock,LIB,1,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,United States Senator,"Emily ""Spicybrown"" Sanchez",GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,United States Senator,Mohammed Tahiro,,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"United States Representative, District 13",Mac Thornberry,REP,30,14
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"United States Representative, District 13",Mike Minter,DEM,1,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"United States Representative, District 13",Emily Pivoda,LIB,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"United States Representative, District 13",Don Cook,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Governor,Greg Abbott,REP,27,13
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Governor,Wendy R. Davis,DEM,3,1
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Governor,Kathie Glass,LIB,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Governor,Brandon Parmer,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Governor,Sarah M. Pavitt,,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Lieutenant Govenor,Dan Patrick,REP,27,14
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Lieutenant Govenor,Leticia Van de Putte,DEM,2,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Lieutenant Govenor,Robert D. Butler,LIB,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Lieutenant Govenor,Chandrakantha Courtney,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Attorney General,Ken Paxton,REP,28,13
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Attorney General,Sam Houston,DEM,1,1
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Attorney General,Jamie Balagia,LIB,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Attorney General,Jamar Osborne,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Comptroller of Public Accounts,Glenn Hegar,REP,28,14
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Comptroller of Public Accounts,Mike Collier,DEM,2,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Comptroller of Public Accounts,Ben Sanders,LIB,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Comptroller of Public Accounts,Deb Shafto,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Commissioner of the General Land Office,George P. Bush,REP,27,13
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Commissioner of the General Land Office,John Cook,DEM,1,1
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Commissioner of the General Land Office,Justin Knight,LIB,2,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Commissioner of the General Land Office,Valerie Alessi,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Commissioner of Agriculture,Sid Miller,REP,27,12
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Commissioner of Agriculture,Jim Hogan,DEM,1,1
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,1,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Commissioner of Agriculture,Kenneth Kendrick,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Railroad Commissioner,Ryan Sitton,REP,28,11
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Railroad Commissioner,Steve Brown,DEM,3,2
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Railroad Commissioner,Mark A. Miller,LIB,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,Railroad Commissioner,Martina Salinas,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Chief Justice, Supreme Court",Nathan Hecht,REP,27,14
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Chief Justice, Supreme Court",William Moody,DEM,2,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Chief Justice, Supreme Court",Tom Oxford,LIB,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Justice, Supreme Court, Place 6, Unexpired Term",Jeff Brown,REP,27,14
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Justice, Supreme Court, Place 6, Unexpired Term",Lawrence Edward Meyers,DEM,2,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Justice, Supreme Court, Place 6, Unexpired Term",Mark Ash,LIB,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,28,14
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,1,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Justice, Supreme Court, Place 7",Don Fulton,LIB,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Justice, Supreme Court, Place 8",Phil Johnson,REP,28,13
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,27,13
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Judge, Court of Criminal Appeals Place 3",John Granberg,DEM,1,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Judge, Court of Criminal Appeals Place 3",Mark W. Bennett,LIB,1,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,26,13
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Judge, Court of Criminal Appeals Place 4",Quanah Parker,LIB,3,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Judge, Court of Criminal Appeals Place 4",Judith Sanders-Castro,GRN,0,0
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,27,13
Northside,11/4/2014,2014 General Election 11/4/2014,0,0,Northside 19,83,"Judge, Court of Criminal Appeals Place 9","William Bryan Strange, III",LIB,1,0
