political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,#Precinct,Registered Voters,Contest Title,Choice Name,Choice Party,Absentee Voting Votes,Early Voting Votes,early_votes,Election Day Voting Votes
,,,,,20,156,"Justice of the Peace
",Shelley Benton,REP,0,38,,17
,,,,,21,171,Straight Party,Republican Party    REP,REP,4,24,,13
,,,,,21,171,Straight Party,Democratic Party   DEM,DEM,0,12,,3
,,,,,21,171,Straight Party,Libertarian Party    LIB,LIB,0,1,,0
,,,,,21,171,United States Senator,Ted Cruz,REP,5,32,,31
,,,,,21,171,United States Senator,Beto O'Rourke,DEM,1,13,,8
,,,,,21,171,United States Senator,Neal M. Dikeman,LIB,0,1,,0
,,,,,21,171,"United States Representative,
District No. 4",John Ratcliffe,REP,4,32,,28
,,,,,21,171,"United States Representative,
District No. 4",Catherine Krantz,DEM,1,13,,10
,,,,,21,171,"United States Representative,
District No. 4",Ken Ashby,LIB,0,1,,1
,,,,,21,171,Governor,Greg Abbott,REP,5,31,,31
,,,,,21,171,Governor,Lupe Valdez,DEM,1,14,,8
,,,,,21,171,Governor,Mark Jay Tippetts,LIB,0,1,,0
,,,,,21,171,Lieutenant Governor,Dan Patrick,REP,4,31,,28
,,,,,21,171,Lieutenant Governor,Mike Collier,DEM,2,14,,11
,,,,,21,171,Lieutenant Governor,Kerry Douglas McKennon,LIB,0,1,,0
,,,,,21,171,Attorney General,Ken Paxton,REP,4,30,,28
,,,,,21,171,Attorney General,Justin Nelson,DEM,1,15,,10
,,,,,21,171,Attorney General,Michael Ray Harris,LIB,0,1,,1
,,,,,21,171,Comptroller of Public Accounts,Glenn Hegar,REP,4,31,,29
,,,,,21,171,Comptroller of Public Accounts,Joi Chevalier,DEM,1,13,,9
,,,,,21,171,Comptroller of Public Accounts,Ben Sanders,LIB,0,1,,1
,,,,,21,171,"Commissioner of the General
Land Office",George P. Bush,REP,4,29,,29
,,,,,21,171,"Commissioner of the General
Land Office",Miguel Suazo,DEM,1,15,,9
,,,,,21,171,"Commissioner of the General
Land Office",Matt Piña,LIB,0,2,,1
,,,,,21,171,Commissioner of Agriculture,Sid Miller,REP,4,31,,30
,,,,,21,171,Commissioner of Agriculture,Kim Olson,DEM,1,14,,9
,,,,,21,171,Commissioner of Agriculture,Richard Carpenter,LIB,0,1,,0
,,,,,21,171,Railroad Commissioner,Christi Craddick,REP,4,32,,30
,,,,,21,171,Railroad Commissioner,Roman McAllen,DEM,1,13,,9
,,,,,21,171,Railroad Commissioner,Mike Wright,LIB,0,1,,0
,,,,,21,171,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,4,31,,29
,,,,,21,171,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,1,14,,10
,,,,,21,171,"Justice, Supreme Court, Place 4",John Devine,REP,4,33,,28
,,,,,21,171,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,1,13,,9
,,,,,21,171,"Justice, Supreme Court, Place 6",Jeff Brown,REP,4,31,,30
,,,,,21,171,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,1,14,,9
,,,,,21,171,"Presiding Judge, Court of
Criminal Appeals",Sharon Keller,REP,4,31,,27
,,,,,21,171,"Presiding Judge, Court of
Criminal Appeals",Maria T. (Terri) Jackson,DEM,1,14,,10
,,,,,21,171,"Presiding Judge, Court of
Criminal Appeals",William Bryan Strange III,LIB,0,1,,1
,,,,,21,171,"Judge, Court of Criminal Appeals,
Place 7",Barbara Parker Hervey,REP,4,31,,27
,,,,,21,171,"Judge, Court of Criminal Appeals,
Place 7",Ramona Franklin,DEM,1,15,,9
,,,,,21,171,"Judge, Court of Criminal Appeals,
Place 8",Michelle Slaughter,REP,4,31,,29
,,,,,21,171,"Judge, Court of Criminal Appeals,
Place 8",Mark Ash,LIB,1,8,,2
,,,,,21,171,"State Representative, 
District No. 1",Gary Van Deaver,REP,4,34,,34
,,,,,21,171,"Justice, 6th Court of Appeals
District, Place No. 2",Scott Stevens,REP,4,33,,31
,,,,,21,171,"District Judge, 102nd Judicial District",Jeff M. Addison,REP,4,33,,31
,,,,,21,171,County Judge,L. D. Williamson,REP,4,34,,30
,,,,,21,171,District Clerk,Janice Bivins Gentry,DEM,1,22,,23
,,,,,21,171,County Clerk,Shawn Sargent Weemes,REP,4,33,,34
,,,,,21,171,County Treasurer,Sandra Storey Embrey,REP,4,34,,31
,,,,,21,171,"Justice of the Peace
",Shelley Benton,REP,4,34,,31
,,,,,24,177,Straight Party,Republican Party    REP,REP,5,39,,19
,,,,,24,177,Straight Party,Democratic Party   DEM,DEM,3,12,,6
,,,,,24,177,Straight Party,Libertarian Party    LIB,LIB,0,0,,0
,,,,,24,177,United States Senator,Ted Cruz,REP,7,54,,28
,,,,,24,177,United States Senator,Beto O'Rourke,DEM,4,11,,8
,,,,,24,177,United States Senator,Neal M. Dikeman,LIB,0,0,,0
,,,,,24,177,"United States Representative,
District No. 4",John Ratcliffe,REP,7,50,,28
,,,,,24,177,"United States Representative,
District No. 4",Catherine Krantz,DEM,4,13,,9
,,,,,24,177,"United States Representative,
District No. 4",Ken Ashby,LIB,0,0,,0
,,,,,24,177,Governor,Greg Abbott,REP,7,53,,29
,,,,,24,177,Governor,Lupe Valdez,DEM,4,12,,8
,,,,,24,177,Governor,Mark Jay Tippetts,LIB,0,0,,0
,,,,,24,177,Lieutenant Governor,Dan Patrick,REP,7,51,,28
,,,,,24,177,Lieutenant Governor,Mike Collier,DEM,4,14,,9
,,,,,24,177,Lieutenant Governor,Kerry Douglas McKennon,LIB,0,0,,0
,,,,,24,177,Attorney General,Ken Paxton,REP,7,53,,26
,,,,,24,177,Attorney General,Justin Nelson,DEM,4,12,,10
,,,,,24,177,Attorney General,Michael Ray Harris,LIB,0,0,,0
,,,,,24,177,Comptroller of Public Accounts,Glenn Hegar,REP,7,50,,27
,,,,,24,177,Comptroller of Public Accounts,Joi Chevalier,DEM,4,13,,7
,,,,,24,177,Comptroller of Public Accounts,Ben Sanders,LIB,0,0,,1
,,,,,24,177,"Commissioner of the General
Land Office",George P. Bush,REP,7,50,,28
,,,,,24,177,"Commissioner of the General
Land Office",Miguel Suazo,DEM,4,13,,8
,,,,,24,177,"Commissioner of the General
Land Office",Matt Piña,LIB,0,0,,1
,,,,,24,177,Commissioner of Agriculture,Sid Miller,REP,7,49,,28
,,,,,24,177,Commissioner of Agriculture,Kim Olson,DEM,4,14,,8
,,,,,24,177,Commissioner of Agriculture,Richard Carpenter,LIB,0,0,,0
,,,,,24,177,Railroad Commissioner,Christi Craddick,REP,7,49,,27
,,,,,24,177,Railroad Commissioner,Roman McAllen,DEM,4,14,,9
,,,,,24,177,Railroad Commissioner,Mike Wright,LIB,0,0,,0
,,,,,24,177,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,7,52,,28
,,,,,24,177,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,4,13,,9
,,,,,24,177,"Justice, Supreme Court, Place 4",John Devine,REP,7,50,,29
,,,,,24,177,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,4,13,,8
,,,,,24,177,"Justice, Supreme Court, Place 6",Jeff Brown,REP,7,51,,28
,,,,,24,177,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,4,14,,9
,,,,,24,177,"Presiding Judge, Court of
Criminal Appeals",Sharon Keller,REP,7,50,,29
,,,,,24,177,"Presiding Judge, Court of
Criminal Appeals",Maria T. (Terri) Jackson,DEM,4,13,,7
,,,,,24,177,"Presiding Judge, Court of
Criminal Appeals",William Bryan Strange III,LIB,0,0,,1
,,,,,24,177,"Judge, Court of Criminal Appeals,
Place 7",Barbara Parker Hervey,REP,7,49,,29
,,,,,24,177,"Judge, Court of Criminal Appeals,
Place 7",Ramona Franklin,DEM,4,12,,8
,,,,,24,177,"Judge, Court of Criminal Appeals,
Place 8",Michelle Slaughter,REP,7,51,,28
,,,,,24,177,"Judge, Court of Criminal Appeals,
Place 8",Mark Ash,LIB,1,0,,4
,,,,,24,177,"State Representative, 
District No. 1",Gary Van Deaver,REP,8,50,,28
,,,,,24,177,"Justice, 6th Court of Appeals
District, Place No. 2",Scott Stevens,REP,8,49,,28
,,,,,24,177,"District Judge, 102nd Judicial District",Jeff M. Addison,REP,8,48,,28
,,,,,24,177,County Judge,L. D. Williamson,REP,8,50,,29
,,,,,24,177,District Clerk,Janice Bivins Gentry,DEM,6,24,,18
,,,,,24,177,County Clerk,Shawn Sargent Weemes,REP,8,49,,30
,,,,,24,177,County Treasurer,Sandra Storey Embrey,REP,8,50,,29
,,,,,24,177,"Justice of the Peace
",Shelley Benton,REP,8,52,,29
,,,,,27,539,Straight Party,Republican Party    REP,REP,8,55,,108
,,,,,27,539,Straight Party,Democratic Party   DEM,DEM,1,4,,3
,,,,,27,539,Straight Party,Libertarian Party    LIB,LIB,0,0,,0
,,,,,27,539,United States Senator,Ted Cruz,REP,14,82,,188
,,,,,27,539,United States Senator,Beto O'Rourke,DEM,3,7,,8
,,,,,27,539,United States Senator,Neal M. Dikeman,LIB,0,0,,1
,,,,,27,539,"United States Representative,
District No. 4",John Ratcliffe,REP,14,81,,183
,,,,,27,539,"United States Representative,
District No. 4",Catherine Krantz,DEM,3,6,,9
,,,,,27,539,"United States Representative,
District No. 4",Ken Ashby,LIB,0,1,,1
,,,,,27,539,Governor,Greg Abbott,REP,14,81,,190
,,,,,27,539,Governor,Lupe Valdez,DEM,3,7,,7
,,,,,27,539,Governor,Mark Jay Tippetts,LIB,0,1,,0
,,,,,27,539,Lieutenant Governor,Dan Patrick,REP,15,77,,181
,,,,,27,539,Lieutenant Governor,Mike Collier,DEM,2,11,,10
,,,,,27,539,Lieutenant Governor,Kerry Douglas McKennon,LIB,0,1,,3
,,,,,27,539,Attorney General,Ken Paxton,REP,13,80,,182
,,,,,27,539,Attorney General,Justin Nelson,DEM,3,8,,9
,,,,,27,539,Attorney General,Michael Ray Harris,LIB,1,1,,3
,,,,,27,539,Comptroller of Public Accounts,Glenn Hegar,REP,14,81,,182
,,,,,27,539,Comptroller of Public Accounts,Joi Chevalier,DEM,3,6,,6
,,,,,27,539,Comptroller of Public Accounts,Ben Sanders,LIB,0,1,,3
,,,,,27,539,"Commissioner of the General
Land Office",George P. Bush,REP,15,78,,183
,,,,,27,539,"Commissioner of the General
Land Office",Miguel Suazo,DEM,2,8,,6
,,,,,27,539,"Commissioner of the General
Land Office",Matt Piña,LIB,0,2,,4
,,,,,27,539,Commissioner of Agriculture,Sid Miller,REP,14,77,,186
,,,,,27,539,Commissioner of Agriculture,Kim Olson,DEM,3,8,,7
,,,,,27,539,Commissioner of Agriculture,Richard Carpenter,LIB,0,3,,1
,,,,,27,539,Railroad Commissioner,Christi Craddick,REP,14,82,,185
,,,,,27,539,Railroad Commissioner,Roman McAllen,DEM,3,6,,6
,,,,,27,539,Railroad Commissioner,Mike Wright,LIB,0,0,,3
,,,,,27,539,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,14,81,,185
,,,,,27,539,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,3,7,,8
,,,,,27,539,"Justice, Supreme Court, Place 4",John Devine,REP,14,81,,185
,,,,,27,539,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,3,7,,8
,,,,,27,539,"Justice, Supreme Court, Place 6",Jeff Brown,REP,14,80,,182
,,,,,27,539,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,3,8,,10
,,,,,27,539,"Presiding Judge, Court of
Criminal Appeals",Sharon Keller,REP,14,81,,183
,,,,,27,539,"Presiding Judge, Court of
Criminal Appeals",Maria T. (Terri) Jackson,DEM,3,6,,7
,,,,,27,539,"Presiding Judge, Court of
Criminal Appeals",William Bryan Strange III,LIB,0,1,,3
,,,,,27,539,"Judge, Court of Criminal Appeals,
Place 7",Barbara Parker Hervey,REP,14,80,,181
,,,,,27,539,"Judge, Court of Criminal Appeals,
Place 7",Ramona Franklin,DEM,3,8,,9
,,,,,27,539,"Judge, Court of Criminal Appeals,
Place 8",Michelle Slaughter,REP,15,81,,179
,,,,,27,539,"Judge, Court of Criminal Appeals,
Place 8",Mark Ash,LIB,0,3,,5
,,,,,27,539,"State Representative, 
District No. 1",Gary Van Deaver,REP,14,80,,183
,,,,,27,539,"Justice, 6th Court of Appeals
District, Place No. 2",Scott Stevens,REP,14,79,,178
,,,,,27,539,"District Judge, 102nd Judicial District",Jeff M. Addison,REP,14,79,,179
,,,,,27,539,County Judge,L. D. Williamson,REP,13,77,,178
,,,,,27,539,District Clerk,Janice Bivins Gentry,DEM,8,26,,64
,,,,,27,539,County Clerk,Shawn Sargent Weemes,REP,15,78,,179
,,,,,27,539,County Treasurer,Sandra Storey Embrey,REP,15,79,,180
,,,,,27,539,"County Commissioner,
Precinct No. 4",Dan (Danny) Halley,REP,11,77,,178
,,,,,27,539,"Justice of the Peace
",Shelley Benton,REP,15,78,,179
,,,,,28,245,Straight Party,Republican Party    REP,REP,8,31,,23
,,,,,28,245,Straight Party,Democratic Party   DEM,DEM,0,16,,10
,,,,,28,245,Straight Party,Libertarian Party    LIB,LIB,0,0,,0
,,,,,28,245,United States Senator,Ted Cruz,REP,11,48,,39
,,,,,28,245,United States Senator,Beto O'Rourke,DEM,2,25,,15
,,,,,28,245,United States Senator,Neal M. Dikeman,LIB,0,0,,1
,,,,,28,245,"United States Representative,
District No. 4",John Ratcliffe,REP,11,49,,41
,,,,,28,245,"United States Representative,
District No. 4",Catherine Krantz,DEM,2,24,,14
,,,,,28,245,"United States Representative,
District No. 4",Ken Ashby,LIB,0,0,,0
,,,,,28,245,Governor,Greg Abbott,REP,11,49,,42
,,,,,28,245,Governor,Lupe Valdez,DEM,1,23,,13
,,,,,28,245,Governor,Mark Jay Tippetts,LIB,0,1,,0
,,,,,28,245,Lieutenant Governor,Dan Patrick,REP,11,45,,38
,,,,,28,245,Lieutenant Governor,Mike Collier,DEM,1,25,,17
,,,,,28,245,Lieutenant Governor,Kerry Douglas McKennon,LIB,0,3,,0
,,,,,28,245,Attorney General,Ken Paxton,REP,11,46,,36
,,,,,28,245,Attorney General,Justin Nelson,DEM,1,25,,18
,,,,,28,245,Attorney General,Michael Ray Harris,LIB,0,1,,1
,,,,,28,245,Comptroller of Public Accounts,Glenn Hegar,REP,11,49,,37
,,,,,28,245,Comptroller of Public Accounts,Joi Chevalier,DEM,1,24,,14
,,,,,28,245,Comptroller of Public Accounts,Ben Sanders,LIB,0,0,,4
,,,,,28,245,"Commissioner of the General
Land Office",George P. Bush,REP,11,49,,39
,,,,,28,245,"Commissioner of the General
Land Office",Miguel Suazo,DEM,1,23,,15
,,,,,28,245,"Commissioner of the General
Land Office",Matt Piña,LIB,0,1,,1
,,,,,28,245,Commissioner of Agriculture,Sid Miller,REP,11,49,,38
,,,,,28,245,Commissioner of Agriculture,Kim Olson,DEM,1,24,,16
,,,,,28,245,Commissioner of Agriculture,Richard Carpenter,LIB,0,0,,1
,,,,,28,245,Railroad Commissioner,Christi Craddick,REP,11,47,,39
,,,,,28,245,Railroad Commissioner,Roman McAllen,DEM,1,25,,13
,,,,,28,245,Railroad Commissioner,Mike Wright,LIB,0,0,,3
,,,,,28,245,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,11,47,,41
,,,,,28,245,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,1,25,,14
,,,,,28,245,"Justice, Supreme Court, Place 4",John Devine,REP,11,48,,41
,,,,,28,245,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,1,24,,13
,,,,,28,245,"Justice, Supreme Court, Place 6",Jeff Brown,REP,11,49,,40
,,,,,28,245,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,1,23,,15
,,,,,28,245,"Presiding Judge, Court of
Criminal Appeals",Sharon Keller,REP,11,48,,37
,,,,,28,245,"Presiding Judge, Court of
Criminal Appeals",Maria T. (Terri) Jackson,DEM,1,24,,14
,,,,,28,245,"Presiding Judge, Court of
Criminal Appeals",William Bryan Strange III,LIB,0,0,,2
,,,,,28,245,"Judge, Court of Criminal Appeals,
Place 7",Barbara Parker Hervey,REP,11,48,,37
,,,,,28,245,"Judge, Court of Criminal Appeals,
Place 7",Ramona Franklin,DEM,1,24,,14
,,,,,28,245,"Judge, Court of Criminal Appeals,
Place 8",Michelle Slaughter,REP,11,50,,38
,,,,,28,245,"Judge, Court of Criminal Appeals,
Place 8",Mark Ash,LIB,0,12,,5
,,,,,28,245,"State Representative, 
District No. 1",Gary Van Deaver,REP,11,61,,43
,,,,,28,245,"Justice, 6th Court of Appeals
District, Place No. 2",Scott Stevens,REP,11,56,,41
,,,,,28,245,"District Judge, 102nd Judicial District",Jeff M. Addison,REP,11,55,,40
,,,,,28,245,County Judge,L. D. Williamson,REP,11,51,,37
,,,,,28,245,District Clerk,Janice Bivins Gentry,DEM,3,44,,33
,,,,,28,245,County Clerk,Shawn Sargent Weemes,REP,11,56,,41
,,,,,28,245,County Treasurer,Sandra Storey Embrey,REP,11,56,,41
,,,,,28,245,"County Commissioner,
Precinct No. 4",Dan (Danny) Halley,REP,11,56,,43
,,,,,28,245,"Justice of the Peace
",Shelley Benton,REP,11,58,,44
,,,,,29,153,Straight Party,Republican Party    REP,REP,8,26,,19
,,,,,29,153,Straight Party,Democratic Party   DEM,DEM,1,9,,6
,,,,,29,153,Straight Party,Libertarian Party    LIB,LIB,0,0,,0
,,,,,29,153,United States Senator,Ted Cruz,REP,8,34,,32
,,,,,29,153,United States Senator,Beto O'Rourke,DEM,2,13,,15
,,,,,29,153,United States Senator,Neal M. Dikeman,LIB,0,0,,0
,,,,,29,153,"United States Representative,
District No. 4",John Ratcliffe,REP,8,33,,35
,,,,,29,153,"United States Representative,
District No. 4",Catherine Krantz,DEM,2,13,,12
,,,,,29,153,"United States Representative,
District No. 4",Ken Ashby,LIB,0,1,,0
,,,,,29,153,Governor,Greg Abbott,REP,8,36,,36
,,,,,29,153,Governor,Lupe Valdez,DEM,2,11,,11
,,,,,29,153,Governor,Mark Jay Tippetts,LIB,0,0,,0
,,,,,29,153,Lieutenant Governor,Dan Patrick,REP,8,34,,35
,,,,,29,153,Lieutenant Governor,Mike Collier,DEM,2,13,,11
,,,,,29,153,Lieutenant Governor,Kerry Douglas McKennon,LIB,0,0,,0
,,,,,29,153,Attorney General,Ken Paxton,REP,8,34,,33
,,,,,29,153,Attorney General,Justin Nelson,DEM,2,13,,13
,,,,,29,153,Attorney General,Michael Ray Harris,LIB,0,0,,0
,,,,,29,153,Comptroller of Public Accounts,Glenn Hegar,REP,8,33,,33
,,,,,29,153,Comptroller of Public Accounts,Joi Chevalier,DEM,2,12,,12
,,,,,29,153,Comptroller of Public Accounts,Ben Sanders,LIB,0,1,,0
,,,,,29,153,"Commissioner of the General
Land Office",George P. Bush,REP,8,34,,32
,,,,,29,153,"Commissioner of the General
Land Office",Miguel Suazo,DEM,2,13,,12
,,,,,29,153,"Commissioner of the General
Land Office",Matt Piña,LIB,0,0,,2
,,,,,29,153,Commissioner of Agriculture,Sid Miller,REP,8,34,,32
,,,,,29,153,Commissioner of Agriculture,Kim Olson,DEM,2,13,,13
,,,,,29,153,Commissioner of Agriculture,Richard Carpenter,LIB,0,0,,0
,,,,,29,153,Railroad Commissioner,Christi Craddick,REP,8,34,,33
,,,,,29,153,Railroad Commissioner,Roman McAllen,DEM,2,13,,12
,,,,,29,153,Railroad Commissioner,Mike Wright,LIB,0,0,,0
,,,,,29,153,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,8,34,,33
,,,,,29,153,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,2,13,,12
,,,,,29,153,"Justice, Supreme Court, Place 4",John Devine,REP,8,33,,33
,,,,,29,153,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,2,12,,12
,,,,,29,153,"Justice, Supreme Court, Place 6",Jeff Brown,REP,8,34,,32
,,,,,29,153,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,2,13,,13
,,,,,29,153,"Presiding Judge, Court of
Criminal Appeals",Sharon Keller,REP,9,33,,34
,,,,,29,153,"Presiding Judge, Court of
Criminal Appeals",Maria T. (Terri) Jackson,DEM,1,13,,11
,,,,,29,153,"Presiding Judge, Court of
Criminal Appeals",William Bryan Strange III,LIB,0,1,,1
,,,,,29,153,"Judge, Court of Criminal Appeals,
Place 7",Barbara Parker Hervey,REP,9,34,,32
,,,,,29,153,"Judge, Court of Criminal Appeals,
Place 7",Ramona Franklin,DEM,1,12,,13
,,,,,29,153,"Judge, Court of Criminal Appeals,
Place 8",Michelle Slaughter,REP,9,35,,33
,,,,,29,153,"Judge, Court of Criminal Appeals,
Place 8",Mark Ash,LIB,0,4,,8
,,,,,29,153,"State Representative, 
District No. 1",Gary Van Deaver,REP,9,35,,37
,,,,,29,153,"Justice, 6th Court of Appeals
District, Place No. 2",Scott Stevens,REP,9,35,,34
,,,,,29,153,"District Judge, 102nd Judicial District",Jeff M. Addison,REP,9,35,,34
,,,,,29,153,County Judge,L. D. Williamson,REP,9,36,,33
,,,,,29,153,District Clerk,Janice Bivins Gentry,DEM,2,17,,24
,,,,,29,153,County Clerk,Shawn Sargent Weemes,REP,9,36,,34
,,,,,29,153,County Treasurer,Sandra Storey Embrey,REP,9,35,,35
,,,,,29,153,"County Commissioner,
Precinct No. 4",Dan (Danny) Halley,REP,9,33,,34
,,,,,29,153,"Justice of the Peace
",Shelley Benton,REP,9,35,,37
,,,,,31,138,Straight Party,Republican Party    REP,REP,3,26,,21
,,,,,31,138,Straight Party,Democratic Party   DEM,DEM,1,0,,3
,,,,,31,138,Straight Party,Libertarian Party    LIB,LIB,0,0,,0
,,,,,31,138,United States Senator,Ted Cruz,REP,3,38,,43
,,,,,31,138,United States Senator,Beto O'Rourke,DEM,1,1,,4
,,,,,31,138,United States Senator,Neal M. Dikeman,LIB,0,0,,1
,,,,,31,138,"United States Representative,
District No. 4",John Ratcliffe,REP,3,36,,41
,,,,,31,138,"United States Representative,
District No. 4",Catherine Krantz,DEM,1,1,,5
,,,,,31,138,"United States Representative,
District No. 4",Ken Ashby,LIB,0,0,,2
,,,,,31,138,Governor,Greg Abbott,REP,3,39,,42
,,,,,31,138,Governor,Lupe Valdez,DEM,1,0,,4
,,,,,31,138,Governor,Mark Jay Tippetts,LIB,0,0,,2
,,,,,31,138,Lieutenant Governor,Dan Patrick,REP,3,38,,35
,,,,,31,138,Lieutenant Governor,Mike Collier,DEM,1,1,,12
,,,,,31,138,Lieutenant Governor,Kerry Douglas McKennon,LIB,0,0,,1
,,,,,31,138,Attorney General,Ken Paxton,REP,3,38,,38
,,,,,31,138,Attorney General,Justin Nelson,DEM,1,0,,8
,,,,,31,138,Attorney General,Michael Ray Harris,LIB,0,1,,2
,,,,,31,138,Comptroller of Public Accounts,Glenn Hegar,REP,3,38,,41
,,,,,31,138,Comptroller of Public Accounts,Joi Chevalier,DEM,1,1,,3
,,,,,31,138,Comptroller of Public Accounts,Ben Sanders,LIB,0,0,,3
,,,,,31,138,"Commissioner of the General
Land Office",George P. Bush,REP,3,39,,42
,,,,,31,138,"Commissioner of the General
Land Office",Miguel Suazo,DEM,1,0,,4
,,,,,31,138,"Commissioner of the General
Land Office",Matt Piña,LIB,0,0,,2
,,,,,31,138,Commissioner of Agriculture,Sid Miller,REP,3,37,,39
,,,,,31,138,Commissioner of Agriculture,Kim Olson,DEM,1,2,,6
,,,,,31,138,Commissioner of Agriculture,Richard Carpenter,LIB,0,0,,2
,,,,,31,138,Railroad Commissioner,Christi Craddick,REP,3,38,,38
,,,,,31,138,Railroad Commissioner,Roman McAllen,DEM,1,1,,5
,,,,,31,138,Railroad Commissioner,Mike Wright,LIB,0,0,,4
,,,,,31,138,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,3,39,,42
,,,,,31,138,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,1,0,,5
,,,,,31,138,"Justice, Supreme Court, Place 4",John Devine,REP,3,38,,42
,,,,,31,138,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,1,0,,5
,,,,,31,138,"Justice, Supreme Court, Place 6",Jeff Brown,REP,3,38,,42
,,,,,31,138,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,1,1,,5
,,,,,31,138,"Presiding Judge, Court of
Criminal Appeals",Sharon Keller,REP,3,38,,38
,,,,,31,138,"Presiding Judge, Court of
Criminal Appeals",Maria T. (Terri) Jackson,DEM,1,0,,7
,,,,,31,138,"Presiding Judge, Court of
Criminal Appeals",William Bryan Strange III,LIB,0,1,,2
,,,,,31,138,"Judge, Court of Criminal Appeals,
Place 7",Barbara Parker Hervey,REP,3,38,,43
,,,,,31,138,"Judge, Court of Criminal Appeals,
Place 7",Ramona Franklin,DEM,1,0,,5
,,,,,31,138,"Judge, Court of Criminal Appeals,
Place 8",Michelle Slaughter,REP,3,39,,42
,,,,,31,138,"Judge, Court of Criminal Appeals,
Place 8",Mark Ash,LIB,0,0,,3
,,,,,31,138,"State Representative, 
District No. 1",Gary Van Deaver,REP,3,37,,43
,,,,,31,138,"Justice, 6th Court of Appeals
District, Place No. 2",Scott Stevens,REP,3,39,,43
,,,,,31,138,"District Judge, 102nd Judicial District",Jeff M. Addison,REP,3,36,,43
,,,,,31,138,County Judge,L. D. Williamson,REP,3,35,,39
,,,,,31,138,District Clerk,Janice Bivins Gentry,DEM,1,13,,29
,,,,,31,138,County Clerk,Shawn Sargent Weemes,REP,3,36,,43
,,,,,31,138,County Treasurer,Sandra Storey Embrey,REP,3,36,,42
,,,,,31,138,"County Commissioner,
Precinct No. 4",Dan (Danny) Halley,REP,3,33,,36
,,,,,31,138,"Justice of the Peace
",Shelley Benton,REP,3,36,,40
