id,poltical_subdivision,election_date,election_name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
114,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,5,7,Attorney General,,1,1,Ken Paxton,C,1,REP,146,137,1,0,0,0,0,0,71,65,1,0,75,72,0,0
115,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,5,7,Attorney General,,1,2,Justin Nelson,C,2,DEM,146,7,1,0,0,0,0,0,71,5,1,0,75,2,0,0
116,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,5,7,Attorney General,,1,3,Michael Ray Harris,C,3,LIB,146,1,1,0,0,0,0,0,71,0,1,0,75,1,0,0
117,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,6,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,146,131,5,0,0,0,0,0,71,63,3,0,75,68,2,0
118,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,6,8,Comptroller of Public Accounts,,1,2,Joi Chevalier,C,2,DEM,146,8,5,0,0,0,0,0,71,5,3,0,75,3,2,0
119,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,6,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,146,2,5,0,0,0,0,0,71,0,3,0,75,2,2,0
120,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,7,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,146,129,2,0,0,0,0,0,71,61,2,0,75,68,0,0
121,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,7,9,Commissioner of the General Land Office,,1,2,Miguel Suazo,C,2,DEM,146,7,2,0,0,0,0,0,71,5,2,0,75,2,0,0
122,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,7,9,Commissioner of the General Land Office,,1,3,Matt Piña,C,3,LIB,146,8,2,0,0,0,0,0,71,3,2,0,75,5,0,0
123,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,8,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,146,134,1,0,0,0,0,0,71,63,1,0,75,71,0,0
124,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,8,10,Commissioner of Agriculture,,1,2,Kim Olson,C,2,DEM,146,10,1,0,0,0,0,0,71,6,1,0,75,4,0,0
125,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,8,10,Commissioner of Agriculture,,1,3,Richard Carpenter,C,3,LIB,146,1,1,0,0,0,0,0,71,1,1,0,75,0,0,0
126,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,9,11,Railroad Commissioner,,1,1,Christi Craddick,C,1,REP,146,135,3,0,0,0,0,0,71,64,3,0,75,71,0,0
127,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,9,11,Railroad Commissioner,,1,2,Roman McAllen,C,2,DEM,146,6,3,0,0,0,0,0,71,4,3,0,75,2,0,0
128,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,9,11,Railroad Commissioner,,1,3,Mike Wright,C,3,LIB,146,2,3,0,0,0,0,0,71,0,3,0,75,2,0,0
129,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,33,12,"Justice, Supreme Court, Place 2",,1,1,Jimmy Blacklock,C,1,REP,146,132,4,1,0,0,0,0,71,61,3,1,75,71,1,0
130,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,33,12,"Justice, Supreme Court, Place 2",,1,2,Steven Kirkland,C,2,DEM,146,9,4,1,0,0,0,0,71,6,3,1,75,3,1,0
131,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,11,13,"Justice, Supreme Court, Place 4",,1,1,John Devine,C,1,REP,146,133,5,0,0,0,0,0,71,62,3,0,75,71,2,0
132,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,11,13,"Justice, Supreme Court, Place 4",,1,2,R.K. Sandill,C,2,DEM,146,8,5,0,0,0,0,0,71,6,3,0,75,2,2,0
133,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,12,14,"Justice, Supreme Court, Place 6",,1,1,Jeff Brown,C,1,REP,146,133,5,0,0,0,0,0,71,62,3,0,75,71,2,0
134,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,12,14,"Justice, Supreme Court, Place 6",,1,3,Kathy Cheng,C,2,DEM,146,8,5,0,0,0,0,0,71,6,3,0,75,2,2,0
135,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,39,15,"Presiding Judge, Court of Criminal Appeals",,1,1,Sharon Keller,C,1,REP,146,131,3,0,0,0,0,0,71,62,3,0,75,69,0,0
136,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,39,15,"Presiding Judge, Court of Criminal Appeals",,1,2,Maria T. (Terri) Jackson,C,2,DEM,146,10,3,0,0,0,0,0,71,6,3,0,75,4,0,0
137,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,39,15,"Presiding Judge, Court of Criminal Appeals",,1,3,William Bryan Strange III,C,3,LIB,146,2,3,0,0,0,0,0,71,0,3,0,75,2,0,0
138,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,13,16,"Judge, Court of Criminal Appeals, Place 7",,1,1,Barbara Parker Hervey,C,1,REP,146,134,5,0,0,0,0,0,71,63,3,0,75,71,2,0
139,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,13,16,"Judge, Court of Criminal Appeals, Place 7",,1,2,Ramona Franklin,C,2,DEM,146,7,5,0,0,0,0,0,71,5,3,0,75,2,2,0
140,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,14,17,"Judge, Court of Criminal Appeals, Place 8",,1,1,Michelle Slaughter,C,1,REP,146,134,8,0,0,0,0,0,71,63,5,0,75,71,3,0
141,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,14,17,"Judge, Court of Criminal Appeals, Place 8",,1,2,Mark Ash,C,2,LIB,146,4,8,0,0,0,0,0,71,3,5,0,75,1,3,0
142,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,17,20,"State Representative, District No. 60",,1,1,Mike Lang,C,1,REP,146,138,8,0,0,0,0,0,71,66,5,0,75,72,3,0
143,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,35,21,"Chief Justice, 11th Court of Appeals District",,1,1,John Bailey,C,1,REP,146,136,10,0,0,0,0,0,71,65,6,0,75,71,4,0
144,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,19,23,"District Judge, 259th Judicial District",,1,1,Brooks H. Hagler,C,1,DEM,146,41,105,0,0,0,0,0,71,21,50,0,75,20,55,0
145,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,29,25,County Judge,,1,1,"Robert ""Bob"" Skelton",C,1,REP,146,138,8,0,0,0,0,0,71,66,5,0,75,72,3,0
146,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,22,27,District and County Clerk,,1,1,Cheri Hawkins,C,1,REP,146,139,7,0,0,0,0,0,71,66,5,0,75,73,2,0
147,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,30,29,County Treasurer,,1,1,Tammy Brown,C,1,REP,146,135,11,0,0,0,0,0,71,66,5,0,75,69,6,0
148,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,303,,1,3,3,3,287,0.51,27,33,Justice of the Peace,,1,1,James Breeden,C,1,REP,146,136,10,0,0,0,0,0,71,67,4,0,75,69,6,0
149,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,31,2,Straight Party,,1,1,Republican Party,C,1,REP,171,111,56,0,0,0,0,0,111,71,38,0,60,40,18,0
150,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,31,2,Straight Party,,1,2,Democratic Party,C,2,DEM,171,4,56,0,0,0,0,0,111,2,38,0,60,2,18,0
151,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,31,2,Straight Party,,1,3,Libertarian Party,C,3,LIB,171,0,56,0,0,0,0,0,111,0,38,0,60,0,18,0
152,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,32,3,United States Senator,,1,1,Ted Cruz,C,1,REP,171,157,1,0,0,0,0,0,111,100,1,0,60,57,0,0
153,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,32,3,United States Senator,,1,2,Beto O'Rourke,C,2,DEM,171,13,1,0,0,0,0,0,111,10,1,0,60,3,0,0
154,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,32,3,United States Senator,,1,4,Neal M. Dikeman,C,3,LIB,171,0,1,0,0,0,0,0,111,0,1,0,60,0,0,0
155,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,2,4,"United States Representative, District 19",,1,1,Jodey Arrington,C,1,REP,171,159,1,0,0,0,0,0,111,103,0,0,60,56,1,0
156,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,2,4,"United States Representative, District 19",,1,2,Miguel Levario,C,2,DEM,171,11,1,0,0,0,0,0,111,8,0,0,60,3,1,0
157,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,3,5,Governor,,1,1,Greg Abbott,C,1,REP,171,160,1,0,0,0,0,0,111,103,0,0,60,57,1,0
158,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,3,5,Governor,,1,2,Lupe Valdez,C,2,DEM,171,10,1,0,0,0,0,0,111,8,0,0,60,2,1,0
159,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,3,5,Governor,,1,4,Mark Jay Tippetts,C,3,LIB,171,0,1,0,0,0,0,0,111,0,0,0,60,0,1,0
160,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,4,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,171,155,2,0,0,0,0,0,111,98,2,0,60,57,0,0
161,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,4,6,Lieutenant Governor,,1,2,Mike Collier,C,2,DEM,171,11,2,0,0,0,0,0,111,8,2,0,60,3,0,0
162,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,4,6,Lieutenant Governor,,1,4,Kerry Douglas McKennon,C,3,LIB,171,3,2,0,0,0,0,0,111,3,2,0,60,0,0,0
163,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,5,7,Attorney General,,1,1,Ken Paxton,C,1,REP,171,156,2,0,0,0,0,0,111,101,1,0,60,55,1,0
164,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,5,7,Attorney General,,1,2,Justin Nelson,C,2,DEM,171,12,2,0,0,0,0,0,111,8,1,0,60,4,1,0
165,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,5,7,Attorney General,,1,3,Michael Ray Harris,C,3,LIB,171,1,2,0,0,0,0,0,111,1,1,0,60,0,1,0
166,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,6,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,171,161,1,0,0,0,0,0,111,103,1,0,60,58,0,0
167,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,6,8,Comptroller of Public Accounts,,1,2,Joi Chevalier,C,2,DEM,171,8,1,0,0,0,0,0,111,6,1,0,60,2,0,0
168,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,6,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,171,1,1,0,0,0,0,0,111,1,1,0,60,0,0,0
169,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,7,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,171,150,7,0,0,0,0,0,111,98,3,0,60,52,4,0
170,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,7,9,Commissioner of the General Land Office,,1,2,Miguel Suazo,C,2,DEM,171,12,7,0,0,0,0,0,111,9,3,0,60,3,4,0
171,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,7,9,Commissioner of the General Land Office,,1,3,Matt Piña,C,3,LIB,171,2,7,0,0,0,0,0,111,1,3,0,60,1,4,0
172,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,8,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,171,156,1,0,0,0,0,0,111,101,1,0,60,55,0,0
173,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,8,10,Commissioner of Agriculture,,1,2,Kim Olson,C,2,DEM,171,13,1,0,0,0,0,0,111,8,1,0,60,5,0,0
174,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,8,10,Commissioner of Agriculture,,1,3,Richard Carpenter,C,3,LIB,171,1,1,0,0,0,0,0,111,1,1,0,60,0,0,0
175,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,9,11,Railroad Commissioner,,1,1,Christi Craddick,C,1,REP,171,160,1,0,0,0,0,0,111,103,1,0,60,57,0,0
176,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,9,11,Railroad Commissioner,,1,2,Roman McAllen,C,2,DEM,171,10,1,0,0,0,0,0,111,7,1,0,60,3,0,0
177,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,9,11,Railroad Commissioner,,1,3,Mike Wright,C,3,LIB,171,0,1,0,0,0,0,0,111,0,1,0,60,0,0,0
178,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,33,12,"Justice, Supreme Court, Place 2",,1,1,Jimmy Blacklock,C,1,REP,171,157,2,0,0,0,0,0,111,101,1,0,60,56,1,0
179,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,33,12,"Justice, Supreme Court, Place 2",,1,2,Steven Kirkland,C,2,DEM,171,12,2,0,0,0,0,0,111,9,1,0,60,3,1,0
180,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,11,13,"Justice, Supreme Court, Place 4",,1,1,John Devine,C,1,REP,171,159,2,0,0,0,0,0,111,102,1,0,60,57,1,0
181,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,11,13,"Justice, Supreme Court, Place 4",,1,2,R.K. Sandill,C,2,DEM,171,10,2,0,0,0,0,0,111,8,1,0,60,2,1,0
182,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,12,14,"Justice, Supreme Court, Place 6",,1,1,Jeff Brown,C,1,REP,171,156,3,0,0,0,0,0,111,100,2,0,60,56,1,0
183,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,12,14,"Justice, Supreme Court, Place 6",,1,3,Kathy Cheng,C,2,DEM,171,12,3,0,0,0,0,0,111,9,2,0,60,3,1,0
184,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,39,15,"Presiding Judge, Court of Criminal Appeals",,1,1,Sharon Keller,C,1,REP,171,158,2,0,0,0,0,0,111,101,1,0,60,57,1,0
185,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,39,15,"Presiding Judge, Court of Criminal Appeals",,1,2,Maria T. (Terri) Jackson,C,2,DEM,171,10,2,0,0,0,0,0,111,8,1,0,60,2,1,0
186,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,39,15,"Presiding Judge, Court of Criminal Appeals",,1,3,William Bryan Strange III,C,3,LIB,171,1,2,0,0,0,0,0,111,1,1,0,60,0,1,0
187,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,13,16,"Judge, Court of Criminal Appeals, Place 7",,1,1,Barbara Parker Hervey,C,1,REP,171,156,3,0,0,0,0,0,111,100,2,0,60,56,1,0
188,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,13,16,"Judge, Court of Criminal Appeals, Place 7",,1,2,Ramona Franklin,C,2,DEM,171,12,3,0,0,0,0,0,111,9,2,0,60,3,1,0
189,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,14,17,"Judge, Court of Criminal Appeals, Place 8",,1,1,Michelle Slaughter,C,1,REP,171,160,5,0,0,0,0,0,111,102,3,0,60,58,2,0
190,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,14,17,"Judge, Court of Criminal Appeals, Place 8",,1,2,Mark Ash,C,2,LIB,171,6,5,0,0,0,0,0,111,6,3,0,60,0,2,0
191,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,17,20,"State Representative, District No. 60",,1,1,Mike Lang,C,1,REP,171,162,9,0,0,0,0,0,111,104,7,0,60,58,2,0
192,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,35,21,"Chief Justice, 11th Court of Appeals District",,1,1,John Bailey,C,1,REP,171,161,10,0,0,0,0,0,111,103,8,0,60,58,2,0
193,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,19,23,"District Judge, 259th Judicial District",,1,1,Brooks H. Hagler,C,1,DEM,171,52,119,0,0,0,0,0,111,29,82,0,60,23,37,0
194,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,29,25,County Judge,,1,1,"Robert ""Bob"" Skelton",C,1,REP,171,166,5,0,0,0,0,0,111,108,3,0,60,58,2,0
195,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,22,27,District and County Clerk,,1,1,Cheri Hawkins,C,1,REP,171,169,2,0,0,0,0,0,111,110,1,0,60,59,1,0
196,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,30,29,County Treasurer,,1,1,Tammy Brown,C,1,REP,171,166,5,0,0,0,0,0,111,109,2,0,60,57,3,0
197,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,307,,1,3,4,4,296,0.58,27,33,Justice of the Peace,,1,1,James Breeden,C,1,REP,171,166,5,0,0,0,0,0,111,109,2,0,60,57,3,0
198,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,31,2,Straight Party,,1,1,Republican Party,C,1,REP,23,12,11,0,0,0,0,0,4,2,2,0,19,10,9,0
199,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,31,2,Straight Party,,1,2,Democratic Party,C,2,DEM,23,0,11,0,0,0,0,0,4,0,2,0,19,0,9,0
200,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,31,2,Straight Party,,1,3,Libertarian Party,C,3,LIB,23,0,11,0,0,0,0,0,4,0,2,0,19,0,9,0
201,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,32,3,United States Senator,,1,1,Ted Cruz,C,1,REP,23,23,0,0,0,0,0,0,4,4,0,0,19,19,0,0
202,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,32,3,United States Senator,,1,2,Beto O'Rourke,C,2,DEM,23,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0
203,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,32,3,United States Senator,,1,4,Neal M. Dikeman,C,3,LIB,23,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0
204,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,2,4,"United States Representative, District 19",,1,1,Jodey Arrington,C,1,REP,23,23,0,0,0,0,0,0,4,4,0,0,19,19,0,0
205,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,2,4,"United States Representative, District 19",,1,2,Miguel Levario,C,2,DEM,23,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0
206,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,3,5,Governor,,1,1,Greg Abbott,C,1,REP,23,23,0,0,0,0,0,0,4,4,0,0,19,19,0,0
207,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,3,5,Governor,,1,2,Lupe Valdez,C,2,DEM,23,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0
208,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,3,5,Governor,,1,4,Mark Jay Tippetts,C,3,LIB,23,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0
209,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,4,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,23,21,1,0,0,0,0,0,4,4,0,0,19,17,1,0
210,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,4,6,Lieutenant Governor,,1,2,Mike Collier,C,2,DEM,23,1,1,0,0,0,0,0,4,0,0,0,19,1,1,0
211,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,4,6,Lieutenant Governor,,1,4,Kerry Douglas McKennon,C,3,LIB,23,0,1,0,0,0,0,0,4,0,0,0,19,0,1,0
212,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,5,7,Attorney General,,1,1,Ken Paxton,C,1,REP,23,21,1,0,0,0,0,0,4,3,1,0,19,18,0,0
213,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,5,7,Attorney General,,1,2,Justin Nelson,C,2,DEM,23,1,1,0,0,0,0,0,4,0,1,0,19,1,0,0
214,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,5,7,Attorney General,,1,3,Michael Ray Harris,C,3,LIB,23,0,1,0,0,0,0,0,4,0,1,0,19,0,0,0
215,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,6,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,23,22,0,0,0,0,0,0,4,4,0,0,19,18,0,0
216,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,6,8,Comptroller of Public Accounts,,1,2,Joi Chevalier,C,2,DEM,23,1,0,0,0,0,0,0,4,0,0,0,19,1,0,0
217,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,6,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,23,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0
218,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,7,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,23,22,0,0,0,0,0,0,4,4,0,0,19,18,0,0
219,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,7,9,Commissioner of the General Land Office,,1,2,Miguel Suazo,C,2,DEM,23,1,0,0,0,0,0,0,4,0,0,0,19,1,0,0
220,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,7,9,Commissioner of the General Land Office,,1,3,Matt Piña,C,3,LIB,23,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0
221,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,8,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,23,22,0,0,0,0,0,0,4,4,0,0,19,18,0,0
222,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,8,10,Commissioner of Agriculture,,1,2,Kim Olson,C,2,DEM,23,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0
223,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,8,10,Commissioner of Agriculture,,1,3,Richard Carpenter,C,3,LIB,23,1,0,0,0,0,0,0,4,0,0,0,19,1,0,0
224,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,9,11,Railroad Commissioner,,1,1,Christi Craddick,C,1,REP,23,21,0,0,0,0,0,0,4,4,0,0,19,17,0,0
225,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,9,11,Railroad Commissioner,,1,2,Roman McAllen,C,2,DEM,23,1,0,0,0,0,0,0,4,0,0,0,19,1,0,0
226,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,9,11,Railroad Commissioner,,1,3,Mike Wright,C,3,LIB,23,1,0,0,0,0,0,0,4,0,0,0,19,1,0,0
227,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,33,12,"Justice, Supreme Court, Place 2",,1,1,Jimmy Blacklock,C,1,REP,23,22,1,0,0,0,0,0,4,4,0,0,19,18,1,0
228,SHACKELFORD COUNTY,11/6/18,GENERAL ELECTION,404,,1,3,5,5,40,0.57,33,12,"Justice, Supreme Court, Place 2",,1,2,Steven Kirkland,C,2,DEM,23,0,1,0,0,0,0,0,4,0,0,0,19,0,1,0
