political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,partycode,early_votes,election_votes
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Governor,Mark Jay Tippetts,LIB,16,7
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Lieutenant Governor,Dan Patrick,REP,1259,498
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Lieutenant Governor,Mike Collier,DEM,357,168
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Lieutenant Governor,Kerry Douglas McKennon,LIB,28,20
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Attorney General,Ken Paxton,REP,1278,525
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Attorney General,Justin Nelson,DEM,331,144
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Attorney General,Michael Ray Harris,LIB,31,17
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Comptroller of Public Accounts,Glenn Hegar,REP,1294,524
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Comptroller of Public Accounts,Joi Chevalier,DEM,299,131
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Comptroller of Public Accounts,Ben Sanders,LIB,41,28
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Commissioner of the General Land Office,George P. Bush,REP,1279,528
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Commissioner of the General Land Office,Miguel Suazo,DEM,304,138
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Commissioner of the General Land Office,Matt Pina,LIB,58,20
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Commissioner of Agriculture,Sid Miller,REP,1295,525
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Commissioner of Agriculture,Kim Olson,DEM,317,142
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Commissioner of Agriculture,Richard Carpenter,LIB,26,14
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Railroad Commissioner,Christi Craddick,REP,1304,526
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Railroad Commissioner,Roman McAllen,DEM,304,129
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Railroad Commissioner,Mike Wright,LIB,29,27
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,1311,526
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,328,155
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Justice, Supreme Court, Place 4",John Devine,REP,1309,529
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,327,153
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Justice, Supreme Court, Place 6",Jeff Brown,REP,1306,530
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,329,151
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,REP,1298,522
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,308,141
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Presiding Judge, Court of Criminal Appeals",William Bryan Strange III,LIB,28,18
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,REP,1316,539
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,317,141
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,REP,1363,557
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Judge, Court of Criminal Appeals, Place 8",Mark Ash,LIB,193,100
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"State Senator, District 31",Kel Seliger,REP,1352,557
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"State Senator, District 31",Jack B. Westbrook,LIB,218,108
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"State Representative, District 86",John Smithee,REP,1318,551
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"State Representative, District 86",Mike Purcell,DEM,318,134
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Justice, 7th Court of Appeals District, Place 2",Judy Parker,REP,1433,614
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Justice, 7th Court of Appeals District, Place 3",Pat Pirtle,REP,1428,614
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"District Judge, 47th Judicial District",Dan L. Schaap,REP,1423,610
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"District Judge, 181st Judicial District",John B. Board,REP,1425,611
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"District Judge, 251st Judicial District",Ana Elizabeth Estevez,REP,1428,614
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,Criminal District Attorney,Robert Love,REP,1415,613
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,County Judge,Ernie Houdashell,REP,1417,609
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Judge, County Court at Law 1",James W. Anderson,REP,1416,610
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Judge, County Court at Law 2",Matt Martindale,REP,1415,610
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,District Clerk,Joel Forbis,REP,1414,608
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,County Clerk,Susan Allen,REP,1413,608
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,County Treasurer,Angie Parker,REP,1412,610
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"County Commissioner, Precinct 4",Buddy DeFord,REP,1404,606
Randall County,11/6/2018,General Election,30,7,415 CISD,4668,"Justice of the Peace, Precinct 4",Clay Houdashell,REP,1406,603
Randall County,11/6/2018,General Election,34,13,418,5237,Straight Party,Republican Party,REP,1282,342
Randall County,11/6/2018,General Election,34,13,418,5237,Straight Party,Democratic Party,DEM,230,87
Randall County,11/6/2018,General Election,34,13,418,5237,Straight Party,Libertarian Party,LIB,14,3
Randall County,11/6/2018,General Election,34,13,418,5237,United States Senator,Ted Cruz,REP,1715,478
Randall County,11/6/2018,General Election,34,13,418,5237,United States Senator,Beto O'Rourke,DEM,455,169
Randall County,11/6/2018,General Election,34,13,418,5237,United States Senator,Neal M. Dikeman,LIB,16,8
Randall County,11/6/2018,General Election,34,13,418,5237,"United States Representative, District 13",Mac Thornberry,REP,1771,515
Randall County,11/6/2018,General Election,34,13,418,5237,"United States Representative, District 13",Greg Sagan,DEM,358,120
Randall County,11/6/2018,General Election,34,13,418,5237,"United States Representative, District 13",Calvin DeWeese,LIB,46,15
Randall County,11/6/2018,General Election,34,13,418,5237,Governor,Greg Abbott,REP,1754,506
Randall County,11/6/2018,General Election,34,13,418,5237,Governor,Lupe Valdez,DEM,393,127
Randall County,11/6/2018,General Election,34,13,418,5237,Governor,Mark Jay Tippetts,LIB,36,17
Randall County,11/6/2018,General Election,34,13,418,5237,Lieutenant Governor,Dan Patrick,REP,1654,467
Randall County,11/6/2018,General Election,34,13,418,5237,Lieutenant Governor,Mike Collier,DEM,454,154
Randall County,11/6/2018,General Election,34,13,418,5237,Lieutenant Governor,Kerry Douglas McKennon,LIB,69,24
Randall County,11/6/2018,General Election,34,13,418,5237,Attorney General,Ken Paxton,REP,1673,485
Randall County,11/6/2018,General Election,34,13,418,5237,Attorney General,Justin Nelson,DEM,448,147
Randall County,11/6/2018,General Election,34,13,418,5237,Attorney General,Michael Ray Harris,LIB,59,17
Randall County,11/6/2018,General Election,34,13,418,5237,Comptroller of Public Accounts,Glenn Hegar,REP,1698,481
Randall County,11/6/2018,General Election,34,13,418,5237,Comptroller of Public Accounts,Joi Chevalier,DEM,388,130
Randall County,11/6/2018,General Election,34,13,418,5237,Comptroller of Public Accounts,Ben Sanders,LIB,80,35
Randall County,11/6/2018,General Election,34,13,418,5237,Commissioner of the General Land Office,George P. Bush,REP,1705,491
Randall County,11/6/2018,General Election,34,13,418,5237,Commissioner of the General Land Office,Miguel Suazo,DEM,375,132
Randall County,11/6/2018,General Election,34,13,418,5237,Commissioner of the General Land Office,Matt Pina,LIB,89,27
Randall County,11/6/2018,General Election,34,13,418,5237,Commissioner of Agriculture,Sid Miller,REP,1662,475
Randall County,11/6/2018,General Election,34,13,418,5237,Commissioner of Agriculture,Kim Olson,DEM,431,141
Randall County,11/6/2018,General Election,34,13,418,5237,Commissioner of Agriculture,Richard Carpenter,LIB,73,27
Randall County,11/6/2018,General Election,34,13,418,5237,Railroad Commissioner,Christi Craddick,REP,1725,483
Randall County,11/6/2018,General Election,34,13,418,5237,Railroad Commissioner,Roman McAllen,DEM,367,128
Randall County,11/6/2018,General Election,34,13,418,5237,Railroad Commissioner,Mike Wright,LIB,70,29
Randall County,11/6/2018,General Election,34,13,418,5237,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,1739,499
Randall County,11/6/2018,General Election,34,13,418,5237,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,422,142
Randall County,11/6/2018,General Election,34,13,418,5237,"Justice, Supreme Court, Place 4",John Devine,REP,1749,495
Randall County,11/6/2018,General Election,34,13,418,5237,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,415,146
Randall County,11/6/2018,General Election,34,13,418,5237,"Justice, Supreme Court, Place 6",Jeff Brown,REP,1742,493
Randall County,11/6/2018,General Election,34,13,418,5237,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,426,149
Randall County,11/6/2018,General Election,34,13,418,5237,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,REP,1706,479
Randall County,11/6/2018,General Election,34,13,418,5237,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,389,135
Randall County,11/6/2018,General Election,34,13,418,5237,"Presiding Judge, Court of Criminal Appeals",William Bryan Strange III,LIB,67,27
Randall County,11/6/2018,General Election,34,13,418,5237,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,REP,1748,499
Randall County,11/6/2018,General Election,34,13,418,5237,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,411,142
Randall County,11/6/2018,General Election,34,13,418,5237,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,REP,1804,520
Randall County,11/6/2018,General Election,34,13,418,5237,"Judge, Court of Criminal Appeals, Place 8",Mark Ash,LIB,249,84
Randall County,11/6/2018,General Election,34,13,418,5237,"State Senator, District 31",Kel Seliger,REP,1817,516
Randall County,11/6/2018,General Election,34,13,418,5237,"State Senator, District 31",Jack B. Westbrook,LIB,264,104
Randall County,11/6/2018,General Election,34,13,418,5237,"State Representative, District 86",John Smithee,REP,1768,506
Randall County,11/6/2018,General Election,34,13,418,5237,"State Representative, District 86",Mike Purcell,DEM,398,141
Randall County,11/6/2018,General Election,34,13,418,5237,"Justice, 7th Court of Appeals District, Place 2",Judy Parker,REP,1884,559
Randall County,11/6/2018,General Election,34,13,418,5237,"Justice, 7th Court of Appeals District, Place 3",Pat Pirtle,REP,1876,555
Randall County,11/6/2018,General Election,34,13,418,5237,"District Judge, 47th Judicial District",Dan L. Schaap,REP,1872,554
Randall County,11/6/2018,General Election,34,13,418,5237,"District Judge, 181st Judicial District",John B. Board,REP,1871,552
Randall County,11/6/2018,General Election,34,13,418,5237,"District Judge, 251st Judicial District",Ana Elizabeth Estevez,REP,1885,556
Randall County,11/6/2018,General Election,34,13,418,5237,Criminal District Attorney,Robert Love,REP,1853,550
Randall County,11/6/2018,General Election,34,13,418,5237,County Judge,Ernie Houdashell,REP,1866,557
Randall County,11/6/2018,General Election,34,13,418,5237,"Judge, County Court at Law 1",James W. Anderson,REP,1862,555
Randall County,11/6/2018,General Election,34,13,418,5237,"Judge, County Court at Law 2",Matt Martindale,REP,1881,556
Randall County,11/6/2018,General Election,34,13,418,5237,District Clerk,Joel Forbis,REP,1855,551
Randall County,11/6/2018,General Election,34,13,418,5237,County Clerk,Susan Allen,REP,1861,555
Randall County,11/6/2018,General Election,34,13,418,5237,County Treasurer,Angie Parker,REP,1858,553
Randall County,11/6/2018,General Election,34,13,418,5237,"County Commissioner, Precinct 4",Buddy DeFord,REP,1864,550
Randall County,11/6/2018,General Election,34,13,418,5237,"Justice of the Peace, Precinct 4",Clay Houdashell,REP,1857,556
Randall County,11/6/2018,General Election,9,1,421,3534,Straight Party,Republican Party,REP,724,239
Randall County,11/6/2018,General Election,9,1,421,3534,Straight Party,Democratic Party,DEM,152,62
Randall County,11/6/2018,General Election,9,1,421,3534,Straight Party,Libertarian Party,LIB,5,2
Randall County,11/6/2018,General Election,9,1,421,3534,United States Senator,Ted Cruz,REP,972,319
Randall County,11/6/2018,General Election,9,1,421,3534,United States Senator,Beto O'Rourke,DEM,284,120
Randall County,11/6/2018,General Election,9,1,421,3534,United States Senator,Neal M. Dikeman,LIB,9,5
Randall County,11/6/2018,General Election,9,1,421,3534,"United States Representative, District 13",Mac Thornberry,REP,1011,337
Randall County,11/6/2018,General Election,9,1,421,3534,"United States Representative, District 13",Greg Sagan,DEM,236,97
Randall County,11/6/2018,General Election,9,1,421,3534,"United States Representative, District 13",Calvin DeWeese,LIB,15,9
Randall County,11/6/2018,General Election,9,1,421,3534,Governor,Greg Abbott,REP,993,336
Randall County,11/6/2018,General Election,9,1,421,3534,Governor,Lupe Valdez,DEM,249,92
Randall County,11/6/2018,General Election,9,1,421,3534,Governor,Mark Jay Tippetts,LIB,22,14
Randall County,11/6/2018,General Election,9,1,421,3534,Lieutenant Governor,Dan Patrick,REP,955,319
Randall County,11/6/2018,General Election,9,1,421,3534,Lieutenant Governor,Mike Collier,DEM,278,112
Randall County,11/6/2018,General Election,9,1,421,3534,Lieutenant Governor,Kerry Douglas McKennon,LIB,26,11
Randall County,11/6/2018,General Election,9,1,421,3534,Attorney General,Ken Paxton,REP,960,314
Randall County,11/6/2018,General Election,9,1,421,3534,Attorney General,Justin Nelson,DEM,270,107
Randall County,11/6/2018,General Election,9,1,421,3534,Attorney General,Michael Ray Harris,LIB,29,18
Randall County,11/6/2018,General Election,9,1,421,3534,Comptroller of Public Accounts,Glenn Hegar,REP,969,321
Randall County,11/6/2018,General Election,9,1,421,3534,Comptroller of Public Accounts,Joi Chevalier,DEM,242,94
Randall County,11/6/2018,General Election,9,1,421,3534,Comptroller of Public Accounts,Ben Sanders,LIB,45,20
Randall County,11/6/2018,General Election,9,1,421,3534,Commissioner of the General Land Office,George P. Bush,REP,964,334
Randall County,11/6/2018,General Election,9,1,421,3534,Commissioner of the General Land Office,Miguel Suazo,DEM,238,89
Randall County,11/6/2018,General Election,9,1,421,3534,Commissioner of the General Land Office,Matt Pina,LIB,51,17
Randall County,11/6/2018,General Election,9,1,421,3534,Commissioner of Agriculture,Sid Miller,REP,956,319
Randall County,11/6/2018,General Election,9,1,421,3534,Commissioner of Agriculture,Kim Olson,DEM,261,112
Randall County,11/6/2018,General Election,9,1,421,3534,Commissioner of Agriculture,Richard Carpenter,LIB,35,9
Randall County,11/6/2018,General Election,9,1,421,3534,Railroad Commissioner,Christi Craddick,REP,969,326
Randall County,11/6/2018,General Election,9,1,421,3534,Railroad Commissioner,Roman McAllen,DEM,234,91
Randall County,11/6/2018,General Election,9,1,421,3534,Railroad Commissioner,Mike Wright,LIB,49,19
Randall County,11/6/2018,General Election,9,1,421,3534,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,979,330
Randall County,11/6/2018,General Election,9,1,421,3534,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,274,107
Randall County,11/6/2018,General Election,9,1,421,3534,"Justice, Supreme Court, Place 4",John Devine,REP,989,331
Randall County,11/6/2018,General Election,9,1,421,3534,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,261,106
Randall County,11/6/2018,General Election,9,1,421,3534,"Justice, Supreme Court, Place 6",Jeff Brown,REP,980,325
Randall County,11/6/2018,General Election,9,1,421,3534,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,271,113
Randall County,11/6/2018,General Election,9,1,421,3534,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,REP,967,319
Randall County,11/6/2018,General Election,9,1,421,3534,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,255,104
Randall County,11/6/2018,General Election,9,1,421,3534,"Presiding Judge, Court of Criminal Appeals",William Bryan Strange III,LIB,29,13
Randall County,11/6/2018,General Election,9,1,421,3534,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,REP,986,330
Randall County,11/6/2018,General Election,9,1,421,3534,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,264,107
Randall County,11/6/2018,General Election,9,1,421,3534,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,REP,1021,351
Randall County,11/6/2018,General Election,9,1,421,3534,"Judge, Court of Criminal Appeals, Place 8",Mark Ash,LIB,154,69
Randall County,11/6/2018,General Election,9,1,421,3534,"State Senator, District 31",Kel Seliger,REP,1021,350
Randall County,11/6/2018,General Election,9,1,421,3534,"State Senator, District 31",Jack B. Westbrook,LIB,181,80
Randall County,11/6/2018,General Election,9,1,421,3534,"State Representative, District 86",John Smithee,REP,995,343
Randall County,11/6/2018,General Election,9,1,421,3534,"State Representative, District 86",Mike Purcell,DEM,258,100
Randall County,11/6/2018,General Election,9,1,421,3534,"Justice, 7th Court of Appeals District, Place 2",Judy Parker,REP,1090,391
Randall County,11/6/2018,General Election,9,1,421,3534,"Justice, 7th Court of Appeals District, Place 3",Pat Pirtle,REP,1086,385
Randall County,11/6/2018,General Election,9,1,421,3534,"District Judge, 47th Judicial District",Dan L. Schaap,REP,1078,385
Randall County,11/6/2018,General Election,9,1,421,3534,"District Judge, 181st Judicial District",John B. Board,REP,1082,383
Randall County,11/6/2018,General Election,9,1,421,3534,"District Judge, 251st Judicial District",Ana Elizabeth Estevez,REP,1085,386
Randall County,11/6/2018,General Election,9,1,421,3534,Criminal District Attorney,Robert Love,REP,1075,383
Randall County,11/6/2018,General Election,9,1,421,3534,County Judge,Ernie Houdashell,REP,1076,382
Randall County,11/6/2018,General Election,9,1,421,3534,"Judge, County Court at Law 1",James W. Anderson,REP,1074,377
Randall County,11/6/2018,General Election,9,1,421,3534,"Judge, County Court at Law 2",Matt Martindale,REP,1083,382
Randall County,11/6/2018,General Election,9,1,421,3534,District Clerk,Joel Forbis,REP,1078,378
Randall County,11/6/2018,General Election,9,1,421,3534,County Clerk,Susan Allen,REP,1078,386
Randall County,11/6/2018,General Election,9,1,421,3534,County Treasurer,Angie Parker,REP,1076,381
Randall County,11/6/2018,General Election,9,1,421,3534,"County Commissioner, Precinct 4",Buddy DeFord,REP,1075,374
Randall County,11/6/2018,General Election,9,1,421,3534,"Justice of the Peace, Precinct 4",Clay Houdashell,REP,1079,378
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Straight Party,Republican Party,REP,831,244
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Straight Party,Democratic Party,DEM,87,23
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Straight Party,Libertarian Party,LIB,2,6
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,United States Senator,Ted Cruz,REP,1116,356
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,United States Senator,Beto O'Rourke,DEM,180,47
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,United States Senator,Neal M. Dikeman,LIB,9,6
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"United States Representative, District 13",Mac Thornberry,REP,1126,361
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"United States Representative, District 13",Greg Sagan,DEM,158,30
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"United States Representative, District 13",Calvin DeWeese,LIB,17,14
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Governor,Greg Abbott,REP,1128,369
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Governor,Lupe Valdez,DEM,158,31
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Governor,Mark Jay Tippetts,LIB,16,6
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Lieutenant Governor,Dan Patrick,REP,1090,340
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Lieutenant Governor,Mike Collier,DEM,192,53
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Lieutenant Governor,Kerry Douglas McKennon,LIB,22,13
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Attorney General,Ken Paxton,REP,1091,341
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Attorney General,Justin Nelson,DEM,186,47
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Attorney General,Michael Ray Harris,LIB,26,15
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Comptroller of Public Accounts,Glenn Hegar,REP,1107,342
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Comptroller of Public Accounts,Joi Chevalier,DEM,161,39
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Comptroller of Public Accounts,Ben Sanders,LIB,30,19
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Commissioner of the General Land Office,George P. Bush,REP,1104,343
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Commissioner of the General Land Office,Miguel Suazo,DEM,153,39
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Commissioner of the General Land Office,Matt Pina,LIB,44,22
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Commissioner of Agriculture,Sid Miller,REP,1107,340
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Commissioner of Agriculture,Kim Olson,DEM,165,47
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Commissioner of Agriculture,Richard Carpenter,LIB,30,17
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Railroad Commissioner,Christi Craddick,REP,1118,342
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Railroad Commissioner,Roman McAllen,DEM,146,43
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Railroad Commissioner,Mike Wright,LIB,34,18
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,1124,353
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,171,46
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Justice, Supreme Court, Place 4",John Devine,REP,1127,359
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,166,40
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Justice, Supreme Court, Place 6",Jeff Brown,REP,1123,350
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,173,48
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,REP,1114,337
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,158,50
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Presiding Judge, Court of Criminal Appeals",William Bryan Strange III,LIB,22,14
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,REP,1127,352
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,167,48
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,REP,1148,361
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Judge, Court of Criminal Appeals, Place 8",Mark Ash,LIB,110,30
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"State Senator, District 31",Kel Seliger,REP,1136,355
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"State Senator, District 31",Jack B. Westbrook,LIB,134,44
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"State Representative, District 86",John Smithee,REP,1129,361
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"State Representative, District 86",Mike Purcell,DEM,170,42
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Justice, 7th Court of Appeals District, Place 2",Judy Parker,REP,1189,375
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Justice, 7th Court of Appeals District, Place 3",Pat Pirtle,REP,1185,375
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"District Judge, 47th Judicial District",Dan L. Schaap,REP,1178,372
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"District Judge, 181st Judicial District",John B. Board,REP,1180,372
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"District Judge, 251st Judicial District",Ana Elizabeth Estevez,REP,1181,371
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,Criminal District Attorney,Robert Love,REP,1178,372
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,County Judge,Ernie Houdashell,REP,1182,376
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Judge, County Court at Law 1",James W. Anderson,REP,1181,372
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Judge, County Court at Law 2",Matt Martindale,REP,1184,372
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,District Clerk,Joel Forbis,REP,1181,369
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,County Clerk,Susan Allen,REP,1179,367
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,County Treasurer,Angie Parker,REP,1180,370
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"County Commissioner, Precinct 4",Buddy DeFord,REP,1182,370
Randall County,11/6/2018,General Election,7,3,426 CISD,2878,"Justice of the Peace, Precinct 4",Clay Houdashell,REP,1177,372
Randall County,11/6/2018,General Election,21,11,429,4446,Straight Party,Republican Party,REP,976,213
Randall County,11/6/2018,General Election,21,11,429,4446,Straight Party,Democratic Party,DEM,233,82
Randall County,11/6/2018,General Election,21,11,429,4446,Straight Party,Libertarian Party,LIB,10,1
Randall County,11/6/2018,General Election,21,11,429,4446,United States Senator,Ted Cruz,REP,1366,325
Randall County,11/6/2018,General Election,21,11,429,4446,United States Senator,Beto O'Rourke,DEM,476,157
Randall County,11/6/2018,General Election,21,11,429,4446,United States Senator,Neal M. Dikeman,LIB,12,1
Randall County,11/6/2018,General Election,21,11,429,4446,"United States Representative, District 13",Mac Thornberry,REP,1422,351
Randall County,11/6/2018,General Election,21,11,429,4446,"United States Representative, District 13",Greg Sagan,DEM,394,115
Randall County,11/6/2018,General Election,21,11,429,4446,"United States Representative, District 13",Calvin DeWeese,LIB,29,15
Randall County,11/6/2018,General Election,21,11,429,4446,Governor,Greg Abbott,REP,1415,351
Randall County,11/6/2018,General Election,21,11,429,4446,Governor,Lupe Valdez,DEM,409,121
Randall County,11/6/2018,General Election,21,11,429,4446,Governor,Mark Jay Tippetts,LIB,27,9
Randall County,11/6/2018,General Election,21,11,429,4446,Lieutenant Governor,Dan Patrick,REP,1328,313
Randall County,11/6/2018,General Election,21,11,429,4446,Lieutenant Governor,Mike Collier,DEM,463,149
Randall County,11/6/2018,General Election,21,11,429,4446,Lieutenant Governor,Kerry Douglas McKennon,LIB,53,12
Randall County,11/6/2018,General Election,21,11,429,4446,Attorney General,Ken Paxton,REP,1323,313
Randall County,11/6/2018,General Election,21,11,429,4446,Attorney General,Justin Nelson,DEM,473,148
