Contest,PrecinctName,VotingType,Choice,Party,Votes,VotesPercent,TotalVotes,TotalVotesPercent,CastTotal,CastTotalPercent,MainTotal,MainTotalPercent,UnderVotes,TotalUnderVotes,OverVotes,TotalOverVotes,InvalidVotes,TotalInvalidVotes,RejectedWriteInVotes,TotalRejectedWriteInVotes,UnresolvedWriteInVotes,TotalUnresolvedWriteInVotes
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",200,Election Day,Martin Castillo,,89,47.09%,291,38.75%,189,100.00%,751,100.00%,96,455,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",200,Absentee Voting,Sam B. Gonzalez,,14,73.68%,460,61.25%,19,100.00%,751,100.00%,11,455,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",200,Early Voting,Sam B. Gonzalez,,346,63.72%,460,61.25%,543,100.00%,751,100.00%,348,455,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",200,Election Day,Sam B. Gonzalez,,100,52.91%,460,61.25%,189,100.00%,751,100.00%,96,455,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",201,Absentee Voting,Martin Castillo,,6,85.71%,273,58.96%,7,100.00%,463,100.00%,3,143,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",201,Early Voting,Martin Castillo,,195,57.69%,273,58.96%,338,100.00%,463,100.00%,108,143,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",201,Election Day,Martin Castillo,,72,61.02%,273,58.96%,118,100.00%,463,100.00%,32,143,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",201,Absentee Voting,Sam B. Gonzalez,,1,14.29%,190,41.04%,7,100.00%,463,100.00%,3,143,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",201,Early Voting,Sam B. Gonzalez,,143,42.31%,190,41.04%,338,100.00%,463,100.00%,108,143,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",201,Election Day,Sam B. Gonzalez,,46,38.98%,190,41.04%,118,100.00%,463,100.00%,32,143,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",206,Absentee Voting,Martin Castillo,,3,50.00%,129,38.05%,6,100.00%,339,100.00%,6,165,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",206,Early Voting,Martin Castillo,,81,37.16%,129,38.05%,218,100.00%,339,100.00%,119,165,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",206,Election Day,Martin Castillo,,45,39.13%,129,38.05%,115,100.00%,339,100.00%,40,165,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",206,Absentee Voting,Sam B. Gonzalez,,3,50.00%,210,61.95%,6,100.00%,339,100.00%,6,165,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",206,Early Voting,Sam B. Gonzalez,,137,62.84%,210,61.95%,218,100.00%,339,100.00%,119,165,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",206,Election Day,Sam B. Gonzalez,,70,60.87%,210,61.95%,115,100.00%,339,100.00%,40,165,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",207,Absentee Voting,Martin Castillo,,10,37.04%,311,41.86%,27,100.00%,743,100.00%,10,493,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",207,Early Voting,Martin Castillo,,229,40.39%,311,41.86%,567,100.00%,743,100.00%,392,493,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",207,Election Day,Martin Castillo,,72,48.32%,311,41.86%,149,100.00%,743,100.00%,91,493,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",207,Absentee Voting,Sam B. Gonzalez,,17,62.96%,432,58.14%,27,100.00%,743,100.00%,10,493,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",207,Early Voting,Sam B. Gonzalez,,338,59.61%,432,58.14%,567,100.00%,743,100.00%,392,493,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",207,Election Day,Sam B. Gonzalez,,77,51.68%,432,58.14%,149,100.00%,743,100.00%,91,493,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",221,Absentee Voting,Martin Castillo,,7,46.67%,243,55.99%,15,100.00%,434,100.00%,3,123,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",221,Early Voting,Martin Castillo,,179,57.37%,243,55.99%,312,100.00%,434,100.00%,89,123,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",221,Election Day,Martin Castillo,,57,53.27%,243,55.99%,107,100.00%,434,100.00%,31,123,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",221,Absentee Voting,Sam B. Gonzalez,,8,53.33%,191,44.01%,15,100.00%,434,100.00%,3,123,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",221,Early Voting,Sam B. Gonzalez,,133,42.63%,191,44.01%,312,100.00%,434,100.00%,89,123,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",221,Election Day,Sam B. Gonzalez,,50,46.73%,191,44.01%,107,100.00%,434,100.00%,31,123,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",222,Absentee Voting,Martin Castillo,,0,0.00%,1,50.00%,0,0.00%,2,100.00%,0,5,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",222,Early Voting,Martin Castillo,,1,50.00%,1,50.00%,2,100.00%,2,100.00%,1,5,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",222,Election Day,Martin Castillo,,0,0.00%,1,50.00%,0,0.00%,2,100.00%,4,5,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",222,Absentee Voting,Sam B. Gonzalez,,0,0.00%,1,50.00%,0,0.00%,2,100.00%,0,5,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",222,Early Voting,Sam B. Gonzalez,,1,50.00%,1,50.00%,2,100.00%,2,100.00%,1,5,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",222,Election Day,Sam B. Gonzalez,,0,0.00%,1,50.00%,0,0.00%,2,100.00%,4,5,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",223,Absentee Voting,Martin Castillo,,0,0.00%,73,58.87%,0,0.00%,124,100.00%,0,73,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",223,Early Voting,Martin Castillo,,48,53.93%,73,58.87%,89,100.00%,124,100.00%,50,73,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",223,Election Day,Martin Castillo,,25,71.43%,73,58.87%,35,100.00%,124,100.00%,23,73,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",223,Absentee Voting,Sam B. Gonzalez,,0,0.00%,51,41.13%,0,0.00%,124,100.00%,0,73,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",223,Early Voting,Sam B. Gonzalez,,41,46.07%,51,41.13%,89,100.00%,124,100.00%,50,73,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",223,Election Day,Sam B. Gonzalez,,10,28.57%,51,41.13%,35,100.00%,124,100.00%,23,73,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",224,Absentee Voting,Martin Castillo,,3,75.00%,33,44.59%,4,100.00%,74,100.00%,4,58,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",224,Early Voting,Martin Castillo,,25,44.64%,33,44.59%,56,100.00%,74,100.00%,38,58,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",224,Election Day,Martin Castillo,,5,35.71%,33,44.59%,14,100.00%,74,100.00%,16,58,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",224,Absentee Voting,Sam B. Gonzalez,,1,25.00%,41,55.41%,4,100.00%,74,100.00%,4,58,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",224,Early Voting,Sam B. Gonzalez,,31,55.36%,41,55.41%,56,100.00%,74,100.00%,38,58,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",224,Election Day,Sam B. Gonzalez,,9,64.29%,41,55.41%,14,100.00%,74,100.00%,16,58,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",230,Absentee Voting,Martin Castillo,,3,33.33%,97,50.52%,9,100.00%,192,100.00%,2,79,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",230,Early Voting,Martin Castillo,,63,48.46%,97,50.52%,130,100.00%,192,100.00%,57,79,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",230,Election Day,Martin Castillo,,31,58.49%,97,50.52%,53,100.00%,192,100.00%,20,79,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",230,Absentee Voting,Sam B. Gonzalez,,6,66.67%,95,49.48%,9,100.00%,192,100.00%,2,79,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",230,Early Voting,Sam B. Gonzalez,,67,51.54%,95,49.48%,130,100.00%,192,100.00%,57,79,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",230,Election Day,Sam B. Gonzalez,,22,41.51%,95,49.48%,53,100.00%,192,100.00%,20,79,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",239,Absentee Voting,Martin Castillo,,20,55.56%,340,55.92%,36,100.00%,608,100.00%,21,271,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",239,Early Voting,Martin Castillo,,215,55.70%,340,55.92%,386,100.00%,608,100.00%,194,271,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",239,Election Day,Martin Castillo,,105,56.45%,340,55.92%,186,100.00%,608,100.00%,56,271,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",239,Absentee Voting,Sam B. Gonzalez,,16,44.44%,268,44.08%,36,100.00%,608,100.00%,21,271,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",239,Early Voting,Sam B. Gonzalez,,171,44.30%,268,44.08%,386,100.00%,608,100.00%,194,271,0,0,0,0,0,0,0,0
"For South Texas I.S.D. School Board Trustee, Hidalgo County Commissioners' Pct. #4",239,Election Day,Sam B. Gonzalez,,81,43.55%,268,44.08%,186,100.00%,608,100.00%,56,271,0,0,0,0,0,0,0,0

