political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,Commissioner of Agriculture,Richard Carpenter,LIB,1,9,0,1
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,Railroad Commissioner,Christi Craddick,REP,43,66,0,43
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,Railroad Commissioner,Roman McAllen,DEM,104,169,4,100
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,Railroad Commissioner,Mike Wright,LIB,1,5,0,1
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,42,73,0,42
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,106,166,4,102
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice, Supreme Court, Place 4",John Devine,REP,43,76,0,43
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,104,162,4,100
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice, Supreme Court, Place 6",Jeff Brown,REP,42,76,0,42
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,105,165,4,101
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Presiding Judge, Court of
Criminal Appeals",Sharon Keller,REP,42,67,0,42
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Presiding Judge, Court of
Criminal Appeals",Maria T. (Terri) Jackson,DEM,105,172,4,101
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Presiding Judge, Court of
Criminal Appeals",William Bryan Strange III,LIB,1,2,0,1
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Judge, Court of Criminal Appeals,
Place 7",Barbara Parker Hervey,REP,41,73,0,41
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Judge, Court of Criminal Appeals,
Place 7",Ramona Franklin,DEM,108,164,4,104
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Judge, Court of Criminal Appeals,
Place 8",Michelle Slaughter,REP,61,106,0,61
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Judge, Court of Criminal Appeals,
Place 8",Mark Ash,LIB,30,55,1,29
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"State Representative, 
District No. 80",Tracy KinG,DEM,125,219,4,121
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice, 4th Court of Appeals
District, Place No. 2",Marialyn Barnard,REP,40,68,0,40
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice, 4th Court of Appeals
District, Place No. 2",Beth Watkins,DEM,108,172,4,104
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice, 4th Court of Appeals
District, Place No. 3",Jason Pulliam,REP,42,60,0,42
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice, 4th Court of Appeals
District, Place No. 3",Patricia O'Connell Alvarez,DEM,107,180,4,103
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice, 4th Court of Appeals
District, Place No. 4",Patrick Ballantyne,REP,42,57,0,42
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice, 4th Court of Appeals
District, Place No. 4",Luz Elena Chapa,DEM,106,183,4,102
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice, 4th Court of Appeals
District, Place No. 5",Rebecca Simmons,REP,40,58,0,40
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice, 4th Court of Appeals
District, Place No. 5",Liza Rodriguez,DEM,107,185,4,103
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice, 4th Court of Appeals
District, Place No. 7",Shane Stolarczyk,REP,41,57,0,41
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice, 4th Court of Appeals
District, Place No. 7",Rebeca Martinez,DEM,107,187,4,103
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"District Judge, 49th Judicial District",Joe Lopez,DEM,130,217,3,127
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,County Judge,Joe Rathmell,DEM,122,218,3,119
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,District Clerk,Dora Mtz. Castañon,DEM,124,209,4,120
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,County Clerk,Mary Jayne Villarreal Bonoan,DEM,121,216,4,117
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,County Treasurer,Romeo Salinas,DEM,123,211,3,120
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"County Commissioner,
Precinct No. 2",Olga M. Elizondo,DEM,130,223,2,128
Zapata County Pavillion,11/6/2018,General Eelction,4,2,2,1243,"Justice of the Peace,
Precinct No. 2",Juana Maria B. Gutierrez,DEM,125,213,3,122
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Straight Party,Republican Party    REP,REP,9,20,0,9
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Straight Party,Democratic Party   DEM,DEM,18,56,3,15
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Straight Party,Libertarian Party    LIB,LIB,0,0,0,0
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,United States Senator,Ted Cruz,REP,16,44,0,16
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,United States Senator,Beto O'Rourke,DEM,28,74,4,24
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,United States Senator,Neal M. Dikeman,LIB,0,0,0,0
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"United States Representative,
District No. 28",Henry Cuellar,DEM,29,98,4,25
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"United States Representative,
District No. 28",Arthur Thomas IV,LIB,4,2,0,4
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Governor,Greg Abbott,REP,16,41,0,16
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Governor,Lupe Valdez,DEM,28,75,4,24
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Governor,Mark Jay Tippetts,LIB,0,0,0,0
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Lieutenant Governor,Dan Patrick,REP,16,34,0,16
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Lieutenant Governor,Mike Collier,DEM,25,73,4,21
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Lieutenant Governor,Kerry Douglas McKennon,LIB,0,1,0,0
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Attorney General,Ken Paxton,REP,13,35,0,13
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Attorney General,Justin Nelson,DEM,28,74,4,24
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Attorney General,Michael Ray Harris,LIB,0,1,0,0
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Comptroller of Public Accounts,Glenn Hegar,REP,13,34,0,13
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Comptroller of Public Accounts,Joi Chevalier,DEM,25,67,4,21
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Comptroller of Public Accounts,Ben Sanders,LIB,0,6,0,0
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Commissioner of the General
Land Office",George P. Bush,REP,17,40,0,17
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Commissioner of the General
Land Office",Miguel Suazo,DEM,24,68,4,20
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Commissioner of the General
Land Office",Matt Piña,LIB,0,1,0,0
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Commissioner of Agriculture,Sid Miller,REP,14,35,0,14
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Commissioner of Agriculture,Kim Olson,DEM,26,73,4,22
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Commissioner of Agriculture,Richard Carpenter,LIB,1,1,0,1
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Railroad Commissioner,Christi Craddick,REP,14,34,0,14
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Railroad Commissioner,Roman McAllen,DEM,25,70,4,21
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,Railroad Commissioner,Mike Wright,LIB,1,2,0,1
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,14,34,0,14
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,26,71,4,22
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice, Supreme Court, Place 4",John Devine,REP,15,37,0,15
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,24,68,4,20
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice, Supreme Court, Place 6",Jeff Brown,REP,14,40,0,14
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,25,68,4,21
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Presiding Judge, Court of
Criminal Appeals",Sharon Keller,REP,14,34,0,14
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Presiding Judge, Court of
Criminal Appeals",Maria T. (Terri) Jackson,DEM,26,72,4,22
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Presiding Judge, Court of
Criminal Appeals",William Bryan Strange III,LIB,0,1,0,0
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Judge, Court of Criminal Appeals,
Place 7",Barbara Parker Hervey,REP,14,34,0,14
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Judge, Court of Criminal Appeals,
Place 7",Ramona Franklin,DEM,26,73,4,22
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Judge, Court of Criminal Appeals,
Place 8",Michelle Slaughter,REP,17,42,1,16
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Judge, Court of Criminal Appeals,
Place 8",Mark Ash,LIB,9,10,1,8
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"State Representative, 
District No. 80",Tracy KinG,DEM,31,91,4,27
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice, 4th Court of Appeals
District, Place No. 2",Marialyn Barnard,REP,14,34,0,14
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice, 4th Court of Appeals
District, Place No. 2",Beth Watkins,DEM,26,73,4,22
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice, 4th Court of Appeals
District, Place No. 3",Jason Pulliam,REP,13,32,0,13
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice, 4th Court of Appeals
District, Place No. 3",Patricia O'Connell Alvarez,DEM,28,77,4,24
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice, 4th Court of Appeals
District, Place No. 4",Patrick Ballantyne,REP,13,35,0,13
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice, 4th Court of Appeals
District, Place No. 4",Luz Elena Chapa,DEM,27,76,4,23
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice, 4th Court of Appeals
District, Place No. 5",Rebecca Simmons,REP,14,32,0,14
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice, 4th Court of Appeals
District, Place No. 5",Liza Rodriguez,DEM,26,74,4,22
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice, 4th Court of Appeals
District, Place No. 7",Shane Stolarczyk,REP,14,29,0,14
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice, 4th Court of Appeals
District, Place No. 7",Rebeca Martinez,DEM,28,77,4,24
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"District Judge, 49th Judicial District",Joe Lopez,DEM,28,94,4,24
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,County Judge,Joe Rathmell,DEM,35,93,4,31
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,District Clerk,Dora Mtz. Castañon,DEM,31,91,4,27
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,County Clerk,Mary Jayne Villarreal Bonoan,DEM,30,88,4,26
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,County Treasurer,Romeo Salinas,DEM,31,89,4,27
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"County Commissioner,
Precinct No. 2",Olga M. Elizondo,DEM,29,87,4,25
Gabriel Villarreal Senior Citizens Nutrition Center,11/6/2018,General Eelction,4,2,2 - A,573,"Justice of the Peace,
Precinct No. 2",Juana Maria B. Gutierrez,DEM,34,96,4,30
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Straight Party,Republican Party    REP,REP,62,41,5,57
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Straight Party,Democratic Party   DEM,DEM,97,92,8,89
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Straight Party,Libertarian Party    LIB,LIB,2,3,0,2
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,United States Senator,Ted Cruz,REP,144,115,17,127
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,United States Senator,Beto O'Rourke,DEM,167,152,12,155
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,United States Senator,Neal M. Dikeman,LIB,1,1,0,1
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"United States Representative,
District No. 28",Henry Cuellar,DEM,215,221,18,197
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"United States Representative,
District No. 28",Arthur Thomas IV,LIB,37,25,4,33
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Governor,Greg Abbott,REP,150,117,17,133
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Governor,Lupe Valdez,DEM,159,143,12,147
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Governor,Mark Jay Tippetts,LIB,1,2,0,1
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Lieutenant Governor,Dan Patrick,REP,146,95,18,128
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Lieutenant Governor,Mike Collier,DEM,154,152,11,143
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Lieutenant Governor,Kerry Douglas McKennon,LIB,6,6,0,6
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Attorney General,Ken Paxton,REP,130,83,14,116
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Attorney General,Justin Nelson,DEM,164,160,12,152
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Attorney General,Michael Ray Harris,LIB,10,11,3,7
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Comptroller of Public Accounts,Glenn Hegar,REP,135,87,14,121
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Comptroller of Public Accounts,Joi Chevalier,DEM,160,145,12,148
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Comptroller of Public Accounts,Ben Sanders,LIB,8,18,3,5
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Commissioner of the General
Land Office",George P. Bush,REP,165,115,18,147
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Commissioner of the General
Land Office",Miguel Suazo,DEM,137,133,11,126
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Commissioner of the General
Land Office",Matt Piña,LIB,3,6,0,3
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Commissioner of Agriculture,Sid Miller,REP,143,92,16,127
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Commissioner of Agriculture,Kim Olson,DEM,155,141,11,144
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Commissioner of Agriculture,Richard Carpenter,LIB,5,14,1,4
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Railroad Commissioner,Christi Craddick,REP,134,82,15,119
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Railroad Commissioner,Roman McAllen,DEM,160,155,11,149
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,Railroad Commissioner,Mike Wright,LIB,11,10,3,8
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,137,93,15,122
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,167,153,13,154
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice, Supreme Court, Place 4",John Devine,REP,140,100,18,122
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,162,147,11,151
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice, Supreme Court, Place 6",Jeff Brown,REP,136,90,17,119
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,167,155,12,155
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Presiding Judge, Court of
Criminal Appeals",Sharon Keller,REP,136,87,16,120
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Presiding Judge, Court of
Criminal Appeals",Maria T. (Terri) Jackson,DEM,162,156,12,150
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Presiding Judge, Court of
Criminal Appeals",William Bryan Strange III,LIB,4,5,1,3
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Judge, Court of Criminal Appeals,
Place 7",Barbara Parker Hervey,REP,139,96,16,123
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Judge, Court of Criminal Appeals,
Place 7",Ramona Franklin,DEM,167,150,12,155
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Judge, Court of Criminal Appeals,
Place 8",Michelle Slaughter,REP,168,126,16,152
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Judge, Court of Criminal Appeals,
Place 8",Mark Ash,LIB,65,58,4,61
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"State Representative, 
District No. 80",Tracy KinG,DEM,214,218,19,195
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice, 4th Court of Appeals
District, Place No. 2",Marialyn Barnard,REP,134,91,14,120
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice, 4th Court of Appeals
District, Place No. 2",Beth Watkins,DEM,169,156,14,155
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice, 4th Court of Appeals
District, Place No. 3",Jason Pulliam,REP,127,77,16,111
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice, 4th Court of Appeals
District, Place No. 3",Patricia O'Connell Alvarez,DEM,181,170,13,168
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice, 4th Court of Appeals
District, Place No. 4",Patrick Ballantyne,REP,129,74,16,113
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice, 4th Court of Appeals
District, Place No. 4",Luz Elena Chapa,DEM,176,173,13,163
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice, 4th Court of Appeals
District, Place No. 5",Rebecca Simmons,REP,130,77,16,114
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice, 4th Court of Appeals
District, Place No. 5",Liza Rodriguez,DEM,176,170,12,164
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice, 4th Court of Appeals
District, Place No. 7",Shane Stolarczyk,REP,128,71,15,113
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice, 4th Court of Appeals
District, Place No. 7",Rebeca Martinez,DEM,178,178,13,165
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"District Judge, 49th Judicial District",Joe Lopez,DEM,220,219,19,201
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,County Judge,Joe Rathmell,DEM,231,217,20,211
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,District Clerk,Dora Mtz. Castañon,DEM,222,214,20,202
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,County Clerk,Mary Jayne Villarreal Bonoan,DEM,226,215,21,205
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,County Treasurer,Romeo Salinas,DEM,221,217,18,203
Zapata Community Center,11/6/2018,General Eelction,4,2,3,1989,"Justice of the Peace,
Precinct No. 3","Fernando Muñoz, Jr.",DEM,223,219,18,205
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Straight Party,Republican Party    REP,REP,25,32,0,25
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Straight Party,Democratic Party   DEM,DEM,64,83,4,60
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Straight Party,Libertarian Party    LIB,LIB,0,1,0,0
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,United States Senator,Ted Cruz,REP,59,73,0,59
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,United States Senator,Beto O'Rourke,DEM,120,135,7,113
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,United States Senator,Neal M. Dikeman,LIB,0,2,0,0
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"United States Representative,
District No. 28",Henry Cuellar,DEM,142,179,7,135
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"United States Representative,
District No. 28",Arthur Thomas IV,LIB,11,14,0,11
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Governor,Greg Abbott,REP,67,78,1,66
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Governor,Lupe Valdez,DEM,108,124,6,102
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Governor,Mark Jay Tippetts,LIB,1,2,0,1
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Lieutenant Governor,Dan Patrick,REP,56,62,0,56
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Lieutenant Governor,Mike Collier,DEM,114,129,7,107
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Lieutenant Governor,Kerry Douglas McKennon,LIB,2,6,0,2
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Attorney General,Ken Paxton,REP,55,58,0,55
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Attorney General,Justin Nelson,DEM,112,132,7,105
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Attorney General,Michael Ray Harris,LIB,4,7,0,4
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Comptroller of Public Accounts,Glenn Hegar,REP,54,59,0,54
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Comptroller of Public Accounts,Joi Chevalier,DEM,109,126,7,102
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Comptroller of Public Accounts,Ben Sanders,LIB,7,9,0,7
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Commissioner of the General
Land Office",George P. Bush,REP,67,69,0,67
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Commissioner of the General
Land Office",Miguel Suazo,DEM,99,124,7,92
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Commissioner of the General
Land Office",Matt Piña,LIB,5,5,0,5
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Commissioner of Agriculture,Sid Miller,REP,52,56,0,52
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Commissioner of Agriculture,Kim Olson,DEM,113,130,7,106
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Commissioner of Agriculture,Richard Carpenter,LIB,3,6,0,3
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Railroad Commissioner,Christi Craddick,REP,51,54,0,51
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Railroad Commissioner,Roman McAllen,DEM,113,133,7,106
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,Railroad Commissioner,Mike Wright,LIB,4,5,0,4
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,52,51,0,52
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,116,140,7,109
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice, Supreme Court, Place 4",John Devine,REP,57,60,0,57
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,112,131,7,105
Precinct No. 4 Annex Building,11/6/2018,General Eelction,4,2,4,1712,"Justice, Supreme Court, Place 6",Jeff Brown,REP,52,60,0,52
