political_subdivision,11/6/2018,2018 NOVEMBER 6TH GENERAL ELECTION,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
FANNIN COUNTY,11/6/2018,2326 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,11,11,Railroad Commissioner,,1,2,ROMAN McALLEN,C,2,DEM,400,66,6,0,0,0,0,0,202,40,3,0,198,26,3,0
FANNIN COUNTY,11/6/2018,2327 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,11,11,Railroad Commissioner,,1,3,MIKE WRIGHT,C,3,LIB,400,12,6,0,0,0,0,0,202,5,3,0,198,7,3,0
FANNIN COUNTY,11/6/2018,2328 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,12,12,"Justice, Supreme Court, Place 2",,1,1,JIMMY BLACKLOCK,C,1,REP,400,325,5,0,0,0,0,0,202,162,2,0,198,163,3,0
FANNIN COUNTY,11/6/2018,2329 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,12,12,"Justice, Supreme Court, Place 2",,1,2,STEVEN KIRKLAND,C,2,DEM,400,70,5,0,0,0,0,0,202,38,2,0,198,32,3,0
FANNIN COUNTY,11/6/2018,2330 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,13,13,"Justice, Supreme Court, Place 4",,1,1,JOHN DEVINE,C,1,REP,400,321,7,0,0,0,0,0,202,161,2,0,198,160,5,0
FANNIN COUNTY,11/6/2018,2331 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,13,13,"Justice, Supreme Court, Place 4",,1,2,R. K. SANDILL,C,2,DEM,400,72,7,0,0,0,0,0,202,39,2,0,198,33,5,0
FANNIN COUNTY,11/6/2018,2332 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,14,14,"Justice, Supreme Court, Place 6",,1,1,JEFF BROWN,C,1,REP,400,326,5,0,0,0,0,0,202,165,2,0,198,161,3,0
FANNIN COUNTY,11/6/2018,2333 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,14,14,"Justice, Supreme Court, Place 6",,1,2,KATHY CHENG,C,2,DEM,400,69,5,0,0,0,0,0,202,35,2,0,198,34,3,0
FANNIN COUNTY,11/6/2018,2334 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,15,15,"Presiding Judge, Court of Criminal Appeals",,1,1,SHARON KELLER,C,1,REP,400,318,5,0,0,0,0,0,202,157,2,0,198,161,3,0
FANNIN COUNTY,11/6/2018,2335 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,15,15,"Presiding Judge, Court of Criminal Appeals",,1,2,MARIA T. (TERRI) JACKSON,C,2,DEM,400,71,5,0,0,0,0,0,202,39,2,0,198,32,3,0
FANNIN COUNTY,11/6/2018,2336 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,15,15,"Presiding Judge, Court of Criminal Appeals",,1,3,WILLIAM BRYAN STRANGE III,C,3,LIB,400,6,5,0,0,0,0,0,202,4,2,0,198,2,3,0
FANNIN COUNTY,11/6/2018,2337 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,16,16,"Judge, Court of Criminal Appeals, Place 7",,1,1,BARBARA PARKER HERVEY,C,1,REP,400,330,6,0,0,0,0,0,202,166,2,0,198,164,4,0
FANNIN COUNTY,11/6/2018,2338 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,16,16,"Judge, Court of Criminal Appeals, Place 7",,1,2,RAMONA FRANKLIN,C,2,DEM,400,64,6,0,0,0,0,0,202,34,2,0,198,30,4,0
FANNIN COUNTY,11/6/2018,2339 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,17,17,"Judge, Court of Criminal Appeals, Place 8",,1,1,MICHELLE SLAUGHTER,C,1,REP,400,335,36,0,0,0,0,0,202,167,23,0,198,168,13,0
FANNIN COUNTY,11/6/2018,2340 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,17,17,"Judge, Court of Criminal Appeals, Place 8",,1,2,MARK ASH,C,2,LIB,400,29,36,0,0,0,0,0,202,12,23,0,198,17,13,0
FANNIN COUNTY,11/6/2018,2341 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,19,19,"State Senator, District 2",,1,1,BOB HALL,C,1,REP,400,330,5,0,0,0,0,0,202,163,2,0,198,167,3,0
FANNIN COUNTY,11/6/2018,2342 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,19,19,"State Senator, District 2",,1,2,KENDALL SCUDDER,C,2,DEM,400,65,5,0,0,0,0,0,202,37,2,0,198,28,3,0
FANNIN COUNTY,11/6/2018,2343 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,20,20,"State Representative, District 62",,1,1,REGGIE SMITH,C,1,REP,400,324,5,0,0,0,0,0,202,160,2,0,198,164,3,0
FANNIN COUNTY,11/6/2018,2344 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,20,20,"State Representative, District 62",,1,2,VALERIE N. HEFNER,C,2,DEM,400,65,5,0,0,0,0,0,202,36,2,0,198,29,3,0
FANNIN COUNTY,11/6/2018,2345 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,20,20,"State Representative, District 62",,1,3,DAVID SCHAAB,C,3,LIB,400,6,5,0,0,0,0,0,202,4,2,0,198,2,3,0
FANNIN COUNTY,11/6/2018,2346 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,22,22,"SPECIAL ELECTION (Unexpired Term) State Representative, District 62",,1,1,REGGIE SMITH,C,1,REP,400,342,58,0,0,0,0,0,202,170,32,0,198,172,26,0
FANNIN COUNTY,11/6/2018,2347 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,23,23,"Justice, 6th Court of Appeals District, Place 2",,1,1,SCOTT STEVENS,C,1,REP,400,342,58,0,0,0,0,0,202,169,33,0,198,173,25,0
FANNIN COUNTY,11/6/2018,2348 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,24,24,County Judge,,1,1,RANDY MOORE,C,1,REP,400,340,60,0,0,0,0,0,202,169,33,0,198,171,27,0
FANNIN COUNTY,11/6/2018,2349 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,25,25,"Judge, County Court-at-Law",,1,1,CHARLES BUTLER,C,1,REP,400,340,60,0,0,0,0,0,202,169,33,0,198,171,27,0
FANNIN COUNTY,11/6/2018,2350 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,26,26,District Clerk,,1,1,NANCY YOUNG,C,1,REP,400,347,53,0,0,0,0,0,202,171,31,0,198,176,22,0
FANNIN COUNTY,11/6/2018,2351 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,27,27,County Clerk,,1,1,TAMMY BIGGAR,C,1,REP,400,347,53,0,0,0,0,0,202,170,32,0,198,177,21,0
FANNIN COUNTY,11/6/2018,2352 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,28,28,County Treasurer,,1,1,DAVID E. WOODSON,C,1,REP,400,343,57,0,0,0,0,0,202,170,32,0,198,173,25,0
FANNIN COUNTY,11/6/2018,2353 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,30,30,"County Commmissioner, Precinct 4",,1,1,DEAN LACKEY,C,1,REP,400,332,68,0,0,0,0,0,202,164,38,0,198,168,30,0
FANNIN COUNTY,11/6/2018,2354 NOVEMBER 6TH GENERAL ELECTION,6 DODD CITY,,1,3,6,6,0,0,31,31,"Justice of the Peace, Precinct 1",,1,1,ROYCE SMITHEY,C,1,REP,400,344,56,0,0,0,0,0,202,170,32,0,198,174,24,0
FANNIN COUNTY,11/6/2018,2355 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,2,2,Straight Party,,1,1,REPUBLICAN,C,1,REP,293,145,128,0,0,0,0,0,163,85,69,0,130,60,59,0
FANNIN COUNTY,11/6/2018,2356 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,2,2,Straight Party,,1,2,DEMOCRATIC,C,2,DEM,293,19,128,0,0,0,0,0,163,9,69,0,130,10,59,0
FANNIN COUNTY,11/6/2018,2357 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,2,2,Straight Party,,1,3,LIBERTARIAN,C,3,LIB,293,1,128,0,0,0,0,0,163,0,69,0,130,1,59,0
FANNIN COUNTY,11/6/2018,2358 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,3,3,U.S. Senator,,1,1,TED CRUZ,C,1,REP,293,227,2,0,0,0,0,0,163,127,1,0,130,100,1,0
FANNIN COUNTY,11/6/2018,2359 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,3,3,U.S. Senator,,1,2,BETO O'ROURKE,C,2,DEM,293,58,2,0,0,0,0,0,163,34,1,0,130,24,1,0
FANNIN COUNTY,11/6/2018,2360 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,3,3,U.S. Senator,,1,3,NEAL M. DIKEMAN,C,3,LIB,293,6,2,0,0,0,0,0,163,1,1,0,130,5,1,0
FANNIN COUNTY,11/6/2018,2361 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,4,4,"United States Representative, District 4",,1,1,JOHN RATCLIFFE,C,1,REP,293,233,2,0,0,0,0,0,163,130,0,0,130,103,2,0
FANNIN COUNTY,11/6/2018,2362 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,4,4,"United States Representative, District 4",,1,2,CATHERINE KRANTZ,C,2,DEM,293,48,2,0,0,0,0,0,163,29,0,0,130,19,2,0
FANNIN COUNTY,11/6/2018,2363 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,4,4,"United States Representative, District 4",,1,3,KEN ASHBY,C,3,LIB,293,10,2,0,0,0,0,0,163,4,0,0,130,6,2,0
FANNIN COUNTY,11/6/2018,2364 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,5,5,Governor,,1,1,GREG ABBOTT,C,1,REP,293,234,1,0,0,0,0,0,163,129,0,0,130,105,1,0
FANNIN COUNTY,11/6/2018,2365 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,5,5,Governor,,1,2,LUPE VALDEZ,C,2,DEM,293,50,1,0,0,0,0,0,163,32,0,0,130,18,1,0
FANNIN COUNTY,11/6/2018,2366 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,5,5,Governor,,1,3,MARK JAY TIPPETTS,C,3,LIB,293,8,1,0,0,0,0,0,163,2,0,0,130,6,1,0
FANNIN COUNTY,11/6/2018,2367 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,6,6,Lieutenant Governor,,1,1,DAN PATRICK,C,1,REP,293,224,3,0,0,0,0,0,163,128,1,0,130,96,2,0
FANNIN COUNTY,11/6/2018,2368 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,6,6,Lieutenant Governor,,1,2,MIKE COLLIER,C,2,DEM,293,55,3,0,0,0,0,0,163,31,1,0,130,24,2,0
FANNIN COUNTY,11/6/2018,2369 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,6,6,Lieutenant Governor,,1,3,KERRY DOUGLAS McKENNON,C,3,LIB,293,11,3,0,0,0,0,0,163,3,1,0,130,8,2,0
FANNIN COUNTY,11/6/2018,2370 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,7,7,Attorney General,,1,1,KEN PAXTON,C,1,REP,293,222,4,0,0,0,0,0,163,122,2,0,130,100,2,0
FANNIN COUNTY,11/6/2018,2371 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,7,7,Attorney General,,1,2,JUSTIN NELSON,C,2,DEM,293,56,4,0,0,0,0,0,163,35,2,0,130,21,2,0
FANNIN COUNTY,11/6/2018,2372 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,7,7,Attorney General,,1,3,MICHAEL RAY HARRIS,C,3,LIB,293,11,4,0,0,0,0,0,163,4,2,0,130,7,2,0
FANNIN COUNTY,11/6/2018,2373 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,8,8,Comptroller of Public Accounts,,1,1,GLENN HEGAR,C,1,REP,293,226,5,0,0,0,0,0,163,128,2,0,130,98,3,0
FANNIN COUNTY,11/6/2018,2374 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,8,8,Comptroller of Public Accounts,,1,2,JOI CHEVALIER,C,2,DEM,293,41,5,0,0,0,0,0,163,23,2,0,130,18,3,0
FANNIN COUNTY,11/6/2018,2375 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,8,8,Comptroller of Public Accounts,,1,3,BEN SANDERS,C,3,LIB,293,21,5,0,0,0,0,0,163,10,2,0,130,11,3,0
FANNIN COUNTY,11/6/2018,2376 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,9,9,Commissioner of the General Land Office,,1,1,GEORGE P. BUSH,C,1,REP,293,231,5,0,0,0,0,0,163,129,2,0,130,102,3,0
FANNIN COUNTY,11/6/2018,2377 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,9,9,Commissioner of the General Land Office,,1,2,MIGUEL SUAZO,C,2,DEM,293,42,5,0,0,0,0,0,163,25,2,0,130,17,3,0
FANNIN COUNTY,11/6/2018,2378 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,9,9,Commissioner of the General Land Office,,1,3,MATT PINA,C,3,LIB,293,15,5,0,0,0,0,0,163,7,2,0,130,8,3,0
FANNIN COUNTY,11/6/2018,2379 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,10,10,Commissioner of Agriculture,,1,1,SID MILLER,C,1,REP,293,226,6,0,0,0,0,0,163,124,4,0,130,102,2,0
FANNIN COUNTY,11/6/2018,2380 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,10,10,Commissioner of Agriculture,,1,2,KIM OLSON,C,2,DEM,293,49,6,0,0,0,0,0,163,31,4,0,130,18,2,0
FANNIN COUNTY,11/6/2018,2381 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,10,10,Commissioner of Agriculture,,1,3,RICHARD CARPENTER,C,3,LIB,293,12,6,0,0,0,0,0,163,4,4,0,130,8,2,0
FANNIN COUNTY,11/6/2018,2382 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,11,11,Railroad Commissioner,,1,1,CHRISTI CRADDICK,C,1,REP,293,226,5,0,0,0,0,0,163,130,2,0,130,96,3,0
FANNIN COUNTY,11/6/2018,2383 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,11,11,Railroad Commissioner,,1,2,ROMAN McALLEN,C,2,DEM,293,49,5,0,0,0,0,0,163,28,2,0,130,21,3,0
FANNIN COUNTY,11/6/2018,2384 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,11,11,Railroad Commissioner,,1,3,MIKE WRIGHT,C,3,LIB,293,13,5,0,0,0,0,0,163,3,2,0,130,10,3,0
FANNIN COUNTY,11/6/2018,2385 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,12,12,"Justice, Supreme Court, Place 2",,1,1,JIMMY BLACKLOCK,C,1,REP,293,236,5,0,0,0,0,0,163,129,3,0,130,107,2,0
FANNIN COUNTY,11/6/2018,2386 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,12,12,"Justice, Supreme Court, Place 2",,1,2,STEVEN KIRKLAND,C,2,DEM,293,52,5,0,0,0,0,0,163,31,3,0,130,21,2,0
FANNIN COUNTY,11/6/2018,2387 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,13,13,"Justice, Supreme Court, Place 4",,1,1,JOHN DEVINE,C,1,REP,293,236,5,0,0,0,0,0,163,129,3,0,130,107,2,0
FANNIN COUNTY,11/6/2018,2388 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,13,13,"Justice, Supreme Court, Place 4",,1,2,R. K. SANDILL,C,2,DEM,293,52,5,0,0,0,0,0,163,31,3,0,130,21,2,0
FANNIN COUNTY,11/6/2018,2389 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,14,14,"Justice, Supreme Court, Place 6",,1,1,JEFF BROWN,C,1,REP,293,236,5,0,0,0,0,0,163,128,3,0,130,108,2,0
FANNIN COUNTY,11/6/2018,2390 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,14,14,"Justice, Supreme Court, Place 6",,1,2,KATHY CHENG,C,2,DEM,293,52,5,0,0,0,0,0,163,32,3,0,130,20,2,0
FANNIN COUNTY,11/6/2018,2391 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,15,15,"Presiding Judge, Court of Criminal Appeals",,1,1,SHARON KELLER,C,1,REP,293,226,5,0,0,0,0,0,163,125,3,0,130,101,2,0
FANNIN COUNTY,11/6/2018,2392 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,15,15,"Presiding Judge, Court of Criminal Appeals",,1,2,MARIA T. (TERRI) JACKSON,C,2,DEM,293,51,5,0,0,0,0,0,163,32,3,0,130,19,2,0
FANNIN COUNTY,11/6/2018,2393 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,15,15,"Presiding Judge, Court of Criminal Appeals",,1,3,WILLIAM BRYAN STRANGE III,C,3,LIB,293,11,5,0,0,0,0,0,163,3,3,0,130,8,2,0
FANNIN COUNTY,11/6/2018,2394 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,16,16,"Judge, Court of Criminal Appeals, Place 7",,1,1,BARBARA PARKER HERVEY,C,1,REP,293,239,7,0,0,0,0,0,163,130,5,0,130,109,2,0
FANNIN COUNTY,11/6/2018,2395 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,16,16,"Judge, Court of Criminal Appeals, Place 7",,1,2,RAMONA FRANKLIN,C,2,DEM,293,47,7,0,0,0,0,0,163,28,5,0,130,19,2,0
FANNIN COUNTY,11/6/2018,2396 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,17,17,"Judge, Court of Criminal Appeals, Place 8",,1,1,MICHELLE SLAUGHTER,C,1,REP,293,240,18,0,0,0,0,0,163,131,10,0,130,109,8,0
FANNIN COUNTY,11/6/2018,2397 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,17,17,"Judge, Court of Criminal Appeals, Place 8",,1,2,MARK ASH,C,2,LIB,293,35,18,0,0,0,0,0,163,22,10,0,130,13,8,0
FANNIN COUNTY,11/6/2018,2398 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,19,19,"State Senator, District 2",,1,1,BOB HALL,C,1,REP,293,232,8,0,0,0,0,0,163,128,2,0,130,104,6,0
FANNIN COUNTY,11/6/2018,2399 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,19,19,"State Senator, District 2",,1,2,KENDALL SCUDDER,C,2,DEM,293,53,8,0,0,0,0,0,163,33,2,0,130,20,6,0
FANNIN COUNTY,11/6/2018,2400 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,20,20,"State Representative, District 62",,1,1,REGGIE SMITH,C,1,REP,293,229,7,0,0,0,0,0,163,128,5,0,130,101,2,0
FANNIN COUNTY,11/6/2018,2401 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,20,20,"State Representative, District 62",,1,2,VALERIE N. HEFNER,C,2,DEM,293,48,7,0,0,0,0,0,163,29,5,0,130,19,2,0
FANNIN COUNTY,11/6/2018,2402 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,20,20,"State Representative, District 62",,1,3,DAVID SCHAAB,C,3,LIB,293,9,7,0,0,0,0,0,163,1,5,0,130,8,2,0
FANNIN COUNTY,11/6/2018,2403 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,22,22,"SPECIAL ELECTION (Unexpired Term) State Representative, District 62",,1,1,REGGIE SMITH,C,1,REP,293,246,47,0,0,0,0,0,163,138,25,0,130,108,22,0
FANNIN COUNTY,11/6/2018,2404 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,23,23,"Justice, 6th Court of Appeals District, Place 2",,1,1,SCOTT STEVENS,C,1,REP,293,247,46,0,0,0,0,0,163,138,25,0,130,109,21,0
FANNIN COUNTY,11/6/2018,2405 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,24,24,County Judge,,1,1,RANDY MOORE,C,1,REP,293,253,40,0,0,0,0,0,163,143,20,0,130,110,20,0
FANNIN COUNTY,11/6/2018,2406 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,25,25,"Judge, County Court-at-Law",,1,1,CHARLES BUTLER,C,1,REP,293,247,46,0,0,0,0,0,163,140,23,0,130,107,23,0
FANNIN COUNTY,11/6/2018,2407 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,26,26,District Clerk,,1,1,NANCY YOUNG,C,1,REP,293,250,43,0,0,0,0,0,163,141,22,0,130,109,21,0
FANNIN COUNTY,11/6/2018,2408 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,27,27,County Clerk,,1,1,TAMMY BIGGAR,C,1,REP,293,251,42,0,0,0,0,0,163,140,23,0,130,111,19,0
FANNIN COUNTY,11/6/2018,2409 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,28,28,County Treasurer,,1,1,DAVID E. WOODSON,C,1,REP,293,251,42,0,0,0,0,0,163,141,22,0,130,110,20,0
FANNIN COUNTY,11/6/2018,2410 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,30,30,"County Commmissioner, Precinct 4",,1,1,DEAN LACKEY,C,1,REP,293,256,37,0,0,0,0,0,163,144,19,0,130,112,18,0
FANNIN COUNTY,11/6/2018,2411 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,32,32,"Justice of the Peace, Precinct 2",,1,1,BOB CLEMONS,C,1,REP,293,249,44,0,0,0,0,0,163,142,21,0,130,107,23,0
FANNIN COUNTY,11/6/2018,2412 NOVEMBER 6TH GENERAL ELECTION,7 BAILEY,,1,3,7,7,0,0,34,34,"Constable, Precinct 2 (Unexpired Term)",,1,1,JIMMY D. HELMS,C,1,REP,293,246,47,0,0,0,0,0,163,140,23,0,130,106,24,0
FANNIN COUNTY,11/6/2018,2413 NOVEMBER 6TH GENERAL ELECTION,9 RAVENNA,,1,4,8,8,0,0,2,2,Straight Party,,1,1,REPUBLICAN,C,1,REP,535,272,214,0,0,0,0,0,332,173,131,0,203,99,83,0
FANNIN COUNTY,11/6/2018,2414 NOVEMBER 6TH GENERAL ELECTION,9 RAVENNA,,1,4,8,8,0,0,2,2,Straight Party,,1,2,DEMOCRATIC,C,2,DEM,535,48,214,0,0,0,0,0,332,28,131,0,203,20,83,0
FANNIN COUNTY,11/6/2018,2415 NOVEMBER 6TH GENERAL ELECTION,9 RAVENNA,,1,4,8,8,0,0,2,2,Straight Party,,1,3,LIBERTARIAN,C,3,LIB,535,1,214,0,0,0,0,0,332,0,131,0,203,1,83,0
FANNIN COUNTY,11/6/2018,2416 NOVEMBER 6TH GENERAL ELECTION,9 RAVENNA,,1,4,8,8,0,0,3,3,U.S. Senator,,1,1,TED CRUZ,C,1,REP,535,432,6,0,0,0,0,0,332,272,4,0,203,160,2,0
FANNIN COUNTY,11/6/2018,2417 NOVEMBER 6TH GENERAL ELECTION,9 RAVENNA,,1,4,8,8,0,0,3,3,U.S. Senator,,1,2,BETO O'ROURKE,C,2,DEM,535,92,6,0,0,0,0,0,332,54,4,0,203,38,2,0
FANNIN COUNTY,11/6/2018,2418 NOVEMBER 6TH GENERAL ELECTION,9 RAVENNA,,1,4,8,8,0,0,3,3,U.S. Senator,,1,3,NEAL M. DIKEMAN,C,3,LIB,535,5,6,0,0,0,0,0,332,2,4,0,203,3,2,0
FANNIN COUNTY,11/6/2018,2419 NOVEMBER 6TH GENERAL ELECTION,9 RAVENNA,,1,4,8,8,0,0,4,4,"United States Representative, District 4",,1,1,JOHN RATCLIFFE,C,1,REP,535,435,10,0,0,0,0,0,332,275,8,0,203,160,2,0
FANNIN COUNTY,11/6/2018,2420 NOVEMBER 6TH GENERAL ELECTION,9 RAVENNA,,1,4,8,8,0,0,4,4,"United States Representative, District 4",,1,2,CATHERINE KRANTZ,C,2,DEM,535,85,10,0,0,0,0,0,332,48,8,0,203,37,2,0
FANNIN COUNTY,11/6/2018,2421 NOVEMBER 6TH GENERAL ELECTION,9 RAVENNA,,1,4,8,8,0,0,4,4,"United States Representative, District 4",,1,3,KEN ASHBY,C,3,LIB,535,5,10,0,0,0,0,0,332,1,8,0,203,4,2,0
FANNIN COUNTY,11/6/2018,2422 NOVEMBER 6TH GENERAL ELECTION,9 RAVENNA,,1,4,8,8,0,0,5,5,Governor,,1,1,GREG ABBOTT,C,1,REP,535,451,8,0,0,0,0,0,332,280,7,0,203,171,1,0
FANNIN COUNTY,11/6/2018,2423 NOVEMBER 6TH GENERAL ELECTION,9 RAVENNA,,1,4,8,8,0,0,5,5,Governor,,1,2,LUPE VALDEZ,C,2,DEM,535,72,8,0,0,0,0,0,332,44,7,0,203,28,1,0
FANNIN COUNTY,11/6/2018,2424 NOVEMBER 6TH GENERAL ELECTION,9 RAVENNA,,1,4,8,8,0,0,5,5,Governor,,1,3,MARK JAY TIPPETTS,C,3,LIB,535,4,8,0,0,0,0,0,332,1,7,0,203,3,1,0
FANNIN COUNTY,11/6/2018,2425 NOVEMBER 6TH GENERAL ELECTION,9 RAVENNA,,1,4,8,8,0,0,6,6,Lieutenant Governor,,1,1,DAN PATRICK,C,1,REP,535,422,11,0,0,0,0,0,332,266,8,0,203,156,3,0
