tbContestName,Textbox25,Textbox29,Textbox33,ChoiceName,ChoicePartyNames,ID1__Votes,ID1__VotesP,ID2__Votes,ID2__VotesP,ID3__Votes,ID3__VotesP,Textbox46,Textbox54,Textbox31,Textbox32,Textbox34,Textbox35,Textbox36,Textbox38,Textbox47,Textbox55,Textbox3,Textbox5,Textbox7,Textbox13,Textbox17,Textbox19,Textbox22,Textbox49,Textbox50,Textbox56,Textbox87,Textbox93,Textbox53,Textbox57,Textbox59,Textbox61,Textbox67,Textbox69,Textbox71,Textbox73,Textbox75,Textbox81
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,3,75.00%,10,83.33%,16,64.00%,29,70.73%,4,100.00%,12,100.00%,25,100.00%,41,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Shane Britton,,3,75.00%,10,90.91%,14,56.00%,27,67.50%,4,100.00%,11,100.00%,25,100.00%,40,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Paul Lilly,,1,25.00%,1,9.09%,11,44.00%,13,32.50%,4,100.00%,11,100.00%,25,100.00%,40,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"County Commissioner, Precinct No. 2 - REPUBLICAN PARTY",Absentee Voting,Early Voting,Election Day Voting,Joel Kelton,,0,0.00%,7,63.64%,14,56.00%,21,52.50%,4,100.00%,11,100.00%,25,100.00%,40,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"County Commissioner, Precinct No. 2 - REPUBLICAN PARTY",Absentee Voting,Early Voting,Election Day Voting,Jeff Hoskinson,,4,100.00%,4,36.36%,11,44.00%,19,47.50%,4,100.00%,11,100.00%,25,100.00%,40,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,13,72.22%,37,71.15%,30,63.83%,80,68.38%,18,100.00%,52,100.00%,47,100.00%,117,100.00%,0,2,0,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,5,27.78%,15,28.85%,17,36.17%,37,31.62%,18,100.00%,52,100.00%,47,100.00%,117,100.00%,0,2,0,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,1,5.56%,12,24.00%,9,20.45%,22,19.64%,18,100.00%,50,100.00%,44,100.00%,112,100.00%,0,4,3,7,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,17,94.44%,38,76.00%,35,79.55%,90,80.36%,18,100.00%,50,100.00%,44,100.00%,112,100.00%,0,4,3,7,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,4,23.53%,19,43.18%,14,33.33%,37,35.92%,17,100.00%,44,100.00%,42,100.00%,103,100.00%,1,10,5,16,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,13,76.47%,25,56.82%,28,66.67%,66,64.08%,17,100.00%,44,100.00%,42,100.00%,103,100.00%,1,10,5,16,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Shane Britton,,12,66.67%,43,79.63%,32,68.09%,87,73.11%,18,100.00%,54,100.00%,47,100.00%,119,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Paul Lilly,,6,33.33%,11,20.37%,15,31.91%,32,26.89%,18,100.00%,54,100.00%,47,100.00%,119,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,19,70.37%,109,70.32%,86,74.14%,214,71.81%,27,100.00%,155,100.00%,116,100.00%,298,100.00%,0,5,4,9,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,8,29.63%,46,29.68%,30,25.86%,84,28.19%,27,100.00%,155,100.00%,116,100.00%,298,100.00%,0,5,4,9,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,4,14.81%,26,17.57%,20,17.09%,50,17.12%,27,100.00%,148,100.00%,117,100.00%,292,100.00%,0,12,3,15,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,23,85.19%,122,82.43%,97,82.91%,242,82.88%,27,100.00%,148,100.00%,117,100.00%,292,100.00%,0,12,3,15,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,8,30.77%,34,24.82%,31,28.70%,73,26.94%,26,100.00%,137,100.00%,108,100.00%,271,100.00%,1,23,12,36,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,18,69.23%,103,75.18%,77,71.30%,198,73.06%,26,100.00%,137,100.00%,108,100.00%,271,100.00%,1,23,12,36,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Shane Britton,,14,51.85%,102,64.15%,69,57.98%,185,60.66%,27,100.00%,159,100.00%,119,100.00%,305,100.00%,0,1,1,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Paul Lilly,,13,48.15%,57,35.85%,50,42.02%,120,39.34%,27,100.00%,159,100.00%,119,100.00%,305,100.00%,0,1,1,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,4,57.14%,26,70.27%,85,76.58%,115,74.19%,7,100.00%,37,100.00%,111,100.00%,155,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,3,42.86%,11,29.73%,26,23.42%,40,25.81%,7,100.00%,37,100.00%,111,100.00%,155,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,3,42.86%,7,19.44%,18,16.51%,28,18.42%,7,100.00%,36,100.00%,109,100.00%,152,100.00%,0,1,2,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,4,57.14%,29,80.56%,91,83.49%,124,81.58%,7,100.00%,36,100.00%,109,100.00%,152,100.00%,0,1,2,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,1,14.29%,3,9.38%,23,22.33%,27,19.01%,7,100.00%,32,100.00%,103,100.00%,142,100.00%,0,5,8,13,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,6,85.71%,29,90.63%,80,77.67%,115,80.99%,7,100.00%,32,100.00%,103,100.00%,142,100.00%,0,5,8,13,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Shane Britton,,4,57.14%,22,59.46%,72,64.86%,98,63.23%,7,100.00%,37,100.00%,111,100.00%,155,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Paul Lilly,,3,42.86%,15,40.54%,39,35.14%,57,36.77%,7,100.00%,37,100.00%,111,100.00%,155,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,1,20.00%,16,72.73%,52,65.82%,69,65.09%,5,100.00%,22,100.00%,79,100.00%,106,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,4,80.00%,6,27.27%,27,34.18%,37,34.91%,5,100.00%,22,100.00%,79,100.00%,106,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,3,60.00%,1,4.76%,17,21.52%,21,20.00%,5,100.00%,21,100.00%,79,100.00%,105,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,2,40.00%,20,95.24%,62,78.48%,84,80.00%,5,100.00%,21,100.00%,79,100.00%,105,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,2,40.00%,5,29.41%,27,36.00%,34,35.05%,5,100.00%,17,100.00%,75,100.00%,97,100.00%,0,5,4,9,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,3,60.00%,12,70.59%,48,64.00%,63,64.95%,5,100.00%,17,100.00%,75,100.00%,97,100.00%,0,5,4,9,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Shane Britton,,3,60.00%,14,63.64%,44,57.89%,61,59.22%,5,100.00%,22,100.00%,76,100.00%,103,100.00%,0,0,3,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Paul Lilly,,2,40.00%,8,36.36%,32,42.11%,42,40.78%,5,100.00%,22,100.00%,76,100.00%,103,100.00%,0,0,3,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,6,100.00%,11,78.57%,18,72.00%,35,77.78%,6,100.00%,14,100.00%,25,100.00%,45,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,0,0.00%,3,21.43%,7,28.00%,10,22.22%,6,100.00%,14,100.00%,25,100.00%,45,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,0,0.00%,6,42.86%,8,32.00%,14,31.11%,6,100.00%,14,100.00%,25,100.00%,45,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,6,100.00%,8,57.14%,17,68.00%,31,68.89%,6,100.00%,14,100.00%,25,100.00%,45,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,1,16.67%,5,41.67%,4,17.39%,10,24.39%,6,100.00%,12,100.00%,23,100.00%,41,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,5,83.33%,7,58.33%,19,82.61%,31,75.61%,6,100.00%,12,100.00%,23,100.00%,41,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Shane Britton,,3,50.00%,9,64.29%,17,68.00%,29,64.44%,6,100.00%,14,100.00%,25,100.00%,45,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Paul Lilly,,3,50.00%,5,35.71%,8,32.00%,16,35.56%,6,100.00%,14,100.00%,25,100.00%,45,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,33,66.00%,87,64.93%,82,74.55%,202,68.71%,50,100.00%,134,100.00%,110,100.00%,294,100.00%,0,3,2,5,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,17,34.00%,47,35.07%,28,25.45%,92,31.29%,50,100.00%,134,100.00%,110,100.00%,294,100.00%,0,3,2,5,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,4,8.16%,28,22.40%,18,17.48%,50,18.05%,49,100.00%,125,100.00%,103,100.00%,277,100.00%,1,12,9,22,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,45,91.84%,97,77.60%,85,82.52%,227,81.95%,49,100.00%,125,100.00%,103,100.00%,277,100.00%,1,12,9,22,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,12,26.67%,32,27.83%,34,34.34%,78,30.12%,45,100.00%,115,100.00%,99,100.00%,259,100.00%,5,22,13,40,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,33,73.33%,83,72.17%,65,65.66%,181,69.88%,45,100.00%,115,100.00%,99,100.00%,259,100.00%,5,22,13,40,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Shane Britton,,28,56.00%,85,63.43%,67,61.47%,180,61.43%,50,100.00%,134,100.00%,109,100.00%,293,100.00%,0,3,3,6,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Paul Lilly,,22,44.00%,49,36.57%,42,38.53%,113,38.57%,50,100.00%,134,100.00%,109,100.00%,293,100.00%,0,3,3,6,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,28,73.68%,104,73.76%,158,75.24%,290,74.55%,38,100.00%,141,100.00%,210,100.00%,389,100.00%,1,1,3,5,1,0,0,1,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,10,26.32%,37,26.24%,52,24.76%,99,25.45%,38,100.00%,141,100.00%,210,100.00%,389,100.00%,1,1,3,5,1,0,0,1,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,5,12.50%,16,11.35%,47,22.82%,68,17.57%,40,100.00%,141,100.00%,206,100.00%,387,100.00%,0,1,7,8,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,35,87.50%,125,88.65%,159,77.18%,319,82.43%,40,100.00%,141,100.00%,206,100.00%,387,100.00%,0,1,7,8,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,12,32.43%,31,24.03%,52,28.26%,95,27.14%,37,100.00%,129,100.00%,184,100.00%,350,100.00%,3,13,29,45,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,25,67.57%,98,75.97%,132,71.74%,255,72.86%,37,100.00%,129,100.00%,184,100.00%,350,100.00%,3,13,29,45,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Shane Britton,,16,42.11%,86,60.99%,109,52.40%,211,54.52%,38,100.00%,141,100.00%,208,100.00%,387,100.00%,2,1,5,8,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Paul Lilly,,22,57.89%,55,39.01%,99,47.60%,176,45.48%,38,100.00%,141,100.00%,208,100.00%,387,100.00%,2,1,5,8,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice of the Peace, Precinct No. 4 - REPUBLICAN PARTY",Absentee Voting,Early Voting,Election Day Voting,Teodoro (Ted) Perez,,22,57.89%,88,62.86%,134,65.37%,244,63.71%,38,100.00%,140,100.00%,205,100.00%,383,100.00%,2,2,8,12,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice of the Peace, Precinct No. 4 - REPUBLICAN PARTY",Absentee Voting,Early Voting,Election Day Voting,H. Q. Thomas,,16,42.11%,52,37.14%,71,34.63%,139,36.29%,38,100.00%,140,100.00%,205,100.00%,383,100.00%,2,2,8,12,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,15,71.43%,35,68.63%,26,56.52%,76,64.41%,21,100.00%,51,100.00%,46,100.00%,118,100.00%,0,3,4,7,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,6,28.57%,16,31.37%,20,43.48%,42,35.59%,21,100.00%,51,100.00%,46,100.00%,118,100.00%,0,3,4,7,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,0,0.00%,11,22.00%,10,22.73%,21,18.26%,21,100.00%,50,100.00%,44,100.00%,115,100.00%,0,4,6,10,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,21,100.00%,39,78.00%,34,77.27%,94,81.74%,21,100.00%,50,100.00%,44,100.00%,115,100.00%,0,4,6,10,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,4,20.00%,19,41.30%,15,35.71%,38,35.19%,20,100.00%,46,100.00%,42,100.00%,108,100.00%,1,8,8,17,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,16,80.00%,27,58.70%,27,64.29%,70,64.81%,20,100.00%,46,100.00%,42,100.00%,108,100.00%,1,8,8,17,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Shane Britton,,13,61.90%,34,62.96%,30,65.22%,77,63.64%,21,100.00%,54,100.00%,46,100.00%,121,100.00%,0,0,4,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Paul Lilly,,8,38.10%,20,37.04%,16,34.78%,44,36.36%,21,100.00%,54,100.00%,46,100.00%,121,100.00%,0,0,4,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice of the Peace, Precinct No. 4 - REPUBLICAN PARTY",Absentee Voting,Early Voting,Election Day Voting,Teodoro (Ted) Perez,,11,52.38%,25,47.17%,24,57.14%,60,51.72%,21,100.00%,53,100.00%,42,100.00%,116,100.00%,0,1,8,9,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice of the Peace, Precinct No. 4 - REPUBLICAN PARTY",Absentee Voting,Early Voting,Election Day Voting,H. Q. Thomas,,10,47.62%,28,52.83%,18,42.86%,56,48.28%,21,100.00%,53,100.00%,42,100.00%,116,100.00%,0,1,8,9,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,19,86.36%,85,65.89%,122,81.88%,226,75.33%,22,100.00%,129,100.00%,149,100.00%,300,100.00%,0,1,2,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,3,13.64%,44,34.11%,27,18.12%,74,24.67%,22,100.00%,129,100.00%,149,100.00%,300,100.00%,0,1,2,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,4,19.05%,13,10.16%,27,19.15%,44,15.17%,21,100.00%,128,100.00%,141,100.00%,290,100.00%,1,2,10,13,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,17,80.95%,115,89.84%,114,80.85%,246,84.83%,21,100.00%,128,100.00%,141,100.00%,290,100.00%,1,2,10,13,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,4,19.05%,31,25.62%,32,24.62%,67,24.63%,21,100.00%,121,100.00%,130,100.00%,272,100.00%,1,9,21,31,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,17,80.95%,90,74.38%,98,75.38%,205,75.37%,21,100.00%,121,100.00%,130,100.00%,272,100.00%,1,9,21,31,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
