Precinct,Choice,Votes,CastTotal,UnderVotes,OverVotes,InvalidVotes,RejectedCategoryName,RejectedWriteInVotes,UnresolvedCategoryName,UnresolvedWriteInVotes,VotingTypeName,PrecinctBallotsCast_VT1,VotingTypeName3,PrecinctBallotsCast_VT2,VotingTypeName4,PrecinctBallotsCast_VT3,VotingTypeName5,PrecinctBallotsCast_VT4,VotingTypeName6,PrecinctBallotsCast_VT5,TotalBallotsCast,RegisteredVotes,TurnoutPercentage
13,Sandragrace Martinez,157,187,66,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,38,Early Voting Ballots Cast,155,Election Day Voting Ballots Cast,60, Ballots Cast,0, Ballots Cast,0,253,0,0.00%
13,Jay Kleberg,30,187,66,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,38,Early Voting Ballots Cast,155,Election Day Voting Ballots Cast,60, Ballots Cast,0, Ballots Cast,0,253,0,0.00%
14,Sandragrace Martinez,1,3,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,2, Ballots Cast,0, Ballots Cast,0,3,0,0.00%
14,Jay Kleberg,2,3,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,2, Ballots Cast,0, Ballots Cast,0,3,0,0.00%
1,Melissa N Ortega,14,19,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,6,Early Voting Ballots Cast,7,Election Day Voting Ballots Cast,7, Ballots Cast,0, Ballots Cast,0,20,0,0.00%
1,Laura Marquez,5,19,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,6,Early Voting Ballots Cast,7,Election Day Voting Ballots Cast,7, Ballots Cast,0, Ballots Cast,0,20,0,0.00%
2,Melissa N Ortega,21,28,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,13,Early Voting Ballots Cast,2,Election Day Voting Ballots Cast,13, Ballots Cast,0, Ballots Cast,0,28,0,0.00%
2,Laura Marquez,7,28,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,13,Early Voting Ballots Cast,2,Election Day Voting Ballots Cast,13, Ballots Cast,0, Ballots Cast,0,28,0,0.00%
3,Melissa N Ortega,4,6,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,6, Ballots Cast,0, Ballots Cast,0,6,0,0.00%
3,Laura Marquez,2,6,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,6, Ballots Cast,0, Ballots Cast,0,6,0,0.00%
4,Melissa N Ortega,0,5,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,3, Ballots Cast,0, Ballots Cast,0,5,0,0.00%
4,Laura Marquez,5,5,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,3, Ballots Cast,0, Ballots Cast,0,5,0,0.00%
5,Melissa N Ortega,14,24,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,10,Early Voting Ballots Cast,12,Election Day Voting Ballots Cast,4, Ballots Cast,0, Ballots Cast,0,26,0,0.00%
5,Laura Marquez,10,24,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,10,Early Voting Ballots Cast,12,Election Day Voting Ballots Cast,4, Ballots Cast,0, Ballots Cast,0,26,0,0.00%
6,Melissa N Ortega,1,2,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,2, Ballots Cast,0, Ballots Cast,0,3,0,0.00%
6,Laura Marquez,1,2,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,2, Ballots Cast,0, Ballots Cast,0,3,0,0.00%
7,Melissa N Ortega,5,7,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,3,Election Day Voting Ballots Cast,3, Ballots Cast,0, Ballots Cast,0,7,0,0.00%
7,Laura Marquez,2,7,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,3,Election Day Voting Ballots Cast,3, Ballots Cast,0, Ballots Cast,0,7,0,0.00%
8,Melissa N Ortega,14,34,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,22,Early Voting Ballots Cast,4,Election Day Voting Ballots Cast,8, Ballots Cast,0, Ballots Cast,0,34,0,0.00%
8,Laura Marquez,20,34,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,22,Early Voting Ballots Cast,4,Election Day Voting Ballots Cast,8, Ballots Cast,0, Ballots Cast,0,34,0,0.00%
9,Melissa N Ortega,32,53,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,30,Early Voting Ballots Cast,14,Election Day Voting Ballots Cast,9, Ballots Cast,0, Ballots Cast,0,53,0,0.00%
9,Laura Marquez,21,53,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,30,Early Voting Ballots Cast,14,Election Day Voting Ballots Cast,9, Ballots Cast,0, Ballots Cast,0,53,0,0.00%
10,Melissa N Ortega,38,58,12,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,17,Early Voting Ballots Cast,35,Election Day Voting Ballots Cast,18, Ballots Cast,0, Ballots Cast,0,70,0,0.00%
10,Laura Marquez,20,58,12,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,17,Early Voting Ballots Cast,35,Election Day Voting Ballots Cast,18, Ballots Cast,0, Ballots Cast,0,70,0,0.00%
11,Melissa N Ortega,5,8,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,4,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,5, Ballots Cast,0, Ballots Cast,0,9,0,0.00%
11,Laura Marquez,3,8,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,4,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,5, Ballots Cast,0, Ballots Cast,0,9,0,0.00%
12,Melissa N Ortega,35,56,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,18,Early Voting Ballots Cast,27,Election Day Voting Ballots Cast,11, Ballots Cast,0, Ballots Cast,0,56,0,0.00%
12,Laura Marquez,21,56,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,18,Early Voting Ballots Cast,27,Election Day Voting Ballots Cast,11, Ballots Cast,0, Ballots Cast,0,56,0,0.00%
13,Melissa N Ortega,118,189,64,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,38,Early Voting Ballots Cast,155,Election Day Voting Ballots Cast,60, Ballots Cast,0, Ballots Cast,0,253,0,0.00%
13,Laura Marquez,71,189,64,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,38,Early Voting Ballots Cast,155,Election Day Voting Ballots Cast,60, Ballots Cast,0, Ballots Cast,0,253,0,0.00%
14,Melissa N Ortega,2,3,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,2, Ballots Cast,0, Ballots Cast,0,3,0,0.00%
14,Laura Marquez,1,3,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,2, Ballots Cast,0, Ballots Cast,0,3,0,0.00%
10,Neto Luna,31,70,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,17,Early Voting Ballots Cast,35,Election Day Voting Ballots Cast,18, Ballots Cast,0, Ballots Cast,0,70,0,0.00%
10,Roland Sanchez,39,70,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,17,Early Voting Ballots Cast,35,Election Day Voting Ballots Cast,18, Ballots Cast,0, Ballots Cast,0,70,0,0.00%
13,Neto Luna,138,252,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,38,Early Voting Ballots Cast,155,Election Day Voting Ballots Cast,60, Ballots Cast,0, Ballots Cast,0,253,0,0.00%
13,Roland Sanchez,114,252,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,38,Early Voting Ballots Cast,155,Election Day Voting Ballots Cast,60, Ballots Cast,0, Ballots Cast,0,253,0,0.00%
