political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,Candidate name,party code,early_votes,election_votes
Brazos County,5/24/2022,Primary Runoff,,,52,21,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,52,21,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,52,21,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,52,21,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,52,21,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,52,21,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,52,21,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,52,21,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,52,21,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,52,21,DISTRICT CLERK,Margaret Meece,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,52,21,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,52,21,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,53,171,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,53,171,LIEUTENANT GOVERNOR,Mike Collier,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,53,171,ATTORNEY GENERAL,Ken Paxton,REP,0,2
Brazos County,5/24/2022,Primary Runoff,,,53,171,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,53,171,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,1,2
Brazos County,5/24/2022,Primary Runoff,,,53,171,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,53,171,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,1,2
Brazos County,5/24/2022,Primary Runoff,,,53,171,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,53,171,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,53,171,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,53,171,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,53,171,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,1,2
Brazos County,5/24/2022,Primary Runoff,,,53,171,RAILROAD COMMISSIONER,Wayne Christian,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,53,171,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,53,171,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,53,171,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,53,171,DISTRICT CLERK,Gabriel Garcia,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,53,171,DISTRICT CLERK,Margaret Meece,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,54,672,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,54,672,LIEUTENANT GOVERNOR,Mike Collier,DEM,2,1
Brazos County,5/24/2022,Primary Runoff,,,54,672,ATTORNEY GENERAL,Ken Paxton,REP,37,30
Brazos County,5/24/2022,Primary Runoff,,,54,672,ATTORNEY GENERAL,George P. Bush,REP,41,24
Brazos County,5/24/2022,Primary Runoff,,,54,672,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,54,672,ATTORNEY GENERAL,Joe Jaworski,DEM,3,2
Brazos County,5/24/2022,Primary Runoff,,,54,672,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,3,2
Brazos County,5/24/2022,Primary Runoff,,,54,672,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,54,672,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,26,11
Brazos County,5/24/2022,Primary Runoff,,,54,672,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,48,30
Brazos County,5/24/2022,Primary Runoff,,,54,672,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,54,672,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,2,2
Brazos County,5/24/2022,Primary Runoff,,,54,672,RAILROAD COMMISSIONER,Wayne Christian,REP,46,25
Brazos County,5/24/2022,Primary Runoff,,,54,672,RAILROAD COMMISSIONER,Sarah Stogner,REP,29,22
Brazos County,5/24/2022,Primary Runoff,,,54,672,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,58,36
Brazos County,5/24/2022,Primary Runoff,,,54,672,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,20,19
Brazos County,5/24/2022,Primary Runoff,,,54,672,DISTRICT CLERK,Gabriel Garcia,REP,56,30
Brazos County,5/24/2022,Primary Runoff,,,54,672,DISTRICT CLERK,Margaret Meece,REP,22,20
Brazos County,5/24/2022,Primary Runoff,,,55,3010,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,9,8
Brazos County,5/24/2022,Primary Runoff,,,55,3010,LIEUTENANT GOVERNOR,Mike Collier,DEM,11,9
Brazos County,5/24/2022,Primary Runoff,,,55,3010,ATTORNEY GENERAL,Ken Paxton,REP,20,18
Brazos County,5/24/2022,Primary Runoff,,,55,3010,ATTORNEY GENERAL,George P. Bush,REP,36,27
Brazos County,5/24/2022,Primary Runoff,,,55,3010,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,6,8
Brazos County,5/24/2022,Primary Runoff,,,55,3010,ATTORNEY GENERAL,Joe Jaworski,DEM,14,9
Brazos County,5/24/2022,Primary Runoff,,,55,3010,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,16,13
Brazos County,5/24/2022,Primary Runoff,,,55,3010,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,5,4
Brazos County,5/24/2022,Primary Runoff,,,55,3010,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,15,22
Brazos County,5/24/2022,Primary Runoff,,,55,3010,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,37,17
Brazos County,5/24/2022,Primary Runoff,,,55,3010,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,7,5
Brazos County,5/24/2022,Primary Runoff,,,55,3010,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,14,12
Brazos County,5/24/2022,Primary Runoff,,,55,3010,RAILROAD COMMISSIONER,Wayne Christian,REP,23,25
Brazos County,5/24/2022,Primary Runoff,,,55,3010,RAILROAD COMMISSIONER,Sarah Stogner,REP,30,18
Brazos County,5/24/2022,Primary Runoff,,,55,3010,DISTRICT CLERK,Gabriel Garcia,REP,38,22
Brazos County,5/24/2022,Primary Runoff,,,55,3010,DISTRICT CLERK,Margaret Meece,REP,18,19
Brazos County,5/24/2022,Primary Runoff,,,56,40,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,56,40,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,56,40,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,56,40,ATTORNEY GENERAL,George P. Bush,REP,0,2
Brazos County,5/24/2022,Primary Runoff,,,56,40,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,56,40,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,56,40,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,56,40,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,56,40,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,56,40,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,56,40,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,56,40,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,56,40,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,56,40,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,2
Brazos County,5/24/2022,Primary Runoff,,,56,40,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,0,2
Brazos County,5/24/2022,Primary Runoff,,,56,40,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,56,40,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,56,40,DISTRICT CLERK,Margaret Meece,REP,0,2
Brazos County,5/24/2022,Primary Runoff,,,56,40,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,56,40,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,0,2
Brazos County,5/24/2022,Primary Runoff,,,57,283,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,4,1
Brazos County,5/24/2022,Primary Runoff,,,57,283,LIEUTENANT GOVERNOR,Mike Collier,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,57,283,ATTORNEY GENERAL,Ken Paxton,REP,3,0
Brazos County,5/24/2022,Primary Runoff,,,57,283,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,57,283,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,5,1
Brazos County,5/24/2022,Primary Runoff,,,57,283,ATTORNEY GENERAL,Joe Jaworski,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,57,283,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,2,2
Brazos County,5/24/2022,Primary Runoff,,,57,283,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,3,0
Brazos County,5/24/2022,Primary Runoff,,,57,283,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,57,283,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,3,0
Brazos County,5/24/2022,Primary Runoff,,,57,283,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,3,0
Brazos County,5/24/2022,Primary Runoff,,,57,283,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,2,2
Brazos County,5/24/2022,Primary Runoff,,,57,283,RAILROAD COMMISSIONER,Wayne Christian,REP,2,0
Brazos County,5/24/2022,Primary Runoff,,,57,283,RAILROAD COMMISSIONER,Sarah Stogner,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,57,283,DISTRICT CLERK,Gabriel Garcia,REP,3,0
Brazos County,5/24/2022,Primary Runoff,,,57,283,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,57,283,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,57,283,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,4,2
Brazos County,5/24/2022,Primary Runoff,,,57,283,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,2,0
Brazos County,5/24/2022,Primary Runoff,,,57,283,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,3,2
Brazos County,5/24/2022,Primary Runoff,,,58,854,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,3,1
Brazos County,5/24/2022,Primary Runoff,,,58,854,LIEUTENANT GOVERNOR,Mike Collier,DEM,2,2
Brazos County,5/24/2022,Primary Runoff,,,58,854,ATTORNEY GENERAL,Ken Paxton,REP,19,7
Brazos County,5/24/2022,Primary Runoff,,,58,854,ATTORNEY GENERAL,George P. Bush,REP,10,7
Brazos County,5/24/2022,Primary Runoff,,,58,854,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,3,3
Brazos County,5/24/2022,Primary Runoff,,,58,854,ATTORNEY GENERAL,Joe Jaworski,DEM,2,0
Brazos County,5/24/2022,Primary Runoff,,,58,854,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,4,2
Brazos County,5/24/2022,Primary Runoff,,,58,854,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,58,854,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,11,4
Brazos County,5/24/2022,Primary Runoff,,,58,854,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,17,8
Brazos County,5/24/2022,Primary Runoff,,,58,854,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,4,2
Brazos County,5/24/2022,Primary Runoff,,,58,854,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,58,854,RAILROAD COMMISSIONER,Wayne Christian,REP,19,9
Brazos County,5/24/2022,Primary Runoff,,,58,854,RAILROAD COMMISSIONER,Sarah Stogner,REP,9,3
Brazos County,5/24/2022,Primary Runoff,,,58,854,DISTRICT CLERK,Gabriel Garcia,REP,18,9
Brazos County,5/24/2022,Primary Runoff,,,58,854,DISTRICT CLERK,Margaret Meece,REP,11,3
Brazos County,5/24/2022,Primary Runoff,,,58,854,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,13,7
Brazos County,5/24/2022,Primary Runoff,,,58,854,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,16,5
Brazos County,5/24/2022,Primary Runoff,,,59,32,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,59,32,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,59,32,ATTORNEY GENERAL,Ken Paxton,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,59,32,ATTORNEY GENERAL,George P. Bush,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,59,32,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,59,32,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,59,32,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,59,32,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,59,32,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,59,32,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,59,32,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,59,32,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,59,32,RAILROAD COMMISSIONER,Wayne Christian,REP,0,2
Brazos County,5/24/2022,Primary Runoff,,,59,32,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,59,32,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,59,32,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,59,32,DISTRICT CLERK,Gabriel Garcia,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,59,32,DISTRICT CLERK,Margaret Meece,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,60,99,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,60,99,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,60,99,ATTORNEY GENERAL,Ken Paxton,REP,12,9
Brazos County,5/24/2022,Primary Runoff,,,60,99,ATTORNEY GENERAL,George P. Bush,REP,3,5
Brazos County,5/24/2022,Primary Runoff,,,60,99,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,60,99,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,60,99,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,60,99,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,60,99,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,2,6
Brazos County,5/24/2022,Primary Runoff,,,60,99,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,12,8
Brazos County,5/24/2022,Primary Runoff,,,60,99,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,60,99,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,60,99,RAILROAD COMMISSIONER,Wayne Christian,REP,9,8
Brazos County,5/24/2022,Primary Runoff,,,60,99,RAILROAD COMMISSIONER,Sarah Stogner,REP,6,5
Brazos County,5/24/2022,Primary Runoff,,,60,99,DISTRICT CLERK,Gabriel Garcia,REP,9,8
Brazos County,5/24/2022,Primary Runoff,,,60,99,DISTRICT CLERK,Margaret Meece,REP,6,6
Brazos County,5/24/2022,Primary Runoff,,,60,99,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,10,6
Brazos County,5/24/2022,Primary Runoff,,,60,99,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,5,8
Brazos County,5/24/2022,Primary Runoff,,,61,54,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,61,54,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,61,54,ATTORNEY GENERAL,Ken Paxton,REP,4,5
Brazos County,5/24/2022,Primary Runoff,,,61,54,ATTORNEY GENERAL,George P. Bush,REP,2,4
Brazos County,5/24/2022,Primary Runoff,,,61,54,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,61,54,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,61,54,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,61,54,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,61,54,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,2,5
Brazos County,5/24/2022,Primary Runoff,,,61,54,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,3,4
Brazos County,5/24/2022,Primary Runoff,,,61,54,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,61,54,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,61,54,RAILROAD COMMISSIONER,Wayne Christian,REP,3,6
Brazos County,5/24/2022,Primary Runoff,,,61,54,RAILROAD COMMISSIONER,Sarah Stogner,REP,3,3
Brazos County,5/24/2022,Primary Runoff,,,61,54,DISTRICT CLERK,Gabriel Garcia,REP,3,7
Brazos County,5/24/2022,Primary Runoff,,,61,54,DISTRICT CLERK,Margaret Meece,REP,3,3
Brazos County,5/24/2022,Primary Runoff,,,61,54,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,5,1
Brazos County,5/24/2022,Primary Runoff,,,61,54,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,1,9
Brazos County,5/24/2022,Primary Runoff,,,62,1091,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,4,5
Brazos County,5/24/2022,Primary Runoff,,,62,1091,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,62,1091,ATTORNEY GENERAL,Ken Paxton,REP,8,7
Brazos County,5/24/2022,Primary Runoff,,,62,1091,ATTORNEY GENERAL,George P. Bush,REP,3,4
Brazos County,5/24/2022,Primary Runoff,,,62,1091,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,4,5
Brazos County,5/24/2022,Primary Runoff,,,62,1091,ATTORNEY GENERAL,Joe Jaworski,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,62,1091,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,3,3
Brazos County,5/24/2022,Primary Runoff,,,62,1091,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,1,3
Brazos County,5/24/2022,Primary Runoff,,,62,1091,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,8,2
Brazos County,5/24/2022,Primary Runoff,,,62,1091,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,3,8
Brazos County,5/24/2022,Primary Runoff,,,62,1091,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,4,5
Brazos County,5/24/2022,Primary Runoff,,,62,1091,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,62,1091,RAILROAD COMMISSIONER,Wayne Christian,REP,10,7
Brazos County,5/24/2022,Primary Runoff,,,62,1091,RAILROAD COMMISSIONER,Sarah Stogner,REP,1,3
Brazos County,5/24/2022,Primary Runoff,,,62,1091,DISTRICT CLERK,Gabriel Garcia,REP,6,8
Brazos County,5/24/2022,Primary Runoff,,,62,1091,DISTRICT CLERK,Margaret Meece,REP,5,2
Brazos County,5/24/2022,Primary Runoff,,,63,2135,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,4,5
Brazos County,5/24/2022,Primary Runoff,,,63,2135,LIEUTENANT GOVERNOR,Mike Collier,DEM,7,11
Brazos County,5/24/2022,Primary Runoff,2,2,63,2135,ATTORNEY GENERAL,Ken Paxton,REP,107,116
Brazos County,5/24/2022,Primary Runoff,2,2,63,2135,ATTORNEY GENERAL,George P. Bush,REP,90,101
Brazos County,5/24/2022,Primary Runoff,,,63,2135,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,7,3
Brazos County,5/24/2022,Primary Runoff,,,63,2135,ATTORNEY GENERAL,Joe Jaworski,DEM,5,13
Brazos County,5/24/2022,Primary Runoff,,,63,2135,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,10,13
Brazos County,5/24/2022,Primary Runoff,,,63,2135,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,2,3
Brazos County,5/24/2022,Primary Runoff,2,2,63,2135,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,60,64
Brazos County,5/24/2022,Primary Runoff,2,2,63,2135,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,116,126
Brazos County,5/24/2022,Primary Runoff,,,63,2135,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,4,2
Brazos County,5/24/2022,Primary Runoff,,,63,2135,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,7,14
Brazos County,5/24/2022,Primary Runoff,2,2,63,2135,RAILROAD COMMISSIONER,Wayne Christian,REP,108,99
Brazos County,5/24/2022,Primary Runoff,2,2,63,2135,RAILROAD COMMISSIONER,Sarah Stogner,REP,74,94
Brazos County,5/24/2022,Primary Runoff,2,2,63,2135,DISTRICT CLERK,Gabriel Garcia,REP,93,119
Brazos County,5/24/2022,Primary Runoff,2,2,63,2135,DISTRICT CLERK,Margaret Meece,REP,100,92
Brazos County,5/24/2022,Primary Runoff,2,2,63,2135,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,82,94
Brazos County,5/24/2022,Primary Runoff,2,2,63,2135,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,111,122
Brazos County,5/24/2022,Primary Runoff,,,64,3661,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,7,8
Brazos County,5/24/2022,Primary Runoff,,,64,3661,LIEUTENANT GOVERNOR,Mike Collier,DEM,16,12
Brazos County,5/24/2022,Primary Runoff,1,1,64,3661,ATTORNEY GENERAL,Ken Paxton,REP,175,130
Brazos County,5/24/2022,Primary Runoff,1,1,64,3661,ATTORNEY GENERAL,George P. Bush,REP,167,106
Brazos County,5/24/2022,Primary Runoff,,,64,3661,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,14,15
Brazos County,5/24/2022,Primary Runoff,,,64,3661,ATTORNEY GENERAL,Joe Jaworski,DEM,11,6
Brazos County,5/24/2022,Primary Runoff,,,64,3661,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,25,21
Brazos County,5/24/2022,Primary Runoff,,,64,3661,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,1,1,64,3661,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,82,62
Brazos County,5/24/2022,Primary Runoff,1,1,64,3661,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,233,152
Brazos County,5/24/2022,Primary Runoff,,,64,3661,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,4,7
