political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Sabine County,24-May-22,Primary Runoff,0,0,4,289,Attorney General,Joe Jaworski,,0,0,0,0
Sabine County,24-May-22,Primary Runoff,0,0,4,289,Attorney General,Rochelle Mercedes Garza,,0,0,0,0
Sabine County,24-May-22,Primary Runoff,0,0,4,289,Comptroller of Public Accounts,Angel Luis Vega,,0,0,0,0
Sabine County,24-May-22,Primary Runoff,0,0,4,289,Comptroller of Public Accounts,Janet T. Dudding,,0,0,0,0
Sabine County,24-May-22,Primary Runoff,0,0,4,289,Commissioner of the General Land Office,Jay Kleberg,,0,0,0,0
Sabine County,24-May-22,Primary Runoff,0,0,4,289,Commissioner of the General Land Office,Sandragrace Martinez,,0,0,0,0
Sabine County,24-May-22,Primary Runoff,0,0,4,289,Attorney General,George P. Bush,,2,1,2,0
Sabine County,24-May-22,Primary Runoff,0,0,4,289,Attorney General,Ken Paxton,,4,14,2,2
Sabine County,24-May-22,Primary Runoff,0,0,4,289,Commissioner of the General Land Office,Dawn Buckingham,,6,7,4,2
Sabine County,24-May-22,Primary Runoff,0,0,4,289,Commissioner of the General Land Office,Tim Westley,,0,8,0,0
Sabine County,24-May-22,Primary Runoff,0,0,4,289,Railroad Commissioner,Sarah Stogner,,4,6,4,0
Sabine County,24-May-22,Primary Runoff,0,0,4,289,Railroad Commissioner,Wayne Christian,,2,9,0,2
Sabine County,24-May-22,Primary Runoff,0,0,5,1323,"United States Representative, District No. 1",Jrmar (JJ) Jefferson,,2,1,0,2
Sabine County,24-May-22,Primary Runoff,0,0,5,1323,"United States Representative, District No. 1",Victor D. Dunn,,2,1,2,0
Sabine County,24-May-22,Primary Runoff,0,0,5,1323,Lieutenant Governor,Michelle Beckley,,2,1,2,0
Sabine County,24-May-22,Primary Runoff,0,0,5,1323,Lieutenant Governor,Mike Collier,,2,1,0,2
Sabine County,24-May-22,Primary Runoff,0,0,5,1323,Attorney General,Joe Jaworski,,3,1,1,2
Sabine County,24-May-22,Primary Runoff,0,0,5,1323,Attorney General,Rochelle Mercedes Garza,,1,1,1,0
Sabine County,24-May-22,Primary Runoff,0,0,5,1323,Comptroller of Public Accounts,Angel Luis Vega,,0,1,0,0
Sabine County,24-May-22,Primary Runoff,0,0,5,1323,Comptroller of Public Accounts,Janet T. Dudding,,4,1,2,2
Sabine County,24-May-22,Primary Runoff,0,0,5,1323,Commissioner of the General Land Office,Jay Kleberg,,2,1,0,2
Sabine County,24-May-22,Primary Runoff,0,0,5,1323,Commissioner of the General Land Office,Sandragrace Martinez,,2,1,2,0
Sabine County,24-May-22,Primary Runoff,0,0,5,1323,Attorney General,George P. Bush,,1,4,0,1
Sabine County,24-May-22,Primary Runoff,0,0,5,1323,Attorney General,Ken Paxton,,12,26,5,7
Sabine County,24-May-22,Primary Runoff,0,0,5,1323,Commissioner of the General Land Office,Dawn Buckingham,,7,18,2,5
Sabine County,24-May-22,Primary Runoff,0,0,5,1323,Commissioner of the General Land Office,Tim Westley,,4,11,2,2
Sabine County,24-May-22,Primary Runoff,0,0,5,1323,Railroad Commissioner,Sarah Stogner,,3,11,0,3
Sabine County,24-May-22,Primary Runoff,0,0,5,1323,Railroad Commissioner,Wayne Christian,,10,19,5,5
Sabine County,24-May-22,Primary Runoff,0,0,6,1826,"United States Representative, District No. 1",Jrmar (JJ) Jefferson,,6,4,6,0
Sabine County,24-May-22,Primary Runoff,0,0,6,1826,"United States Representative, District No. 1",Victor D. Dunn,,2,3,2,0
Sabine County,24-May-22,Primary Runoff,0,0,6,1826,Lieutenant Governor,Michelle Beckley,,4,1,4,0
Sabine County,24-May-22,Primary Runoff,0,0,6,1826,Lieutenant Governor,Mike Collier,,4,6,4,0
Sabine County,24-May-22,Primary Runoff,0,0,6,1826,Attorney General,Joe Jaworski,,7,3,7,0
Sabine County,24-May-22,Primary Runoff,0,0,6,1826,Attorney General,Rochelle Mercedes Garza,,1,3,1,0
Sabine County,24-May-22,Primary Runoff,0,0,6,1826,Comptroller of Public Accounts,Angel Luis Vega,,3,2,3,0
Sabine County,24-May-22,Primary Runoff,0,0,6,1826,Comptroller of Public Accounts,Janet T. Dudding,,4,4,4,0
Sabine County,24-May-22,Primary Runoff,0,0,6,1826,Commissioner of the General Land Office,Jay Kleberg,,6,6,6,0
Sabine County,24-May-22,Primary Runoff,0,0,6,1826,Commissioner of the General Land Office,Sandragrace Martinez,,2,0,2,0
Sabine County,24-May-22,Primary Runoff,0,0,6,1826,Attorney General,George P. Bush,,7,10,1,6
Sabine County,24-May-22,Primary Runoff,0,0,6,1826,Attorney General,Ken Paxton,,27,73,3,24
Sabine County,24-May-22,Primary Runoff,0,0,6,1826,Commissioner of the General Land Office,Dawn Buckingham,,21,52,2,19
Sabine County,24-May-22,Primary Runoff,0,0,6,1826,Commissioner of the General Land Office,Tim Westley,,13,23,2,11
Sabine County,24-May-22,Primary Runoff,0,0,6,1826,Railroad Commissioner,Sarah Stogner,,16,31,1,15
Sabine County,24-May-22,Primary Runoff,0,0,6,1826,Railroad Commissioner,Wayne Christian,,18,50,3,15
Sabine County,24-May-22,Primary Runoff,0,0,7,205,"United States Representative, District No. 1",Jrmar (JJ) Jefferson,,0,7,0,0
Sabine County,24-May-22,Primary Runoff,0,0,7,205,"United States Representative, District No. 1",Victor D. Dunn,,0,0,0,0
Sabine County,24-May-22,Primary Runoff,0,0,7,205,Lieutenant Governor,Michelle Beckley,,0,6,0,0
Sabine County,24-May-22,Primary Runoff,0,0,7,205,Lieutenant Governor,Mike Collier,,0,1,0,0
Sabine County,24-May-22,Primary Runoff,0,0,7,205,Attorney General,Joe Jaworski,,0,4,0,0
Sabine County,24-May-22,Primary Runoff,0,0,7,205,Attorney General,Rochelle Mercedes Garza,,0,3,0,0
Sabine County,24-May-22,Primary Runoff,0,0,7,205,Comptroller of Public Accounts,Angel Luis Vega,,0,2,0,0
Sabine County,24-May-22,Primary Runoff,0,0,7,205,Comptroller of Public Accounts,Janet T. Dudding,,0,5,0,0
Sabine County,24-May-22,Primary Runoff,0,0,7,205,Commissioner of the General Land Office,Jay Kleberg,,0,5,0,0
Sabine County,24-May-22,Primary Runoff,0,0,7,205,Commissioner of the General Land Office,Sandragrace Martinez,,0,1,0,0
Sabine County,24-May-22,Primary Runoff,0,0,7,205,Attorney General,George P. Bush,,0,1,0,0
Sabine County,24-May-22,Primary Runoff,0,0,7,205,Attorney General,Ken Paxton,,0,1,0,0
Sabine County,24-May-22,Primary Runoff,0,0,7,205,Commissioner of the General Land Office,Dawn Buckingham,,0,1,0,0
Sabine County,24-May-22,Primary Runoff,0,0,7,205,Commissioner of the General Land Office,Tim Westley,,0,1,0,0
Sabine County,24-May-22,Primary Runoff,0,0,7,205,Railroad Commissioner,Sarah Stogner,,0,1,0,0
Sabine County,24-May-22,Primary Runoff,0,0,7,205,Railroad Commissioner,Wayne Christian,,0,1,0,0
Sabine County,24-May-22,Primary Runoff,0,0,8,334,"United States Representative, District No. 1",Jrmar (JJ) Jefferson,,2,0,2,0
Sabine County,24-May-22,Primary Runoff,0,0,8,334,"United States Representative, District No. 1",Victor D. Dunn,,2,0,2,0
Sabine County,24-May-22,Primary Runoff,0,0,8,334,Lieutenant Governor,Michelle Beckley,,3,0,3,0
Sabine County,24-May-22,Primary Runoff,0,0,8,334,Lieutenant Governor,Mike Collier,,1,0,1,0
Sabine County,24-May-22,Primary Runoff,0,0,8,334,Attorney General,Joe Jaworski,,0,0,0,0
Sabine County,24-May-22,Primary Runoff,0,0,8,334,Attorney General,Rochelle Mercedes Garza,,4,0,4,0
Sabine County,24-May-22,Primary Runoff,0,0,8,334,Comptroller of Public Accounts,Angel Luis Vega,,2,0,2,0
Sabine County,24-May-22,Primary Runoff,0,0,8,334,Comptroller of Public Accounts,Janet T. Dudding,,2,0,2,0
Sabine County,24-May-22,Primary Runoff,0,0,8,334,Commissioner of the General Land Office,Jay Kleberg,,1,0,1,0
Sabine County,24-May-22,Primary Runoff,0,0,8,334,Commissioner of the General Land Office,Sandragrace Martinez,,3,0,3,0
Sabine County,24-May-22,Primary Runoff,0,0,8,334,Attorney General,George P. Bush,,2,1,0,2
Sabine County,24-May-22,Primary Runoff,0,0,8,334,Attorney General,Ken Paxton,,4,8,0,4
Sabine County,24-May-22,Primary Runoff,0,0,8,334,Commissioner of the General Land Office,Dawn Buckingham,,4,7,0,4
Sabine County,24-May-22,Primary Runoff,0,0,8,334,Commissioner of the General Land Office,Tim Westley,,2,2,0,2
Sabine County,24-May-22,Primary Runoff,0,0,8,334,Railroad Commissioner,Sarah Stogner,,2,5,0,2
Sabine County,24-May-22,Primary Runoff,0,0,8,334,Railroad Commissioner,Wayne Christian,,2,4,0,2
