COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST - Democratic,BALLOTS CAST BLANK,DEM Lieutenant Governor,DEM Lieutenant Governor,DEM Lieutenant Governor,DEM Lieutenant Governor,DEM Attorney General,DEM Attorney General,DEM Attorney General,DEM Attorney General,DEM Comptroller of Public Accounts,DEM Comptroller of Public Accounts,DEM Comptroller of Public Accounts,DEM Comptroller of Public Accounts,DEM Commissioner of the General Land Office,DEM Commissioner of the General Land Office,DEM Commissioner of the General Land Office,DEM Commissioner of the General Land Office,"DEM State Representative, District 70","DEM State Representative, District 70","DEM State Representative, District 70","DEM State Representative, District 70",DEM County Chair,DEM County Chair,DEM County Chair,DEM County Chair,"DEM Precinct Chair, Precinct 28","DEM Precinct Chair, Precinct 28","DEM Precinct Chair, Precinct 28","DEM Precinct Chair, Precinct 28",
COLN,0067,PCT 067,2811,218,76,0,28,47,0,1,30,45,0,1,21,52,0,3,49,25,0,2,33,42,0,1,42,33,0,1,0,0,0,0,
COLN,0067,PCT 067,2811,51,14,0,2,11,0,1,4,10,0,0,6,8,0,0,10,4,0,0,5,9,0,0,2,12,0,0,0,0,0,0,
COLN,0067,PCT 067,2811,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
COLN,0067,PCT 067,2811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0068,PCT 068,1981,78,23,0,11,11,0,1,16,6,0,1,8,15,0,0,6,17,0,0,0,0,0,0,11,10,0,2,0,0,0,0,
COLN,0068,PCT 068,1981,86,26,0,7,17,0,2,13,13,0,0,9,13,0,4,19,7,0,0,0,0,0,0,16,10,0,0,0,0,0,0,
COLN,0068,PCT 068,1981,14,2,0,0,2,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
COLN,0068,PCT 068,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0068,PCT 068,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0069,PCT 069,3748,222,85,2,27,54,0,4,50,32,0,3,22,56,0,7,47,34,0,4,42,40,0,3,49,34,0,2,0,0,0,0,
COLN,0069,PCT 069,3748,436,122,0,32,88,0,2,56,65,0,1,25,87,0,10,71,45,0,6,89,32,0,1,69,49,0,4,0,0,0,0,
COLN,0069,PCT 069,3748,41,10,0,2,8,0,0,3,7,0,0,2,8,0,0,7,3,0,0,6,4,0,0,4,6,0,0,0,0,0,0,
COLN,0069,PCT 069,3748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0069,PCT 069,3748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0070,PCT 070,1916,104,33,0,10,23,0,0,16,17,0,0,12,20,0,1,19,13,0,1,17,15,0,1,23,8,0,2,0,0,0,0,
COLN,0070,PCT 070,1916,200,51,0,8,42,0,1,19,29,0,3,10,39,0,2,38,11,0,2,28,23,0,0,27,23,0,1,0,0,0,0,
COLN,0070,PCT 070,1916,23,5,0,1,4,0,0,4,1,0,0,2,3,0,0,3,2,0,0,1,4,0,0,1,4,0,0,0,0,0,0,
COLN,0070,PCT 070,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0070,PCT 070,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0071,PCT 071,1808,109,39,0,10,28,0,1,11,26,0,2,9,27,0,3,26,9,0,4,26,11,0,2,27,9,0,3,0,0,0,0,
COLN,0071,PCT 071,1808,179,64,0,16,46,0,2,19,44,0,1,15,47,0,2,46,16,0,2,40,24,0,0,40,22,0,2,0,0,0,0,
COLN,0071,PCT 071,1808,29,15,0,4,11,0,0,4,11,0,0,1,14,0,0,11,4,0,0,7,8,0,0,6,9,0,0,0,0,0,0,
COLN,0071,PCT 071,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0071,PCT 071,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0072,PCT 072,1534,77,18,0,6,12,0,0,10,8,0,0,2,16,0,0,11,6,0,1,11,6,0,1,14,4,0,0,0,0,0,0,
COLN,0072,PCT 072,1534,135,28,0,8,20,0,0,12,16,0,0,7,20,0,1,18,9,0,1,16,12,0,0,15,13,0,0,0,0,0,0,
COLN,0072,PCT 072,1534,34,10,0,7,3,0,0,8,2,0,0,3,7,0,0,7,3,0,0,5,5,0,0,4,6,0,0,0,0,0,0,
COLN,0072,PCT 072,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0072,PCT 072,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0073,PCT 073,1971,69,35,0,20,11,0,4,24,8,0,3,15,16,0,4,16,14,0,5,21,14,0,0,18,15,0,2,0,0,0,0,
COLN,0073,PCT 073,1971,114,57,0,21,35,0,1,30,25,0,2,14,41,0,2,40,15,0,2,35,22,0,0,28,29,0,0,0,0,0,0,
COLN,0073,PCT 073,1971,11,8,0,4,4,0,0,4,4,0,0,3,5,0,0,4,4,0,0,3,4,0,1,4,4,0,0,0,0,0,0,
COLN,0073,PCT 073,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0073,PCT 073,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0074,PCT 074,1930,121,32,0,12,19,0,1,17,13,0,2,10,22,0,0,20,11,0,1,15,16,0,1,16,14,0,2,0,0,0,0,
COLN,0074,PCT 074,1930,157,53,0,17,33,0,3,30,22,0,1,13,37,0,3,28,21,0,4,31,21,0,1,30,19,0,4,0,0,0,0,
COLN,0074,PCT 074,1930,8,6,0,3,3,0,0,2,4,0,0,1,4,0,1,4,1,0,1,0,6,0,0,4,1,0,1,0,0,0,0,
COLN,0074,PCT 074,1930,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
COLN,0074,PCT 074,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0075,PCT 075,2260,113,19,0,8,10,0,1,5,13,0,1,6,10,0,3,10,6,0,3,0,0,0,0,9,9,0,1,0,0,0,0,
COLN,0075,PCT 075,2260,128,34,0,11,23,0,0,17,16,0,1,11,19,0,4,24,8,0,2,0,0,0,0,15,18,0,1,0,0,0,0,
COLN,0075,PCT 075,2260,36,7,0,3,4,0,0,3,4,0,0,3,4,0,0,4,3,0,0,0,0,0,0,2,5,0,0,0,0,0,0,
COLN,0075,PCT 075,2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0075,PCT 075,2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0076,PCT 076,3294,175,46,0,14,31,0,1,21,23,0,2,11,32,0,3,30,13,0,3,33,13,0,0,33,12,0,1,0,0,0,0,
COLN,0076,PCT 076,3294,269,70,0,19,48,0,3,32,38,0,0,21,46,0,3,45,21,0,4,29,39,0,2,44,21,0,5,0,0,0,0,
COLN,0076,PCT 076,3294,43,19,0,5,14,0,0,7,12,0,0,2,17,0,0,10,9,0,0,10,9,0,0,4,15,0,0,0,0,0,0,
COLN,0076,PCT 076,3294,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0076,PCT 076,3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0077,PCT 077,3660,118,31,0,11,20,0,0,20,11,0,0,8,22,0,1,20,11,0,0,0,0,0,0,22,9,0,0,0,0,0,0,
COLN,0077,PCT 077,3660,135,61,0,22,38,0,1,36,21,0,4,18,40,0,3,37,22,0,2,0,0,0,0,35,25,0,1,0,0,0,0,
COLN,0077,PCT 077,3660,25,6,0,4,2,0,0,2,4,0,0,1,5,0,0,4,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,
COLN,0077,PCT 077,3660,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
COLN,0077,PCT 077,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0078,PCT 078,4561,153,36,0,15,21,0,0,24,12,0,0,13,23,0,0,27,9,0,0,0,0,0,0,23,11,0,2,0,0,0,0,
COLN,0078,PCT 078,4561,139,53,0,24,29,0,0,25,28,0,0,9,41,0,3,37,15,0,1,0,0,0,0,25,26,0,2,0,0,0,0,
COLN,0078,PCT 078,4561,17,7,0,2,5,0,0,0,7,0,0,0,7,0,0,6,1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,
COLN,0078,PCT 078,4561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0078,PCT 078,4561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0079,PCT 079,2716,123,39,0,19,20,0,0,26,13,0,0,10,29,0,0,26,12,0,1,17,21,0,1,24,15,0,0,0,0,0,0,
COLN,0079,PCT 079,2716,162,64,0,18,42,0,4,38,21,0,5,18,40,0,6,34,23,0,7,26,38,0,0,25,36,0,3,0,0,0,0,
COLN,0079,PCT 079,2716,26,17,0,9,8,0,0,9,8,0,0,2,13,0,2,10,5,0,2,10,7,0,0,6,10,0,1,0,0,0,0,
COLN,0079,PCT 079,2716,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
COLN,0079,PCT 079,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0080,PCT 080,3653,93,28,0,9,19,0,0,14,12,0,2,12,14,0,2,15,10,0,3,0,0,0,0,14,12,0,2,0,0,0,0,
COLN,0080,PCT 080,3653,130,48,0,13,35,0,0,29,19,0,0,10,38,0,0,28,17,0,3,0,0,0,0,28,18,0,2,0,0,0,0,
COLN,0080,PCT 080,3653,32,15,0,3,12,0,0,8,7,0,0,4,11,0,0,12,2,0,1,0,0,0,0,5,9,0,1,0,0,0,0,
COLN,0080,PCT 080,3653,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
COLN,0080,PCT 080,3653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0081,PCT 081,2832,121,38,0,19,18,0,1,24,14,0,0,14,22,0,2,12,24,0,2,0,0,0,0,21,16,0,1,0,0,0,0,
COLN,0081,PCT 081,2832,143,65,0,30,35,0,0,32,33,0,0,16,46,0,3,45,19,0,1,0,0,0,0,35,30,0,0,0,0,0,0,
COLN,0081,PCT 081,2832,19,11,0,5,6,0,0,5,6,0,0,4,7,0,0,6,5,0,0,0,0,0,0,4,7,0,0,0,0,0,0,
COLN,0081,PCT 081,2832,4,4,0,3,1,0,0,3,1,0,0,2,2,0,0,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,
COLN,0081,PCT 081,2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0082,PCT 082,2904,81,25,0,8,16,0,1,19,6,0,0,11,14,0,0,6,19,0,0,0,0,0,0,11,10,0,4,0,0,0,0,
COLN,0082,PCT 082,2904,77,26,0,13,12,0,1,16,10,0,0,11,15,0,0,20,6,0,0,0,0,0,0,16,10,0,0,0,0,0,0,
COLN,0082,PCT 082,2904,29,14,0,8,6,0,0,4,9,0,1,3,10,0,1,10,2,0,2,0,0,0,0,6,7,0,1,0,0,0,0,
COLN,0082,PCT 082,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0082,PCT 082,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0083,PCT 083,3992,131,23,0,11,12,0,0,13,10,0,0,7,14,0,2,13,8,0,2,0,0,0,0,15,7,0,1,0,0,0,0,
COLN,0083,PCT 083,3992,101,20,1,11,8,0,1,11,7,0,2,5,14,0,1,8,10,0,2,0,0,0,0,14,5,0,1,0,0,0,0,
COLN,0083,PCT 083,3992,43,12,0,9,3,0,0,5,7,0,0,6,6,0,0,10,2,0,0,0,0,0,0,6,6,0,0,0,0,0,0,
COLN,0083,PCT 083,3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0083,PCT 083,3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0084,PCT 084,2400,110,23,0,5,18,0,0,8,15,0,0,7,15,0,1,15,6,0,2,12,11,0,0,9,13,0,1,0,0,0,0,
COLN,0084,PCT 084,2400,190,61,0,19,42,0,0,24,36,0,1,17,42,0,2,43,16,0,2,22,39,0,0,24,35,0,2,0,0,0,0,
COLN,0084,PCT 084,2400,25,18,0,6,12,0,0,9,9,0,0,4,14,0,0,8,9,0,1,4,13,0,1,7,10,0,1,0,0,0,0,
COLN,0084,PCT 084,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0084,PCT 084,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0085,PCT 085,3175,109,37,0,16,20,0,1,15,21,0,1,13,21,0,3,18,15,0,4,0,0,0,0,23,12,0,2,0,0,0,0,
COLN,0085,PCT 085,3175,113,52,0,13,37,0,2,25,26,0,1,12,36,0,4,34,14,0,4,0,0,0,0,28,24,0,0,0,0,0,0,
COLN,0085,PCT 085,3175,40,21,2,5,14,0,2,11,8,0,2,9,10,0,2,11,7,0,3,0,0,0,0,10,9,0,2,0,0,0,0,
COLN,0085,PCT 085,3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0085,PCT 085,3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0086,PCT 086,2913,126,27,0,12,15,0,0,13,14,0,0,10,17,0,0,19,8,0,0,0,0,0,0,18,9,0,0,0,0,0,0,
COLN,0086,PCT 086,2913,181,51,0,19,31,0,1,29,20,0,2,8,38,0,5,34,15,0,2,0,0,0,0,34,16,0,1,0,0,0,0,
COLN,0086,PCT 086,2913,35,11,0,6,5,0,0,6,4,0,1,7,3,0,1,5,5,0,1,0,0,0,0,3,7,0,1,0,0,0,0,
COLN,0086,PCT 086,2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0086,PCT 086,2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0087,PCT 087,2883,27,10,0,7,3,0,0,9,1,0,0,5,5,0,0,4,6,0,0,0,0,0,0,7,3,0,0,0,0,0,0,
COLN,0087,PCT 087,2883,15,2,0,1,1,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
COLN,0087,PCT 087,2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0087,PCT 087,2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0087,PCT 087,2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0088,PCT 088,2054,31,14,0,6,8,0,0,6,8,0,0,3,11,0,0,9,5,0,0,12,2,0,0,9,5,0,0,0,0,0,0,
COLN,0088,PCT 088,2054,45,23,0,9,14,0,0,10,13,0,0,8,15,0,0,13,10,0,0,12,11,0,0,13,8,0,2,0,0,0,0,
COLN,0088,PCT 088,2054,4,4,0,0,4,0,0,1,3,0,0,1,3,0,0,4,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,
COLN,0088,PCT 088,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0088,PCT 088,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0089,PCT 089,3195,103,27,0,14,12,0,1,17,10,0,0,8,17,0,2,16,10,0,1,0,0,0,0,13,13,0,1,0,0,0,0,
COLN,0089,PCT 089,3195,143,38,0,12,26,0,0,11,26,0,1,13,23,0,2,28,9,0,1,0,0,0,0,19,18,0,1,0,0,0,0,
COLN,0089,PCT 089,3195,29,15,0,3,12,0,0,8,7,0,0,2,13,0,0,10,5,0,0,0,0,0,0,3,12,0,0,0,0,0,0,
COLN,0089,PCT 089,3195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0089,PCT 089,3195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0090,PCT 090,3242,172,26,0,13,12,0,1,16,9,0,1,8,15,0,3,16,8,0,2,0,0,0,0,12,10,0,4,0,0,0,0,
COLN,0090,PCT 090,3242,163,22,0,11,11,0,0,13,9,0,0,5,15,0,2,16,5,0,1,0,0,0,0,12,9,0,1,0,0,0,0,
COLN,0090,PCT 090,3242,32,4,0,0,4,0,0,1,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,
COLN,0090,PCT 090,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0090,PCT 090,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0091,PCT 091,2303,90,34,0,15,19,0,0,18,16,0,0,7,27,0,0,21,12,0,1,0,0,0,0,18,16,0,0,0,0,0,0,
COLN,0091,PCT 091,2303,123,41,0,15,25,0,1,22,19,0,0,14,27,0,0,34,7,0,0,0,0,0,0,18,23,0,0,0,0,0,0,
COLN,0091,PCT 091,2303,21,10,0,0,10,0,0,1,9,0,0,3,7,0,0,9,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,
COLN,0091,PCT 091,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0091,PCT 091,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0092,PCT 092,3992,92,30,0,13,15,0,2,11,17,0,2,14,12,0,4,13,14,0,3,0,0,0,0,12,15,0,3,0,0,0,0,
COLN,0092,PCT 092,3992,76,25,0,8,17,0,0,14,11,0,0,6,18,0,1,17,8,0,0,0,0,0,0,11,13,0,1,0,0,0,0,
COLN,0092,PCT 092,3992,31,14,0,7,7,0,0,5,9,0,0,3,8,0,3,7,6,0,1,0,0,0,0,5,7,0,2,0,0,0,0,
COLN,0092,PCT 092,3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0092,PCT 092,3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0093,PCT 093,276,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0093,PCT 093,276,6,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
COLN,0093,PCT 093,276,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0093,PCT 093,276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0093,PCT 093,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0094,PCT 094,4145,146,50,0,14,36,0,0,20,29,0,1,13,36,0,1,29,19,0,2,0,0,0,0,26,24,0,0,0,0,0,0,
COLN,0094,PCT 094,4145,147,61,0,14,46,0,1,20,41,0,0,11,50,0,0,42,18,0,1,0,0,0,0,34,26,0,1,0,0,0,0,
COLN,0094,PCT 094,4145,27,14,0,3,11,0,0,6,8,0,0,3,10,0,1,8,5,0,1,0,0,0,0,3,11,0,0,0,0,0,0,
COLN,0094,PCT 094,4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0094,PCT 094,4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0095,PCT 095,3036,107,26,0,8,18,0,0,13,12,0,1,15,9,0,2,15,9,0,2,0,0,0,0,12,12,0,2,0,0,0,0,
COLN,0095,PCT 095,3036,95,35,0,11,24,0,0,20,15,0,0,16,18,0,1,20,15,0,0,0,0,0,0,19,16,0,0,0,0,0,0,
COLN,0095,PCT 095,3036,18,10,0,5,5,0,0,6,4,0,0,5,4,0,1,5,4,0,1,0,0,0,0,5,4,0,1,0,0,0,0,
COLN,0095,PCT 095,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0095,PCT 095,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0096,PCT 096,1397,33,18,0,14,3,0,1,14,3,0,1,6,9,0,3,5,10,0,3,0,0,0,0,8,9,0,1,0,0,0,0,
COLN,0096,PCT 096,1397,31,16,1,9,6,0,1,11,4,0,1,7,8,0,1,6,9,0,1,0,0,0,0,7,8,0,1,0,0,0,0,
COLN,0096,PCT 096,1397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0096,PCT 096,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0096,PCT 096,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0097,PCT 097,1322,100,8,0,4,4,0,0,1,6,0,1,1,4,0,3,5,1,0,2,0,0,0,0,1,6,0,1,0,0,0,0,
COLN,0097,PCT 097,1322,212,16,0,5,10,0,1,2,13,0,1,2,12,0,2,8,5,0,3,0,0,0,0,11,3,0,2,0,0,0,0,
COLN,0097,PCT 097,1322,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0097,PCT 097,1322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0097,PCT 097,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0098,PCT 098,1422,47,8,0,7,1,0,0,6,2,0,0,3,4,0,1,3,5,0,0,0,0,0,0,5,3,0,0,0,0,0,0,
COLN,0098,PCT 098,1422,50,19,0,12,6,0,1,15,4,0,0,6,11,0,2,10,9,0,0,0,0,0,0,13,5,0,1,0,0,0,0,
COLN,0098,PCT 098,1422,47,14,0,5,9,0,0,8,6,0,0,4,10,0,0,10,4,0,0,0,0,0,0,5,9,0,0,0,0,0,0,
COLN,0098,PCT 098,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0098,PCT 098,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0099,PCT 099,287,3,2,0,2,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,
COLN,0099,PCT 099,287,7,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
COLN,0099,PCT 099,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0099,PCT 099,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0099,PCT 099,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0100,PCT 100,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0100,PCT 100,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0100,PCT 100,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0100,PCT 100,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0100,PCT 100,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0101,PCT 101,3932,129,36,0,10,26,0,0,19,16,0,1,15,18,0,3,27,7,0,2,0,0,0,0,20,15,0,1,0,0,0,0,
COLN,0101,PCT 101,3932,90,26,0,5,21,0,0,11,14,0,1,6,19,0,1,21,4,0,1,0,0,0,0,18,7,0,1,0,0,0,0,
