,,,,,#FormatVersion 1,,,,,,
Reagan,11/8/2022,General Election,,,2,0,"Judge, Court of Criminal Appeals, Place 6",Jesse F. McClure III,REP,120,87
Reagan,11/8/2022,General Election,,,2,0,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,DEM,9,15
Reagan,11/8/2022,General Election,,,2,0,"Justice, 8th Court of Appeals District, Place No. 2 Unexpired Term",Jeff Alley,REP,120,85
Reagan,11/8/2022,General Election,,,2,0,"Justice, 8th Court of Appeals District, Place No. 2 Unexpired Term",Lisa Soto,DEM,8,17
Reagan,11/8/2022,General Election,,,2,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION A,FOR,,98,67
Reagan,11/8/2022,General Election,,,2,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION A,AGAINST,,34,34
Reagan,11/8/2022,General Election,,,2,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION B,FOR,,99,71
Reagan,11/8/2022,General Election,,,2,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION B,AGAINST,,33,31
Reagan,11/8/2022,General Election,,,2,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION C,FOR,,102,71
Reagan,11/8/2022,General Election,,,2,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION C,AGAINST,,30,27
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"United States Representative, District No. 23",Tony Gonzales,REP,10,4
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"United States Representative, District No. 23",John Lira,DEM,2,0
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"United States Representative, District No. 23",Frank Lopez Jr,IND,0,1
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Governor,Greg Abbott,REP,10,5
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Governor,Beto O'Rourke,DEM,2,0
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Governor,Mark Tippetts,LIB,0,0
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Governor,Delilah Barrios,GRN,0,0
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Governor,Rejected write-ins,,0,0
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Governor,Unassigned write-ins,,0,0
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Lieutenant Governor,Dan Patrick,REP,10,4
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Lieutenant Governor,Mike Collier,DEM,2,1
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Lieutenant Governor,Shanna Steele,LIB,0,0
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Attorney General,Ken Paxton,REP,10,4
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Attorney General,Rochelle Mercedes Garza,DEM,2,1
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Attorney General,Mark Ash,LIB,0,0
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Comptroller of Public Accounts,Glenn Hegar,REP,10,4
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Comptroller of Public Accounts,Janet T. Dudding,DEM,2,0
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,0,1
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Commissioner of the General Land Office,Dawn Buckingham,REP,10,4
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Commissioner of the General Land Office,Jay Kleberg,DEM,2,1
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRN,0,0
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Commissioner of the General Land Office,Rejected write-ins,,0,0
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Commissioner of the General Land Office,Unassigned write-ins,,0,0
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Commissioner of Agriculture,Sid Miller,REP,10,2
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Commissioner of Agriculture,Susan Hays,DEM,2,3
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Railroad Commissioner,Wayne Christian,REP,10,3
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Railroad Commissioner,Luke Warford,DEM,2,1
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Railroad Commissioner,Jaime Andres Diez,LIB,0,0
Reagan,11/8/2022,General Election,,,2 - ISD1,0,Railroad Commissioner,Hunter Wayne Crow,GRN,0,1
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,9,3
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,3,2
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,0,0
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,9,5
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,3,0
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"Justice, Supreme Court, Place 9",Evan Young,REP,9,4
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,3,1
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,REP,10,4
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,DEM,2,1
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"Judge, Court of Criminal Appeals, Place 6",Jesse F. McClure III,REP,10,3
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,DEM,2,2
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"Justice, 8th Court of Appeals District, Place No. 2 Unexpired Term",Jeff Alley,REP,11,4
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"Justice, 8th Court of Appeals District, Place No. 2 Unexpired Term",Lisa Soto,DEM,1,1
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"REAGAN INDEPENDENT SCHOOL DISTRICT Trustee, District 1 - Four Year Term",Jeffrey Schmedicke,,6,2
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"REAGAN INDEPENDENT SCHOOL DISTRICT Trustee, District 1 - Four Year Term",Freddy Acevedo,,2,1
Reagan,11/8/2022,General Election,,,2 - ISD1,0,"REAGAN INDEPENDENT SCHOOL DISTRICT Trustee, District 1 - Four Year Term",Shelly Myers,,4,2
Reagan,11/8/2022,General Election,,,2 - ISD1,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION A,FOR,,8,3
Reagan,11/8/2022,General Election,,,2 - ISD1,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION A,AGAINST,,4,2
Reagan,11/8/2022,General Election,,,2 - ISD1,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION B,FOR,,6,3
Reagan,11/8/2022,General Election,,,2 - ISD1,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION B,AGAINST,,5,2
Reagan,11/8/2022,General Election,,,2 - ISD1,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION C,FOR,,9,3
Reagan,11/8/2022,General Election,,,2 - ISD1,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION C,AGAINST,,2,2
Reagan,11/8/2022,General Election,,,3,0,"United States Representative, District No. 23",Tony Gonzales,REP,54,35
Reagan,11/8/2022,General Election,,,3,0,"United States Representative, District No. 23",John Lira,DEM,9,4
Reagan,11/8/2022,General Election,,,3,0,"United States Representative, District No. 23",Frank Lopez Jr,IND,6,7
Reagan,11/8/2022,General Election,,,3,0,Governor,Greg Abbott,REP,60,43
Reagan,11/8/2022,General Election,,,3,0,Governor,Beto O'Rourke,DEM,8,4
Reagan,11/8/2022,General Election,,,3,0,Governor,Mark Tippetts,LIB,1,0
Reagan,11/8/2022,General Election,,,3,0,Governor,Delilah Barrios,GRN,0,0
Reagan,11/8/2022,General Election,,,3,0,Governor,Rejected write-ins,,0,0
Reagan,11/8/2022,General Election,,,3,0,Governor,Unassigned write-ins,,0,0
Reagan,11/8/2022,General Election,,,3,0,Lieutenant Governor,Dan Patrick,REP,53,42
Reagan,11/8/2022,General Election,,,3,0,Lieutenant Governor,Mike Collier,DEM,13,4
Reagan,11/8/2022,General Election,,,3,0,Lieutenant Governor,Shanna Steele,LIB,1,1
Reagan,11/8/2022,General Election,,,3,0,Attorney General,Ken Paxton,REP,55,42
Reagan,11/8/2022,General Election,,,3,0,Attorney General,Rochelle Mercedes Garza,DEM,11,4
Reagan,11/8/2022,General Election,,,3,0,Attorney General,Mark Ash,LIB,2,1
Reagan,11/8/2022,General Election,,,3,0,Comptroller of Public Accounts,Glenn Hegar,REP,57,43
Reagan,11/8/2022,General Election,,,3,0,Comptroller of Public Accounts,Janet T. Dudding,DEM,9,4
Reagan,11/8/2022,General Election,,,3,0,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,1,0
Reagan,11/8/2022,General Election,,,3,0,Commissioner of the General Land Office,Dawn Buckingham,REP,54,41
Reagan,11/8/2022,General Election,,,3,0,Commissioner of the General Land Office,Jay Kleberg,DEM,11,4
Reagan,11/8/2022,General Election,,,3,0,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRN,0,1
Reagan,11/8/2022,General Election,,,3,0,Commissioner of the General Land Office,Rejected write-ins,,0,0
Reagan,11/8/2022,General Election,,,3,0,Commissioner of the General Land Office,Unassigned write-ins,,0,0
Reagan,11/8/2022,General Election,,,3,0,Commissioner of Agriculture,Sid Miller,REP,55,43
Reagan,11/8/2022,General Election,,,3,0,Commissioner of Agriculture,Susan Hays,DEM,10,4
Reagan,11/8/2022,General Election,,,3,0,Railroad Commissioner,Wayne Christian,REP,53,41
Reagan,11/8/2022,General Election,,,3,0,Railroad Commissioner,Luke Warford,DEM,11,4
Reagan,11/8/2022,General Election,,,3,0,Railroad Commissioner,Jaime Andres Diez,LIB,0,0
Reagan,11/8/2022,General Election,,,3,0,Railroad Commissioner,Hunter Wayne Crow,GRN,2,2
Reagan,11/8/2022,General Election,,,3,0,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,55,41
Reagan,11/8/2022,General Election,,,3,0,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,10,4
Reagan,11/8/2022,General Election,,,3,0,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,0,2
Reagan,11/8/2022,General Election,,,3,0,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,55,44
Reagan,11/8/2022,General Election,,,3,0,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,10,3
Reagan,11/8/2022,General Election,,,3,0,"Justice, Supreme Court, Place 9",Evan Young,REP,55,44
Reagan,11/8/2022,General Election,,,3,0,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,11,3
Reagan,11/8/2022,General Election,,,3,0,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,REP,54,44
Reagan,11/8/2022,General Election,,,3,0,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,DEM,11,3
Reagan,11/8/2022,General Election,,,3,0,"Judge, Court of Criminal Appeals, Place 6",Jesse F. McClure III,REP,56,44
Reagan,11/8/2022,General Election,,,3,0,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,DEM,8,3
Reagan,11/8/2022,General Election,,,3,0,"Justice, 8th Court of Appeals District, Place No. 2 Unexpired Term",Jeff Alley,REP,56,44
Reagan,11/8/2022,General Election,,,3,0,"Justice, 8th Court of Appeals District, Place No. 2 Unexpired Term",Lisa Soto,DEM,9,3
Reagan,11/8/2022,General Election,,,3,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION A,FOR,,43,24
Reagan,11/8/2022,General Election,,,3,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION A,AGAINST,,26,23
Reagan,11/8/2022,General Election,,,3,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION B,FOR,,41,25
Reagan,11/8/2022,General Election,,,3,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION B,AGAINST,,28,22
Reagan,11/8/2022,General Election,,,3,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION C,FOR,,43,29
Reagan,11/8/2022,General Election,,,3,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION C,AGAINST,,24,18
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"United States Representative, District No. 23",Tony Gonzales,REP,46,36
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"United States Representative, District No. 23",John Lira,DEM,4,4
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"United States Representative, District No. 23",Frank Lopez Jr,IND,14,4
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Governor,Greg Abbott,REP,58,36
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Governor,Beto O'Rourke,DEM,6,7
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Governor,Mark Tippetts,LIB,0,1
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Governor,Delilah Barrios,GRN,0,0
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Governor,Rejected write-ins,,0,0
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Governor,Unassigned write-ins,,0,0
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Lieutenant Governor,Dan Patrick,REP,48,33
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Lieutenant Governor,Mike Collier,DEM,12,9
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Lieutenant Governor,Shanna Steele,LIB,2,1
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Attorney General,Ken Paxton,REP,55,33
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Attorney General,Rochelle Mercedes Garza,DEM,8,10
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Attorney General,Mark Ash,LIB,0,0
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Comptroller of Public Accounts,Glenn Hegar,REP,55,33
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Comptroller of Public Accounts,Janet T. Dudding,DEM,4,6
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,3,3
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Commissioner of the General Land Office,Dawn Buckingham,REP,55,31
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Commissioner of the General Land Office,Jay Kleberg,DEM,6,8
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRN,1,1
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Commissioner of the General Land Office,Rejected write-ins,,0,0
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Commissioner of the General Land Office,Unassigned write-ins,,0,0
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Commissioner of Agriculture,Sid Miller,REP,52,32
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Commissioner of Agriculture,Susan Hays,DEM,10,9
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Railroad Commissioner,Wayne Christian,REP,53,33
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Railroad Commissioner,Luke Warford,DEM,4,3
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Railroad Commissioner,Jaime Andres Diez,LIB,3,4
Reagan,11/8/2022,General Election,,,3 - ISD6,0,Railroad Commissioner,Hunter Wayne Crow,GRN,1,1
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,55,35
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,6,8
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,0,0
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,54,33
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,7,9
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"Justice, Supreme Court, Place 9",Evan Young,REP,55,33
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,6,9
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,REP,54,35
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,DEM,6,8
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"Judge, Court of Criminal Appeals, Place 6",Jesse F. McClure III,REP,54,32
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,DEM,7,8
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"Justice, 8th Court of Appeals District, Place No. 2 Unexpired Term",Jeff Alley,REP,53,32
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"Justice, 8th Court of Appeals District, Place No. 2 Unexpired Term",Lisa Soto,DEM,8,9
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"REAGAN INDEPENDENT SCHOOL DISTRICT Trustee, District 6 - Four Year Term",Aaron Gunnels,,45,24
Reagan,11/8/2022,General Election,,,3 - ISD6,0,"REAGAN INDEPENDENT SCHOOL DISTRICT Trustee, District 6 - Four Year Term",Joey Garcia,,20,20
Reagan,11/8/2022,General Election,,,3 - ISD6,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION A,FOR,,46,27
Reagan,11/8/2022,General Election,,,3 - ISD6,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION A,AGAINST,,19,18
Reagan,11/8/2022,General Election,,,3 - ISD6,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION B,FOR,,47,28
Reagan,11/8/2022,General Election,,,3 - ISD6,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION B,AGAINST,,18,17
Reagan,11/8/2022,General Election,,,3 - ISD6,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION C,FOR,,49,28
Reagan,11/8/2022,General Election,,,3 - ISD6,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION C,AGAINST,,15,17
Reagan,11/8/2022,General Election,,,4,0,"United States Representative, District No. 23",Tony Gonzales,REP,31,15
Reagan,11/8/2022,General Election,,,4,0,"United States Representative, District No. 23",John Lira,DEM,4,3
Reagan,11/8/2022,General Election,,,4,0,"United States Representative, District No. 23",Frank Lopez Jr,IND,5,5
Reagan,11/8/2022,General Election,,,4,0,Governor,Greg Abbott,REP,38,16
Reagan,11/8/2022,General Election,,,4,0,Governor,Beto O'Rourke,DEM,3,5
Reagan,11/8/2022,General Election,,,4,0,Governor,Mark Tippetts,LIB,0,0
Reagan,11/8/2022,General Election,,,4,0,Governor,Delilah Barrios,GRN,0,3
Reagan,11/8/2022,General Election,,,4,0,Governor,Rejected write-ins,,0,0
Reagan,11/8/2022,General Election,,,4,0,Governor,Unassigned write-ins,,0,0
Reagan,11/8/2022,General Election,,,4,0,Lieutenant Governor,Dan Patrick,REP,32,17
Reagan,11/8/2022,General Election,,,4,0,Lieutenant Governor,Mike Collier,DEM,4,5
Reagan,11/8/2022,General Election,,,4,0,Lieutenant Governor,Shanna Steele,LIB,1,2
Reagan,11/8/2022,General Election,,,4,0,Attorney General,Ken Paxton,REP,32,15
Reagan,11/8/2022,General Election,,,4,0,Attorney General,Rochelle Mercedes Garza,DEM,4,8
Reagan,11/8/2022,General Election,,,4,0,Attorney General,Mark Ash,LIB,0,1
Reagan,11/8/2022,General Election,,,4,0,Comptroller of Public Accounts,Glenn Hegar,REP,34,17
Reagan,11/8/2022,General Election,,,4,0,Comptroller of Public Accounts,Janet T. Dudding,DEM,4,5
Reagan,11/8/2022,General Election,,,4,0,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,0,0
Reagan,11/8/2022,General Election,,,4,0,Commissioner of the General Land Office,Dawn Buckingham,REP,33,18
Reagan,11/8/2022,General Election,,,4,0,Commissioner of the General Land Office,Jay Kleberg,DEM,4,5
Reagan,11/8/2022,General Election,,,4,0,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRN,0,1
Reagan,11/8/2022,General Election,,,4,0,Commissioner of the General Land Office,Rejected write-ins,,0,0
Reagan,11/8/2022,General Election,,,4,0,Commissioner of the General Land Office,Unassigned write-ins,,0,0
Reagan,11/8/2022,General Election,,,4,0,Commissioner of Agriculture,Sid Miller,REP,32,17
Reagan,11/8/2022,General Election,,,4,0,Commissioner of Agriculture,Susan Hays,DEM,6,7
Reagan,11/8/2022,General Election,,,4,0,Railroad Commissioner,Wayne Christian,REP,33,17
Reagan,11/8/2022,General Election,,,4,0,Railroad Commissioner,Luke Warford,DEM,4,6
Reagan,11/8/2022,General Election,,,4,0,Railroad Commissioner,Jaime Andres Diez,LIB,0,0
Reagan,11/8/2022,General Election,,,4,0,Railroad Commissioner,Hunter Wayne Crow,GRN,0,1
Reagan,11/8/2022,General Election,,,4,0,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,34,19
Reagan,11/8/2022,General Election,,,4,0,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,4,5
Reagan,11/8/2022,General Election,,,4,0,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,0,0
Reagan,11/8/2022,General Election,,,4,0,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,34,17
Reagan,11/8/2022,General Election,,,4,0,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,4,7
Reagan,11/8/2022,General Election,,,4,0,"Justice, Supreme Court, Place 9",Evan Young,REP,32,16
Reagan,11/8/2022,General Election,,,4,0,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,5,8
Reagan,11/8/2022,General Election,,,4,0,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,REP,33,17
Reagan,11/8/2022,General Election,,,4,0,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,DEM,4,7
Reagan,11/8/2022,General Election,,,4,0,"Judge, Court of Criminal Appeals, Place 6",Jesse F. McClure III,REP,33,17
Reagan,11/8/2022,General Election,,,4,0,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,DEM,4,7
Reagan,11/8/2022,General Election,,,4,0,"Justice, 8th Court of Appeals District, Place No. 2 Unexpired Term",Jeff Alley,REP,32,16
Reagan,11/8/2022,General Election,,,4,0,"Justice, 8th Court of Appeals District, Place No. 2 Unexpired Term",Lisa Soto,DEM,3,8
Reagan,11/8/2022,General Election,,,4,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION A,FOR,,24,16
Reagan,11/8/2022,General Election,,,4,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION A,AGAINST,,17,8
Reagan,11/8/2022,General Election,,,4,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION B,FOR,,26,17
Reagan,11/8/2022,General Election,,,4,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION B,AGAINST,,15,7
Reagan,11/8/2022,General Election,,,4,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION C,FOR,,25,19
Reagan,11/8/2022,General Election,,,4,0,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT PROPOSITION C,AGAINST,,16,5
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"United States Representative, District No. 23",Tony Gonzales,REP,51,17
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"United States Representative, District No. 23",John Lira,DEM,1,1
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"United States Representative, District No. 23",Frank Lopez Jr,IND,5,7
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Governor,Greg Abbott,REP,52,23
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Governor,Beto O'Rourke,DEM,5,1
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Governor,Mark Tippetts,LIB,0,0
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Governor,Delilah Barrios,GRN,0,0
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Governor,Rejected write-ins,,0,0
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Governor,Unassigned write-ins,,0,0
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Lieutenant Governor,Dan Patrick,REP,55,24
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Lieutenant Governor,Mike Collier,DEM,1,1
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Lieutenant Governor,Shanna Steele,LIB,1,0
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Attorney General,Ken Paxton,REP,52,23
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Attorney General,Rochelle Mercedes Garza,DEM,4,1
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Attorney General,Mark Ash,LIB,1,1
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Comptroller of Public Accounts,Glenn Hegar,REP,52,23
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Comptroller of Public Accounts,Janet T. Dudding,DEM,2,1
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,1,1
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Commissioner of the General Land Office,Dawn Buckingham,REP,52,24
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Commissioner of the General Land Office,Jay Kleberg,DEM,1,1
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRN,1,0
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Commissioner of the General Land Office,Rejected write-ins,,0,0
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Commissioner of the General Land Office,Unassigned write-ins,,0,0
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Commissioner of Agriculture,Sid Miller,REP,54,23
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Commissioner of Agriculture,Susan Hays,DEM,1,2
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Railroad Commissioner,Wayne Christian,REP,52,21
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Railroad Commissioner,Luke Warford,DEM,1,1
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Railroad Commissioner,Jaime Andres Diez,LIB,3,2
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,Railroad Commissioner,Hunter Wayne Crow,GRN,0,1
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,52,24
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,1,1
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,1,0
Reagan,11/8/2022,General Election,1,1,4 - ISD5,0,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,52,24
