political_subdivision,election_date,election_name,total prov ballots,total prov counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
San Patricio County,11/8/2022,General Election,,,118,3139,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,118,3139,Commissioner of Agriculture,Sid Miller,Rep,333,241
San Patricio County,11/8/2022,General Election,,,118,3139,Commissioner of Agriculture,Susan Hays,Dem,250,217
San Patricio County,11/8/2022,General Election,,,118,3139,Railroad Commissioner,Wayne Christian,Rep,323,233
San Patricio County,11/8/2022,General Election,,,118,3139,Railroad Commissioner,Luke Warford,Dem,247,204
San Patricio County,11/8/2022,General Election,,,118,3139,Railroad Commissioner,Jaime Andres Diez,Lib,8,11
San Patricio County,11/8/2022,General Election,,,118,3139,Railroad Commissioner,Hunter Wayne Crow,Grn,4,7
San Patricio County,11/8/2022,General Election,,,118,3139,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,325,237
San Patricio County,11/8/2022,General Election,,,118,3139,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,249,209
San Patricio County,11/8/2022,General Election,,,118,3139,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,3,13
San Patricio County,11/8/2022,General Election,,,118,3139,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,328,236
San Patricio County,11/8/2022,General Election,,,118,3139,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,254,220
San Patricio County,11/8/2022,General Election,,,118,3139,"Justice, Supreme Court, Place 9",Evan Young,Rep,325,236
San Patricio County,11/8/2022,General Election,,,118,3139,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,254,219
San Patricio County,11/8/2022,General Election,,,118,3139,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,330,246
San Patricio County,11/8/2022,General Election,,,118,3139,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,253,216
San Patricio County,11/8/2022,General Election,,,118,3139,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,327,239
San Patricio County,11/8/2022,General Election,,,118,3139,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,254,223
San Patricio County,11/8/2022,General Election,,,118,3139,"Member, State Board of Education, District No. 2",LJ Francis,Rep,329,228
San Patricio County,11/8/2022,General Election,,,118,3139,"Member, State Board of Education, District No. 2",Victor Perez,Dem,253,226
San Patricio County,11/8/2022,General Election,,,118,3139,"State Senator, District No. 27",Adam Hinojosa,Rep,333,255
San Patricio County,11/8/2022,General Election,,,118,3139,"State Senator, District No. 27",Morgan Lamantia,Dem,252,203
San Patricio County,11/8/2022,General Election,,,118,3139,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,322,238
San Patricio County,11/8/2022,General Election,,,118,3139,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,260,216
San Patricio County,11/8/2022,General Election,,,118,3139,County Judge,David Krebs,Rep,335,242
San Patricio County,11/8/2022,General Election,,,118,3139,County Judge,Rudy Davila,Dem,249,211
San Patricio County,11/8/2022,General Election,,,118,3139,County Treasurer,Denise Janak,Rep,332,241
San Patricio County,11/8/2022,General Election,,,118,3139,County Treasurer,Leticia Garcia,Dem,248,214
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"United States Representative, District No. 27",Michael Cloud,Rep,334,114
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,140,52
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Governor,Greg Abbott,Rep,332,116
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Governor,Beto O'Rourke,Dem,141,48
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Governor,Mark Tippetts,Lib,3,2
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Governor,Delilah Barrios,Grn,0,0
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Governor,Jacqueline Abernathy,,1,0
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Governor,Rejected write-ins,,0,1
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Lieutenant Governor,Dan Patrick,Rep,325,111
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Lieutenant Governor,Mike Collier,Dem,141,45
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Lieutenant Governor,Shanna Steele,Lib,7,9
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Attorney General,Ken Paxton,Rep,322,106
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Attorney General,Rochelle Mercedes Garza,Dem,143,47
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Attorney General,Mark Ash,Lib,9,13
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Comptroller of Public Accounts,Glenn Hegar,Rep,339,114
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Comptroller of Public Accounts,Janet T. Dudding,Dem,126,39
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,8,13
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Commissioner of the General Land Office,Dawn Buckingham,Rep,325,117
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Commissioner of the General Land Office,Jay Kleberg,Dem,139,43
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,8,4
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Commissioner of the General Land Office,Rejected write-ins,,0,1
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Commissioner of Agriculture,Sid Miller,Rep,333,117
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Commissioner of Agriculture,Susan Hays,Dem,141,49
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Railroad Commissioner,Wayne Christian,Rep,326,111
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Railroad Commissioner,Luke Warford,Dem,127,41
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Railroad Commissioner,Jaime Andres Diez,Lib,9,12
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,Railroad Commissioner,Hunter Wayne Crow,Grn,7,0
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,332,108
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,130,44
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,10,12
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,336,115
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,134,50
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"Justice, Supreme Court, Place 9",Evan Young,Rep,333,115
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,139,50
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,333,118
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,137,47
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,337,117
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,131,48
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"Member, State Board of Education, District No. 2",LJ Francis,Rep,332,117
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"Member, State Board of Education, District No. 2",Victor Perez,Dem,136,50
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"State Senator, District No. 27",Adam Hinojosa,Rep,336,118
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"State Senator, District No. 27",Morgan Lamantia,Dem,134,49
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,327,112
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,141,52
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,County Judge,David Krebs,Rep,352,125
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,County Judge,Rudy Davila,Dem,118,41
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,County Treasurer,Denise Janak,Rep,340,121
San Patricio County,11/8/2022,General Election,,,119-G-P ISD,1241,County Treasurer,Leticia Garcia,Dem,126,45
San Patricio County,11/8/2022,General Election,,,120,762,"United States Representative, District No. 27",Michael Cloud,Rep,185,120
San Patricio County,11/8/2022,General Election,,,120,762,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,67,23
San Patricio County,11/8/2022,General Election,,,120,762,Governor,Greg Abbott,Rep,188,121
San Patricio County,11/8/2022,General Election,,,120,762,Governor,Beto O'Rourke,Dem,66,22
San Patricio County,11/8/2022,General Election,,,120,762,Governor,Mark Tippetts,Lib,0,0
San Patricio County,11/8/2022,General Election,,,120,762,Governor,Delilah Barrios,Grn,1,1
San Patricio County,11/8/2022,General Election,,,120,762,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,120,762,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,120,762,Governor,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,120,762,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,120,762,Lieutenant Governor,Dan Patrick,Rep,181,121
San Patricio County,11/8/2022,General Election,,,120,762,Lieutenant Governor,Mike Collier,Dem,68,19
San Patricio County,11/8/2022,General Election,,,120,762,Lieutenant Governor,Shanna Steele,Lib,3,3
San Patricio County,11/8/2022,General Election,,,120,762,Attorney General,Ken Paxton,Rep,177,120
San Patricio County,11/8/2022,General Election,,,120,762,Attorney General,Rochelle Mercedes Garza,Dem,71,18
San Patricio County,11/8/2022,General Election,,,120,762,Attorney General,Mark Ash,Lib,4,4
San Patricio County,11/8/2022,General Election,,,120,762,Comptroller of Public Accounts,Glenn Hegar,Rep,182,124
San Patricio County,11/8/2022,General Election,,,120,762,Comptroller of Public Accounts,Janet T. Dudding,Dem,68,17
San Patricio County,11/8/2022,General Election,,,120,762,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,2,2
San Patricio County,11/8/2022,General Election,,,120,762,Commissioner of the General Land Office,Dawn Buckingham,Rep,175,121
San Patricio County,11/8/2022,General Election,,,120,762,Commissioner of the General Land Office,Jay Kleberg,Dem,75,21
San Patricio County,11/8/2022,General Election,,,120,762,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,1,1
San Patricio County,11/8/2022,General Election,,,120,762,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,120,762,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,120,762,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,120,762,Commissioner of Agriculture,Sid Miller,Rep,179,122
San Patricio County,11/8/2022,General Election,,,120,762,Commissioner of Agriculture,Susan Hays,Dem,70,22
San Patricio County,11/8/2022,General Election,,,120,762,Railroad Commissioner,Wayne Christian,Rep,179,120
San Patricio County,11/8/2022,General Election,,,120,762,Railroad Commissioner,Luke Warford,Dem,69,20
San Patricio County,11/8/2022,General Election,,,120,762,Railroad Commissioner,Jaime Andres Diez,Lib,2,1
San Patricio County,11/8/2022,General Election,,,120,762,Railroad Commissioner,Hunter Wayne Crow,Grn,1,2
San Patricio County,11/8/2022,General Election,,,120,762,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,177,128
San Patricio County,11/8/2022,General Election,,,120,762,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,67,16
San Patricio County,11/8/2022,General Election,,,120,762,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,2,1
San Patricio County,11/8/2022,General Election,,,120,762,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,178,124
San Patricio County,11/8/2022,General Election,,,120,762,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,70,18
San Patricio County,11/8/2022,General Election,,,120,762,"Justice, Supreme Court, Place 9",Evan Young,Rep,176,120
San Patricio County,11/8/2022,General Election,,,120,762,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,71,21
San Patricio County,11/8/2022,General Election,,,120,762,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,180,124
San Patricio County,11/8/2022,General Election,,,120,762,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,68,19
San Patricio County,11/8/2022,General Election,,,120,762,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,180,122
San Patricio County,11/8/2022,General Election,,,120,762,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,66,19
San Patricio County,11/8/2022,General Election,,,120,762,"Member, State Board of Education, District No. 2",LJ Francis,Rep,181,122
San Patricio County,11/8/2022,General Election,,,120,762,"Member, State Board of Education, District No. 2",Victor Perez,Dem,67,21
San Patricio County,11/8/2022,General Election,,,120,762,"State Senator, District No. 27",Adam Hinojosa,Rep,185,127
San Patricio County,11/8/2022,General Election,,,120,762,"State Senator, District No. 27",Morgan Lamantia,Dem,67,17
San Patricio County,11/8/2022,General Election,,,120,762,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,178,121
San Patricio County,11/8/2022,General Election,,,120,762,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,69,19
San Patricio County,11/8/2022,General Election,,,120,762,County Judge,David Krebs,Rep,180,126
San Patricio County,11/8/2022,General Election,,,120,762,County Judge,Rudy Davila,Dem,70,17
San Patricio County,11/8/2022,General Election,,,120,762,County Treasurer,Denise Janak,Rep,184,121
San Patricio County,11/8/2022,General Election,,,120,762,County Treasurer,Leticia Garcia,Dem,68,18
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"United States Representative, District No. 27",Michael Cloud,Rep,386,198
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,196,87
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Governor,Greg Abbott,Rep,387,196
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Governor,Beto O'Rourke,Dem,191,81
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Governor,Mark Tippetts,Lib,5,4
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Governor,Delilah Barrios,Grn,1,3
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Governor,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Lieutenant Governor,Dan Patrick,Rep,376,188
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Lieutenant Governor,Mike Collier,Dem,191,85
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Lieutenant Governor,Shanna Steele,Lib,17,11
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Attorney General,Ken Paxton,Rep,376,195
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Attorney General,Rochelle Mercedes Garza,Dem,189,84
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Attorney General,Mark Ash,Lib,19,4
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Comptroller of Public Accounts,Glenn Hegar,Rep,379,194
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Comptroller of Public Accounts,Janet T. Dudding,Dem,188,80
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,14,9
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Commissioner of the General Land Office,Dawn Buckingham,Rep,378,190
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Commissioner of the General Land Office,Jay Kleberg,Dem,199,84
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,4,5
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Commissioner of Agriculture,Sid Miller,Rep,390,196
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Commissioner of Agriculture,Susan Hays,Dem,190,84
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Railroad Commissioner,Wayne Christian,Rep,377,193
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Railroad Commissioner,Luke Warford,Dem,183,76
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Railroad Commissioner,Jaime Andres Diez,Lib,14,6
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,Railroad Commissioner,Hunter Wayne Crow,Grn,6,6
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,378,193
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,187,82
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,14,5
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,392,192
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,187,91
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"Justice, Supreme Court, Place 9",Evan Young,Rep,389,189
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,189,94
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,388,198
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,188,85
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,389,195
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,191,86
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"Member, State Board of Education, District No. 2",LJ Francis,Rep,386,195
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"Member, State Board of Education, District No. 2",Victor Perez,Dem,190,88
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"State Senator, District No. 27",Adam Hinojosa,Rep,396,199
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"State Senator, District No. 27",Morgan Lamantia,Dem,180,79
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,378,193
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,194,86
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,County Judge,David Krebs,Rep,404,204
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,County Judge,Rudy Davila,Dem,168,78
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,County Treasurer,Denise Janak,Rep,390,197
San Patricio County,11/8/2022,General Election,,,121-G-P ISD,2213,County Treasurer,Leticia Garcia,Dem,183,82
San Patricio County,11/8/2022,General Election,,,122,26,"United States Representative, District No. 27",Michael Cloud,Rep,4,5
San Patricio County,11/8/2022,General Election,,,122,26,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,2,0
San Patricio County,11/8/2022,General Election,,,122,26,Governor,Greg Abbott,Rep,4,4
San Patricio County,11/8/2022,General Election,,,122,26,Governor,Beto O'Rourke,Dem,1,1
San Patricio County,11/8/2022,General Election,,,122,26,Governor,Mark Tippetts,Lib,1,0
San Patricio County,11/8/2022,General Election,,,122,26,Governor,Delilah Barrios,Grn,0,0
San Patricio County,11/8/2022,General Election,,,122,26,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,122,26,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,122,26,Governor,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,122,26,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,122,26,Lieutenant Governor,Dan Patrick,Rep,4,4
San Patricio County,11/8/2022,General Election,,,122,26,Lieutenant Governor,Mike Collier,Dem,2,1
San Patricio County,11/8/2022,General Election,,,122,26,Lieutenant Governor,Shanna Steele,Lib,0,0
San Patricio County,11/8/2022,General Election,,,122,26,Attorney General,Ken Paxton,Rep,4,5
San Patricio County,11/8/2022,General Election,,,122,26,Attorney General,Rochelle Mercedes Garza,Dem,2,0
San Patricio County,11/8/2022,General Election,,,122,26,Attorney General,Mark Ash,Lib,0,0
San Patricio County,11/8/2022,General Election,,,122,26,Comptroller of Public Accounts,Glenn Hegar,Rep,5,5
San Patricio County,11/8/2022,General Election,,,122,26,Comptroller of Public Accounts,Janet T. Dudding,Dem,1,0
San Patricio County,11/8/2022,General Election,,,122,26,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,0,0
San Patricio County,11/8/2022,General Election,,,122,26,Commissioner of the General Land Office,Dawn Buckingham,Rep,4,5
San Patricio County,11/8/2022,General Election,,,122,26,Commissioner of the General Land Office,Jay Kleberg,Dem,2,0
San Patricio County,11/8/2022,General Election,,,122,26,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,0,0
San Patricio County,11/8/2022,General Election,,,122,26,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,122,26,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,122,26,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,122,26,Commissioner of Agriculture,Sid Miller,Rep,4,5
San Patricio County,11/8/2022,General Election,,,122,26,Commissioner of Agriculture,Susan Hays,Dem,2,0
San Patricio County,11/8/2022,General Election,,,122,26,Railroad Commissioner,Wayne Christian,Rep,4,4
San Patricio County,11/8/2022,General Election,,,122,26,Railroad Commissioner,Luke Warford,Dem,2,1
San Patricio County,11/8/2022,General Election,,,122,26,Railroad Commissioner,Jaime Andres Diez,Lib,0,0
San Patricio County,11/8/2022,General Election,,,122,26,Railroad Commissioner,Hunter Wayne Crow,Grn,0,0
San Patricio County,11/8/2022,General Election,,,122,26,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,5,4
San Patricio County,11/8/2022,General Election,,,122,26,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,1,0
San Patricio County,11/8/2022,General Election,,,122,26,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,0,1
San Patricio County,11/8/2022,General Election,,,122,26,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,5,5
San Patricio County,11/8/2022,General Election,,,122,26,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,1,0
San Patricio County,11/8/2022,General Election,,,122,26,"Justice, Supreme Court, Place 9",Evan Young,Rep,5,5
San Patricio County,11/8/2022,General Election,,,122,26,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,1,0
San Patricio County,11/8/2022,General Election,,,122,26,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,5,5
San Patricio County,11/8/2022,General Election,,,122,26,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,1,0
San Patricio County,11/8/2022,General Election,,,122,26,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,5,5
San Patricio County,11/8/2022,General Election,,,122,26,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,1,0
San Patricio County,11/8/2022,General Election,,,122,26,"Member, State Board of Education, District No. 2",LJ Francis,Rep,4,5
San Patricio County,11/8/2022,General Election,,,122,26,"Member, State Board of Education, District No. 2",Victor Perez,Dem,2,0
San Patricio County,11/8/2022,General Election,,,122,26,"State Senator, District No. 27",Adam Hinojosa,Rep,5,5
San Patricio County,11/8/2022,General Election,,,122,26,"State Senator, District No. 27",Morgan Lamantia,Dem,1,0
San Patricio County,11/8/2022,General Election,,,122,26,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,5,5
San Patricio County,11/8/2022,General Election,,,122,26,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,1,0
San Patricio County,11/8/2022,General Election,,,122,26,County Judge,David Krebs,Rep,5,5
San Patricio County,11/8/2022,General Election,,,122,26,County Judge,Rudy Davila,Dem,1,0
San Patricio County,11/8/2022,General Election,,,122,26,County Treasurer,Denise Janak,Rep,6,5
San Patricio County,11/8/2022,General Election,,,122,26,County Treasurer,Leticia Garcia,Dem,0,0
San Patricio County,11/8/2022,General Election,,,123,117,"United States Representative, District No. 27",Michael Cloud,Rep,21,10
San Patricio County,11/8/2022,General Election,,,123,117,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,8,10
San Patricio County,11/8/2022,General Election,,,123,117,Governor,Greg Abbott,Rep,21,13
San Patricio County,11/8/2022,General Election,,,123,117,Governor,Beto O'Rourke,Dem,8,7
San Patricio County,11/8/2022,General Election,,,123,117,Governor,Mark Tippetts,Lib,0,0
San Patricio County,11/8/2022,General Election,,,123,117,Governor,Delilah Barrios,Grn,0,0
San Patricio County,11/8/2022,General Election,,,123,117,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,123,117,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,123,117,Governor,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,123,117,Governor,Unassigned write-ins,,0,0
